,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.0,7.0,2.66,1.0,0.0,3.0,105.0,416.0,0
1,0.82,45.0,2.84,1.0,0.82,26.0,779.0,422.0,0
2,0.0,163.0,1.77,1.0,0.0,14.0,0.0,584.0,0
3,2.33,214.0,2.9,1.0,1.44,3.0,0.0,651.0,0
4,1.75,220.0,2.09,1.0,20.75,125.0,62.0,559.0,0
5,6.42,239.0,3.81,2.0,5.58,0.22,628.0,550.0,1
6,1.12,268.0,4.05,1.0,0.67,2.0,807.0,206.0,0
7,1.68,270.0,3.44,1.0,0.0,3.0,646.0,202.0,0
8,1.38,272.0,3.69,1.0,0.42,4.0,32.0,567.0,0
9,0.67,338.0,3.12,1.0,0.0,34.0,434.0,138.0,0
10,2.1,396.0,4.16,2.0,4.08,0.22,884.0,443.0,1
11,2.29,400.0,3.62,1.0,0.0,76.0,0.0,666.0,0
12,1.72,456.0,3.84,2.0,17.38,0.22,252.0,393.0,1
13,2.77,461.0,4.41,2.0,5.34,0.22,579.0,286.0,1
14,0.88,480.0,3.88,2.0,0.17,0.22,420.0,300.0,0
15,5.35,645.0,4.67,2.0,12.68,0.22,294.0,181.0,1
16,8.37,7.0,2.72,1.0,23.47,3.0,137.0,350.0,0
17,3.14,692.0,2.3,1.0,3.14,348.0,588.0,328.0,0
18,0.88,21.0,2.72,1.0,0.25,9.0,547.0,181.0,0
19,2.23,723.0,3.41,2.0,11.69,0.22,140.0,408.0,1
20,1.82,23.0,3.12,1.0,19.36,17.0,0.0,641.0,0
21,3.52,31.0,4.01,1.0,32.29,14.0,712.0,165.0,0
22,4.25,33.0,3.95,1.0,41.64,15.0,145.0,235.0,0
23,3.17,34.0,4.02,1.0,67.62,16.0,198.0,362.0,0
24,1.71,37.0,3.69,1.0,81.53,19.0,4.0,723.0,0
25,4.21,88.0,4.83,1.0,41.55,53.0,273.0,247.0,0
26,4.86,1.0,3.35,1.0,11.14,1.0,660.0,294.0,1
27,3.43,93.0,4.26,1.0,10.78,57.0,281.0,281.0,0
28,4.49,96.0,4.63,1.0,49.95,60.0,169.0,199.0,0
29,3.67,97.0,2.49,1.0,50.58,61.0,298.0,321.0,0
30,11.87,12.0,4.37,1.0,63.26,2.0,144.0,250.0,0
31,2.44,104.0,3.12,1.0,14.0,63.0,184.0,164.0,0
32,1.44,114.0,3.89,1.0,0.06,69.0,316.0,76.0,0
33,4.8,97.0,2.74,1.0,45.0,56.0,80.0,204.0,0
34,1.64,179.0,3.24,1.0,5.71,15.0,296.0,354.0,0
35,12.0,97.0,3.15,1.0,19.56,36.0,260.0,141.0,0
36,1.14,283.0,3.37,1.0,56.14,11.0,571.0,215.0,0
37,5.41,315.0,4.53,2.0,65.49,0.99,516.0,226.0,1
38,4.62,351.0,4.27,1.0,28.88,221.0,75.0,81.0,0
39,4.41,463.0,3.7,1.0,87.77,202.0,196.0,125.0,0
40,2.61,38.0,3.66,1.0,148.48,13.0,882.0,318.0,0
41,3.57,500.0,2.24,1.0,2.43,228.0,441.0,336.0,0
42,9.32,164.0,4.95,2.0,127.02,1.25,479.0,499.0,1
43,13.97,67.0,3.84,2.0,92.49,0.7,187.0,653.0,1
44,15.64,80.0,3.19,1.0,50.64,49.0,10.0,186.0,0
45,9.18,81.0,3.14,1.0,30.64,50.0,16.0,291.0,0
46,7.57,584.0,3.2,1.0,8.64,303.0,701.0,174.0,0
47,12.7,605.0,2.45,1.0,50.8,288.0,284.0,341.0,0
48,3.29,103.0,3.21,1.0,28.71,58.0,234.0,127.0,0
49,1.6,543.0,2.06,1.0,22.2,173.0,384.0,381.0,0
50,2.52,544.0,3.34,1.0,18.15,341.0,576.0,589.0,0
51,15.0,655.0,3.17,1.0,14.38,322.0,657.0,166.0,0
52,6.8,701.0,3.13,1.0,30.33,349.0,978.0,285.0,0
53,3.73,742.0,5.43,1.0,36.15,371.0,372.0,488.0,0
54,7.64,800.0,5.14,1.0,25.3,401.0,248.0,135.0,0
55,4.69,618.5,5.26,1.0,9.43,399.0,129.0,128.0,0
56,5.5,619.5,4.19,1.0,0.0,400.0,67.0,96.0,0
57,7.05,31.0,3.67,1.0,30.95,27.0,761.0,296.0,0
58,2.0,650.5,3.8,1.0,189.0,434.0,189.0,130.0,0
59,10.91,171.5,4.75,2.0,1.94,1.25,454.0,515.0,0
60,11.85,953.0,4.24,2.0,4.9,0.99,292.0,188.0,1
61,12.69,1010.0,5.03,2.0,45.29,0.99,487.0,328.0,1
62,7.0,1049.0,4.85,2.0,62.35,0.99,626.0,293.0,1
63,4.58,721.83,3.1,1.0,96.5,556.0,262.0,140.0,0
64,14.98,1058.5,4.44,2.0,28.33,0.99,307.0,247.0,1
65,9.77,1083.0,3.57,2.0,40.18,0.99,257.0,251.0,1
66,18.44,1085.5,4.49,2.0,29.71,0.99,322.0,873.0,1
67,9.45,1086.5,4.11,2.0,35.94,0.99,701.0,483.0,1
68,11.0,1100.0,4.14,1.0,67.61,594.0,573.0,261.0,0
69,15.12,1108.5,4.11,1.0,55.33,599.0,237.0,632.0,0
70,10.15,1114.0,3.96,2.0,0.46,0.99,505.0,311.0,0
71,0.88,686.0,3.66,1.0,0.0,477.0,74.0,173.0,0
72,9.6,1201.5,2.64,1.0,69.3,702.0,161.0,271.0,0
73,4.92,730.0,5.08,1.0,95.0,532.0,344.0,294.0,0
74,4.83,1263.0,4.84,2.0,72.66,0.99,527.0,234.0,1
75,3.55,779.5,6.21,1.0,164.1,584.0,499.0,200.0,0
76,4.13,785.0,4.79,1.0,77.0,55.0,196.0,77.0,0
77,2.65,2.0,2.94,1.0,70.35,2.0,1222.0,524.0,0
78,5.44,797.0,2.78,1.0,0.0,620.0,209.0,208.0,0
79,2.79,242.0,3.73,2.0,0.0,0.7,26.0,523.0,0
80,3.27,236.0,3.42,1.0,12.8,185.0,178.0,158.0,0
81,1.95,237.0,5.0,1.0,11.56,186.0,221.0,370.0,0
82,3.56,1408.0,2.96,1.0,42.78,889.0,193.0,257.0,0
83,4.71,249.0,3.97,1.0,21.36,133.0,351.0,117.0,0
