,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.04,22.0,3.19,0.12,2.77,0.13,1020.0,336.0,True
1,2.39,27.0,3.16,0.17,9.72,0.13,436.0,827.0,True
2,2.18,29.0,4.52,0.09,4.94,0.13,429.0,591.0,True
3,3.25,18.0,2.36,0.17,2.0,17.0,1254.0,535.0,True
4,2.53,19.0,3.86,0.08,0.0,18.0,2109.0,1102.0,True
5,4.2,57.0,3.11,0.12,0.0,0.13,990.0,336.0,True
6,6.29,176.0,3.44,0.18,1.65,0.13,589.0,365.0,True
7,6.13,186.0,4.33,0.1,19.81,0.13,578.0,512.0,True
8,1.35,286.0,5.18,0.03,6.02,0.29,1427.0,1005.0,False
9,5.18,290.0,2.65,0.12,4.76,0.07,1995.0,257.0,True
10,4.63,310.0,2.65,0.05,8.05,0.13,390.0,892.0,True
11,6.6,334.0,3.89,0.03,9.37,0.13,429.0,358.0,True
12,9.95,374.0,2.19,0.05,6.71,0.13,728.0,708.0,True
13,7.25,398.0,5.6,0.05,5.79,0.27,1333.0,1249.0,False
14,11.62,433.0,1.97,0.12,5.32,0.27,871.0,876.0,True
15,6.05,531.0,2.19,0.16,12.32,0.25,1367.0,239.0,False
16,18.33,554.0,2.18,0.17,5.72,0.04,799.0,212.0,False
17,29.82,637.0,2.47,0.36,8.27,0.13,472.0,454.0,False
18,11.64,665.0,5.41,0.05,28.43,0.02,725.0,1192.0,True
19,0.0,49.0,3.26,0.0,0.0,3.0,873.0,0.0,True
20,15.08,678.0,2.77,0.33,11.67,0.12,662.0,99.0,False
21,34.8,9.0,1.65,0.8,15.2,1.45,1205.0,84.0,False
22,13.3,978.0,3.24,0.26,3.04,0.13,628.0,611.0,True
23,27.69,23.0,2.9,0.46,4.77,0.29,551.0,205.0,False
24,31.08,1034.0,3.08,0.38,13.23,0.13,611.0,165.0,False
25,28.32,30.0,3.07,0.26,15.26,0.06,554.0,440.0,False
26,35.47,1060.0,2.84,0.41,18.06,0.01,638.0,231.0,False
27,24.33,65.0,3.45,0.33,4.61,0.2,1304.0,341.0,False
28,22.8,1055.0,2.76,0.4,4.2,0.02,524.0,281.0,True
29,16.48,1051.0,3.89,0.15,21.58,0.27,808.0,169.0,False
30,20.3,1061.0,3.52,0.3,22.0,0.02,450.0,162.0,False
31,18.12,1062.0,5.52,0.07,21.79,0.02,2172.0,719.0,True
32,30.04,14.0,3.59,0.26,5.39,0.0,497.0,112.0,False
33,7.61,1075.5,2.89,0.17,26.56,0.13,534.0,423.0,True
34,22.29,1078.5,3.33,0.35,29.06,0.13,481.0,213.0,False
35,20.58,1093.0,2.71,0.33,2.42,0.0,1203.0,1.0,True
36,26.6,1102.5,3.04,0.35,28.0,0.02,1367.0,285.0,False
37,17.87,3.0,2.8,0.4,19.87,0.04,543.0,26.0,False
38,26.36,184.0,3.25,0.32,0.0,0.02,585.0,953.0,True
39,28.72,201.0,4.18,0.32,54.72,0.06,858.0,732.0,False
40,34.04,1239.5,3.67,0.17,36.12,0.21,1654.0,1180.0,False
41,99.78,62.0,2.48,0.44,2.5,0.01,559.0,168.0,True
42,10.6,320.0,3.31,0.33,1.13,0.69,996.0,1.0,True
43,0.0,95.0,3.24,0.0,0.0,25.0,1598.0,0.0,True
44,52.42,102.0,2.92,0.5,10.25,0.0,1168.0,11.0,False
45,2.12,339.5,2.62,0.25,0.0,0.2,878.0,22.0,True
46,45.26,1598.0,3.3,0.3,16.35,0.02,548.0,843.0,False
47,17.71,347.5,5.02,0.13,21.68,0.2,362.0,337.0,True
48,51.41,11.0,3.98,0.28,17.31,0.53,656.0,98.0,False
49,42.79,2.0,4.3,0.17,3.88,0.81,410.0,180.0,True
50,2.73,371.0,2.13,0.18,6.09,13.0,1032.0,741.0,True
51,118.26,23.0,2.91,0.47,10.32,0.87,613.0,325.0,False
52,52.58,1890.0,5.27,0.16,0.97,0.08,967.0,245.0,True
53,97.25,89.0,2.44,1.0,0.75,1.26,1240.0,13.0,True
54,1.21,208.0,2.71,0.29,18.5,1.0,606.0,181.0,False
55,91.61,232.0,3.02,0.36,34.93,1.26,992.0,133.0,False
56,85.67,2189.83,3.75,0.42,7.75,0.02,1207.0,123.0,False
57,0.0,467.17,3.95,0.0,0.0,255.0,1253.0,0.0,True
58,34.17,2216.0,2.87,0.43,11.78,0.02,1537.0,513.0,False
59,152.57,30.0,2.7,0.71,8.0,1.48,472.0,241.0,False
60,123.57,31.0,2.55,0.71,7.0,1.0,987.0,268.0,False
61,85.0,246.5,2.76,1.0,0.0,0.19,448.0,283.0,True
62,2.1,442.67,2.97,0.5,19.8,0.0,688.0,7.0,False
63,193.93,555.0,3.36,0.79,21.93,1.26,522.0,282.0,False
64,94.4,562.0,3.0,0.55,6.6,0.88,531.0,303.0,False
65,28.91,658.0,4.49,0.2,5.15,1.66,1001.0,632.0,True
66,154.12,692.0,3.26,0.71,3.88,1.26,314.0,384.0,True
67,154.12,692.0,3.26,0.71,3.88,1.26,310.0,380.0,True
68,91.46,158.0,3.66,0.5,31.08,1.48,529.0,165.0,False
69,46.12,2313.08,5.06,0.23,23.7,0.02,863.0,922.0,False
70,49.48,726.0,2.71,0.62,25.1,0.87,369.0,583.0,False
71,38.25,3.0,5.02,0.23,11.45,1.12,280.0,487.0,False
72,31.48,54.0,4.06,0.26,25.2,1.0,1031.0,166.0,False
73,124.88,196.0,4.01,0.41,19.88,1.48,312.0,231.0,False
74,55.78,752.5,3.79,0.61,33.89,1.66,317.0,261.0,False
75,141.19,11.0,3.15,1.0,29.81,0.63,626.0,44.0,False
76,1.76,768.0,3.33,0.12,16.71,0.98,588.0,115.0,True
77,101.52,236.0,4.16,0.45,28.64,1.99,693.0,92.0,False
78,102.33,236.0,4.04,0.5,29.27,1.99,671.0,80.0,False
79,146.21,42.0,3.28,0.84,28.47,0.4,300.0,283.0,False
80,82.47,24.0,4.75,0.36,55.4,0.17,1341.0,819.0,False
81,90.41,33.0,4.61,0.41,17.63,0.2,1079.0,163.0,False
82,156.0,871.5,3.73,0.68,69.68,1.26,481.0,356.0,False
83,116.63,109.0,2.77,0.95,45.26,1.01,584.0,112.0,False
84,113.68,116.0,3.6,0.68,45.04,0.14,630.0,489.0,False
85,65.61,2212.22,4.36,0.25,43.01,0.13,741.0,909.0,False
86,69.24,102.5,2.92,0.51,35.08,0.33,1262.0,725.0,False
87,376.71,654.75,1.71,3.14,16.0,0.05,1507.0,665.0,False
88,35.0,656.75,1.65,2.75,0.0,433.0,1487.0,655.0,True
89,68.15,878.67,2.21,0.67,18.44,1.66,1267.0,199.0,False
90,154.78,878.67,2.0,0.96,23.7,1.26,1113.0,182.0,False
91,97.42,876.67,4.12,0.67,17.36,0.88,340.0,333.0,False
92,87.31,877.67,2.88,1.0,21.06,0.87,1180.0,642.0,False
93,60.07,877.33,5.48,0.27,93.09,0.87,1427.0,1385.0,False
94,7.62,893.33,3.89,0.23,49.19,802.0,611.0,493.0,False
95,131.06,910.67,3.42,0.72,13.28,0.6,717.0,451.0,False
96,20.67,157.5,2.84,1.56,8.0,86.0,650.0,7.0,False
97,183.67,941.67,3.63,1.24,21.33,1.66,1510.0,47.0,False
98,50.5,674.58,2.05,1.8,7.0,0.06,1470.0,6.0,False
99,214.0,503.0,3.56,1.93,8.21,0.94,603.0,12.0,False
100,260.47,943.5,3.17,1.93,25.47,1.66,566.0,33.0,False
101,44.27,952.67,4.14,0.46,68.3,892.0,686.0,435.0,False
102,48.48,535.5,5.78,0.27,37.07,0.0,740.0,815.0,False
103,252.36,545.0,2.08,2.14,61.93,0.49,789.0,1101.0,False
104,148.53,554.0,4.68,0.58,48.22,0.14,1333.0,632.0,False
105,121.95,60.0,2.62,1.1,28.71,0.32,678.0,173.0,False
106,221.9,594.0,3.16,1.1,24.57,0.2,924.0,352.0,False
107,90.24,131.33,4.29,0.97,23.55,1.0,410.0,337.0,False
108,94.5,5.0,4.07,1.0,75.53,0.39,374.0,374.0,False
109,128.47,134.17,4.41,0.85,30.53,0.99,830.0,530.0,False
110,258.44,18.0,3.09,2.22,31.22,0.56,361.0,396.0,False
111,28.67,1061.5,3.09,0.83,23.89,1.66,484.0,231.0,False
112,165.33,19.0,3.39,1.85,85.93,0.34,1574.0,117.0,False
113,63.37,10.0,3.5,0.94,48.14,0.02,501.0,238.0,False
114,181.46,1.0,3.69,2.07,41.54,0.4,1517.0,42.0,False
115,326.45,1213.9,2.49,5.0,0.0,0.2,663.0,292.0,True
116,24.95,1167.83,4.42,0.72,60.13,1.66,1207.0,1315.0,False
117,60.48,50.0,4.68,0.98,43.3,1.59,1955.0,724.0,False
118,212.05,0.0,2.65,3.63,20.95,0.0,1282.0,141.0,False
119,24.5,7.0,3.19,0.78,32.5,6.0,1446.0,862.0,True
120,49.4,9.0,3.89,1.08,33.44,1.73,351.0,356.0,False
121,112.94,774.5,3.21,1.5,33.92,0.0,599.0,574.0,False
122,142.1,13.0,3.68,2.1,30.54,0.61,637.0,224.0,False
123,63.36,2.0,4.63,0.6,40.15,1.5,746.0,826.0,False
124,111.39,0.0,3.41,1.91,53.74,0.0,465.0,48.0,False
125,277.27,0.0,3.02,5.33,30.8,0.0,792.0,144.0,True
126,213.4,20.0,3.95,4.05,23.05,0.71,461.0,218.0,False
127,215.91,265.5,3.81,2.49,60.71,0.64,951.0,159.0,False
128,264.16,22.0,3.23,3.6,109.84,0.37,731.0,76.0,False
129,285.12,19.0,3.23,5.56,11.88,0.99,712.0,174.0,False
130,149.68,20.0,4.14,2.9,99.55,0.67,623.0,237.0,False
131,191.23,82.0,3.78,3.85,83.85,0.39,1483.0,87.0,False
132,255.88,88.0,2.92,5.71,35.71,1.15,503.0,254.0,False
133,430.0,3.0,2.64,6.87,57.6,0.66,1195.0,7.0,False
134,283.25,3.0,2.49,6.06,92.44,1.11,929.0,95.0,False
135,216.82,0.0,3.34,3.61,46.14,0.0,1471.0,569.0,False
136,228.11,55.0,3.06,5.32,65.05,0.71,602.0,104.0,False
137,387.44,74.62,2.71,6.0,7.33,0.26,1206.0,33.0,False
138,22.07,9.0,4.21,1.07,39.39,1.42,377.0,365.0,False
139,157.44,1.0,4.27,3.03,40.85,0.0,594.0,69.0,False
140,261.21,11.0,3.44,5.58,33.68,0.73,516.0,21.0,False
141,476.9,75.0,2.18,10.7,63.1,0.45,723.0,411.0,False
142,215.9,76.0,2.26,5.14,33.86,0.57,821.0,135.0,False
143,102.1,299.5,4.79,1.81,29.24,0.51,1731.0,902.0,False
144,21.71,9.0,3.63,1.38,22.9,1.91,504.0,287.0,False
