,nuc,aexp,age,asexp,la,ld,target
0,0.75,21.0,0.5,0.17,157.0,228.0,True
1,0.0,29.0,0.0,16.0,66.0,0.0,True
2,2.5,33.0,0.0,19.0,88.0,6.0,True
3,1.81,38.0,7.69,0.11,387.0,42.0,True
4,5.0,43.0,9.12,26.0,46.0,61.0,True
5,1.0,51.0,0.0,33.0,99.0,5.0,True
6,0.0,65.0,0.0,2.0,18.0,6.0,True
7,1.4,69.0,0.8,0.0,43.0,36.0,True
8,3.25,73.0,0.0,0.0,61.0,11.0,True
9,2.0,87.0,0.0,13.0,76.0,3.0,True
10,6.0,102.0,0.86,0.0,40.0,26.0,True
11,5.0,107.0,3.0,27.0,26.0,2.0,True
12,9.5,116.0,0.0,34.0,2.0,2.0,True
13,6.4,141.0,0.4,51.0,98.0,18.0,True
14,8.25,145.0,2.5,54.0,84.0,57.0,True
15,14.0,157.0,0.0,60.0,7.0,3.0,True
16,9.0,168.0,0.0,49.0,5.0,2.0,True
17,9.42,169.0,3.5,0.0,292.0,6.0,True
18,11.09,172.0,1.73,0.0,442.0,71.0,True
19,7.83,23.0,5.5,4.0,74.0,114.0,True
20,7.62,25.0,7.0,0.5,111.0,77.0,True
21,16.0,33.0,14.0,22.0,6.0,9.0,True
22,6.0,40.0,22.0,25.0,28.0,9.0,True
23,4.33,212.0,12.33,0.0,60.0,6.0,True
24,1.8,235.0,3.0,5.0,381.0,76.0,True
25,4.31,245.0,4.06,0.0,405.0,66.0,True
26,30.33,260.0,0.0,0.0,32.0,18.0,True
27,8.0,277.0,0.0,81.0,23.0,3.0,True
28,7.0,292.0,39.0,86.0,1.0,1.0,True
29,0.0,82.0,0.0,36.0,2.0,16.0,True
30,21.0,89.0,1.0,16.0,52.0,60.0,True
31,3.38,91.0,6.95,0.23,542.0,478.0,True
32,8.0,311.0,8.0,90.0,6.0,2.0,True
33,1.0,94.0,6.0,44.0,1.0,1.0,True
34,1.0,95.0,6.0,45.0,2.0,16.0,True
35,5.0,97.0,0.0,47.0,22.0,5.0,True
36,3.38,101.0,4.62,0.56,284.0,229.0,True
37,4.68,314.0,0.42,0.0,333.0,123.0,True
38,8.0,315.0,7.0,24.0,0.0,2.0,False
39,7.0,326.0,0.0,0.0,18.0,2.0,True
40,11.5,336.0,0.0,100.0,86.0,1.0,True
41,8.0,347.0,1.0,111.0,19.0,0.0,True
42,11.58,351.0,0.75,0.0,132.0,67.0,True
43,9.0,353.0,0.0,0.0,62.0,22.0,True
44,2.17,356.0,1.56,0.0,48.0,29.0,True
