,nuc,aexp,age,asexp,la,ld,target
0,0.0,7.0,0.0,3.0,171.0,0.0,True
1,0.31,18.0,0.0,0.0,105.0,101.0,True
2,3.17,35.0,13.67,21.0,177.0,106.0,True
3,3.33,39.0,11.33,0.11,17.0,19.0,True
4,0.0,45.0,0.0,27.0,11.0,0.0,True
5,4.0,53.0,0.0,34.0,0.0,775.0,True
6,1.25,56.0,0.0,37.0,462.0,81.0,True
7,0.0,61.0,0.0,0.0,19.0,9.0,True
8,0.0,65.0,0.0,2.0,18.0,6.0,True
9,1.57,77.0,0.14,0.0,145.0,60.0,True
10,2.0,85.0,0.0,12.0,1.0,2.0,True
11,2.83,92.0,0.33,0.0,91.0,12.0,True
12,9.0,100.0,0.0,28.0,1.0,0.0,True
13,8.5,115.0,1.5,33.0,8.0,2.0,True
14,9.86,139.0,2.71,0.52,829.0,19.0,True
15,8.25,145.0,2.5,54.0,84.0,57.0,True
16,14.0,153.0,0.67,57.0,5.0,5.0,True
17,8.83,162.0,0.5,0.0,58.0,27.0,True
18,9.8,163.0,1.8,0.0,58.0,114.0,True
19,9.0,168.0,0.0,49.0,5.0,2.0,True
20,9.42,169.0,3.5,0.0,292.0,6.0,True
21,1.5,22.0,0.0,4.0,5.0,3.0,True
22,7.06,173.0,0.62,0.0,473.0,138.0,True
23,2.0,179.0,0.0,69.0,1.0,1.0,True
24,8.0,202.0,32.0,75.0,1.0,1.0,True
25,0.0,206.0,0.0,76.0,2.0,2.0,True
26,10.67,236.0,6.67,0.0,91.0,0.0,True
27,2.75,237.0,0.0,0.0,144.0,8.0,True
28,6.0,250.0,2.0,8.0,1.0,1.0,True
29,3.0,264.0,0.0,75.0,22.0,14.0,True
30,0.0,307.0,0.0,4.0,937.0,0.0,True
31,1.67,96.0,4.0,46.0,58.0,37.0,True
32,5.3,313.0,1.25,0.0,414.0,1459.0,True
33,8.0,315.0,7.0,24.0,0.0,2.0,False
34,8.4,320.0,0.0,0.0,38.0,39.0,True
35,7.2,342.0,0.8,0.0,78.0,30.0,True
36,3.0,348.0,3.0,112.0,40.0,33.0,True
37,11.58,351.0,0.75,0.0,132.0,67.0,True
38,17.89,359.0,1.44,0.0,38.0,89.0,True
39,11.0,365.0,0.0,123.0,6.0,1.0,True
