,nuc,aexp,age,asexp,la,ld,target
0,0.0,8.0,0.0,0.0,65.0,0.0,True
1,0.3,23.0,0.24,11.0,416.0,1061.0,True
2,0.83,24.0,1.0,0.11,360.0,14.0,True
3,3.2,31.0,0.2,17.0,83.0,28.0,True
4,0.0,65.0,0.0,2.0,18.0,6.0,True
5,1.86,72.0,0.0,0.0,311.0,10.0,True
6,3.25,78.0,0.12,0.0,120.0,41.0,True
7,2.0,84.0,0.0,11.0,113.0,69.0,True
8,2.0,85.0,0.0,12.0,1.0,2.0,True
9,2.0,87.0,0.0,13.0,76.0,3.0,True
10,0.0,89.0,0.0,15.0,1219.0,0.0,True
11,9.5,116.0,0.0,34.0,2.0,2.0,True
12,8.0,137.0,1.5,49.0,3.0,1.0,True
13,9.86,139.0,2.71,0.52,829.0,19.0,True
14,8.25,145.0,2.5,54.0,84.0,57.0,True
15,14.14,148.0,1.29,0.0,99.0,18.0,True
16,14.0,157.0,0.0,60.0,7.0,3.0,True
17,9.8,163.0,1.8,0.0,58.0,114.0,True
18,7.06,173.0,0.62,0.0,473.0,138.0,True
19,10.0,189.0,3.0,57.0,2.0,2.0,True
20,8.25,0.0,4.25,0.0,14.0,9.0,True
21,14.0,197.0,23.0,59.0,12.0,10.0,True
22,14.0,197.0,23.0,59.0,12.0,10.0,True
23,1.0,231.0,5.0,2.0,60.0,11.0,True
24,2.75,237.0,0.0,0.0,144.0,8.0,True
25,30.33,260.0,0.0,0.0,32.0,18.0,True
26,3.0,272.0,61.0,84.0,5.0,1.0,True
27,1.0,93.0,6.0,43.0,7.0,20.0,True
28,8.0,315.0,7.0,24.0,0.0,2.0,False
29,9.0,331.0,0.0,99.0,4.0,3.0,True
30,11.5,336.0,0.0,100.0,86.0,1.0,True
31,18.0,337.0,1.0,104.0,0.0,1.0,True
32,5.0,339.0,0.75,0.0,5.0,8.0,True
33,6.0,341.0,0.0,0.0,29.0,45.0,True
34,7.2,342.0,0.8,0.0,78.0,30.0,True
35,3.0,348.0,3.0,112.0,40.0,33.0,True
36,5.56,350.0,4.44,0.0,593.0,610.0,True
37,1.0,401.0,0.0,131.0,1.0,4.0,True
38,2.5,404.0,1.5,133.0,4.0,2.0,True
39,0.0,415.0,0.0,140.0,87.0,8.0,True
40,6.33,421.0,2.33,146.0,36.0,8.0,True
41,11.0,448.0,3.0,121.0,11.0,1.0,True
42,3.0,450.0,14.0,162.0,0.0,2.0,False
43,8.0,454.0,0.0,16.0,2.0,21.0,True
44,1.0,455.0,69.0,17.0,0.0,42.0,False
45,8.5,458.0,0.0,19.0,11.0,2.0,True
46,36.0,33.0,2.0,10.0,6.0,2.0,True
47,8.33,478.0,17.67,24.0,64.0,14.0,True
48,20.0,48.0,0.0,17.0,41.0,0.0,True
49,0.0,526.0,0.0,175.0,30.0,0.0,True
50,1.0,535.0,0.0,143.0,71.0,12.0,True
51,5.67,554.0,0.0,0.0,10.0,8.0,True
52,9.75,571.0,0.0,193.0,26.0,9.0,True
53,2.0,70.0,298.0,31.0,4.0,0.0,True
54,1.0,577.0,223.0,195.0,0.0,30.0,False
55,1.0,604.0,5.0,30.0,43.0,2.0,True
56,2.0,610.0,7.0,201.0,3.0,2.0,True
57,7.9,617.0,4.76,0.0,255.0,219.0,True
58,12.17,647.0,0.0,0.0,117.0,8.0,True
59,7.75,684.0,4.25,0.0,63.0,4.0,True
60,15.0,713.0,6.67,0.0,9.0,2.0,True
61,2.33,856.0,6.33,0.0,34.0,9.0,True
62,20.5,857.0,1.33,0.0,6.0,59.0,True
63,29.5,884.0,1.0,197.0,6.0,6.0,True
64,20.0,885.0,0.0,245.0,9.0,7.0,True
65,21.0,917.0,14.0,76.0,35.0,2.0,True
66,36.0,923.0,0.0,79.0,31.0,12.0,True
67,25.5,924.0,7.5,0.0,10.0,5.0,True
68,14.67,940.0,0.0,91.0,28.0,6.0,True
69,18.0,976.0,6.0,101.0,12.0,11.0,True
70,17.75,978.0,1.75,0.0,51.0,12.0,True
71,12.0,992.0,1.0,16.0,4.0,1.0,True
72,6.67,996.0,3.67,0.0,13.0,3.0,True
73,14.0,997.0,0.0,20.0,1.0,1.0,True
74,22.0,1002.0,5.0,0.0,6.0,21.0,True
75,14.67,2.0,44.17,0.11,42.0,7.0,True
76,1.5,23.0,6.0,4.0,26.0,6.0,True
77,12.33,0.0,2.25,0.0,3439.0,2.0,True
78,11.3,1040.0,9.6,0.0,479.0,139.0,True
79,1.5,1042.0,10.0,28.0,33.0,11.0,True
80,34.33,1045.0,23.83,0.46,77.0,5.0,True
81,10.4,1.0,4.0,0.5,308.0,0.0,True
82,5.67,1053.0,46.89,0.0,55.0,24.0,True
83,33.43,0.0,17.71,0.0,284.0,17.0,True
84,15.0,1072.0,16.79,0.24,303.0,415.0,True
85,22.0,0.0,34.61,0.0,1442.0,267.0,True
86,1.0,12.0,18.0,3.0,21.0,48.0,True
87,8.45,1073.0,11.45,0.0,204.0,4.0,True
88,4.09,1.0,10.36,0.67,110.0,15.0,True
89,1.0,27.0,83.0,1.0,5.0,0.0,True
90,1.8,0.0,69.2,0.0,72.0,5.0,True
91,1.0,3.0,10.0,0.0,3.0,1.0,True
92,7.0,1106.0,23.67,235.0,201.0,6.0,True
93,21.0,5.0,2.0,0.0,1.0,0.0,True
94,9.86,5.0,16.29,0.51,78.0,9.0,True
95,2.91,1112.0,59.18,0.0,271.0,51.0,True
96,4.2,31.0,44.7,0.0,532.0,1697.0,True
97,20.89,14.0,67.89,0.0,34.0,25.0,True
98,1.8,19.0,0.0,4.0,676.0,178.0,True
99,2.75,49.0,76.29,0.0,0.0,80.0,False
100,6.0,5.0,56.0,0.0,20.0,14.0,True
101,3.5,0.0,76.0,0.0,3.0,1.0,True
102,2.5,1.0,50.0,1.0,0.0,8.0,False
103,1.0,1136.0,3.0,0.0,2.0,2.0,True
104,14.78,1138.0,0.94,0.0,1217.0,6.0,True
105,7.16,30.0,18.48,0.0,309.0,109.0,True
106,23.0,1.0,11.85,0.75,853.0,818.0,True
107,21.0,4.0,8.0,1.0,2.0,1.0,True
108,8.5,3.0,7.0,1.0,5.0,0.0,True
109,4.5,0.0,74.25,0.0,72.0,8.0,True
