,nuc,aexp,age,asexp,la,ld,target
0,0.1,6.0,2.19,2.0,176.0,78.0,True
1,0.5,19.0,0.5,0.11,11.0,4.0,True
2,0.75,21.0,0.5,0.17,157.0,228.0,True
3,0.83,24.0,1.0,0.11,360.0,14.0,True
4,1.33,28.0,0.22,15.0,193.0,35.0,True
5,3.2,31.0,0.2,17.0,83.0,28.0,True
6,2.5,33.0,0.0,19.0,88.0,6.0,True
7,3.33,39.0,11.33,0.11,17.0,19.0,True
8,3.38,54.0,0.0,35.0,407.0,82.0,True
9,0.0,68.0,0.0,12.0,593.0,0.0,True
10,3.25,73.0,0.0,0.0,61.0,11.0,True
11,3.25,78.0,0.12,0.0,120.0,41.0,True
12,3.0,81.0,0.0,21.0,15.0,12.0,True
13,4.67,95.0,0.2,0.0,128.0,59.0,True
14,5.0,107.0,3.0,27.0,26.0,2.0,True
15,8.0,109.0,0.29,0.01,1330.0,7.0,True
16,8.0,137.0,1.5,49.0,3.0,1.0,True
17,14.0,153.0,0.67,57.0,5.0,5.0,True
18,8.83,162.0,0.5,0.0,58.0,27.0,True
19,7.83,23.0,5.5,4.0,74.0,114.0,True
20,14.0,197.0,23.0,59.0,12.0,10.0,True
21,6.0,40.0,22.0,25.0,28.0,9.0,True
22,0.0,206.0,0.0,76.0,2.0,2.0,True
23,1.0,231.0,5.0,2.0,60.0,11.0,True
24,10.67,236.0,6.67,0.0,91.0,0.0,True
25,3.0,272.0,61.0,84.0,5.0,1.0,True
26,7.0,276.0,0.0,80.0,2.0,2.0,True
27,9.0,278.0,0.0,82.0,2.0,3.0,True
28,8.0,90.0,15.0,17.0,49.0,40.0,True
29,0.0,303.0,0.0,87.0,143.0,0.0,True
30,5.0,97.0,0.0,47.0,22.0,5.0,True
31,8.0,315.0,7.0,24.0,0.0,2.0,False
32,3.5,317.0,0.0,0.0,5.0,9.0,True
33,13.14,318.0,2.57,0.0,37.0,17.0,True
34,8.4,320.0,0.0,0.0,38.0,39.0,True
35,20.67,333.0,0.67,0.0,213.0,141.0,True
36,11.5,336.0,0.0,100.0,86.0,1.0,True
37,6.0,341.0,0.0,0.0,29.0,45.0,True
38,11.0,344.0,13.0,0.0,6.0,6.0,True
39,10.0,369.0,0.0,125.0,1.0,11.0,True
40,5.5,406.0,8.5,134.0,4.0,2.0,True
41,0.0,415.0,0.0,140.0,87.0,8.0,True
42,0.0,416.0,0.0,141.0,2.0,1.0,True
43,6.0,422.0,0.0,147.0,17.0,17.0,True
44,7.0,431.0,31.0,114.0,13.0,2.0,True
45,9.0,436.0,0.0,116.0,0.0,3.0,True
46,14.33,438.0,10.33,0.0,5.0,12.0,True
47,8.0,445.0,44.33,159.0,18.0,8.0,True
48,11.0,448.0,3.0,121.0,11.0,1.0,True
49,3.0,450.0,14.0,162.0,0.0,2.0,False
50,1.0,455.0,69.0,17.0,0.0,42.0,False
51,8.5,458.0,0.0,19.0,11.0,2.0,True
52,18.0,494.0,22.0,127.0,4.0,4.0,True
53,8.33,495.0,17.89,0.0,228.0,19.0,True
54,5.67,527.0,0.0,0.0,360.0,4.0,True
55,26.5,61.0,0.5,0.0,85.0,4.0,True
56,2.57,540.0,0.57,0.0,322.0,39.0,True
57,4.67,550.0,0.0,0.0,88.0,19.0,True
58,3.47,552.0,0.88,0.0,528.0,67.0,True
59,10.0,557.0,0.0,0.0,6.0,5.0,True
60,35.5,563.0,0.0,159.0,5.0,0.0,True
61,7.1,566.0,33.77,0.11,353.0,602.0,True
62,7.2,567.0,0.0,0.0,14.0,17.0,True
63,0.0,570.0,0.0,1.0,78.0,0.0,True
64,2.0,70.0,298.0,31.0,4.0,0.0,True
65,1.0,577.0,223.0,195.0,0.0,30.0,False
66,1.0,579.0,4.0,24.0,2.0,0.0,True
67,8.25,603.0,0.0,0.0,25.0,2.0,True
68,3.0,612.0,0.0,202.0,2.0,2.0,True
69,20.0,683.0,2.67,0.0,111.0,9.0,True
70,15.0,713.0,6.67,0.0,9.0,2.0,True
71,4.0,721.0,21.0,219.0,5.0,0.0,True
72,29.33,749.0,4.0,0.0,21.0,19.0,True
73,9.5,0.0,13.5,0.0,23.0,2.0,True
74,22.5,154.0,48.0,6.0,2.0,1.0,True
75,10.88,850.0,6.25,0.0,83.0,56.0,True
76,8.0,911.0,19.5,0.0,42.0,19.0,True
77,36.0,923.0,0.0,79.0,31.0,12.0,True
78,29.0,16.0,5.5,0.0,23.0,1.0,True
79,44.0,114.0,0.0,0.0,14.0,2.0,True
80,11.49,956.0,16.66,0.0,5024.0,240.0,True
81,10.5,958.0,10.75,0.0,318.0,32.0,True
82,10.64,960.0,8.91,0.0,222.0,87.0,True
83,8.08,973.0,6.5,0.0,120.0,73.0,True
84,14.33,990.0,3.67,0.0,31.0,3.0,True
85,5.6,993.0,0.8,17.0,115.0,19.0,True
86,62.5,0.0,10.5,0.0,4.0,1.0,True
87,36.67,1013.0,2.0,114.0,95.0,26.0,True
88,56.0,1018.0,0.0,116.0,6.0,1.0,True
89,58.0,1023.0,1.0,120.0,23.0,13.0,True
90,7.5,1027.0,1.0,122.0,17.0,8.0,True
91,59.0,115.0,10.0,1.0,8.0,8.0,True
92,9.0,1035.0,9.5,123.0,39.0,3.0,True
93,11.3,1040.0,9.6,0.0,479.0,139.0,True
94,2.5,1046.0,21.0,30.0,54.0,2.0,True
95,7.67,34.0,27.67,0.0,21.0,8.0,True
96,5.33,1061.0,22.67,0.0,31.0,5.0,True
97,30.33,0.0,3.83,0.0,536.0,2.0,True
98,2.0,6.0,43.0,0.0,1.0,0.0,True
99,5.06,2.0,6.38,0.44,1078.0,34.0,True
100,29.2,1081.0,6.4,0.31,97.0,78.0,True
101,5.6,4.0,20.2,0.5,67.0,8.0,True
102,1.0,3.0,10.0,0.0,3.0,1.0,True
103,21.0,5.0,2.0,0.0,1.0,0.0,True
104,20.6,0.0,27.0,0.0,21.0,4.0,True
105,1.0,3.0,5.5,1.0,122.0,1.0,True
106,14.38,0.0,4.06,0.0,1048.0,2.0,True
107,2.75,49.0,76.29,0.0,0.0,80.0,False
108,0.88,1.0,5.12,1.0,132.0,40.0,True
109,3.5,0.0,76.0,0.0,3.0,1.0,True
110,5.0,14.0,6.0,0.0,1.0,1.0,True
111,2.5,1.0,50.0,1.0,0.0,8.0,False
112,5.77,53.0,11.88,0.0,717.0,157.0,True
113,6.0,5.0,8.0,5.0,1.0,1.0,True
114,9.65,1137.0,60.92,0.0,911.0,261.0,True
115,31.11,0.0,1.22,0.0,476.0,2.0,True
116,2.0,0.0,22.5,0.0,73.0,14.0,True
117,7.13,1145.0,34.57,0.0,2300.0,651.0,True
118,23.0,1.0,11.85,0.75,853.0,818.0,True
119,21.0,4.0,8.0,1.0,2.0,1.0,True
120,7.0,1148.0,29.39,0.0,1787.0,48.0,True
121,30.77,1.0,16.23,0.5,385.0,131.0,True
122,27.83,0.0,3.5,0.0,1077.0,1.0,True
