,nuc,aexp,age,asexp,la,ld,target
0,0.0,8.0,0.0,0.0,65.0,0.0,True
1,1.5,25.0,0.5,13.0,26.0,18.0,True
2,3.2,31.0,0.2,17.0,83.0,28.0,True
3,1.81,38.0,7.69,0.11,387.0,42.0,True
4,1.0,51.0,0.0,33.0,99.0,5.0,True
5,1.25,56.0,0.0,37.0,462.0,81.0,True
6,3.5,63.0,0.0,5.0,62.0,1.0,True
7,0.0,79.0,0.0,8.0,7.0,1.0,True
8,2.0,85.0,0.0,12.0,1.0,2.0,True
9,2.83,92.0,0.33,0.0,91.0,12.0,True
10,9.0,100.0,0.0,28.0,1.0,0.0,True
11,4.0,101.0,1.2,20.0,263.0,4.0,True
12,6.0,112.0,0.0,32.0,0.0,1299.0,True
13,11.09,172.0,1.73,0.0,442.0,71.0,True
14,7.06,173.0,0.62,0.0,473.0,138.0,True
15,14.0,197.0,23.0,59.0,12.0,10.0,True
16,0.0,206.0,0.0,76.0,2.0,2.0,True
17,5.56,213.0,5.22,0.0,951.0,864.0,True
18,1.0,231.0,5.0,2.0,60.0,11.0,True
19,27.33,70.0,1.67,1.08,95.0,0.0,True
20,11.0,298.0,0.0,89.0,26.0,0.0,True
21,8.0,90.0,15.0,17.0,49.0,40.0,True
22,4.0,92.0,6.0,42.0,2.0,0.0,True
23,3.38,101.0,4.62,0.56,284.0,229.0,True
24,8.0,315.0,7.0,24.0,0.0,2.0,False
25,5.33,323.0,0.0,0.0,139.0,40.0,True
26,9.0,330.0,8.0,98.0,12.0,9.0,True
27,20.67,333.0,0.67,0.0,213.0,141.0,True
28,5.67,354.0,0.0,117.0,10.0,5.0,True
29,2.17,356.0,1.56,0.0,48.0,29.0,True
30,14.0,357.0,5.0,106.0,23.0,6.0,True
31,10.0,369.0,0.0,125.0,1.0,11.0,True
32,10.0,397.0,12.0,21.0,8.0,19.0,True
33,0.0,415.0,0.0,140.0,87.0,8.0,True
34,8.0,419.0,2.0,144.0,8.0,0.0,True
35,6.33,421.0,2.33,146.0,36.0,8.0,True
36,7.0,423.0,0.0,148.0,1.0,1.0,True
37,7.0,431.0,31.0,114.0,13.0,2.0,True
38,31.0,21.0,0.0,2.0,19.0,9.0,True
39,10.0,447.0,4.0,120.0,18.0,3.0,True
40,3.0,450.0,14.0,162.0,0.0,2.0,False
41,1.0,455.0,69.0,17.0,0.0,42.0,False
42,3.5,471.0,19.0,30.0,37.0,2.0,True
43,3.0,53.0,23.0,22.0,6.0,6.0,True
44,26.5,61.0,0.5,0.0,85.0,4.0,True
45,3.5,542.0,0.5,0.0,69.0,3.0,True
46,40.5,564.0,1.5,0.0,152.0,26.0,True
47,0.0,570.0,0.0,1.0,78.0,0.0,True
48,9.75,571.0,0.0,193.0,26.0,9.0,True
49,1.0,577.0,223.0,195.0,0.0,30.0,False
50,3.0,612.0,0.0,202.0,2.0,2.0,True
51,0.0,625.0,0.0,209.0,79.0,0.0,True
52,8.43,635.0,1.0,0.0,112.0,114.0,True
53,8.5,674.0,1.0,46.0,21.0,1.0,True
54,20.0,683.0,2.67,0.0,111.0,9.0,True
55,4.0,721.0,21.0,219.0,5.0,0.0,True
56,16.5,727.0,18.5,0.0,18.0,1.0,True
57,10.75,780.0,18.0,0.0,37.0,7.0,True
58,19.8,813.0,30.6,0.0,211.0,52.0,True
59,15.0,165.0,69.43,39.0,461.0,421.0,True
60,12.0,837.0,5.0,0.0,44.0,43.0,True
61,6.2,853.0,11.0,0.0,167.0,2.0,True
62,14.67,854.0,30.33,67.0,30.0,40.0,True
63,13.83,866.0,5.67,0.0,145.0,17.0,True
64,5.67,867.0,0.67,0.0,50.0,13.0,True
65,13.38,882.0,3.0,0.0,94.0,22.0,True
66,29.5,884.0,1.0,197.0,6.0,6.0,True
67,32.0,888.0,0.0,71.0,13.0,2.0,True
68,11.0,903.0,0.0,75.0,39.0,30.0,True
