,nuc,aexp,age,asexp,la,ld,target
0,0.1,6.0,2.19,2.0,176.0,78.0,True
1,0.0,20.0,0.0,8.0,0.0,80.0,True
2,3.2,31.0,0.2,17.0,83.0,28.0,True
3,3.33,39.0,11.33,0.11,17.0,19.0,True
4,5.0,43.0,9.12,26.0,46.0,61.0,True
5,0.0,48.0,0.0,30.0,36.0,0.0,True
6,0.0,61.0,0.0,0.0,19.0,9.0,True
7,1.8,70.0,2.0,0.0,242.0,13.0,True
8,2.4,75.0,0.1,0.0,123.0,156.0,True
9,3.38,76.0,0.38,0.25,230.0,29.0,True
10,0.0,79.0,0.0,8.0,7.0,1.0,True
11,2.0,84.0,0.0,11.0,113.0,69.0,True
12,4.4,93.0,0.93,0.0,169.0,1300.0,True
13,8.0,109.0,0.29,0.01,1330.0,7.0,True
14,8.5,115.0,1.5,33.0,8.0,2.0,True
15,8.0,137.0,1.5,49.0,3.0,1.0,True
16,6.4,141.0,0.4,51.0,98.0,18.0,True
17,12.5,143.0,2.5,53.0,23.0,2.0,True
18,14.0,157.0,0.0,60.0,7.0,3.0,True
19,1.5,22.0,0.0,4.0,5.0,3.0,True
20,10.0,189.0,3.0,57.0,2.0,2.0,True
21,14.2,31.0,11.6,0.56,15.0,15.0,True
22,8.25,0.0,4.25,0.0,14.0,9.0,True
23,5.56,213.0,5.22,0.0,951.0,864.0,True
24,4.31,245.0,4.06,0.0,405.0,66.0,True
25,9.0,278.0,0.0,82.0,2.0,3.0,True
26,11.0,298.0,0.0,89.0,26.0,0.0,True
27,0.0,85.0,0.0,39.0,1.0,1.0,True
28,0.0,88.0,0.0,40.0,7.0,5.0,True
29,0.0,304.0,0.0,88.0,48.0,0.0,True
30,1.0,95.0,6.0,45.0,2.0,16.0,True
31,5.0,97.0,0.0,47.0,22.0,5.0,True
32,8.33,99.0,0.0,20.0,47.0,43.0,True
33,4.68,314.0,0.42,0.0,333.0,123.0,True
34,8.0,315.0,7.0,24.0,0.0,2.0,False
35,8.4,320.0,0.0,0.0,38.0,39.0,True
36,7.0,325.0,0.0,95.0,13.0,5.0,True
37,18.0,337.0,1.0,104.0,0.0,1.0,True
38,9.0,346.0,4.0,110.0,15.0,2.0,True
39,8.0,347.0,1.0,111.0,19.0,0.0,True
40,6.0,355.0,1.5,0.0,31.0,5.0,True
41,14.0,357.0,5.0,106.0,23.0,6.0,True
42,22.0,363.0,0.0,121.0,18.0,6.0,True
43,11.0,365.0,0.0,123.0,6.0,1.0,True
44,0.0,413.0,0.0,138.0,91.0,0.0,True
45,2.75,418.0,3.25,143.0,52.0,96.0,True
46,7.0,423.0,0.0,148.0,1.0,1.0,True
47,9.0,426.0,31.0,113.0,19.0,0.0,True
48,10.0,430.0,5.0,150.0,9.0,1.0,True
49,4.0,433.0,0.0,152.0,13.0,8.0,True
50,9.0,436.0,0.0,116.0,0.0,3.0,True
51,29.5,32.0,1.0,0.0,52.0,49.0,True
52,11.0,448.0,3.0,121.0,11.0,1.0,True
53,3.0,450.0,14.0,162.0,0.0,2.0,False
54,1.0,451.0,36.0,163.0,3.0,2.0,True
55,8.0,454.0,0.0,16.0,2.0,21.0,True
56,1.0,455.0,69.0,17.0,0.0,42.0,False
57,10.5,460.0,6.5,164.0,11.0,11.0,True
58,8.33,495.0,17.89,0.0,228.0,19.0,True
59,1.5,506.0,37.5,8.0,34.0,26.0,True
60,11.4,56.0,5.6,24.0,389.0,0.0,True
61,1.0,57.0,0.0,25.0,20.0,4.0,True
62,12.0,513.0,1.0,132.0,11.0,0.0,True
63,13.0,533.0,0.0,0.0,57.0,6.0,True
64,0.0,538.0,0.0,145.0,31.0,0.0,True
65,5.0,543.0,0.0,10.0,6.0,1.0,True
66,3.0,547.0,15.3,0.0,487.0,26.0,True
67,3.47,552.0,0.88,0.0,528.0,67.0,True
68,10.0,557.0,0.0,0.0,6.0,5.0,True
