,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.0,39.0,1.08,0.33,23.33,4.0,63.0,117.0,True
1,29.33,30.0,1.38,1.33,1.0,0.56,5.0,2.0,True
2,29.75,21.0,0.27,1.0,5.25,1.96,509.0,1.0,False
3,28.6,1.0,1.97,1.2,26.0,1.0,28.0,1.0,False
4,38.0,10.0,1.69,1.25,141.25,1.0,71.0,18.0,True
5,43.33,40.0,2.13,1.5,6.0,1.0,63.0,2.0,True
6,39.0,60.0,1.31,1.0,13.38,2.0,191.0,520.0,True
7,114.75,131.0,1.42,2.25,0.0,1.0,5.0,209.0,True
8,159.0,234.5,1.27,3.0,12.0,0.93,19.0,6.0,True
9,121.75,152.0,1.14,2.25,19.0,2.0,133.0,62.0,True
10,87.17,212.5,2.27,1.67,18.33,0.93,14.0,0.0,True
11,33.37,226.0,5.72,0.13,3.99,0.62,1014.0,1024.0,True
12,37.45,207.0,3.7,0.5,2.36,2.0,246.0,138.0,True
13,55.38,235.0,2.75,0.85,9.92,0.49,98.0,90.0,True
14,177.25,237.0,1.81,2.75,0.0,0.93,6.0,2.0,True
15,93.57,226.0,0.4,1.57,4.43,1.0,1335.0,1.0,True
16,110.33,242.5,1.86,1.67,17.0,0.93,207.0,5.0,True
17,39.95,19.0,3.05,0.55,21.65,1.44,1372.0,1039.0,True
18,354.0,33.0,0.62,5.0,5.0,1.44,24.0,2.0,True
19,34.81,242.0,4.46,0.36,12.39,1.0,1722.0,73.0,True
20,52.81,48.0,3.05,0.57,26.52,0.33,3000.0,263.0,True
21,66.86,55.0,3.19,0.55,54.86,0.16,488.0,262.0,True
22,493.5,302.0,0.67,6.5,75.0,1.0,16.0,1.0,True
23,17.49,5.0,3.77,0.36,41.97,0.5,1060.0,79.0,True
24,28.75,88.5,2.8,1.17,27.17,0.44,138.0,10.0,True
25,18.0,47.0,0.44,4.5,8.5,6.0,14.0,8.0,True
26,52.5,73.5,0.81,6.5,23.0,82.0,7.0,1.0,True
27,64.0,77.0,1.79,3.75,7.0,76.0,6.0,0.0,True
28,52.38,61.0,1.03,2.0,25.62,0.39,620.0,9.0,True
29,77.0,10.0,0.0,14.0,0.0,9.0,26.0,12.0,True
30,14.71,259.17,4.51,0.33,28.22,1.0,2142.0,251.0,True
31,22.11,67.0,3.26,0.94,13.67,0.17,601.0,32.0,True
