,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,29.75,21.0,0.27,1.0,5.25,1.96,509.0,1.0,False
1,28.6,1.0,1.97,1.2,26.0,1.0,28.0,1.0,False
2,29.71,30.0,2.13,1.29,23.71,0.5,42.0,18.0,True
3,40.12,44.0,2.48,1.25,25.38,0.54,153.0,9.0,True
4,18.54,5.0,3.29,0.36,37.54,0.68,1147.0,349.0,True
5,134.5,159.0,0.68,4.0,25.0,0.06,6.0,5.0,True
6,23.89,166.0,4.23,0.16,7.62,0.93,2218.0,495.0,True
7,76.5,64.0,0.74,2.0,10.5,2.0,877.0,3.0,True
8,28.74,112.0,3.02,0.53,61.84,1.0,387.0,23.0,True
9,123.5,140.0,1.54,2.25,5.75,2.0,107.0,7.0,True
10,309.0,215.0,0.34,5.0,8.5,2.0,14.0,34.0,True
11,67.26,219.5,4.11,0.48,24.87,2.0,1206.0,600.0,True
12,98.12,231.0,1.4,1.38,11.38,0.67,929.0,0.0,True
13,114.43,250.0,2.55,1.57,11.14,1.0,95.0,27.0,True
14,102.12,11.0,2.02,1.38,3.38,0.94,824.0,198.0,True
15,246.67,25.0,1.5,3.67,98.67,1.98,4.0,0.0,True
16,169.2,251.5,0.48,2.2,15.2,2.0,2546.0,151.0,True
17,82.14,265.5,2.82,0.86,6.64,2.0,685.0,90.0,True
18,118.25,291.0,2.41,1.62,6.62,2.0,165.0,1.0,True
19,239.2,71.0,1.84,2.8,4.8,0.08,67.0,37.0,True
20,2.86,1.0,2.2,1.0,13.86,1.0,1050.0,34.0,False
21,65.67,246.0,1.32,5.33,65.67,0.0,11.0,0.0,True
22,8.0,90.5,0.0,5.0,342.0,3.0,3.0,6.0,True
23,4.88,86.0,3.34,0.56,168.69,11.0,120.0,116.0,True
24,7.21,270.75,3.02,0.84,252.26,447.0,81.0,37.0,True
25,17.64,89.0,2.95,1.55,54.73,0.39,201.0,23.0,True
26,3.0,296.5,0.47,1.0,18.0,492.0,450.0,2.0,True
27,1.2,174.0,1.15,0.4,206.2,1.22,94.0,47.0,True
28,60.62,177.0,2.71,2.25,157.38,91.0,189.0,53.0,True
29,26.0,205.0,1.63,2.43,11.43,1.22,87.0,2.0,True
30,63.25,109.83,0.72,4.75,7.25,0.33,19.0,22.0,True
31,6.31,82.5,1.74,1.0,37.08,62.0,782.0,56.0,True
32,26.67,374.02,1.64,1.56,19.22,597.0,919.0,27.0,True
33,0.67,282.0,3.02,0.11,0.44,192.0,1046.0,32.0,True
34,63.86,6.6,2.04,2.86,50.29,0.8,121.0,52.0,True
35,3.5,10.0,0.95,1.0,48.0,0.0,18.0,1.0,True
36,3.67,22.6,1.33,0.67,0.0,19.0,211.0,8.0,True
37,2.89,23.6,1.7,0.22,13.78,20.0,429.0,46.0,True
38,3.33,352.5,4.07,0.09,6.36,250.0,906.0,397.0,True
39,1.33,17.0,0.43,0.33,67.33,13.0,61.0,8.0,True
40,6.67,375.0,0.6,2.33,116.67,271.0,94.0,2.0,True
41,30.24,19.5,3.08,0.95,165.95,0.82,637.0,15.0,True
42,4.0,395.5,0.0,1.0,10.0,283.0,11.0,1.0,False
43,3.86,2.0,2.09,1.14,29.43,1.5,53.0,11.0,False
44,2.78,441.5,2.99,0.22,1.33,318.0,1029.0,0.0,True
45,14.0,447.5,0.71,3.0,1.0,324.0,614.0,12.0,True
46,11.67,457.0,1.85,2.67,149.83,9.0,858.0,26.0,True
47,7.0,0.0,0.0,3.0,13.0,0.0,18.0,5.0,True
48,2.0,504.5,1.58,0.4,33.6,369.0,54.0,66.0,True
49,1.0,2.0,2.76,0.29,27.14,1.0,156.0,587.0,True
50,7.5,8.0,0.92,3.0,0.0,1.9,4.0,5.0,True
