,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,12.5,16.0,0.02,1.5,10.0,0.93,468.0,399.0,True
1,3.38,24.0,2.71,0.25,0.0,0.93,470.0,0.0,True
2,45.0,85.0,1.38,1.33,2.33,0.47,14.0,3.0,True
3,29.75,21.0,0.27,1.0,5.25,1.96,509.0,1.0,False
4,28.6,1.0,1.97,1.2,26.0,1.0,28.0,1.0,False
5,30.0,6.0,1.63,1.0,3.4,1.97,143.0,29.0,True
6,20.67,25.0,5.35,0.2,6.78,2.0,242.0,1094.0,True
7,124.0,145.0,0.95,4.5,0.5,0.93,6.0,2.0,True
8,10.67,2.0,1.53,2.0,13.33,0.0,17.0,16.0,True
9,62.0,175.0,0.61,1.5,0.33,0.32,464.0,8.0,True
10,63.5,82.0,1.63,1.5,2.33,2.0,85.0,16.0,True
11,50.38,17.0,2.64,1.0,10.5,1.0,483.0,143.0,True
12,260.0,4.0,0.12,5.0,18.5,1.88,96.0,93.0,True
13,37.64,178.0,2.41,0.4,18.16,1.0,5394.0,155.0,True
14,228.0,247.0,1.1,3.33,0.0,0.5,11.0,0.0,True
15,349.5,247.5,0.54,5.0,7.0,2.0,10.0,14.0,True
16,354.0,33.0,0.62,5.0,5.0,1.44,24.0,2.0,True
17,121.86,8.0,1.59,1.86,52.43,0.1,83.0,7.0,True
18,424.5,257.5,0.96,6.0,17.0,2.0,6.0,7.0,True
19,302.0,290.0,1.37,4.0,1.33,2.0,21.0,14.0,True
20,127.56,62.0,2.43,1.44,5.78,1.98,114.0,58.0,True
21,180.67,299.0,1.53,2.17,4.83,0.67,39.0,114.0,True
22,395.0,305.0,1.35,4.67,0.0,1.0,33.0,0.0,True
23,17.25,63.5,1.12,3.0,2.5,50.0,496.0,26.0,True
24,8.67,65.5,1.35,2.67,89.0,3.0,49.0,13.0,True
25,53.0,310.5,0.0,9.0,63.0,355.0,63.0,3.0,True
26,20.57,26.0,2.37,2.0,47.71,14.0,517.0,89.0,True
27,69.0,72.0,0.0,11.0,23.0,65.0,15.0,0.0,True
28,64.0,13.0,1.0,7.0,21.5,1.01,69.0,36.0,True
29,28.75,88.5,2.8,1.17,27.17,0.44,138.0,10.0,True
30,8.6,43.0,2.14,1.8,132.0,4.0,180.0,98.0,True
31,84.0,78.0,0.0,12.0,1.0,77.0,11.0,11.0,True
32,18.73,130.5,2.6,1.18,84.45,0.44,318.0,12.0,True
33,2.86,1.0,2.2,1.0,13.86,1.0,1050.0,34.0,False
34,5.2,15.0,1.54,1.8,198.6,8.0,205.0,124.0,True
35,6.0,30.0,2.85,0.89,42.22,0.78,48.0,20.0,True
36,30.89,247.0,2.59,1.89,13.22,0.5,234.0,1.0,True
37,17.28,45.0,2.83,0.94,66.5,0.73,1540.0,333.0,True
38,1.0,19.0,1.27,0.75,173.0,11.0,64.0,0.0,True
39,99.5,87.0,0.92,9.0,111.5,16.0,14.0,4.0,True
40,5.79,272.92,2.83,0.64,291.64,453.0,373.0,78.0,True
41,30.0,116.0,0.0,13.0,172.0,3.0,6.0,0.0,True
42,81.0,298.25,0.0,13.0,15.0,484.0,1.0,0.0,True
43,5.0,299.42,2.2,1.17,189.0,486.0,131.0,3.0,True
44,7.0,302.67,1.62,2.4,79.0,502.0,27.0,14.0,True
45,57.86,63.0,2.33,2.57,2.14,0.71,208.0,0.0,True
46,1.0,2.0,0.0,1.0,23.0,0.0,13.0,11.0,True
47,0.0,256.5,0.0,0.0,0.0,171.0,136.0,0.0,True
48,2.0,258.0,0.0,2.0,6.0,2.0,14.0,6.0,True
49,30.24,19.5,3.08,0.95,165.95,0.82,637.0,15.0,True
50,4.0,395.5,0.0,1.0,10.0,283.0,11.0,1.0,False
51,84.5,415.5,1.89,4.75,78.5,0.5,5.0,7.0,True
52,3.86,2.0,2.09,1.14,29.43,1.5,53.0,11.0,False
53,10.57,30.0,3.09,1.07,98.93,26.0,71.0,24.0,True
54,96.0,475.5,0.0,13.0,7.0,346.0,97.0,0.0,True
55,49.0,479.0,0.0,11.0,14.0,350.0,2.0,1.0,True
56,89.0,573.0,0.0,15.0,12.0,423.0,2.0,0.0,True
57,5.83,622.5,1.79,1.33,6.0,455.0,200.0,0.0,True
58,3.0,33.0,0.0,2.0,488.0,0.0,9.0,2.0,True
59,26.5,83.0,0.52,8.0,0.5,0.73,4.0,13.0,True
