,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.0,0.0,1.39,0.25,6.0,0.0,38.0,11.0,True
1,1.0,9.0,0.0,1.0,16.0,0.0,11.0,0.0,True
2,9.6,25.0,1.81,0.6,0.0,0.93,14.0,0.0,True
3,19.5,35.0,0.97,1.5,16.0,0.93,4.0,1.0,True
4,29.75,21.0,0.27,1.0,5.25,1.96,509.0,1.0,False
5,28.6,1.0,1.97,1.2,26.0,1.0,28.0,1.0,False
6,20.24,28.0,2.09,0.59,1.65,2.0,746.0,78.0,True
7,18.53,34.0,3.33,0.47,37.21,0.67,223.0,61.0,True
8,25.0,39.0,0.0,7.0,3.0,33.0,9.0,7.0,True
9,59.8,48.0,2.11,1.6,3.8,2.0,43.0,19.0,True
10,18.0,164.0,1.64,0.53,111.35,0.25,41.0,29.0,True
11,69.0,70.0,1.42,1.6,0.0,2.0,140.0,0.0,True
12,51.43,96.0,1.74,1.14,3.0,1.0,294.0,8.0,True
13,45.0,19.0,2.46,0.75,8.42,0.5,755.0,50.0,True
14,114.75,131.0,1.42,2.25,0.0,1.0,5.0,209.0,True
15,116.5,132.0,1.42,2.25,3.75,1.0,208.0,5.0,True
16,247.5,2.0,0.08,5.0,4.0,1.5,116.0,92.0,True
17,21.42,162.0,3.21,0.31,21.06,1.0,1324.0,176.0,True
18,100.43,7.0,1.59,1.71,6.14,1.42,156.0,1.0,True
19,104.71,231.5,1.9,1.57,5.43,0.93,367.0,142.0,True
20,145.2,242.0,1.96,2.2,4.2,0.32,24.0,3.0,True
21,108.83,10.0,2.58,1.83,238.33,1.44,22.0,16.0,True
22,320.0,18.0,0.95,5.5,0.0,0.5,8.0,0.0,True
23,110.67,223.0,1.31,1.83,9.33,0.67,282.0,9.0,True
24,164.75,230.0,1.68,2.75,11.0,2.0,85.0,0.0,True
25,151.8,238.5,1.81,2.2,20.8,1.0,60.0,23.0,True
26,99.29,239.5,1.54,1.43,14.0,1.0,1137.0,34.0,True
27,116.17,246.5,1.85,1.83,26.33,0.5,187.0,39.0,True
28,131.5,250.0,1.52,2.0,32.33,2.0,240.0,163.0,True
