,nuc,arexp,nd,ns,age,la,ld,target
0,7.12,105.0,4.0,1.0,1.62,99.0,24.0,True
1,8.44,132.0,4.0,1.0,0.33,288.0,34.0,True
2,8.5,169.0,4.0,1.0,7.5,230.0,68.0,False
3,9.1,170.0,5.0,1.0,6.0,287.0,190.0,True
4,18.75,227.0,3.0,1.0,0.0,145.0,53.0,True
5,26.43,244.0,4.0,1.0,3.43,153.0,156.0,True
6,34.8,246.0,3.0,1.0,2.6,106.0,47.0,True
7,22.5,247.0,3.0,1.0,6.67,146.0,35.0,False
8,12.38,256.0,4.0,1.0,15.88,379.0,94.0,False
9,38.8,271.0,3.0,1.0,2.0,171.0,87.0,True
10,28.88,284.0,5.0,1.0,5.88,192.0,55.0,True
11,6.0,297.0,4.0,1.0,7.83,113.0,9.0,False
12,13.67,333.0,4.0,1.0,8.78,167.0,37.0,False
13,17.75,341.0,4.0,1.0,2.38,82.0,43.0,True
14,64.8,3.0,4.0,1.0,67.2,60.0,12.0,False
15,29.29,3.0,4.0,1.0,31.86,224.0,9.0,False
16,31.67,16.0,3.0,1.0,78.83,65.0,65.0,False
17,24.38,22.0,4.0,1.0,3.75,107.0,41.0,True
18,8.86,109.0,5.0,1.0,132.0,96.0,74.0,True
19,24.0,106.0,3.0,1.0,11.17,83.0,65.0,False
20,19.4,100.5,4.0,1.0,4.8,189.0,4.0,True
21,29.0,103.5,4.0,1.0,121.5,11.0,9.0,False
22,20.17,128.0,4.0,1.0,59.33,117.0,43.0,False
23,48.75,71.0,4.0,1.0,27.5,220.0,6.0,False
24,35.2,97.0,4.0,1.0,46.6,92.0,39.0,False
25,30.71,57.0,5.0,1.0,49.71,82.0,79.0,True
26,16.0,201.0,3.0,1.0,2.0,106.0,101.0,True
27,22.4,101.0,5.0,1.0,17.8,159.0,16.0,True
28,32.89,240.5,4.0,1.0,46.44,115.0,30.0,False
29,10.29,78.0,4.0,1.0,146.29,46.0,69.0,False
30,37.25,282.5,4.0,1.0,14.0,81.0,196.0,False
31,44.29,293.0,5.0,1.0,18.29,151.0,167.0,True
32,24.0,294.0,5.0,1.0,130.5,213.0,222.0,True
33,21.36,296.0,3.0,1.0,105.27,109.0,119.0,False
34,26.4,289.0,4.0,1.0,121.2,64.0,29.0,False
35,43.4,298.0,4.0,1.0,78.8,43.0,26.0,False
36,80.5,306.5,3.0,1.0,73.5,90.0,9.0,False
37,13.5,301.5,3.0,1.0,32.75,79.0,65.0,False
38,56.86,314.0,5.0,1.0,10.0,192.0,144.0,True
39,18.8,37.0,3.0,1.0,100.0,170.0,138.0,False
40,23.83,335.33,4.0,1.0,81.17,407.0,160.0,False
41,7.16,132.17,4.0,1.0,94.42,36.0,23.0,False
42,88.25,88.0,3.0,1.0,17.0,186.0,72.0,False
43,84.5,94.0,3.0,1.0,17.5,107.0,35.0,False
44,7.25,104.0,3.0,1.0,107.0,231.0,210.0,False
45,5.0,130.0,3.0,1.0,89.5,57.0,30.0,True
46,2.22,71.0,4.0,1.0,30.0,96.0,12.0,False
47,62.29,358.33,4.0,1.0,6.0,99.0,28.0,False
48,47.42,76.33,3.0,1.0,35.75,49.0,89.0,False
