,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,4.33,503.0,2.83,1.0,139.17,314.0,374.0,91.0,False
1,3.45,886.0,2.96,1.0,233.55,460.0,113.0,116.0,False
2,3.64,875.0,2.37,1.0,185.82,726.0,194.0,117.0,False
3,0.8,231.5,1.78,1.0,228.6,31.0,90.0,74.0,False
4,5.33,3.0,2.09,1.0,165.0,3.0,210.0,22.0,True
5,15.86,1215.17,2.47,1.0,330.14,1197.0,202.0,117.0,False
6,1.67,232.75,1.57,1.0,289.33,210.0,0.0,164.0,False
7,13.25,5.0,2.53,1.0,176.0,4.0,85.0,73.0,False
8,2.0,293.92,2.01,1.0,152.6,331.0,572.0,121.0,False
9,10.54,64.0,1.71,1.0,272.77,14.0,226.0,213.0,False
10,10.3,305.83,2.16,1.0,144.8,358.0,347.0,162.0,False
11,1.79,134.5,2.8,1.0,182.57,94.0,221.0,21.0,True
12,17.75,326.15,2.46,1.0,307.12,85.0,13.0,26.0,False
13,12.78,147.5,2.67,1.0,343.78,105.0,62.0,128.0,False
14,14.56,367.27,2.57,1.0,153.33,439.0,330.0,132.0,False
15,9.33,91.0,1.81,1.0,242.5,54.0,108.0,1.0,False
16,2.69,181.0,3.16,1.0,282.06,140.0,24.0,71.0,False
17,2.83,4.0,1.71,1.0,211.83,3.0,183.0,20.0,False
18,45.5,22.0,2.15,1.0,302.67,12.0,55.0,15.0,False
19,7.33,130.0,2.56,1.0,298.33,84.0,38.0,5.0,True
20,3.47,187.0,3.2,1.0,351.4,117.0,30.0,71.0,False
21,18.2,1031.63,2.03,1.0,236.2,537.0,196.0,33.0,False
22,54.0,124.2,2.02,1.0,279.6,206.0,33.0,3.0,False
23,16.5,293.0,1.76,1.0,329.75,184.0,72.0,15.0,False
24,29.0,310.0,2.39,1.0,320.5,31.0,62.0,55.0,False
25,3.2,312.0,2.88,1.0,383.2,195.0,35.0,27.0,False
26,11.67,284.67,1.8,1.0,340.17,230.0,97.0,15.0,False
27,7.2,345.0,2.17,1.0,454.8,214.0,51.0,68.0,False
28,4.2,347.5,2.27,1.0,441.6,129.0,90.0,26.0,False
29,15.88,353.0,2.67,1.0,229.75,9.0,82.0,82.0,False
30,11.73,288.83,2.92,1.0,333.73,237.0,372.0,179.0,False
31,2.43,294.67,3.0,1.0,353.86,249.0,36.0,107.0,False
32,41.5,26.22,1.99,1.0,290.0,29.0,213.0,61.0,False
33,38.14,27.22,1.55,1.0,236.14,30.0,187.0,267.0,False
34,1.25,18.0,1.98,1.0,350.0,2.0,30.0,2.0,True
35,6.22,29.0,2.55,1.0,188.44,11.0,400.0,109.0,False
36,9.12,373.5,2.67,1.0,262.75,269.0,78.0,99.0,False
37,16.44,99.0,2.44,1.0,328.44,17.0,346.0,79.0,False
38,2.75,145.0,1.51,1.0,273.25,105.0,183.0,6.0,False
39,6.6,148.0,2.04,1.0,259.8,108.0,193.0,17.0,False
40,9.5,349.5,2.26,1.0,225.0,289.0,264.0,10.0,False
41,15.43,1.0,2.59,1.0,231.86,0.0,214.0,207.0,False
42,4.5,2.0,2.39,1.0,509.33,1.0,190.0,78.0,True
43,4.71,1.0,3.63,1.0,218.64,1.0,238.0,98.0,True
44,4.71,2.0,2.3,1.0,399.57,2.0,169.0,102.0,True
45,7.0,375.0,2.41,1.0,359.14,327.0,57.0,26.0,False
46,5.5,176.0,2.45,1.0,182.75,132.0,343.0,74.0,False
47,7.5,14.5,2.05,1.0,300.17,24.0,180.0,175.0,False
48,7.64,243.0,3.1,1.0,417.09,180.0,86.0,84.0,False
49,44.25,54.5,2.9,1.0,356.67,51.0,229.0,172.0,False
50,39.8,304.0,2.16,1.0,392.8,220.0,3.0,5.0,False
51,9.11,0.0,2.53,1.0,284.0,0.0,321.0,20.0,True
52,7.0,367.0,2.52,1.0,414.5,258.0,59.0,41.0,False
53,9.0,25.0,1.76,1.0,241.75,14.0,263.0,105.0,False
54,3.22,2.0,2.4,1.0,274.44,0.0,222.0,33.0,False
55,36.0,428.0,3.0,1.0,273.5,301.0,47.0,10.0,True
56,1.71,31.0,2.53,1.0,262.86,16.0,480.0,196.0,True
