,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.52,94.0,3.74,2.0,1.41,0.22,1664.0,63.0,True
1,0.0,0.0,2.46,2.0,0.0,0.0,1520.0,0.0,True
2,3.37,323.0,3.08,4.0,1.58,0.0,1949.0,84.0,False
3,6.73,336.0,3.04,3.0,3.47,0.0,1142.0,2.0,False
4,3.91,375.0,4.0,3.0,0.73,0.06,1298.0,37.0,False
5,5.32,401.0,5.23,4.0,12.28,0.02,1616.0,154.0,True
6,0.83,615.0,4.07,2.0,2.88,0.22,1805.0,12.0,True
7,3.13,770.0,4.3,2.0,23.63,0.22,1470.0,188.0,True
8,1.56,741.5,2.14,2.0,4.89,0.0,2009.0,3.0,True
9,18.63,127.0,3.27,3.0,1.95,0.37,1101.0,3.0,False
10,14.13,926.0,3.67,3.0,40.85,0.5,1072.0,186.0,True
11,12.94,45.0,3.44,2.0,46.5,1.19,1703.0,85.0,True
12,18.86,1093.5,3.78,3.0,9.91,0.5,998.0,11.0,True
13,10.42,1154.5,4.29,2.0,3.35,0.99,1302.0,21.0,False
14,8.65,1185.0,4.75,3.0,57.75,0.5,1410.0,366.0,True
15,7.74,1272.0,4.4,2.0,34.35,0.99,1370.0,46.0,True
16,1.98,243.0,4.77,2.0,6.8,0.7,1511.0,223.0,True
17,3.68,833.0,4.14,2.0,1.0,0.42,2716.0,0.0,False
18,8.23,1503.5,4.33,3.0,0.63,0.46,1774.0,2.0,False
19,7.18,24.33,2.98,2.0,0.59,0.02,2181.0,0.0,False
20,3.58,929.5,1.73,2.0,9.25,0.44,1790.0,0.0,False
21,5.92,1785.0,4.21,2.0,21.36,0.99,1344.0,19.0,True
22,14.68,1782.0,3.85,3.0,1.91,0.46,1605.0,0.0,False
23,18.3,956.5,3.62,3.0,27.05,0.15,1182.0,102.0,True
24,5.23,995.17,4.76,2.0,0.13,0.44,2358.0,0.0,False
25,14.5,1865.5,4.75,2.0,13.97,0.99,1788.0,9.0,True
26,8.69,3.0,4.27,2.0,0.12,0.0,2215.0,0.0,False
27,17.96,1952.83,4.25,2.0,11.09,0.99,1417.0,28.0,True
28,16.54,1973.0,3.85,3.0,0.17,0.46,1320.0,0.0,False
29,17.37,2301.5,4.91,3.0,1.8,0.46,2502.0,7.0,False
30,17.27,2304.33,4.93,3.0,0.0,0.46,2715.0,0.0,False
31,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,False
32,8.07,0.0,4.22,2.0,29.29,0.0,1531.0,1.0,True
33,36.59,30.0,3.88,4.0,1.77,0.58,1435.0,1.0,False
34,18.96,8.0,4.44,2.0,0.0,0.96,1621.0,0.0,False
35,0.0,73.0,3.65,2.0,0.0,0.99,2355.0,0.0,False
36,2.33,2535.75,4.75,3.0,23.98,0.5,1517.0,274.0,True
37,9.7,1148.17,4.39,3.0,14.84,0.17,1688.0,39.0,True
38,25.33,2557.08,4.57,3.0,0.27,0.46,2105.0,0.0,False
39,25.25,2550.67,4.75,2.0,26.94,0.99,1749.0,93.0,True
40,41.96,2575.17,4.25,4.0,5.81,0.32,1868.0,2.0,True
41,9.52,2624.75,4.81,2.0,0.48,0.87,2165.0,2.0,False
42,4.11,185.0,5.25,2.0,2.0,1.0,2579.0,44.0,False
43,77.12,1025.23,3.92,4.0,4.25,0.08,1755.0,0.0,True
44,42.41,2666.5,4.47,2.0,43.09,0.87,2334.0,84.0,True
45,34.1,108.9,4.4,2.0,0.0,0.62,2214.0,0.0,False
46,90.46,24.0,4.01,4.0,0.5,0.32,1605.0,0.0,False
47,90.14,1.0,3.62,3.0,2.68,0.0,1317.0,0.0,False
48,70.0,125.54,4.04,2.0,0.0,0.62,1577.0,1.0,False
49,57.88,18.0,4.08,2.0,0.33,0.98,1509.0,1.0,False
