,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,1.52,94.0,3.74,2.0,1.41,0.22,1664.0,63.0,True
1,0.06,398.0,4.85,1.0,0.18,200.0,1601.0,99.0,False
2,0.83,615.0,4.07,2.0,2.88,0.22,1805.0,12.0,True
3,3.13,770.0,4.3,2.0,23.63,0.22,1470.0,188.0,True
4,0.0,829.5,3.98,1.0,0.0,436.0,1787.0,0.0,False
5,0.42,763.0,4.24,1.0,24.62,374.0,1297.0,110.0,False
6,1.22,719.0,4.81,1.0,7.53,494.0,1554.0,172.0,True
7,12.94,45.0,3.44,2.0,46.5,1.19,1703.0,85.0,True
8,16.5,1041.0,3.68,2.0,33.86,0.99,1046.0,74.0,True
9,14.83,1134.0,3.71,1.0,4.26,620.0,1251.0,34.0,False
10,7.79,1144.5,3.87,2.0,19.0,0.99,912.0,16.0,True
11,10.42,1154.5,4.29,2.0,3.35,0.99,1302.0,21.0,False
12,7.74,1272.0,4.4,2.0,34.35,0.99,1370.0,46.0,True
13,6.14,1345.0,4.12,2.0,8.14,0.99,938.0,4.0,True
14,21.05,1356.0,4.02,2.0,24.33,0.99,815.0,131.0,True
15,1.98,243.0,4.77,2.0,6.8,0.7,1511.0,223.0,True
16,3.71,1421.5,4.15,2.0,14.76,0.99,1124.0,21.0,True
17,8.23,1503.5,4.33,3.0,0.63,0.46,1774.0,2.0,False
18,6.2,1606.5,3.86,2.0,13.7,0.99,1040.0,10.0,True
19,10.43,1643.0,3.89,1.0,53.76,1009.0,1014.0,59.0,True
20,4.75,1733.0,4.95,1.0,14.19,1086.0,1635.0,177.0,True
21,18.16,1784.0,4.13,2.0,25.36,0.99,840.0,91.0,True
22,5.92,1785.0,4.21,2.0,21.36,0.99,1344.0,19.0,True
23,14.68,1782.0,3.85,3.0,1.91,0.46,1605.0,0.0,False
24,0.0,960.5,4.43,1.0,0.0,123.0,1678.0,0.0,False
25,5.23,995.17,4.76,2.0,0.13,0.44,2358.0,0.0,False
26,14.5,1865.5,4.75,2.0,13.97,0.99,1788.0,9.0,True
27,1.29,1890.0,4.04,2.0,0.0,0.99,803.0,6.0,True
28,15.26,1939.67,5.48,2.0,143.89,0.99,1014.0,254.0,True
29,9.12,1054.17,4.07,2.0,0.38,0.44,1155.0,1.0,False
30,17.96,1952.83,4.25,2.0,11.09,0.99,1417.0,28.0,True
31,16.54,1973.0,3.85,3.0,0.17,0.46,1320.0,0.0,False
32,10.05,2013.67,4.69,3.0,106.58,0.5,932.0,217.0,True
33,8.47,2019.67,3.38,2.0,0.0,0.87,1030.0,1.0,False
34,9.65,2035.67,4.29,2.0,20.13,0.99,1009.0,8.0,True
35,11.87,2032.0,3.72,2.0,4.0,0.99,1035.0,64.0,True
36,17.0,2036.0,4.63,3.0,131.19,0.5,1049.0,155.0,True
37,20.54,2058.33,3.92,2.0,132.21,0.99,709.0,139.0,True
38,6.53,2076.33,3.29,2.0,76.97,0.99,936.0,118.0,True
39,6.28,2158.83,4.7,2.0,21.86,0.99,1345.0,26.0,True
40,25.47,2158.17,3.57,2.0,49.26,0.99,763.0,98.0,True
41,25.05,2162.0,3.6,2.0,51.82,0.99,769.0,170.0,True
42,12.4,2168.0,3.82,2.0,8.05,0.99,927.0,15.0,True
43,14.09,2184.0,3.97,1.0,25.91,1693.0,954.0,19.0,True
44,24.82,2222.17,3.51,2.0,33.47,0.99,821.0,112.0,True
45,13.19,2240.5,4.07,2.0,82.19,0.99,854.0,4.0,True
46,1.33,2254.17,3.87,3.0,24.94,0.5,966.0,10.0,True
47,27.31,2259.0,3.45,3.0,5.56,0.0,960.0,6.0,True
48,3.86,2300.0,4.2,1.0,28.1,120.0,926.0,3.0,False
49,17.37,2301.5,4.91,3.0,1.8,0.46,2502.0,7.0,False
50,6.29,2317.17,5.15,1.0,116.35,1773.0,1039.0,84.0,True
51,8.07,0.0,4.22,2.0,29.29,0.0,1531.0,1.0,True
52,11.2,2299.67,3.99,1.0,36.75,1835.0,1150.0,31.0,True
53,24.62,2303.67,3.62,3.0,10.81,0.5,939.0,0.0,True
54,11.35,2352.0,3.91,2.0,79.17,0.99,819.0,89.0,True
55,11.94,2360.5,3.83,2.0,25.0,0.99,916.0,26.0,True
56,24.8,2375.5,3.11,2.0,2.47,0.01,857.0,0.0,False
57,19.94,2435.67,3.51,2.0,68.22,0.99,1104.0,7.0,True
58,39.62,2449.17,3.77,2.0,27.0,0.99,711.0,96.0,True
59,24.35,2451.5,3.97,2.0,54.43,0.99,998.0,92.0,True
60,19.9,2456.33,3.27,2.0,36.05,0.99,754.0,39.0,True
61,21.09,2459.17,4.11,2.0,0.26,0.87,1508.0,0.0,False
62,18.96,8.0,4.44,2.0,0.0,0.96,1621.0,0.0,False
63,14.35,2495.67,3.19,1.0,209.47,2044.0,1896.0,3.0,False
64,16.7,2487.08,4.17,2.0,14.7,0.99,935.0,13.0,True
65,12.77,2514.33,5.14,3.0,75.13,0.5,1078.0,256.0,True
66,3.56,2529.42,3.89,1.0,2.17,72.0,1264.0,0.0,False
67,2.33,2535.75,4.75,3.0,23.98,0.5,1517.0,274.0,True
68,9.7,1148.17,4.39,3.0,14.84,0.17,1688.0,39.0,True
69,0.0,2551.33,3.5,2.0,0.0,0.99,645.0,0.0,False
70,0.0,2554.17,4.37,2.0,0.0,0.99,1210.0,0.0,False
71,25.33,2557.08,4.57,3.0,0.27,0.46,2105.0,0.0,False
72,25.25,2550.67,4.75,2.0,26.94,0.99,1749.0,93.0,True
73,27.08,2564.0,3.71,2.0,112.56,0.99,749.0,100.0,True
74,15.36,2585.08,2.82,2.0,121.27,0.99,841.0,3.0,True
75,4.71,2598.75,5.15,1.0,34.38,2422.0,1546.0,357.0,True
76,8.0,2614.42,3.28,2.0,90.82,0.99,899.0,23.0,True
77,31.14,2593.5,4.18,3.0,87.5,0.5,939.0,64.0,True
78,12.56,2621.08,3.76,1.0,0.06,2548.0,1526.0,0.0,False
79,9.52,2624.75,4.81,2.0,0.48,0.87,2165.0,2.0,False
80,18.0,2621.2,4.7,2.0,169.91,0.99,997.0,174.0,True
81,43.85,2698.38,3.82,2.0,0.4,0.87,1395.0,1.0,False
82,55.81,2701.33,3.56,2.0,0.62,0.87,861.0,0.0,False
83,9.07,2692.05,3.43,2.0,37.87,0.99,1172.0,208.0,True
84,47.4,2599.42,3.98,2.0,0.95,0.87,1333.0,0.0,False
85,0.74,1075.07,3.56,1.0,37.05,1689.0,1455.0,13.0,True
86,42.41,2666.5,4.47,2.0,43.09,0.87,2334.0,84.0,True
87,4.25,2708.3,4.16,2.0,255.09,0.99,613.0,59.0,True
88,5.35,2733.07,3.68,1.0,116.76,3126.0,2110.0,73.0,True
89,23.76,2730.07,3.64,3.0,96.76,0.46,1013.0,68.0,True
90,41.39,2741.92,3.3,2.0,104.17,0.99,1080.0,14.0,True
91,1.27,2744.7,4.92,1.0,2.61,3241.0,1901.0,94.0,True
92,81.31,2902.17,3.37,2.0,0.0,0.87,743.0,0.0,False
93,89.56,3003.93,3.34,2.0,1.19,0.87,702.0,1.0,False
94,109.3,2856.77,3.45,2.0,42.5,0.0,819.0,97.0,True
95,70.0,125.54,4.04,2.0,0.0,0.62,1577.0,1.0,False
96,57.88,18.0,4.08,2.0,0.33,0.98,1509.0,1.0,False
97,5.71,3044.58,3.18,2.0,12.71,0.0,771.0,15.0,True
98,38.75,3113.56,3.34,2.0,14.31,0.87,1178.0,8.0,True
99,19.22,3738.64,3.82,2.0,46.43,0.99,993.0,6.0,True
100,5.28,3836.06,3.73,2.0,51.22,0.99,776.0,54.0,True
101,215.45,4070.73,2.73,2.0,1.09,0.87,1682.0,12.0,False
102,23.36,4069.25,2.74,2.0,65.45,0.99,665.0,6.0,True
103,15.74,4090.09,3.75,2.0,41.48,0.99,584.0,33.0,True
104,1.42,4172.41,4.16,2.0,0.67,0.87,1544.0,346.0,True
105,10.0,4277.24,3.83,1.0,0.27,406.0,1350.0,0.0,False
106,0.08,4196.73,5.73,2.0,3.47,0.99,2842.0,4.0,True
107,30.75,13.0,5.05,2.0,62.65,1.02,2074.0,29.0,True
108,12.73,0.0,4.78,2.0,0.46,0.0,2116.0,0.0,False
109,12.1,4163.57,2.38,2.0,0.0,0.0,1241.0,1.0,False
110,12.27,4095.57,2.83,1.0,4.91,437.0,2196.0,0.0,False
111,0.02,4096.57,5.24,1.0,0.0,438.0,1948.0,1.0,False
112,0.41,191.83,4.2,2.0,9.78,1.51,1184.0,120.0,True
113,0.51,193.33,4.93,2.0,6.6,1.51,1556.0,147.0,True
114,45.91,4130.72,4.31,2.0,120.68,0.01,1065.0,351.0,True
115,11.36,4175.52,3.03,1.0,0.0,719.0,868.0,0.0,False
116,17.46,4204.64,4.05,2.0,3.86,0.87,2505.0,2.0,True
117,4.5,271.33,3.46,2.0,2.12,1.51,1282.0,85.0,False
118,2.28,375.33,4.75,2.0,0.0,1.0,1269.0,4.0,False
119,53.14,2560.22,3.85,1.47,34.83,63.92,875.99,46.93,True
120,14.44,2355.89,4.13,1.1,29.54,107.95,915.26,12.44,True
121,67.84,2637.83,3.75,1.61,36.84,47.19,861.08,60.04,True
122,9.58,2330.23,4.16,1.05,28.88,113.49,920.19,8.1,True
123,32.65,2452.02,4.0,1.27,32.03,87.23,896.78,28.67,True
124,45.97,2522.35,3.9,1.4,33.85,72.08,883.27,40.54,True
125,50.22,2544.83,3.87,1.44,34.43,67.23,878.95,44.33,True
126,27.82,2426.53,4.03,1.23,31.37,92.73,901.68,24.36,True
127,50.97,2548.77,3.87,1.45,34.53,66.38,878.19,45.0,True
128,60.51,2599.13,3.8,1.54,35.83,55.53,868.51,53.5,True
129,90.16,2755.68,3.59,1.82,39.88,21.79,838.43,79.93,True
130,87.59,2742.14,3.61,1.79,39.53,24.71,841.03,77.65,True
131,77.18,2687.16,3.68,1.7,38.11,36.56,851.6,68.36,True
132,41.04,2496.34,3.94,1.35,33.17,77.68,888.27,36.15,True
133,11.33,2339.44,4.15,1.07,29.12,111.5,918.42,9.66,True
134,21.15,2391.3,4.08,1.16,30.46,100.32,908.45,18.41,True
135,93.29,2772.24,3.57,1.85,40.31,18.22,835.25,82.73,True
136,68.55,2641.58,3.74,1.61,36.93,46.38,860.36,60.67,True
137,71.43,2656.81,3.72,1.64,37.33,43.1,857.43,63.24,True
138,69.64,2647.35,3.73,1.62,37.08,45.14,859.25,61.64,True
139,96.43,2788.84,3.54,1.88,40.74,14.64,832.06,85.53,True
140,70.2,2650.33,3.73,1.63,37.16,44.49,858.67,62.15,True
141,54.22,2565.96,3.84,1.48,34.98,62.68,874.89,47.9,True
142,10.37,2334.38,4.16,1.06,28.98,112.59,919.39,8.8,True
143,66.41,2630.3,3.76,1.59,36.64,48.81,862.52,58.76,True
144,22.56,2398.77,4.07,1.18,30.65,98.71,907.02,19.67,True
145,71.79,2658.69,3.72,1.64,37.38,42.69,857.07,63.56,True
146,98.27,2798.51,3.53,1.9,40.99,12.56,830.2,87.16,True
147,80.07,2702.45,3.66,1.72,38.51,33.26,848.66,70.95,True
148,74.71,2674.1,3.7,1.67,37.77,39.37,854.11,66.16,True
149,28.28,2428.96,4.03,1.23,31.43,92.21,901.22,24.77,True
150,12.26,2344.38,4.14,1.08,29.24,110.44,917.47,10.49,True
151,12.6,2346.16,4.14,1.08,29.29,110.05,917.13,10.79,True
152,40.87,2495.42,3.94,1.35,33.15,77.88,888.44,35.99,True
153,45.17,2518.14,3.91,1.39,33.74,72.98,884.08,39.83,True
154,25.66,2415.12,4.05,1.21,31.07,95.19,903.88,22.44,True
155,53.07,2559.88,3.85,1.47,34.82,63.99,876.06,46.88,True
156,74.45,2672.75,3.7,1.67,37.74,39.66,854.37,65.93,True
157,32.76,2452.61,4.0,1.27,32.04,87.11,896.67,28.77,True
158,91.86,2764.66,3.58,1.83,40.12,19.85,836.7,81.45,True
159,70.82,2653.58,3.73,1.64,37.24,43.79,858.05,62.69,True
160,21.77,2394.61,4.08,1.17,30.54,99.61,907.82,18.97,True
161,68.94,2643.67,3.74,1.62,36.99,45.93,859.95,61.02,True
162,54.57,2567.8,3.84,1.48,35.02,62.28,874.53,48.21,True
163,35.75,2468.42,3.98,1.3,32.45,83.7,893.63,31.43,True
164,9.65,2330.6,4.16,1.05,28.89,113.41,920.12,8.17,True
165,16.48,2366.66,4.11,1.12,29.82,105.63,913.19,14.25,True
166,40.87,2495.44,3.94,1.35,33.15,77.88,888.44,36.0,True
167,64.04,2617.81,3.77,1.57,36.32,51.5,864.92,56.66,True
168,13.42,2350.51,4.14,1.09,29.4,109.11,916.29,11.53,True
169,56.11,2575.93,3.83,1.5,35.23,60.53,872.97,49.58,True
170,46.96,2527.58,3.9,1.41,33.98,70.95,882.26,41.42,True
171,58.13,2586.56,3.82,1.51,35.51,58.24,870.93,51.38,True
172,8.89,2326.55,4.17,1.05,28.78,114.28,920.9,7.48,True
173,99.13,2803.07,3.52,1.9,41.11,11.58,829.32,87.93,True
174,74.47,2672.85,3.7,1.67,37.74,39.64,854.35,65.95,True
175,97.9,2796.57,3.53,1.89,40.94,12.98,830.57,86.84,True
176,107.37,2846.61,3.46,1.98,42.24,2.19,820.95,95.28,True
177,51.6,2552.09,3.86,1.45,34.62,65.67,877.55,45.56,True
178,71.04,2654.77,3.72,1.64,37.27,43.54,857.82,62.9,True
179,13.61,2351.5,4.13,1.09,29.43,108.9,916.1,11.7,True
180,52.18,2555.15,3.86,1.46,34.7,65.01,876.97,46.08,True
181,50.94,2548.62,3.87,1.45,34.53,66.41,878.22,44.97,True
182,37.45,2477.37,3.96,1.32,32.68,81.77,891.91,32.94,True
183,87.31,2740.64,3.61,1.79,39.5,25.03,841.32,77.39,True
184,75.75,2679.63,3.69,1.68,37.92,38.18,853.04,67.09,True
185,74.59,2673.5,3.7,1.67,37.76,39.5,854.22,66.06,True
186,48.85,2537.59,3.88,1.43,34.24,68.79,880.34,43.11,True
187,52.58,2557.28,3.86,1.46,34.75,64.55,876.56,46.44,True
188,105.29,2835.59,3.48,1.96,41.95,4.57,823.07,93.42,True
189,19.8,2384.19,4.09,1.15,30.27,101.86,909.82,17.21,True
190,34.84,2463.62,3.98,1.29,32.33,84.74,894.56,30.62,True
