,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.61,148.0,5.3,1.0,4.26,31.0,3835.0,115.0,True
1,3.92,661.0,5.53,1.0,62.87,329.0,4109.0,1834.0,True
2,1.18,768.67,2.1,1.0,3.65,555.0,2967.0,16.0,False
3,9.82,1392.0,5.49,2.0,40.04,0.99,3743.0,797.0,True
4,3.68,833.0,4.14,2.0,1.0,0.42,2716.0,0.0,False
5,0.39,21.33,5.68,1.0,0.63,1.0,2505.0,0.0,False
6,0.37,15.0,5.16,1.0,12.14,8.0,2989.0,19.0,False
7,11.61,1932.5,4.43,4.0,12.83,0.33,3294.0,4.0,True
8,0.0,22.0,4.6,1.0,0.0,12.0,2859.0,0.0,False
9,0.97,219.5,4.42,1.0,0.0,253.0,3883.0,0.0,False
10,17.37,2301.5,4.91,3.0,1.8,0.46,2502.0,7.0,False
11,17.27,2304.33,4.93,3.0,0.0,0.46,2715.0,0.0,False
12,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,False
13,19.74,2385.33,5.0,5.0,0.43,0.24,3282.0,0.0,False
14,10.15,2500.83,5.7,4.0,0.15,0.32,4597.0,0.0,False
15,4.9,1176.0,4.87,2.0,1.17,0.44,5494.0,4.0,False
16,27.37,2532.75,4.21,3.0,4.03,0.46,3665.0,3.0,True
17,12.16,285.08,5.29,2.0,0.71,0.84,4267.0,0.0,False
18,3.04,2599.42,4.98,1.0,17.14,2324.0,4209.0,952.0,True
19,2.29,106.5,4.93,1.0,22.11,82.0,3245.0,705.0,True
20,35.03,8.0,3.47,4.0,0.83,0.25,3826.0,0.0,False
21,0.42,153.5,4.81,2.0,0.47,0.99,2991.0,214.0,True
22,21.46,2608.58,5.91,6.0,0.7,0.2,6582.0,42.0,False
23,4.17,1168.67,5.35,1.0,0.04,1475.0,3166.0,0.0,False
24,0.0,35.33,4.51,1.0,0.0,44.0,3060.0,0.0,False
25,26.67,2606.42,4.18,2.0,0.57,0.87,3467.0,0.0,False
26,4.11,185.0,5.25,2.0,2.0,1.0,2579.0,44.0,False
27,27.19,2615.18,5.07,3.0,0.58,0.46,3895.0,0.0,False
28,43.93,2610.75,2.2,4.0,5.59,0.33,6276.0,0.0,True
29,32.23,20.0,4.74,3.0,1.11,0.38,3305.0,0.0,False
30,2.15,1066.57,4.49,1.0,95.38,1675.0,2643.0,73.0,True
31,18.77,1068.58,4.72,3.0,187.55,0.49,3470.0,94.0,True
32,15.2,10.0,6.07,2.0,0.13,0.48,7287.0,0.0,False
33,19.77,77.0,5.7,2.0,0.03,0.48,5857.0,0.0,False
34,0.0,2922.25,6.13,1.0,0.0,3425.0,8483.0,0.0,False
35,1.96,118.0,4.69,1.0,0.23,82.0,6795.0,3.0,False
36,70.72,130.0,3.8,3.0,0.8,0.17,3760.0,1.0,False
37,9.0,2992.93,4.46,1.0,0.15,3512.0,3054.0,0.0,False
38,0.0,214.0,3.7,1.0,0.0,159.0,2529.0,0.0,False
