,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.27,11.0,3.03,1.0,0.0,11.0,497.0,1.0,False
1,0.73,41.0,3.05,1.0,0.0,34.0,770.0,2.0,False
2,0.0,69.0,2.52,1.0,0.0,1.0,476.0,0.0,False
3,0.0,85.0,2.24,1.0,0.0,3.0,882.0,0.0,False
4,0.73,139.0,3.07,1.0,0.18,18.0,571.0,93.0,False
5,2.46,156.0,3.31,1.0,8.23,88.0,563.0,84.0,False
6,0.65,162.0,2.35,1.0,2.47,13.0,702.0,20.0,False
7,0.0,12.0,2.66,1.0,0.0,0.0,600.0,0.0,False
8,0.0,17.0,2.44,1.0,0.0,8.0,493.0,0.0,False
9,0.0,221.0,2.78,1.0,0.0,126.0,969.0,0.0,False
10,1.68,270.0,3.44,1.0,0.0,3.0,646.0,202.0,False
11,0.67,338.0,3.12,1.0,0.0,34.0,434.0,138.0,False
12,2.77,364.0,3.47,1.0,3.62,181.0,846.0,119.0,False
13,0.62,476.0,3.08,1.0,0.0,126.0,559.0,1.0,False
14,2.33,516.0,3.47,1.0,0.4,264.0,624.0,52.0,False
15,7.12,133.0,3.53,1.0,10.0,60.0,598.0,44.0,True
16,0.0,655.0,2.46,1.0,0.0,202.0,516.0,0.0,False
17,7.56,150.0,2.68,1.0,3.78,66.0,770.0,61.0,False
18,0.88,21.0,2.72,1.0,0.25,9.0,547.0,181.0,False
19,0.5,878.0,2.76,1.0,32.42,327.0,860.0,26.0,True
20,2.55,3.0,3.14,1.0,0.64,2.0,606.0,0.0,False
21,3.11,5.0,2.7,1.0,103.56,3.0,359.0,137.0,True
22,2.73,9.0,2.84,1.0,1.64,4.0,608.0,0.0,False
23,2.82,25.0,3.12,1.0,0.0,18.0,641.0,0.0,False
24,0.0,925.0,3.0,1.0,0.0,354.0,605.0,0.0,False
25,0.85,67.0,3.0,1.0,11.69,1.0,633.0,1.0,True
26,1.14,283.0,3.37,1.0,56.14,11.0,571.0,215.0,True
27,0.0,19.0,3.15,1.0,0.0,14.0,646.0,0.0,False
28,2.33,337.0,2.62,1.0,7.56,16.0,689.0,0.0,True
29,1.69,432.0,3.35,1.0,3.54,29.0,624.0,0.0,False
30,2.8,165.0,2.73,1.0,111.9,92.0,614.0,84.0,False
31,4.33,503.0,2.83,1.0,139.17,314.0,374.0,91.0,False
32,7.57,584.0,3.2,1.0,8.64,303.0,701.0,174.0,False
33,23.94,590.0,3.45,1.0,37.62,275.0,511.0,85.0,True
34,12.5,632.0,3.06,1.0,25.6,307.0,518.0,52.0,False
