,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,0.0,5.07,1.0,0.0,0.0,2295.0,0.0,True
1,3.37,323.0,3.08,4.0,1.58,0.0,1949.0,84.0,False
2,0.83,615.0,4.07,2.0,2.88,0.22,1805.0,12.0,True
3,0.61,148.0,5.3,1.0,4.26,31.0,3835.0,115.0,True
4,1.56,741.5,2.14,2.0,4.89,0.0,2009.0,3.0,True
5,1.18,768.67,2.1,1.0,3.65,555.0,2967.0,16.0,False
6,0.73,234.0,5.12,1.0,9.14,123.0,2210.0,42.0,True
7,3.68,833.0,4.14,2.0,1.0,0.42,2716.0,0.0,False
8,0.39,21.33,5.68,1.0,0.63,1.0,2505.0,0.0,False
9,8.23,1503.5,4.33,3.0,0.63,0.46,1774.0,2.0,False
10,7.18,24.33,2.98,2.0,0.59,0.02,2181.0,0.0,False
11,0.37,15.0,5.16,1.0,12.14,8.0,2989.0,19.0,False
12,5.23,995.17,4.76,2.0,0.13,0.44,2358.0,0.0,False
13,14.5,1865.5,4.75,2.0,13.97,0.99,1788.0,9.0,True
14,11.61,1932.5,4.43,4.0,12.83,0.33,3294.0,4.0,True
15,8.69,3.0,4.27,2.0,0.12,0.0,2215.0,0.0,False
16,0.0,22.0,4.6,1.0,0.0,12.0,2859.0,0.0,False
17,0.97,219.5,4.42,1.0,0.0,253.0,3883.0,0.0,False
18,17.37,2301.5,4.91,3.0,1.8,0.46,2502.0,7.0,False
19,17.27,2304.33,4.93,3.0,0.0,0.46,2715.0,0.0,False
20,16.58,2306.83,4.73,3.0,0.0,0.46,2764.0,0.0,False
21,19.74,2385.33,5.0,5.0,0.43,0.24,3282.0,0.0,False
22,10.15,2500.83,5.7,4.0,0.15,0.32,4597.0,0.0,False
23,0.0,73.0,3.65,2.0,0.0,0.99,2355.0,0.0,False
24,27.37,2532.75,4.21,3.0,4.03,0.46,3665.0,3.0,True
25,9.7,1148.17,4.39,3.0,14.84,0.17,1688.0,39.0,True
26,27.14,2541.08,4.65,4.0,2.97,0.33,2484.0,1.0,False
27,25.33,2557.08,4.57,3.0,0.27,0.46,2105.0,0.0,False
28,12.16,285.08,5.29,2.0,0.71,0.84,4267.0,0.0,False
29,41.96,2575.17,4.25,4.0,5.81,0.32,1868.0,2.0,True
30,35.03,8.0,3.47,4.0,0.83,0.25,3826.0,0.0,False
31,0.42,153.5,4.81,2.0,0.47,0.99,2991.0,214.0,True
32,4.17,1168.67,5.35,1.0,0.04,1475.0,3166.0,0.0,False
33,0.0,35.33,4.51,1.0,0.0,44.0,3060.0,0.0,False
34,9.52,2624.75,4.81,2.0,0.48,0.87,2165.0,2.0,False
35,26.67,2606.42,4.18,2.0,0.57,0.87,3467.0,0.0,False
36,4.11,185.0,5.25,2.0,2.0,1.0,2579.0,44.0,False
37,27.19,2615.18,5.07,3.0,0.58,0.46,3895.0,0.0,False
38,32.23,20.0,4.74,3.0,1.11,0.38,3305.0,0.0,False
39,77.12,1025.23,3.92,4.0,4.25,0.08,1755.0,0.0,True
40,2.15,1066.57,4.49,1.0,95.38,1675.0,2643.0,73.0,True
41,42.41,2666.5,4.47,2.0,43.09,0.87,2334.0,84.0,True
42,18.77,1068.58,4.72,3.0,187.55,0.49,3470.0,94.0,True
43,34.1,108.9,4.4,2.0,0.0,0.62,2214.0,0.0,False
44,70.72,130.0,3.8,3.0,0.8,0.17,3760.0,1.0,False
45,9.0,2992.93,4.46,1.0,0.15,3512.0,3054.0,0.0,False
46,0.0,214.0,3.7,1.0,0.0,159.0,2529.0,0.0,False
47,2.93,5.0,4.45,1.0,3.56,4.0,2100.0,1.0,False
48,6.38,94.5,5.26,1.0,0.18,75.0,2990.0,0.0,False
49,57.71,5.0,1.88,2.0,54.38,0.22,2592.0,37.0,True
50,11.64,65.0,4.28,1.0,0.0,2.0,3769.0,0.0,False
51,0.0,118.5,4.24,1.0,0.0,239.0,2457.0,0.0,False
52,6.38,527.5,5.28,1.0,0.53,390.0,3632.0,7.0,False
53,47.82,0.0,4.78,2.0,0.05,0.0,3088.0,0.0,False
54,10.18,5.5,4.35,1.0,0.0,6.0,3524.0,0.0,False
55,38.21,2857.15,5.31,3.0,0.15,0.46,3689.0,66.0,False
56,8.68,0.0,4.99,1.0,0.0,0.0,2575.0,0.0,False
57,41.27,2979.3,2.43,2.0,72.87,0.87,3221.0,18.0,True
58,114.42,2.0,4.1,4.0,1.69,0.31,1843.0,0.0,False
59,1.12,94.5,4.93,1.0,70.22,47.0,3473.0,27.0,True
60,14.11,0.0,4.28,1.0,0.93,0.0,2542.0,0.0,False
61,32.76,28.5,4.17,3.0,0.48,0.5,1836.0,0.0,False
62,69.18,0.0,4.94,5.0,8.57,0.0,3297.0,0.0,True
63,3.17,4.0,3.76,1.0,10.3,3.0,2338.0,2.0,True
64,93.82,7.5,4.21,2.0,0.32,1.0,2920.0,0.0,False
65,89.5,25.5,4.48,2.0,0.33,1.0,3243.0,0.0,False
66,110.23,30.5,4.57,4.0,0.23,0.33,1703.0,0.0,False
67,83.12,7.33,4.72,2.0,0.48,1.03,2463.0,0.0,False
68,63.05,2.0,5.1,3.0,0.11,0.44,3573.0,0.0,False
69,136.37,53.5,4.36,5.0,0.27,0.25,2340.0,0.0,False
70,124.23,79.5,4.45,4.0,2.23,0.33,2391.0,0.0,False
71,74.67,4339.19,5.25,4.0,25.59,0.33,4220.0,43.0,True
72,33.06,3.83,5.35,3.0,20.74,0.5,4224.0,2.0,True
73,0.08,4196.73,5.73,2.0,3.47,0.99,2842.0,4.0,True
74,30.75,13.0,5.05,2.0,62.65,1.02,2074.0,29.0,True
75,12.73,0.0,4.78,2.0,0.46,0.0,2116.0,0.0,False
76,118.97,0.0,4.42,4.0,0.58,0.0,2023.0,0.0,False
77,136.45,12.17,4.22,5.0,0.74,0.25,2084.0,0.0,False
78,6.44,8.0,4.14,2.0,6.4,0.5,2254.0,36.0,True
79,81.94,133.0,5.16,4.0,0.75,0.83,3893.0,0.0,False
80,139.42,1587.0,4.02,4.0,2.87,0.33,2601.0,0.0,False
81,115.72,0.0,4.43,4.0,6.36,0.0,2854.0,68.0,True
82,63.12,0.0,5.47,5.0,0.28,0.0,3913.0,0.0,False
83,14.0,0.0,4.38,2.0,0.24,0.0,2903.0,0.0,False
84,32.61,27.0,5.5,5.0,29.94,0.25,3434.0,188.0,True
85,9.98,211.83,4.95,4.0,167.81,0.58,3291.0,306.0,True
86,17.46,4204.64,4.05,2.0,3.86,0.87,2505.0,2.0,True
87,139.53,56.0,4.01,5.0,0.33,0.25,2757.0,0.0,False
88,86.95,2.0,4.6,3.0,0.34,1.22,5155.0,0.0,False
89,0.0,0.0,4.47,1.0,0.0,0.0,3316.0,0.0,True
90,136.25,8.75,4.34,2.0,0.04,1.03,2043.0,0.0,False
91,173.9,70.0,3.73,2.0,1.2,0.0,1670.0,0.0,False
92,20.77,255.83,4.78,3.0,20.67,0.5,2856.0,398.0,True
93,148.62,5.0,3.95,3.0,0.31,1.35,1707.0,0.0,False
94,11.8,192.0,5.63,3.0,79.3,0.82,2552.0,34.0,True
95,9.07,46.25,5.52,3.0,121.48,0.49,3503.0,779.0,True
96,3.66,305.33,4.78,2.0,14.51,0.51,2345.0,419.0,True
97,179.52,315.33,3.79,4.0,2.56,0.33,2241.0,1.0,False
98,42.32,29.0,4.03,3.0,31.63,0.98,2734.0,30.0,True
99,162.22,27.5,3.91,5.0,0.19,0.25,2822.0,0.0,False
100,1.0,1670.33,4.56,2.0,0.0,1.0,2928.0,0.0,False
101,163.43,77.08,4.23,4.0,2.73,0.31,1926.0,1.0,False
102,102.47,321.33,4.38,4.0,9.78,0.58,2279.0,122.0,True
103,52.82,343.0,4.17,4.0,23.94,0.58,2512.0,130.0,True
104,120.9,0.0,4.4,4.0,0.65,0.0,2593.0,0.0,False
105,83.94,18.0,5.18,3.0,0.23,1.17,3995.0,1.0,False
106,140.42,74.0,4.27,5.0,16.14,0.21,2580.0,0.0,True
107,53.12,0.0,4.19,3.0,2.47,0.0,2143.0,0.0,True
108,124.4,199.0,0.37,3.0,0.2,0.0,2912.0,8.0,False
109,156.77,1.33,4.28,4.0,0.6,0.31,1951.0,0.0,False
110,9.86,4389.88,4.52,4.0,127.81,0.33,2764.0,17.0,True
111,222.75,4.0,3.73,3.0,0.4,0.83,2160.0,1.0,False
112,18.74,1550.79,4.9,2.79,1.84,30.56,2688.81,0.6,False
113,17.53,1408.73,4.93,2.61,1.68,34.89,2718.19,0.54,False
114,19.27,1613.62,4.88,2.86,1.91,28.64,2675.82,0.62,False
115,19.27,1613.7,4.88,2.86,1.91,28.64,2675.8,0.62,False
116,10.81,616.23,5.13,1.64,0.78,59.08,2882.1,0.21,False
117,16.27,1259.95,4.97,2.43,1.51,39.43,2748.96,0.48,False
118,24.96,2284.37,4.72,3.69,2.68,8.17,2537.09,0.9,False
119,16.55,1292.82,4.96,2.47,1.55,38.43,2742.16,0.49,False
120,18.69,1545.23,4.9,2.78,1.84,30.73,2689.96,0.59,False
121,14.91,1099.45,5.01,2.23,1.33,44.33,2782.16,0.41,False
122,8.57,352.29,5.19,1.32,0.47,67.13,2936.68,0.11,False
123,16.36,1271.14,4.97,2.44,1.52,39.09,2746.65,0.48,False
124,10.09,531.34,5.15,1.54,0.68,61.67,2899.65,0.18,False
125,7.74,255.09,5.22,1.2,0.36,70.1,2956.79,0.07,False
126,16.13,1243.42,4.97,2.41,1.49,39.94,2752.38,0.47,False
127,19.24,1609.56,4.88,2.86,1.91,28.76,2676.66,0.62,False
128,26.31,2443.78,4.68,3.88,2.86,3.3,2504.12,0.96,False
129,16.03,1232.3,4.98,2.4,1.48,40.28,2754.68,0.47,False
130,9.61,475.66,5.16,1.47,0.62,63.37,2911.17,0.16,False
131,19.99,1698.5,4.86,2.97,2.01,26.05,2658.26,0.66,False
132,11.19,661.75,5.12,1.7,0.83,57.69,2872.68,0.23,False
133,18.69,1545.71,4.9,2.78,1.84,30.71,2689.86,0.59,False
134,10.75,609.53,5.13,1.63,0.77,59.28,2883.48,0.21,False
135,12.76,846.52,5.07,1.92,1.04,52.05,2834.47,0.31,False
136,19.34,1621.67,4.88,2.87,1.92,28.39,2674.15,0.62,False
137,16.31,1265.36,4.97,2.44,1.52,39.27,2747.84,0.48,False
138,19.06,1588.5,4.89,2.83,1.89,29.4,2681.01,0.61,False
139,7.32,205.08,5.23,1.14,0.31,71.63,2967.13,0.05,False
140,18.36,1506.69,4.91,2.73,1.79,31.9,2697.93,0.58,False
141,13.35,915.89,5.05,2.01,1.12,49.93,2820.12,0.34,False
142,13.57,941.61,5.05,2.04,1.15,49.15,2814.8,0.35,False
143,6.73,136.21,5.25,1.05,0.23,73.73,2981.37,0.02,False
144,20.27,1732.03,4.85,3.01,2.05,25.02,2651.33,0.67,False
145,14.15,1009.8,5.03,2.12,1.22,47.07,2800.7,0.37,False
146,17.59,1415.4,4.93,2.62,1.69,34.69,2716.81,0.54,False
147,17.16,1364.68,4.94,2.56,1.63,36.24,2727.3,0.52,False
148,20.65,1776.47,4.84,3.06,2.1,23.67,2642.14,0.69,False
149,22.22,1961.78,4.8,3.29,2.31,18.01,2603.81,0.76,False
150,27.04,2529.08,4.66,3.99,2.96,0.7,2486.48,1.0,False
151,17.35,1387.42,4.94,2.59,1.66,35.54,2722.6,0.53,False
152,16.36,1271.29,4.97,2.44,1.52,39.09,2746.62,0.48,False
153,24.97,2285.05,4.72,3.69,2.68,8.15,2536.95,0.9,False
154,25.01,2290.67,4.71,3.69,2.69,7.98,2535.79,0.9,False
155,23.8,2147.09,4.75,3.52,2.52,12.36,2565.49,0.84,False
156,8.43,335.94,5.2,1.3,0.46,67.63,2940.07,0.1,False
157,24.06,2178.28,4.74,3.56,2.56,11.41,2559.03,0.85,False
158,11.28,671.56,5.11,1.71,0.84,57.39,2870.65,0.24,False
159,19.7,1664.06,4.87,2.92,1.97,27.1,2665.38,0.64,False
160,21.25,1847.1,4.82,3.15,2.18,21.51,2627.53,0.72,False
161,18.72,1549.43,4.9,2.78,1.84,30.6,2689.09,0.59,False
162,21.01,1818.66,4.83,3.11,2.15,22.38,2633.41,0.7,False
163,12.54,821.02,5.08,1.89,1.01,52.83,2839.74,0.3,False
164,27.03,2527.88,4.66,3.98,2.96,0.74,2486.73,0.99,False
165,22.75,2023.94,4.78,3.37,2.38,16.12,2590.96,0.79,False
166,16.47,1283.28,4.96,2.46,1.54,38.72,2744.14,0.49,False
167,7.14,183.51,5.23,1.11,0.28,72.28,2971.59,0.04,False
168,15.25,1139.73,5.0,2.28,1.37,43.1,2773.83,0.43,False
169,11.31,675.4,5.11,1.71,0.84,57.27,2869.86,0.24,False
170,11.65,716.04,5.1,1.76,0.89,56.03,2861.45,0.25,False
171,17.24,1374.59,4.94,2.57,1.64,35.93,2725.25,0.52,False
