,nuc,arexp,ent,ns,age,asexp,la,ld,target
0,0.0,0.0,5.07,1.0,0.0,0.0,2295.0,0.0,True
1,1.52,94.0,3.74,2.0,1.41,0.22,1664.0,63.0,True
2,0.0,140.0,3.55,1.0,0.0,0.0,2192.0,0.0,False
3,0.0,262.0,4.57,1.0,0.0,0.0,1812.0,0.0,False
4,0.0,311.0,4.01,1.0,0.0,19.0,1358.0,0.0,False
5,0.0,0.0,2.46,2.0,0.0,0.0,1520.0,0.0,True
6,0.06,398.0,4.85,1.0,0.18,200.0,1601.0,99.0,False
7,0.83,615.0,4.07,2.0,2.88,0.22,1805.0,12.0,True
8,0.94,5.0,3.5,1.0,0.0,0.0,1964.0,0.0,False
9,3.13,770.0,4.3,2.0,23.63,0.22,1470.0,188.0,True
10,0.0,829.5,3.98,1.0,0.0,436.0,1787.0,0.0,False
11,1.56,741.5,2.14,2.0,4.89,0.0,2009.0,3.0,True
12,0.0,4.0,3.57,1.0,0.0,2.0,1264.0,0.0,False
13,0.62,762.0,3.51,1.0,0.12,373.0,1988.0,1.0,False
14,0.42,763.0,4.24,1.0,24.62,374.0,1297.0,110.0,False
15,1.22,719.0,4.81,1.0,7.53,494.0,1554.0,172.0,True
16,0.38,640.0,3.76,1.0,7.43,423.0,1390.0,100.0,False
17,1.18,768.67,2.1,1.0,3.65,555.0,2967.0,16.0,False
18,12.94,45.0,3.44,2.0,46.5,1.19,1703.0,85.0,True
19,0.0,684.5,3.77,1.0,0.0,475.0,1199.0,0.0,False
20,14.83,1134.0,3.71,1.0,4.26,620.0,1251.0,34.0,False
21,7.74,1272.0,4.4,2.0,34.35,0.99,1370.0,46.0,True
22,0.73,234.0,5.12,1.0,9.14,123.0,2210.0,42.0,True
23,1.98,243.0,4.77,2.0,6.8,0.7,1511.0,223.0,True
24,3.68,833.0,4.14,2.0,1.0,0.42,2716.0,0.0,False
25,0.0,247.5,3.61,1.0,0.0,134.0,1921.0,0.0,False
26,0.39,21.33,5.68,1.0,0.63,1.0,2505.0,0.0,False
27,7.18,24.33,2.98,2.0,0.59,0.02,2181.0,0.0,False
28,3.53,27.0,4.61,1.0,104.47,26.0,2340.0,352.0,True
29,4.75,1733.0,4.95,1.0,14.19,1086.0,1635.0,177.0,True
30,3.58,929.5,1.73,2.0,9.25,0.44,1790.0,0.0,False
31,0.0,960.5,4.43,1.0,0.0,123.0,1678.0,0.0,False
32,0.37,15.0,5.16,1.0,12.14,8.0,2989.0,19.0,False
33,5.23,995.17,4.76,2.0,0.13,0.44,2358.0,0.0,False
34,14.5,1865.5,4.75,2.0,13.97,0.99,1788.0,9.0,True
35,8.69,3.0,4.27,2.0,0.12,0.0,2215.0,0.0,False
36,0.0,22.0,4.6,1.0,0.0,12.0,2859.0,0.0,False
37,17.96,1952.83,4.25,2.0,11.09,0.99,1417.0,28.0,True
38,0.0,48.5,3.36,1.0,0.0,8.0,1238.0,0.0,False
