,nuc,aexp,ns,age,asexp,la,target
0,1.13,17.0,1.0,63.96,0.0,0.0,True
1,12.88,105.0,5.0,25.76,0.25,344.0,True
2,0.5,140.0,2.0,160.5,0.99,364.0,True
3,12.17,143.0,1.0,9.67,125.0,35.0,True
4,12.3,94.0,4.0,23.3,0.33,63.0,True
5,10.64,39.0,2.0,12.14,0.81,237.0,True
6,7.33,0.0,1.0,38.33,0.0,40.0,True
7,7.97,335.0,2.0,130.72,0.93,499.0,True
8,11.58,336.0,3.0,15.96,0.49,370.0,True
9,5.67,53.0,2.0,129.0,1.0,3.0,True
10,5.33,350.0,1.0,28.67,25.0,45.0,True
11,35.88,65.0,2.0,46.24,1.0,490.0,True
12,14.36,72.0,2.0,38.55,1.0,156.0,True
13,21.0,5.0,1.0,21.0,3.0,1.0,False
14,24.0,4.0,1.0,6.0,3.0,1.0,False
15,23.97,49.0,2.0,1.0,1.0,251.0,True
16,3.0,22.0,2.0,89.0,1.16,1.0,True
17,19.57,28.0,2.0,39.71,0.63,256.0,True
18,9.6,3.0,2.0,45.2,0.5,31.0,True
19,10.0,23.0,1.0,179.0,1.0,36.0,True
20,14.5,86.0,1.0,164.75,30.0,66.0,True
21,65.67,17.0,2.0,16.67,1.0,27.0,True
22,23.84,10.0,2.0,8.26,1.0,41.0,True
23,1.56,19.0,1.0,6.69,13.0,1464.0,True
24,1.0,16.0,1.0,0.0,0.0,1.0,True
25,8.5,23.0,1.0,1.0,17.0,12.0,True
26,14.5,47.0,1.0,7.5,35.0,79.0,True
27,9.0,25.0,1.0,7.0,19.0,16.0,True
28,65.0,0.0,1.0,2.0,0.0,1.0,True
29,45.0,0.0,1.0,23.0,0.0,1.0,True
30,66.0,0.0,1.0,4.0,0.0,1.0,True
31,3.5,0.0,1.0,7.5,0.0,71.0,True
32,0.0,0.0,1.0,0.0,0.0,3.0,True
33,74.0,0.0,1.0,26.0,0.0,3.0,True
34,7.5,105.0,1.0,20.75,7.0,71.0,True
35,2.05,106.0,1.0,22.62,8.0,912.0,True
36,34.15,8.0,2.0,53.77,0.99,208.0,True
37,3.0,114.0,1.0,0.0,16.0,8.0,True
38,3.4,43.0,1.0,66.2,37.0,58.0,True
39,2.0,45.0,1.0,0.0,39.0,42.0,True
40,4.33,50.0,1.0,2.33,44.0,75.0,True
41,13.84,6.0,2.0,22.32,1.0,1182.0,True
42,3.6,0.0,1.0,13.2,0.0,29.0,True
43,4.0,62.0,1.0,0.0,56.0,0.0,True
44,8.06,8.0,4.0,9.25,0.34,251.0,True
45,1.0,99.0,1.0,0.0,2.0,0.0,True
46,26.83,77.0,2.0,19.0,1.16,39.0,True
47,26.0,81.0,2.0,1.0,0.93,8.0,True
48,12.0,70.0,1.0,11.0,63.0,16.0,True
49,18.67,72.0,1.0,27.33,65.0,24.0,True
50,9.0,73.0,1.0,17.0,66.0,2.0,True
51,8.34,139.0,3.0,18.16,0.5,2349.0,True
52,91.0,95.0,1.0,2.0,57.0,57.0,True
53,2.71,15.0,1.0,6.14,8.0,174.0,True
54,1.0,0.0,1.0,133.0,0.0,1.0,True
55,9.5,146.0,1.0,7.0,45.0,21.0,True
56,5.0,132.0,2.0,15.0,0.63,52.0,True
57,94.0,0.0,1.0,26.0,0.0,1.0,True
58,19.0,5.0,1.0,6.0,3.0,1.0,False
59,96.0,79.0,1.0,0.0,22.0,5.0,True
60,13.5,0.0,1.0,16.0,0.0,21.0,True
61,5.0,159.0,1.0,88.0,56.0,2.0,True
62,15.33,0.0,1.0,82.33,0.0,61.0,True
63,41.93,19.0,2.0,37.29,0.13,452.0,True
64,14.0,6.0,1.0,64.07,6.0,105.0,True
65,4.6,15.0,1.0,14.6,13.0,538.0,True
66,15.5,163.0,1.0,83.0,57.0,87.0,True
67,32.0,164.0,1.0,3.0,58.0,4.0,True
68,20.33,122.0,2.0,2.67,0.93,73.0,True
69,19.81,0.0,6.0,82.8,0.0,1265.0,True
70,5.0,6.0,1.0,2.0,5.0,88.0,True
71,17.0,34.0,1.0,11.0,31.0,9.0,True
72,19.75,40.0,1.0,9.5,37.0,189.0,True
73,6.0,34.0,1.0,92.0,22.0,3.0,True
74,13.57,51.0,1.0,35.57,48.0,226.0,True
75,16.5,10.0,1.0,5.5,7.0,28.0,True
76,3.5,58.0,1.0,13.0,55.0,64.0,True
77,28.17,10.0,1.0,22.83,10.0,595.0,True
78,2.33,0.0,1.0,125.67,0.0,114.0,True
79,43.0,68.0,1.0,5.0,65.0,2.0,True
80,5.57,3.0,3.0,11.29,0.07,244.0,True
81,8.75,1.0,1.0,3.75,1.0,174.0,True
82,8.0,6.0,1.0,7.0,3.0,4.0,True
83,3.0,52.0,2.0,6.89,0.5,34.0,True
84,11.9,179.0,1.0,28.5,75.0,87.0,True
85,12.0,55.0,1.0,5.55,51.0,396.0,True
86,49.22,161.0,1.0,126.11,87.0,90.0,True
87,1.25,78.0,1.0,9.25,75.0,246.0,True
88,8.0,56.0,2.0,13.5,0.03,351.0,True
89,71.4,9.0,2.0,40.6,0.39,57.0,True
90,2.0,0.0,1.0,146.25,0.0,129.0,True
91,3.0,12.0,1.0,6.0,0.0,199.0,True
92,14.0,115.0,2.0,2.67,0.0,146.0,True
93,3.0,98.0,1.0,16.0,92.0,13.0,True
94,21.0,66.0,1.0,0.0,58.0,27.0,True
95,6.0,100.0,1.0,22.0,94.0,4.0,True
96,47.67,177.0,1.0,1.33,99.0,175.0,True
97,19.0,54.0,1.0,29.0,16.0,2.0,True
98,94.0,68.0,1.0,0.0,45.0,6.0,True
99,29.67,14.0,1.0,20.67,14.0,178.0,True
100,19.64,70.0,2.0,26.18,0.03,354.0,True
101,25.39,9.0,3.0,18.52,0.34,641.0,True
102,17.67,77.0,1.0,36.44,67.0,277.0,True
103,49.0,40.0,1.0,29.0,15.0,41.0,True
104,42.8,13.0,2.0,4.0,0.56,906.0,True
105,14.0,0.0,1.0,75.0,0.0,14.0,True
106,22.14,91.0,3.0,37.86,0.5,156.0,True
107,1.5,122.0,1.0,1.0,30.0,826.0,True
108,12.0,89.0,1.0,1.0,7.0,3.0,True
109,2.75,56.0,1.0,52.75,18.0,307.0,True
110,31.09,203.0,3.0,11.14,0.54,490.0,True
