,nuc,aexp,ns,age,asexp,la,target
0,3.0,30.0,1.0,2.0,8.0,11.0,True
1,1.0,19.0,2.0,2.0,1.0,33.0,True
2,8.38,201.0,3.0,78.62,0.5,258.0,True
3,10.23,60.0,2.0,23.77,0.81,187.0,True
4,17.0,0.0,3.0,215.5,0.0,44.0,True
5,24.88,17.0,2.0,58.25,0.5,117.0,True
6,6.0,14.0,1.0,226.0,4.0,10.0,True
7,6.0,15.0,1.0,52.0,5.0,14.0,True
8,1.0,338.0,1.0,3.0,22.0,11.0,True
9,29.57,12.0,2.0,48.57,1.0,358.0,True
10,24.5,17.0,1.0,12.5,4.0,5.0,True
11,13.0,68.0,1.0,5.0,17.0,1.0,True
12,13.33,3.0,2.0,33.43,0.75,1512.0,True
13,12.38,7.0,5.0,71.88,0.25,370.0,True
14,28.5,4.0,1.0,34.5,2.0,12.0,True
15,21.0,5.0,1.0,21.0,3.0,1.0,False
16,19.0,3.0,1.0,5.0,2.0,6.0,True
17,24.0,4.0,1.0,6.0,3.0,1.0,False
18,10.62,11.0,2.0,10.0,1.16,37.0,True
19,12.0,18.0,1.0,1.0,3.0,20.0,True
20,17.25,11.0,1.0,146.75,4.0,65.0,True
21,23.67,12.0,1.0,0.33,5.0,63.0,True
22,2.0,78.0,1.0,2.0,2.0,2.0,True
23,24.5,24.0,2.0,9.0,1.16,43.0,True
24,5.4,26.0,2.0,3.4,0.93,73.0,True
25,6.0,14.0,1.0,0.0,8.0,16.0,True
26,14.5,86.0,1.0,164.75,30.0,66.0,True
27,6.29,54.0,1.0,13.57,22.0,161.0,True
28,5.43,31.0,2.0,3.71,0.29,156.0,True
29,28.0,40.0,1.0,6.0,15.0,1.0,True
30,1.0,16.0,1.0,0.0,0.0,1.0,True
31,4.25,22.0,1.0,15.0,16.0,67.0,True
32,5.75,27.0,1.0,12.75,21.0,25.0,True
33,9.0,3.0,2.0,19.4,0.38,17.0,True
34,16.0,33.0,1.0,6.0,27.0,38.0,True
35,30.33,0.0,2.0,7.67,0.0,6.0,True
36,18.0,28.0,4.0,291.78,0.08,720.0,True
37,2.36,35.0,1.0,15.07,29.0,1417.0,True
38,3.5,21.0,1.0,19.0,7.0,20.0,True
39,3.0,49.0,1.0,1.5,43.0,123.0,True
40,4.0,52.0,1.0,0.0,46.0,182.0,True
41,23.0,53.0,1.0,1.0,47.0,28.0,True
42,2.0,56.0,1.0,16.0,50.0,14.0,True
43,5.6,119.0,1.0,22.4,21.0,54.0,True
44,1.0,38.0,1.0,7.0,4.0,16.0,True
45,2.43,0.0,1.0,11.76,0.0,153.0,True
46,7.0,73.0,1.0,0.0,11.0,8.0,True
47,11.07,97.0,4.0,43.25,0.4,56.0,True
48,15.0,0.0,1.0,12.0,0.0,1.0,True
49,8.88,67.0,1.0,8.75,61.0,22.0,True
50,6.15,129.0,1.0,0.0,31.0,584.0,True
51,26.0,81.0,2.0,1.0,0.93,8.0,True
52,8.0,71.0,1.0,5.5,64.0,415.0,True
53,50.75,116.0,2.0,21.0,0.63,257.0,True
54,16.04,28.0,6.0,113.35,0.2,57.0,True
55,9.33,2.0,1.0,12.67,1.0,291.0,True
56,32.67,93.0,1.0,28.0,56.0,18.0,True
57,4.8,138.0,2.0,30.93,0.0,386.0,True
58,6.0,75.0,1.0,43.0,19.0,6.0,True
59,31.62,98.0,1.0,12.75,59.0,621.0,True
60,9.86,1.0,1.0,12.29,1.0,201.0,True
61,14.67,145.0,2.0,27.33,0.0,8.0,True
62,5.0,132.0,2.0,15.0,0.63,52.0,True
63,24.67,135.0,1.0,16.67,48.0,60.0,True
64,2.0,0.0,1.0,23.0,0.0,0.0,True
65,22.2,0.0,3.0,22.6,0.0,10.0,True
66,3.0,18.0,1.0,2.0,9.0,8.0,True
67,13.5,3.0,1.0,142.0,1.0,79.0,True
68,9.0,106.0,1.0,60.0,17.0,73.0,True
69,19.0,5.0,1.0,6.0,3.0,1.0,False
70,5.0,0.0,1.0,29.0,0.0,2.0,True
71,46.0,14.0,2.0,29.67,0.54,113.0,True
72,13.5,0.0,1.0,16.0,0.0,21.0,True
73,54.5,2.0,1.0,18.0,1.0,136.0,True
74,0.0,13.0,1.0,0.0,0.0,13.0,True
75,17.5,2.0,1.0,3.0,0.0,49.0,True
76,5.0,4.0,1.0,118.0,1.0,1.0,True
77,12.0,127.0,1.0,61.0,21.0,60.0,True
78,109.0,2.0,1.0,7.0,2.0,1.0,True
79,10.0,25.0,1.0,40.0,21.0,2.0,True
80,20.67,26.0,1.0,40.33,22.0,12.0,True
81,1.0,2.0,1.0,55.0,2.0,5.0,True
82,12.38,49.0,1.0,34.0,46.0,60.0,True
83,3.17,6.0,1.0,170.67,1.0,58.0,True
84,13.57,51.0,1.0,35.57,48.0,226.0,True
85,60.0,36.0,1.0,9.0,10.0,34.0,True
86,32.0,36.0,1.0,11.75,32.0,233.0,True
87,3.0,0.0,1.0,3.0,0.0,6.0,True
88,3.67,65.0,2.0,131.13,1.0,551.0,True
89,21.12,60.0,1.0,43.62,57.0,431.0,True
90,8.0,12.0,2.0,16.0,0.81,35.0,True
91,28.17,10.0,1.0,22.83,10.0,595.0,True
92,1.0,44.0,1.0,6.0,40.0,0.0,True
93,6.0,70.0,1.0,7.67,34.0,22.0,True
94,31.26,191.0,4.0,24.26,0.14,636.0,True
95,32.0,175.0,1.0,8.0,71.0,2.0,True
96,1.5,69.0,1.0,0.0,66.0,6.0,True
97,6.0,70.0,1.0,6.0,67.0,6.0,True
98,13.0,0.0,3.0,210.0,0.0,26.0,True
99,49.22,161.0,1.0,126.11,87.0,90.0,True
100,26.0,11.0,1.0,10.0,11.0,88.0,True
101,1.25,78.0,1.0,9.25,75.0,246.0,True
102,71.4,9.0,2.0,40.6,0.39,57.0,True
103,2.0,0.0,1.0,146.25,0.0,129.0,True
104,5.33,10.0,1.0,28.67,3.0,6.0,True
105,75.0,0.0,1.0,27.0,0.0,1.0,True
106,12.33,64.0,2.0,10.33,0.03,18.0,True
107,3.0,93.0,1.0,7.0,87.0,14.0,True
