,nuc,aexp,ns,age,asexp,la,target
0,14.43,296.0,3.0,8.57,0.49,98.0,True
1,4.36,297.0,3.0,17.91,0.49,32.0,True
2,2.0,298.0,1.0,25.0,12.0,18.0,True
3,3.29,30.0,1.0,49.67,4.0,202.0,True
4,0.0,10.0,1.0,0.0,1.0,100.0,True
5,5.33,350.0,1.0,28.67,25.0,45.0,True
6,5.0,59.0,2.0,0.0,1.0,2.0,True
7,14.5,15.0,1.0,29.5,1.0,15.0,True
8,11.0,1.0,1.0,29.0,0.0,1.0,True
9,26.88,69.0,2.0,31.0,1.0,161.0,True
10,18.0,6.0,1.0,5.0,1.0,6.0,True
11,21.0,5.0,1.0,21.0,3.0,1.0,False
12,24.0,4.0,1.0,6.0,3.0,1.0,False
13,25.29,12.0,2.0,57.17,1.0,463.0,True
14,1.31,30.0,2.0,1.23,0.0,264.0,True
15,12.4,18.0,2.0,14.9,0.98,458.0,True
16,9.3,16.0,4.0,16.43,0.35,276.0,True
17,17.25,11.0,1.0,146.75,4.0,65.0,True
18,6.75,26.0,2.0,53.75,0.63,51.0,True
19,1.0,6.0,1.0,13.0,0.0,22.0,True
20,51.0,81.0,1.0,5.0,26.0,9.0,True
21,0.0,0.0,1.0,0.0,0.0,721.0,True
22,13.11,84.0,1.0,17.22,29.0,142.0,True
23,5.0,15.0,1.0,1.0,9.0,1.0,True
24,9.18,29.0,2.0,5.18,0.93,63.0,True
25,2.5,46.0,1.0,2.0,15.0,6.0,True
26,4.5,52.0,1.0,5.0,20.0,187.0,True
27,64.0,1.0,1.0,13.0,1.0,3.0,True
28,3.0,26.0,1.0,20.73,20.0,40.0,True
29,9.0,3.0,2.0,19.4,0.38,17.0,True
30,4.75,4.0,1.0,34.5,3.0,203.0,True
31,1.79,103.0,1.0,25.59,5.0,1361.0,True
32,14.43,69.0,2.0,85.57,0.38,35.0,True
33,3.5,46.0,2.0,360.5,0.02,6.0,True
34,12.86,50.0,2.0,263.29,0.93,266.0,True
35,3.57,2.0,1.0,22.0,0.0,97.0,True
36,14.6,124.0,2.0,22.2,0.0,169.0,True
37,26.83,77.0,2.0,19.0,1.16,39.0,True
38,51.5,87.0,1.0,0.0,21.0,0.0,True
39,15.82,131.0,3.0,6.36,0.0,546.0,True
40,21.33,45.0,1.0,15.0,10.0,94.0,True
41,11.38,10.0,1.0,1.0,1.0,288.0,True
42,20.0,87.0,1.0,0.0,53.0,57.0,True
43,32.57,73.0,2.0,22.83,0.93,732.0,True
44,17.67,76.0,1.0,44.67,20.0,10.0,True
45,9.2,19.0,1.0,83.4,3.0,59.0,True
46,5.0,132.0,2.0,15.0,0.63,52.0,True
47,24.75,152.0,2.0,20.75,0.0,93.0,True
48,7.43,4.0,1.0,57.29,2.0,86.0,True
49,19.0,5.0,1.0,6.0,3.0,1.0,False
50,9.0,156.0,1.0,8.0,53.0,8.0,True
51,8.22,3.0,2.0,4.67,1.0,49.0,True
52,1.5,0.0,1.0,192.5,0.0,36.0,True
53,1.0,39.0,1.0,16.0,4.0,1.0,True
54,4.0,5.0,1.0,6.0,5.0,37.0,True
55,4.36,158.0,1.0,33.55,55.0,95.0,True
56,5.0,159.0,1.0,88.0,56.0,2.0,True
57,13.0,15.0,1.0,30.5,14.0,139.0,True
58,35.0,0.0,1.0,0.0,0.0,1.0,True
59,73.0,156.0,2.0,60.5,0.63,14.0,True
60,5.0,60.0,1.0,129.0,3.0,20.0,True
61,17.5,2.0,1.0,3.0,0.0,49.0,True
62,12.0,31.0,1.0,5.0,28.0,4.0,True
63,20.6,165.0,1.0,24.2,61.0,18.0,True
64,7.33,37.0,1.0,16.67,34.0,5.0,True
65,7.5,1.0,1.0,107.0,0.0,2.0,True
66,27.14,1.0,1.0,21.86,1.0,19.0,True
67,26.5,29.0,2.0,108.0,0.5,78.0,True
68,8.0,103.0,1.0,56.0,23.0,2.0,True
69,3.17,6.0,1.0,170.67,1.0,58.0,True
70,25.2,42.0,1.0,16.8,28.0,309.0,True
71,32.75,181.0,4.0,96.42,0.14,435.0,True
72,44.0,3.0,2.0,10.33,0.0,33.0,True
73,16.5,10.0,1.0,5.5,7.0,28.0,True
74,3.0,0.0,1.0,3.0,0.0,6.0,True
75,8.53,3.0,5.0,240.94,0.25,27.0,True
76,39.0,38.0,1.0,5.0,34.0,6.0,True
77,3.67,65.0,2.0,131.13,1.0,551.0,True
78,2.0,0.0,1.0,234.0,0.0,29.0,True
79,48.5,50.0,1.0,0.0,33.0,2.0,True
80,28.17,10.0,1.0,22.83,10.0,595.0,True
81,19.4,5.0,1.0,0.0,2.0,20.0,True
82,41.29,190.0,4.0,58.79,0.14,1049.0,True
83,2.33,0.0,1.0,125.67,0.0,114.0,True
84,14.0,4.0,1.0,70.0,1.0,10.0,True
85,6.0,70.0,1.0,6.0,67.0,6.0,True
86,1.0,75.0,1.0,20.0,72.0,34.0,True
87,5.0,12.0,1.0,155.0,12.0,45.0,True
88,71.4,9.0,2.0,40.6,0.39,57.0,True
89,15.5,1.0,1.0,111.75,1.0,56.0,True
90,21.29,95.0,6.0,20.57,0.2,289.0,True
91,3.0,98.0,1.0,16.0,92.0,13.0,True
92,22.45,191.0,1.0,16.73,83.0,179.0,True
93,47.67,177.0,1.0,1.33,99.0,175.0,True
94,15.25,9.0,1.0,28.0,1.0,80.0,True
95,40.9,81.0,1.0,14.4,70.0,547.0,True
96,22.72,0.0,4.0,20.77,0.0,1167.0,True
97,14.4,89.0,2.0,15.2,1.0,5.0,True
98,1.0,119.0,1.0,37.0,28.0,41.0,True
99,38.59,235.0,2.0,39.41,0.63,230.0,True
100,91.0,195.0,1.0,3.0,50.0,1.0,True
101,33.91,114.0,2.0,16.05,0.13,752.0,True
102,1.62,121.0,1.0,34.12,29.0,1350.0,True
103,6.86,55.0,2.0,47.29,0.54,1685.0,True
104,19.93,63.0,2.0,16.21,0.0,701.0,True
105,5.0,11.0,1.0,82.0,5.0,1.0,True
106,19.29,247.0,1.0,6.29,92.0,77.0,True
107,17.11,10.0,4.0,21.67,0.0,731.0,True
108,20.0,206.0,2.0,23.31,1.16,504.0,True
109,22.73,0.0,2.0,42.64,0.0,128.0,True
110,16.25,259.0,4.0,3.75,0.06,50.0,True
111,6.75,102.0,1.0,68.12,46.0,252.0,True
112,116.0,106.0,1.0,2.0,89.0,2.0,True
113,70.5,40.0,2.0,25.0,0.56,26.0,True
114,6.5,4.0,1.0,66.0,2.0,42.0,True
115,30.38,85.0,1.0,83.62,57.0,808.0,True
116,50.7,133.0,2.0,15.2,0.97,331.0,True
117,11.18,0.0,1.0,1.0,0.0,225.0,True
118,4.0,7.0,1.0,2.0,3.0,50.0,True
119,28.0,25.0,1.0,10.0,24.0,52.0,True
120,21.67,11.0,2.0,6.33,0.03,262.0,True
121,29.63,251.0,2.0,78.69,1.16,685.0,True
122,15.0,125.0,1.0,74.0,11.0,2.0,True
123,8.29,168.0,1.0,4.0,137.0,361.0,True
124,63.0,5.0,1.0,0.0,3.0,1.0,False
125,41.31,313.0,2.0,3.56,0.63,212.0,True
126,26.0,47.0,2.0,76.75,0.56,34.0,True
127,34.95,256.0,2.0,30.33,1.16,243.0,True
128,19.05,136.0,1.0,66.15,111.0,288.0,True
129,7.5,137.0,1.0,16.0,112.0,77.0,True
130,79.43,37.0,3.0,7.43,0.38,145.0,True
131,13.5,234.0,1.0,4.0,106.0,5.0,True
132,16.0,143.0,1.0,4.67,118.0,63.0,True
133,44.75,248.0,2.0,79.75,0.0,172.0,True
134,19.09,7.0,2.0,76.64,0.01,134.0,True
135,80.44,345.0,2.0,35.44,0.63,144.0,True
136,10.5,3.0,1.0,3.0,0.0,22.0,True
137,8.0,40.0,1.0,12.0,36.0,2.0,True
138,7.0,6.0,1.0,63.0,2.0,39.0,True
139,125.33,163.0,2.0,23.33,1.0,29.0,True
140,7.0,164.0,1.0,14.0,138.0,43.0,True
141,21.25,41.0,2.0,19.25,1.0,267.0,True
142,18.95,13.0,1.0,108.82,13.0,830.0,True
143,175.0,5.0,1.0,30.0,3.0,1.0,False
144,15.84,262.0,1.0,117.53,125.0,281.0,True
145,8.5,1.0,2.0,230.5,0.5,10.0,True
146,69.0,265.0,1.0,0.0,128.0,23.0,True
147,26.07,3.0,5.0,64.0,0.25,798.0,True
148,42.77,80.0,2.0,12.5,0.54,941.0,True
149,13.6,1.0,2.0,153.7,0.0,18.0,True
150,117.5,270.0,1.0,14.0,133.0,161.0,True
151,93.5,6.0,1.0,102.5,2.0,20.0,True
152,27.0,0.0,1.0,171.0,0.0,1.0,True
153,47.33,1.0,1.0,116.67,0.0,3.0,True
154,158.0,1.0,1.0,12.0,0.0,3.0,True
155,3.0,3.0,1.0,144.33,0.0,9.0,True
156,10.25,6.0,2.0,38.0,0.23,75.0,True
157,5.0,9.0,1.0,47.0,3.0,1.0,False
158,14.0,15.0,1.0,22.0,4.0,5.0,True
159,12.0,28.0,1.0,54.25,18.0,80.0,True
160,11.07,1.0,1.0,113.67,1.0,24.0,True
161,21.79,7.0,3.0,33.58,0.42,1462.0,True
162,35.14,1.0,2.0,55.14,0.5,25.0,True
163,14.0,179.0,2.0,81.67,1.0,431.0,True
164,15.97,295.0,1.0,41.83,150.0,562.0,True
165,5.0,1.0,1.0,207.0,1.0,40.0,True
166,21.5,312.0,3.0,35.0,0.0,11.0,True
167,25.4,298.0,1.0,4.8,177.0,219.0,True
168,49.5,301.0,1.0,4.0,179.0,97.0,True
169,15.5,3.0,1.0,16.0,2.0,8.0,True
170,17.19,313.0,2.0,39.87,0.0,548.0,True
171,11.83,4.0,3.0,80.19,0.46,1434.0,True
172,91.0,303.0,2.0,1.0,0.93,93.0,True
173,39.49,2.0,2.0,38.91,1.25,1418.0,True
174,6.6,62.0,1.0,20.0,53.0,83.0,True
175,11.0,14.0,1.0,0.0,9.0,144.0,True
176,21.72,3.0,2.0,10.69,0.75,939.0,True
177,39.0,5.0,2.0,46.33,0.94,215.0,True
