,nuc,aexp,ns,age,asexp,la,target
0,1.13,17.0,1.0,63.96,0.0,0.0,True
1,4.59,54.0,1.0,63.06,43.0,747.0,True
2,13.87,130.0,2.0,71.6,0.93,85.0,True
3,12.17,143.0,1.0,9.67,125.0,35.0,True
4,12.04,4.0,3.0,34.16,0.4,477.0,True
5,14.79,22.0,2.0,14.07,1.0,392.0,True
6,4.0,41.0,1.0,0.0,15.0,2.0,True
7,9.0,46.0,1.0,9.0,18.0,10.0,True
8,17.0,0.0,3.0,215.5,0.0,44.0,True
9,13.0,323.0,1.0,1.0,15.0,6.0,True
10,17.67,340.0,2.0,2.67,0.93,5.0,True
11,22.19,59.0,3.0,126.81,0.5,1521.0,True
12,0.0,70.0,1.0,0.0,19.0,46.0,True
13,9.0,20.0,1.0,314.0,18.0,11.0,True
14,15.33,0.0,2.0,64.0,0.0,192.0,True
15,4.11,1.0,1.0,68.11,1.0,1330.0,True
16,10.0,2.0,2.0,14.67,0.75,21.0,True
17,21.0,5.0,1.0,21.0,3.0,1.0,False
18,9.38,15.0,2.0,37.88,0.98,130.0,True
19,24.0,4.0,1.0,6.0,3.0,1.0,False
20,12.0,18.0,1.0,1.0,3.0,20.0,True
21,12.4,18.0,2.0,14.9,0.98,458.0,True
22,27.0,0.0,1.0,2.0,0.0,1.0,True
23,9.0,24.0,1.0,0.0,5.0,2.0,True
24,1.0,6.0,1.0,13.0,0.0,22.0,True
25,2.0,10.0,1.0,12.0,4.0,118.0,True
26,10.0,23.0,1.0,179.0,1.0,36.0,True
27,30.4,8.0,2.0,11.6,1.0,17.0,True
28,36.4,0.0,2.0,13.7,0.0,129.0,True
29,44.0,3.0,3.0,1.67,0.52,285.0,True
30,3.25,17.0,1.0,12.75,11.0,51.0,True
31,60.0,90.0,1.0,1.0,32.0,81.0,True
32,4.62,55.0,2.0,25.58,0.38,167.0,True
33,1.56,19.0,1.0,6.69,13.0,1464.0,True
34,15.8,0.0,2.0,11.0,0.0,163.0,True
35,3.0,26.0,1.0,20.73,20.0,40.0,True
36,9.0,3.0,2.0,19.4,0.38,17.0,True
37,30.33,0.0,2.0,7.67,0.0,6.0,True
38,2.18,108.0,1.0,7.84,10.0,607.0,True
39,2.33,41.0,1.0,21.33,35.0,11.0,True
40,3.4,43.0,1.0,66.2,37.0,58.0,True
41,5.29,115.0,1.0,4.86,17.0,154.0,True
42,0.5,66.0,1.0,0.5,6.0,95.0,True
43,22.0,51.0,1.0,0.0,45.0,1.0,True
44,0.0,68.0,1.0,0.0,7.0,21.0,True
45,9.5,0.0,1.0,124.0,0.0,29.0,True
46,5.6,119.0,1.0,22.4,21.0,54.0,True
47,81.0,46.0,1.0,10.0,6.0,3.0,True
48,11.14,10.0,2.0,22.14,1.02,138.0,True
49,32.47,0.0,2.0,64.26,0.0,135.0,True
50,6.15,129.0,1.0,0.0,31.0,584.0,True
51,40.0,105.0,1.0,2.0,35.0,5.0,True
52,4.33,106.0,1.0,64.67,36.0,112.0,True
53,3.0,3.0,1.0,268.0,1.0,2.0,True
54,19.5,65.0,2.0,8.5,0.43,1.0,True
55,30.17,111.0,2.0,73.79,0.63,86.0,True
56,24.0,85.0,1.0,6.5,52.0,23.0,True
57,2.0,6.0,1.0,4.0,2.0,23.0,True
58,4.0,1.0,1.0,3.0,1.0,115.0,True
59,2.0,0.0,1.0,23.0,0.0,0.0,True
60,2.0,29.0,1.0,3.0,15.0,5.0,True
61,9.0,6.0,1.0,20.0,5.0,3.0,True
62,13.5,31.0,1.0,38.0,16.0,67.0,True
63,7.43,4.0,1.0,57.29,2.0,86.0,True
64,9.5,154.0,1.0,93.0,52.0,11.0,True
65,2.0,20.0,1.0,5.0,11.0,1.0,True
66,19.0,5.0,1.0,6.0,3.0,1.0,False
67,95.0,0.0,1.0,29.0,0.0,0.0,True
68,3.0,94.0,1.0,52.0,17.0,20.0,True
69,66.67,43.0,2.0,28.67,0.05,93.0,True
70,11.86,13.0,1.0,29.14,12.0,111.0,True
71,13.64,24.0,1.0,1.64,15.0,104.0,True
72,2.0,14.0,1.0,5.0,13.0,14.0,True
73,0.0,1.0,1.0,0.0,1.0,6.0,True
74,14.5,21.0,1.0,22.0,18.0,50.0,True
75,33.5,121.0,1.0,5.0,70.0,65.0,True
76,12.0,127.0,1.0,61.0,21.0,60.0,True
77,2.0,33.0,1.0,8.0,30.0,6.0,True
78,17.0,34.0,1.0,11.0,31.0,9.0,True
79,40.18,1.0,3.0,43.0,0.33,474.0,True
80,22.17,2.0,2.0,97.67,0.0,255.0,True
81,6.0,27.0,1.0,0.5,23.0,156.0,True
82,115.0,1.0,1.0,20.0,0.0,1.0,True
83,2.0,45.0,1.0,19.0,42.0,0.0,True
84,33.5,6.0,1.0,27.5,3.0,19.0,True
85,55.67,0.0,2.0,215.67,0.0,3.0,True
86,27.67,63.0,2.0,75.89,1.0,321.0,True
87,4.2,52.0,1.0,36.0,49.0,222.0,True
88,16.5,10.0,1.0,5.5,7.0,28.0,True
89,32.0,36.0,1.0,11.75,32.0,233.0,True
90,21.0,54.0,1.0,84.5,51.0,26.0,True
91,14.89,152.0,2.0,5.33,1.16,131.0,True
92,7.18,0.0,1.0,156.59,0.0,227.0,True
93,2.47,43.0,1.0,18.53,39.0,335.0,True
94,9.73,66.0,2.0,6.0,1.09,87.0,True
95,8.0,6.0,1.0,7.0,3.0,4.0,True
96,30.88,194.0,2.0,84.88,0.63,217.0,True
97,18.0,56.0,1.0,8.6,52.0,1434.0,True
98,10.67,57.0,1.0,59.0,53.0,1043.0,True
99,13.0,184.0,1.0,4.0,79.0,1.0,True
100,2.0,0.0,1.0,146.25,0.0,129.0,True
101,10.67,205.0,1.0,57.0,72.0,48.0,True
102,11.09,173.0,3.0,12.68,0.54,668.0,True
103,52.0,11.0,1.0,9.0,7.0,2.0,True
