,nuc,aexp,ns,age,asexp,la,target
0,13.87,130.0,2.0,71.6,0.93,85.0,True
1,7.5,146.0,2.0,83.5,1.0,64.0,True
2,1.0,24.0,1.0,13.0,2.0,136.0,True
3,0.0,27.0,1.0,0.0,5.0,117.0,True
4,5.28,35.0,3.0,9.94,0.45,291.0,True
5,14.43,296.0,3.0,8.57,0.49,98.0,True
6,10.0,48.0,1.0,3.0,19.0,29.0,True
7,10.23,60.0,2.0,23.77,0.81,187.0,True
8,22.4,0.0,3.0,90.2,0.0,176.0,True
9,19.33,0.0,2.0,59.67,0.0,218.0,True
10,9.94,74.0,2.0,55.94,0.81,393.0,True
11,5.33,350.0,1.0,28.67,25.0,45.0,True
12,26.88,69.0,2.0,31.0,1.0,161.0,True
13,0.0,70.0,1.0,0.0,19.0,46.0,True
14,10.33,31.0,1.0,10.33,1.0,168.0,True
15,15.33,0.0,2.0,64.0,0.0,192.0,True
16,8.0,19.0,1.0,26.25,6.0,6.0,True
17,21.0,5.0,1.0,21.0,3.0,1.0,False
18,24.0,4.0,1.0,6.0,3.0,1.0,False
19,12.0,18.0,1.0,1.0,3.0,20.0,True
20,9.3,16.0,4.0,16.43,0.35,276.0,True
21,1.45,77.0,2.0,17.8,0.0,270.0,True
22,2.0,78.0,1.0,2.0,2.0,2.0,True
23,4.4,5.0,1.0,13.4,1.0,751.0,True
24,10.0,23.0,1.0,179.0,1.0,36.0,True
25,30.4,8.0,2.0,11.6,1.0,17.0,True
26,65.67,17.0,2.0,16.67,1.0,27.0,True
27,4.22,18.0,1.0,9.33,12.0,155.0,True
28,5.82,42.0,6.0,10.09,0.2,1059.0,True
29,18.0,28.0,4.0,291.78,0.08,720.0,True
30,2.36,35.0,1.0,15.07,29.0,1417.0,True
31,2.88,36.0,1.0,27.94,30.0,1170.0,True
32,14.43,69.0,2.0,85.57,0.38,35.0,True
33,34.15,8.0,2.0,53.77,0.99,208.0,True
34,3.7,109.0,1.0,18.16,11.0,472.0,True
35,2.2,64.0,1.0,24.8,4.0,512.0,True
36,3.5,46.0,2.0,360.5,0.02,6.0,True
37,4.33,50.0,1.0,2.33,44.0,75.0,True
38,12.86,50.0,2.0,263.29,0.93,266.0,True
39,5.6,119.0,1.0,22.4,21.0,54.0,True
40,24.67,94.0,2.0,3.0,0.63,46.0,True
41,39.04,1.0,3.0,19.22,0.33,1000.0,True
42,8.88,67.0,1.0,8.75,61.0,22.0,True
43,11.14,10.0,2.0,22.14,1.02,138.0,True
44,18.78,108.0,2.0,21.0,0.63,38.0,True
45,18.67,72.0,1.0,27.33,65.0,24.0,True
46,6.2,120.0,3.0,37.6,0.15,105.0,True
47,9.33,2.0,1.0,12.67,1.0,291.0,True
48,6.0,91.0,1.0,1.67,16.0,20.0,True
49,27.7,51.0,2.0,0.0,0.98,357.0,True
50,2.0,14.0,1.0,32.5,5.0,52.0,True
51,1.0,0.0,1.0,133.0,0.0,1.0,True
52,10.33,140.0,2.0,7.33,0.0,15.0,True
53,4.89,20.0,1.0,13.56,11.0,155.0,True
54,9.5,146.0,1.0,7.0,45.0,21.0,True
55,5.0,132.0,2.0,15.0,0.63,52.0,True
56,10.09,2.0,3.0,31.89,0.44,1944.0,True
57,19.0,5.0,1.0,6.0,3.0,1.0,False
58,7.38,0.0,1.0,43.38,0.0,133.0,True
59,1.0,39.0,1.0,16.0,4.0,1.0,True
60,21.0,9.0,1.0,50.5,8.0,15.0,True
61,7.67,160.0,1.0,77.89,57.0,84.0,True
62,21.73,157.0,3.0,82.55,0.26,148.0,True
63,14.0,0.0,1.0,4.0,0.0,2.0,True
64,3.9,29.0,1.0,39.4,19.0,442.0,True
65,16.0,49.0,1.0,18.5,24.0,32.0,True
66,4.0,24.0,1.0,0.0,21.0,5.0,True
67,109.0,2.0,1.0,7.0,2.0,1.0,True
68,1.5,38.0,1.0,37.0,35.0,20.0,True
69,26.5,8.0,1.0,23.0,8.0,19.0,True
70,18.56,29.0,2.0,50.33,0.28,463.0,True
71,12.38,49.0,1.0,34.0,46.0,60.0,True
72,116.0,0.0,1.0,18.0,0.0,2.0,True
73,12.5,3.0,1.0,21.25,2.0,4.0,True
74,15.0,0.0,1.0,3.0,0.0,1.0,True
75,7.18,0.0,1.0,156.59,0.0,227.0,True
76,28.17,10.0,1.0,22.83,10.0,595.0,True
77,6.0,70.0,1.0,7.67,34.0,22.0,True
78,5.57,3.0,3.0,11.29,0.07,244.0,True
79,6.0,0.0,1.0,146.0,0.0,72.0,True
