,nuc,aexp,ns,age,asexp,la,target
0,0.5,140.0,2.0,160.5,0.99,364.0,True
1,14.79,22.0,2.0,14.07,1.0,392.0,True
2,0.0,204.0,2.0,0.0,1.0,535.0,True
3,10.0,48.0,1.0,3.0,19.0,29.0,True
4,1.09,209.0,1.0,0.36,11.0,1720.0,True
5,5.0,319.0,1.0,74.67,13.0,40.0,True
6,29.57,12.0,2.0,48.57,1.0,358.0,True
7,17.77,1.0,4.0,139.63,0.0,194.0,True
8,10.33,31.0,1.0,10.33,1.0,168.0,True
9,34.0,0.0,1.0,19.0,0.0,2.0,True
10,21.0,5.0,1.0,21.0,3.0,1.0,False
11,24.0,4.0,1.0,6.0,3.0,1.0,False
12,22.0,13.0,1.0,30.0,1.0,8.0,True
13,14.75,0.0,3.0,112.75,0.0,21.0,True
14,27.0,0.0,1.0,2.0,0.0,1.0,True
15,3.0,22.0,2.0,89.0,1.16,1.0,True
16,20.6,23.0,2.0,8.6,1.16,104.0,True
17,2.0,8.0,1.0,10.0,2.0,4.0,True
18,2.0,10.0,1.0,12.0,4.0,118.0,True
19,36.4,0.0,2.0,13.7,0.0,129.0,True
20,33.31,33.0,2.0,11.92,0.63,63.0,True
21,5.0,15.0,1.0,1.0,9.0,1.0,True
22,4.62,55.0,2.0,25.58,0.38,167.0,True
23,5.82,42.0,6.0,10.09,0.2,1059.0,True
24,1.56,19.0,1.0,6.69,13.0,1464.0,True
25,1.0,16.0,1.0,0.0,0.0,1.0,True
26,9.0,25.0,1.0,7.0,19.0,16.0,True
27,3.0,26.0,1.0,20.73,20.0,40.0,True
28,45.0,0.0,1.0,23.0,0.0,1.0,True
29,2.36,35.0,1.0,15.07,29.0,1417.0,True
30,3.5,21.0,1.0,19.0,7.0,20.0,True
31,0.0,68.0,1.0,0.0,7.0,21.0,True
32,10.0,65.0,2.0,1.25,0.02,16.0,True
33,24.67,94.0,2.0,3.0,0.63,46.0,True
34,13.0,85.0,1.0,0.0,14.0,8.0,True
35,63.0,78.0,2.0,5.67,1.16,16.0,True
36,51.5,87.0,1.0,0.0,21.0,0.0,True
37,1.0,86.0,2.0,63.0,0.0,13.0,True
38,9.64,136.0,1.0,25.73,38.0,57.0,True
39,8.54,11.0,1.0,27.38,2.0,232.0,True
40,12.0,0.0,1.0,31.0,0.0,3.0,True
41,16.2,11.0,3.0,15.0,0.02,104.0,True
