,nuc,aexp,ns,age,asexp,la,target
0,12.17,143.0,1.0,9.67,125.0,35.0,True
1,12.04,4.0,3.0,34.16,0.4,477.0,True
2,14.79,22.0,2.0,14.07,1.0,392.0,True
3,14.43,296.0,3.0,8.57,0.49,98.0,True
4,9.0,46.0,1.0,9.0,18.0,10.0,True
5,1.0,210.0,1.0,0.0,12.0,29.0,True
6,7.33,0.0,1.0,38.33,0.0,40.0,True
7,10.23,60.0,2.0,23.77,0.81,187.0,True
8,5.87,321.0,2.0,74.3,0.93,2610.0,True
9,4.0,324.0,1.0,27.0,16.0,9.0,True
10,24.88,17.0,2.0,58.25,0.5,117.0,True
11,7.71,12.0,1.0,139.14,3.0,124.0,True
12,19.0,337.0,1.0,0.0,21.0,6.0,True
13,35.88,65.0,2.0,46.24,1.0,490.0,True
14,12.0,17.0,1.0,17.0,2.0,53.0,True
15,15.33,0.0,2.0,64.0,0.0,192.0,True
16,4.11,1.0,1.0,68.11,1.0,1330.0,True
17,34.0,0.0,1.0,19.0,0.0,2.0,True
18,12.38,7.0,5.0,71.88,0.25,370.0,True
19,21.0,5.0,1.0,21.0,3.0,1.0,False
20,21.0,5.0,1.0,0.0,4.0,4.0,True
21,9.38,15.0,2.0,37.88,0.98,130.0,True
22,24.0,4.0,1.0,6.0,3.0,1.0,False
23,35.29,28.0,3.0,78.57,0.38,174.0,True
24,11.21,13.0,3.0,19.17,0.54,379.0,True
25,9.3,16.0,4.0,16.43,0.35,276.0,True
26,21.0,19.0,1.0,0.0,15.0,0.0,True
27,3.0,22.0,2.0,89.0,1.16,1.0,True
28,1.0,6.0,1.0,13.0,0.0,22.0,True
29,6.0,13.0,1.0,0.0,7.0,1.0,True
30,14.0,30.0,2.0,2.67,1.16,46.0,True
31,18.0,4.0,4.0,202.8,0.33,117.0,True
32,10.0,21.0,1.0,0.0,15.0,9.0,True
33,15.92,52.0,2.0,30.5,1.16,313.0,True
34,6.08,54.0,5.0,10.33,0.26,198.0,True
35,13.5,1.0,1.0,5.0,0.0,5.0,True
36,3.33,40.0,2.0,61.33,0.0,56.0,True
37,3.0,49.0,1.0,1.5,43.0,123.0,True
38,4.33,50.0,1.0,2.33,44.0,75.0,True
39,22.0,51.0,1.0,0.0,45.0,1.0,True
40,13.84,6.0,2.0,22.32,1.0,1182.0,True
41,16.33,57.0,1.0,19.67,51.0,71.0,True
42,12.0,63.0,1.0,2.0,57.0,22.0,True
43,29.0,0.0,1.0,49.75,0.0,62.0,True
44,3.57,2.0,1.0,22.0,0.0,97.0,True
45,10.0,65.0,2.0,1.25,0.02,16.0,True
46,8.06,8.0,4.0,9.25,0.34,251.0,True
47,81.0,46.0,1.0,10.0,6.0,3.0,True
48,24.67,94.0,2.0,3.0,0.63,46.0,True
49,1.0,99.0,1.0,0.0,2.0,0.0,True
50,4.33,106.0,1.0,64.67,36.0,112.0,True
51,63.0,78.0,2.0,5.67,1.16,16.0,True
52,3.07,89.0,1.0,22.67,12.0,1009.0,True
53,12.0,0.0,1.0,31.0,0.0,3.0,True
54,32.57,73.0,2.0,22.83,0.93,732.0,True
55,5.63,4.0,1.0,33.21,3.0,383.0,True
56,1.0,0.0,1.0,133.0,0.0,1.0,True
57,6.69,32.0,2.0,37.08,0.69,55.0,True
58,4.89,20.0,1.0,13.56,11.0,155.0,True
59,9.0,6.0,1.0,20.0,5.0,3.0,True
60,13.5,31.0,1.0,38.0,16.0,67.0,True
61,19.0,5.0,1.0,6.0,3.0,1.0,False
62,96.0,79.0,1.0,0.0,22.0,5.0,True
63,5.0,8.0,1.0,14.5,7.0,6.0,True
64,28.0,16.0,1.0,67.0,4.0,11.0,True
65,24.0,9.0,1.0,32.0,8.0,23.0,True
