,nuc,arexp,nd,ns,age,la,ld,target
0,2.0,11.0,1.0,1.0,0.0,2.0,3.0,False
1,1.33,24.0,3.0,1.0,0.0,49.0,9.0,False
2,3.5,20.0,2.0,1.0,0.0,2.0,2.0,False
3,3.5,41.0,3.0,1.0,0.0,90.0,0.0,False
4,7.25,52.0,3.0,1.0,0.25,95.0,16.0,False
5,5.75,63.0,4.0,3.0,1.75,20.0,7.0,False
6,8.5,74.0,3.0,1.0,1.25,64.0,37.0,False
7,15.67,96.0,3.0,2.0,0.0,61.0,4.0,False
8,8.47,121.0,8.0,2.0,0.82,341.0,101.0,False
9,1.0,165.0,1.0,1.0,0.0,70.0,43.0,False
10,27.0,179.0,2.0,1.0,0.0,11.0,0.0,False
11,9.29,185.0,5.0,1.0,4.71,94.0,12.0,False
12,12.67,63.0,2.0,1.0,24.0,40.0,26.0,False
13,12.6,221.0,5.0,3.0,16.0,70.0,19.0,False
14,3.5,226.0,2.0,1.0,0.5,16.0,0.0,False
15,26.43,244.0,4.0,1.0,3.43,153.0,156.0,False
16,31.6,319.0,3.0,1.0,4.0,67.0,11.0,False
17,27.2,378.0,4.0,2.0,4.0,129.0,97.0,False
18,2.0,383.0,2.0,1.0,39.25,254.0,111.0,False
19,4.0,394.0,2.0,1.0,9.5,26.0,0.0,False
20,59.5,446.0,2.0,1.0,0.0,36.0,6.0,False
21,32.0,472.0,2.0,1.0,0.0,26.0,0.0,False
22,5.2,485.0,4.0,1.0,17.6,90.0,3.0,False
23,29.36,520.0,6.0,1.0,18.14,874.0,624.0,False
24,55.4,544.0,3.0,2.0,14.6,66.0,28.0,False
25,60.0,556.0,1.0,1.0,0.0,257.0,477.0,False
26,4.33,621.0,2.0,2.0,0.0,45.0,7.0,False
27,49.5,637.0,3.0,1.0,22.5,45.0,11.0,False
28,10.25,670.0,5.0,3.0,20.25,205.0,74.0,False
29,13.67,685.0,3.0,1.0,0.67,37.0,3.0,False
30,3.0,1.0,1.0,1.0,2.0,3.0,1.0,True
31,33.82,764.0,6.0,1.0,8.91,101.0,20.0,False
32,31.0,26.0,1.0,1.0,0.0,19.0,8.0,False
33,49.5,54.0,2.0,1.0,0.0,41.0,24.0,False
34,2.0,55.0,1.0,1.0,5.0,1.0,2.0,False
35,21.0,68.0,1.0,1.0,7.0,6.0,5.0,False
36,1.0,3.0,1.0,1.0,1.0,2.0,1.0,True
37,16.5,70.0,2.0,1.0,3.0,25.0,12.0,False
38,4.0,61.0,1.0,1.0,0.0,2.0,0.0,False
39,9.0,68.5,1.0,1.0,147.0,19.0,0.0,False
40,12.0,10.0,1.0,1.0,17.0,2.0,2.0,False
41,33.5,2.0,1.0,1.0,39.5,502.0,482.0,False
42,3.5,5.0,2.0,1.0,0.0,46.0,4.0,False
43,48.0,643.0,2.0,2.0,38.0,12.0,1.0,False
44,14.25,43.0,6.0,2.0,125.0,476.0,506.0,False
45,6.0,58.0,1.0,1.0,2.0,3.0,0.0,False
46,0.0,85.0,1.0,1.0,0.0,1.0,1.0,False
47,0.0,87.0,1.0,1.0,0.0,184.0,0.0,False
48,5.5,117.5,2.0,1.0,163.5,11.0,0.0,False
49,0.0,1.0,1.0,1.0,0.0,5.0,1.0,True
50,7.33,79.0,1.0,1.0,0.0,81.0,216.0,False
51,17.0,167.0,1.0,1.0,5.0,13.0,0.0,False
52,7.5,80.0,1.0,1.0,4.5,104.0,21.0,False
53,62.5,114.5,2.0,1.0,18.5,125.0,112.0,False
54,8.0,39.0,1.0,1.0,15.5,18.0,3.0,False
55,9.67,47.0,2.0,1.0,21.33,294.0,91.0,False
56,5.0,41.0,1.0,1.0,223.0,69.0,46.0,False
57,91.0,6.0,2.0,1.0,2.0,23.0,3.0,False
58,15.0,88.0,1.0,1.0,0.0,14.0,7.0,False
59,18.33,66.0,2.0,1.0,4.33,100.0,0.0,False
60,44.5,228.0,2.0,1.0,1.5,10.0,5.0,False
61,63.0,265.5,2.0,1.0,0.0,5.0,8.0,False
62,0.94,91.5,3.0,1.0,97.38,779.0,25.0,False
63,27.67,283.5,3.0,1.0,25.33,16.0,7.0,False
64,44.29,293.0,5.0,1.0,18.29,151.0,167.0,False
65,70.0,117.83,2.0,1.0,65.67,70.0,2.0,False
66,10.0,283.0,1.0,1.0,15.0,30.0,80.0,False
67,9.0,6.0,2.0,1.0,356.5,78.0,11.0,False
68,42.0,306.5,2.0,1.0,25.67,12.0,4.0,False
69,108.5,7.0,2.0,1.0,0.5,25.0,27.0,False
70,5.38,20.0,4.0,1.0,69.62,698.0,590.0,False
71,10.5,101.83,2.0,1.0,22.0,14.0,1.0,False
72,8.0,33.0,1.0,1.0,84.0,76.0,58.0,False
73,10.5,36.0,1.0,1.0,2.0,18.0,5.0,False
74,1.0,2.0,1.0,1.0,0.0,1.0,2.0,True
75,35.67,126.83,2.0,1.0,1.0,9.0,23.0,False
76,4.17,131.17,3.0,1.0,0.0,35.0,4.0,False
77,29.67,133.17,1.0,1.0,44.33,27.0,6.0,False
78,19.67,12.67,2.0,1.0,82.0,6.0,6.0,False
79,14.5,157.0,1.0,1.0,3.5,62.0,53.0,False
80,21.0,170.0,1.0,1.0,0.0,107.0,83.0,False
81,29.11,342.33,5.0,1.0,256.11,85.0,122.0,False
82,4.36,11.0,3.0,1.0,7.2,1052.0,382.0,False
83,2.0,70.0,1.0,1.0,40.0,3.0,1.0,False
84,69.5,294.0,2.0,1.0,50.25,26.0,15.0,False
85,21.0,42.0,1.0,1.0,5.0,4.0,3.0,False
86,2.0,152.0,1.0,1.0,0.0,4.0,2.0,False
87,8.0,201.0,2.0,1.0,1.0,2.0,3.0,False
88,10.0,207.0,1.0,1.0,13.0,5.0,5.0,False
89,42.21,373.83,5.0,1.0,23.14,433.0,75.0,False
90,21.0,35.0,2.0,1.0,19.5,33.0,5.0,False
91,4.33,390.33,1.0,1.0,24.33,42.0,15.0,False
92,15.0,49.0,1.0,1.0,8.0,1.0,0.0,False
93,25.4,324.0,3.0,1.0,26.0,263.0,248.0,False
