,nuc,arexp,nd,ns,age,la,ld,target
0,2.0,11.0,1.0,1.0,0.0,2.0,3.0,False
1,1.5,25.0,2.0,1.0,0.0,10.0,0.0,False
2,2.5,19.0,2.0,1.0,0.0,2.0,2.0,False
3,12.14,104.0,5.0,2.0,1.86,223.0,33.0,False
4,6.79,55.0,3.0,2.0,0.79,233.0,96.0,False
5,17.22,217.0,5.0,2.0,10.78,134.0,11.0,False
6,6.0,218.0,2.0,1.0,0.5,19.0,2.0,False
7,21.5,241.0,2.0,1.0,1.0,134.0,9.0,False
8,62.5,268.0,4.0,2.0,1.0,99.0,30.0,False
9,11.78,287.0,3.0,1.0,32.33,138.0,10.0,False
10,4.0,311.0,1.0,1.0,4.0,3.0,3.0,False
11,2.0,367.0,2.0,1.0,15.67,74.0,0.0,False
12,0.0,390.0,1.0,1.0,0.0,162.0,103.0,False
13,4.0,394.0,2.0,1.0,9.5,26.0,0.0,False
14,9.75,398.0,3.0,1.0,10.25,25.0,2.0,False
15,21.5,25.0,2.0,1.0,1.0,20.0,6.0,False
16,39.0,476.0,1.0,1.0,0.0,11.0,0.0,False
17,33.67,501.0,4.0,1.0,0.0,99.0,34.0,False
18,0.0,628.0,1.0,1.0,0.0,336.0,0.0,False
19,3.0,1.0,1.0,1.0,2.0,3.0,1.0,True
20,12.5,18.0,2.0,1.0,16.17,169.0,23.0,False
21,21.5,10.0,4.0,1.0,3.33,492.0,186.0,False
22,35.33,1.0,3.0,1.0,66.0,88.0,19.0,False
23,36.43,819.0,4.0,1.0,54.57,283.0,140.0,False
24,64.8,3.0,4.0,1.0,67.2,60.0,12.0,False
25,27.0,64.0,2.0,1.0,15.0,79.0,13.0,False
26,55.5,66.0,1.0,1.0,8.5,3.0,3.0,False
27,2.0,20.0,1.0,1.0,0.0,10.0,2.0,False
28,1.0,3.0,1.0,1.0,1.0,2.0,1.0,True
29,29.29,3.0,4.0,1.0,31.86,224.0,9.0,False
30,17.0,7.0,2.0,1.0,5.5,3.0,23.0,False
31,126.0,13.0,1.0,1.0,0.0,27.0,230.0,False
32,8.5,601.0,2.0,1.0,15.0,5.0,2.0,False
33,4.25,624.0,3.0,1.0,9.75,5.0,4.0,False
34,44.4,637.5,5.0,1.0,81.4,605.0,166.0,False
35,0.0,9.0,2.0,1.0,0.0,134.0,0.0,False
36,17.0,36.0,1.0,1.0,0.0,15.0,2.0,False
37,14.0,36.0,1.0,1.0,0.0,3.0,1.0,False
38,3.0,15.0,1.0,1.0,0.0,4.0,0.0,False
39,2.0,103.0,1.0,1.0,0.0,2.0,2.0,False
40,8.67,16.0,2.0,1.0,1.33,20.0,0.0,False
41,4.0,72.0,2.0,1.0,5.0,96.0,30.0,False
42,0.0,1.0,1.0,1.0,0.0,5.0,1.0,True
43,0.0,34.0,2.0,1.0,0.0,121.0,0.0,False
44,131.5,170.0,2.0,1.0,10.5,200.0,7.0,False
45,6.0,51.0,1.0,1.0,0.0,5.0,4.0,False
46,77.5,78.0,2.0,1.0,37.5,297.0,35.0,False
47,85.5,81.0,2.0,1.0,10.5,228.0,93.0,False
48,15.0,184.0,1.0,1.0,32.0,18.0,0.0,False
49,20.0,205.0,1.0,1.0,0.0,1.0,0.0,False
50,99.5,24.0,2.0,1.0,1.5,10.0,11.0,False
51,47.0,239.5,1.0,1.0,0.0,1.0,1.0,False
52,9.17,82.0,4.0,1.0,2.5,38.0,58.0,False
53,10.0,137.33,1.0,1.0,1.0,13.0,13.0,False
54,101.5,125.33,1.0,1.0,9.0,271.0,5.0,False
55,0.0,128.0,1.0,1.0,0.0,139.0,19.0,False
56,57.0,307.0,1.0,1.0,110.5,19.0,1.0,False
57,5.0,3.0,1.0,1.0,1.0,112.0,53.0,False
58,12.0,104.83,1.0,1.0,0.0,17.0,0.0,False
59,31.33,44.0,3.0,1.0,16.33,21.0,2.0,False
