,nuc,arexp,nd,ns,age,la,ld,target
0,0.0,21.0,1.0,1.0,0.0,78.0,0.0,False
1,3.0,31.0,1.0,1.0,0.0,22.0,0.0,False
2,3.0,50.0,1.0,1.0,1.0,9.0,0.0,False
3,26.0,124.0,1.0,1.0,0.0,10.0,1.0,False
4,17.0,73.0,2.0,1.0,15.0,17.0,3.0,False
5,7.67,4.0,2.0,1.0,20.33,27.0,18.0,False
6,54.0,245.0,1.0,1.0,0.0,45.0,2.0,False
7,33.71,273.0,5.0,1.0,3.14,104.0,29.0,False
8,3.5,327.0,2.0,1.0,43.5,15.0,8.0,False
9,39.33,349.0,2.0,1.0,2.0,34.0,9.0,False
10,14.0,364.0,2.0,1.0,6.0,52.0,2.0,False
11,3.0,374.0,2.0,1.0,1.0,22.0,1.0,False
12,39.67,449.0,3.0,1.0,0.0,25.0,1.0,False
13,20.0,505.0,3.0,1.0,5.0,76.0,4.0,False
14,11.0,506.0,2.0,1.0,2.0,78.0,0.0,False
15,43.33,543.0,2.0,1.0,0.67,185.0,54.0,False
16,41.62,546.0,5.0,1.0,4.5,193.0,11.0,False
17,21.67,579.0,2.0,1.0,0.0,103.0,70.0,False
18,15.0,592.0,2.0,1.0,47.6,301.0,20.0,False
19,34.0,6.0,2.0,1.0,2.0,22.0,0.0,False
20,11.0,4.0,2.0,1.0,0.0,48.0,35.0,False
21,0.0,32.0,1.0,1.0,0.0,65.0,0.0,False
22,3.0,1.0,1.0,1.0,2.0,3.0,1.0,True
23,8.0,40.0,1.0,1.0,13.0,6.0,6.0,False
24,4.0,42.0,1.0,1.0,5.0,1.0,1.0,False
25,5.0,43.0,1.0,1.0,13.0,10.0,6.0,False
26,34.0,2.0,1.0,1.0,4.0,177.0,3.0,False
27,21.5,10.0,4.0,1.0,3.33,492.0,186.0,False
28,70.5,44.0,1.0,1.0,11.0,30.0,0.0,False
29,27.43,14.0,4.0,1.0,34.86,412.0,204.0,False
30,5.0,48.0,1.0,1.0,7.0,9.0,24.0,False
31,8.0,4.0,1.0,1.0,52.0,6.0,0.0,False
32,21.25,61.0,3.0,1.0,11.0,58.0,52.0,False
33,36.0,46.0,1.0,1.0,0.0,11.0,0.0,False
34,55.5,66.0,1.0,1.0,8.5,3.0,3.0,False
35,7.0,67.0,1.0,1.0,78.0,163.0,25.0,False
36,1.0,3.0,1.0,1.0,1.0,2.0,1.0,True
37,16.5,70.0,2.0,1.0,3.0,25.0,12.0,False
38,2.0,16.0,1.0,1.0,8.0,109.0,4.0,False
39,3.0,9.0,1.0,1.0,133.0,10.0,6.0,False
40,1.0,34.0,2.0,1.0,14.0,2.0,1.0,False
41,5.5,586.0,3.0,1.0,230.0,21.0,2.0,False
42,31.0,3.0,1.0,1.0,0.0,465.0,486.0,False
43,5.0,3.0,1.0,1.0,9.0,1.0,0.0,False
44,43.0,30.0,1.0,1.0,21.0,2.0,0.0,False
45,4.0,10.0,1.0,1.0,0.0,3.0,0.0,False
46,3.5,20.0,2.0,1.0,2.5,73.0,0.0,False
47,4.0,32.0,1.0,1.0,1.0,1.0,3.0,False
48,0.0,63.0,1.0,1.0,0.0,407.0,0.0,False
49,18.0,620.0,2.0,1.0,104.17,95.0,65.0,False
50,0.0,85.0,1.0,1.0,0.0,1.0,1.0,False
51,19.33,49.0,3.0,1.0,8.0,46.0,0.0,False
52,12.0,50.0,1.0,1.0,0.0,2.0,0.0,False
53,19.5,60.0,2.0,1.0,9.0,48.0,11.0,False
54,17.0,107.0,3.0,1.0,56.8,27.0,3.0,False
