,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,True
1,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,True
2,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,True
3,6.2,43.0,1.71,0.4,3.0,6.5,0.0,727.0,438.0,True
4,5.29,61.0,2.58,0.29,4.0,6.57,0.0,1455.0,12.0,True
5,12.67,63.0,1.32,1.33,3.0,28.67,0.0,31.0,1.0,True
6,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,True
7,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,True
8,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,True
9,18.42,40.5,1.63,0.42,3.0,18.67,0.0,789.0,709.0,True
10,26.83,41.5,0.64,0.83,3.0,8.0,0.0,500.0,457.0,True
11,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,True
12,12.64,91.0,3.38,0.29,3.0,30.79,0.0,217.0,67.0,True
13,35.67,96.0,2.18,0.83,4.0,48.17,0.33,21.0,19.0,True
14,23.11,104.0,1.03,0.56,3.0,16.78,0.39,542.0,157.0,True
15,25.4,2.0,2.65,0.47,4.0,303.53,0.62,487.0,193.0,True
16,29.0,4.0,2.27,0.38,3.0,379.69,0.99,487.0,430.0,True
17,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,True
18,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,True
19,106.25,96.83,1.72,1.5,3.0,163.0,0.0,14.0,8.0,True
20,109.4,94.0,2.01,1.4,3.0,150.0,0.0,12.0,7.0,True
21,149.5,3.0,0.5,2.5,3.0,80.75,0.96,5.0,214.0,True
22,65.44,127.0,2.81,1.11,4.0,274.67,0.27,105.0,6.0,True
23,90.14,89.5,1.94,1.29,3.0,56.86,0.0,373.0,4.0,True
24,117.5,120.0,1.44,1.5,3.0,86.33,0.0,90.0,40.0,True
25,185.75,32.0,0.7,2.5,3.0,42.5,1.0,142.0,3.0,True
26,72.45,114.52,1.99,0.91,3.0,133.09,0.0,147.0,11.0,True
27,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,True
28,174.5,120.65,2.04,2.17,4.0,419.17,0.0,62.0,6.0,True
29,209.8,5.0,1.68,2.4,3.0,90.8,0.99,190.0,94.0,True
30,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
31,80.8,6.0,2.41,1.0,3.0,426.07,0.66,341.0,57.0,True
32,23.8,26.0,5.07,0.25,4.0,624.24,0.68,276.0,168.0,True
33,88.0,42.0,3.1,1.07,4.0,397.33,0.68,233.0,117.0,True
34,85.43,100.63,2.87,0.71,4.0,47.05,0.0,56.0,20.0,True
35,69.12,17.0,3.44,0.69,3.0,276.12,1.0,779.0,104.0,True
36,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,True
37,13.3,16.0,4.01,1.12,5.0,5.3,0.25,2583.0,78.0,True
38,0.83,5.0,2.27,0.67,4.0,1.5,0.0,89.0,30.0,True
39,5.63,17.0,3.84,0.91,5.0,0.6,0.01,2918.0,220.0,True
40,85.7,111.79,2.44,1.24,3.54,217.22,0.15,62.15,6.46,True
41,75.22,119.66,2.63,1.18,3.78,246.93,0.21,84.31,6.22,True
42,66.78,126.0,2.78,1.12,3.97,270.88,0.26,102.17,6.03,True
43,93.49,105.94,2.3,1.3,3.36,195.12,0.1,45.66,6.64,True
44,92.73,106.51,2.31,1.29,3.38,197.27,0.1,47.27,6.62,True
45,75.04,119.79,2.63,1.17,3.78,247.44,0.21,84.69,6.22,True
46,65.74,126.78,2.8,1.11,3.99,273.82,0.27,104.37,6.01,True
47,79.68,116.31,2.55,1.2,3.68,234.29,0.18,74.88,6.32,True
48,77.45,117.99,2.59,1.19,3.73,240.63,0.2,79.61,6.27,True
49,75.13,119.73,2.63,1.17,3.78,247.2,0.21,84.51,6.22,True
50,98.34,102.3,2.21,1.33,3.25,181.37,0.07,35.4,6.75,True
51,75.79,119.23,2.62,1.18,3.76,245.31,0.21,83.1,6.24,True
52,66.27,126.38,2.79,1.12,3.98,272.31,0.27,103.24,6.02,True
53,106.28,96.34,2.07,1.38,3.07,158.84,0.02,18.59,6.93,True
54,66.54,126.18,2.79,1.12,3.98,271.57,0.26,102.69,6.02,True
55,77.24,118.15,2.59,1.19,3.73,241.23,0.2,80.05,6.27,True
56,92.88,106.4,2.31,1.29,3.38,196.85,0.1,46.95,6.62,True
57,103.29,98.59,2.12,1.36,3.14,167.33,0.04,24.93,6.86,True
58,94.26,105.37,2.28,1.3,3.34,192.94,0.09,44.03,6.66,True
59,72.78,121.49,2.67,1.16,3.83,253.85,0.23,89.47,6.17,True
60,83.43,113.5,2.48,1.23,3.59,223.67,0.16,66.95,6.41,True
61,90.87,107.91,2.34,1.28,3.42,202.55,0.11,51.2,6.58,True
62,76.06,119.03,2.61,1.18,3.76,244.57,0.21,82.54,6.24,True
63,97.19,103.17,2.23,1.32,3.28,184.63,0.08,37.84,6.72,True
64,65.8,126.74,2.8,1.11,3.99,273.67,0.27,104.26,6.01,True
65,81.39,115.03,2.52,1.22,3.64,229.44,0.17,71.26,6.36,True
66,106.26,96.36,2.07,1.38,3.07,158.91,0.02,18.65,6.93,True
67,97.48,102.95,2.23,1.32,3.27,183.8,0.07,37.22,6.73,True
68,93.49,105.94,2.3,1.3,3.36,195.11,0.1,45.65,6.64,True
69,100.39,100.76,2.17,1.34,3.2,175.56,0.06,31.06,6.8,True
70,80.15,115.96,2.54,1.21,3.67,232.94,0.18,73.88,6.33,True
71,82.61,114.11,2.49,1.22,3.61,225.98,0.17,68.68,6.39,True
72,94.02,105.55,2.29,1.3,3.35,193.63,0.09,44.55,6.65,True
73,95.3,104.59,2.26,1.31,3.32,190.0,0.09,41.84,6.68,True
74,83.47,113.46,2.48,1.23,3.59,223.53,0.16,66.85,6.41,True
75,85.98,111.59,2.43,1.25,3.53,216.44,0.14,61.56,6.47,True
76,97.74,102.75,2.22,1.32,3.27,183.06,0.07,36.66,6.73,True
77,76.34,118.82,2.61,1.18,3.75,243.77,0.2,81.95,6.25,True
78,87.26,110.62,2.41,1.25,3.5,212.79,0.14,58.84,6.5,True
79,98.25,102.37,2.21,1.33,3.25,181.64,0.07,35.6,6.75,True
80,105.5,96.93,2.08,1.37,3.09,161.06,0.02,20.25,6.91,True
81,86.02,111.55,2.43,1.25,3.53,216.3,0.14,61.46,6.47,True
82,107.72,95.26,2.04,1.39,3.04,154.77,0.01,15.56,6.96,True
83,103.53,98.41,2.12,1.36,3.13,166.66,0.04,24.43,6.87,True
84,73.71,120.79,2.66,1.17,3.81,251.21,0.22,87.5,6.19,True
85,97.67,102.8,2.22,1.32,3.27,183.26,0.07,36.81,6.73,True
86,97.43,102.98,2.23,1.32,3.27,183.94,0.07,37.32,6.73,True
87,67.69,125.32,2.76,1.13,3.95,268.31,0.26,100.26,6.05,True
88,106.11,96.47,2.07,1.38,3.07,159.34,0.02,18.97,6.93,True
89,102.22,99.39,2.14,1.35,3.16,170.35,0.04,27.18,6.84,True
90,80.46,115.73,2.53,1.21,3.66,232.09,0.18,73.24,6.34,True
91,102.14,99.45,2.14,1.35,3.17,170.59,0.04,27.36,6.83,True
92,78.66,117.08,2.57,1.2,3.7,237.19,0.19,77.04,6.3,True
93,91.41,107.51,2.34,1.28,3.41,201.04,0.11,50.07,6.59,True
94,80.54,115.67,2.53,1.21,3.66,231.85,0.18,73.06,6.34,True
95,103.73,98.26,2.11,1.36,3.13,166.09,0.04,24.01,6.87,True
96,94.91,104.88,2.27,1.3,3.33,191.1,0.09,42.66,6.67,True
97,72.55,121.66,2.68,1.16,3.84,254.51,0.23,89.96,6.16,True
98,103.63,98.33,2.11,1.36,3.13,166.38,0.04,24.22,6.87,True
99,82.1,114.49,2.5,1.22,3.62,227.42,0.17,69.76,6.38,True
100,75.36,119.55,2.63,1.18,3.77,246.54,0.21,84.02,6.23,True
101,98.55,102.15,2.21,1.33,3.25,180.78,0.07,34.96,6.75,True
102,65.74,126.78,2.8,1.11,3.99,273.84,0.27,104.38,6.01,True
103,80.69,115.55,2.53,1.21,3.65,231.43,0.18,72.75,6.35,True
104,91.53,107.42,2.33,1.28,3.41,200.69,0.11,49.81,6.59,True
105,82.11,114.49,2.5,1.22,3.62,227.4,0.17,69.74,6.38,True
106,81.87,114.67,2.51,1.22,3.63,228.08,0.17,70.25,6.37,True
107,93.44,105.99,2.3,1.3,3.36,195.28,0.1,45.78,6.64,True
108,77.44,118.0,2.59,1.19,3.73,240.66,0.2,79.63,6.27,True
109,73.28,121.12,2.66,1.16,3.82,252.44,0.22,88.42,6.18,True
110,72.99,121.33,2.67,1.16,3.83,253.26,0.22,89.03,6.17,True
111,68.2,124.93,2.76,1.13,3.94,266.85,0.25,99.17,6.06,True
112,69.47,123.98,2.73,1.14,3.91,263.25,0.25,96.48,6.09,True
113,92.2,106.92,2.32,1.29,3.39,198.8,0.11,48.4,6.61,True
114,96.9,103.38,2.24,1.32,3.28,185.45,0.08,38.45,6.72,True
115,83.81,113.21,2.47,1.23,3.58,222.58,0.16,66.14,6.42,True
116,75.51,119.44,2.62,1.18,3.77,246.11,0.21,83.7,6.23,True
117,87.02,110.8,2.41,1.25,3.51,213.48,0.14,59.36,6.49,True
118,78.8,116.97,2.56,1.2,3.7,236.79,0.19,76.74,6.3,True
119,65.96,126.62,2.8,1.11,3.99,273.22,0.27,103.92,6.01,True
120,88.48,109.71,2.39,1.26,3.48,209.34,0.13,56.27,6.52,True
121,91.47,107.46,2.33,1.28,3.41,200.84,0.11,49.93,6.59,True
122,107.05,95.77,2.05,1.38,3.05,156.68,0.01,16.98,6.95,True
123,84.82,112.45,2.45,1.24,3.56,219.71,0.15,64.0,6.44,True
124,108.97,94.32,2.02,1.4,3.01,151.22,0.0,12.91,6.99,True
125,84.77,112.49,2.46,1.24,3.56,219.85,0.15,64.11,6.44,True
126,109.29,94.08,2.01,1.4,3.0,150.32,0.0,12.24,7.0,True
127,100.88,100.4,2.16,1.34,3.19,174.17,0.05,30.03,6.81,True
128,73.45,120.99,2.66,1.16,3.82,251.97,0.22,88.07,6.18,True
129,71.39,122.53,2.7,1.15,3.86,257.79,0.23,92.41,6.14,True
130,72.2,121.93,2.68,1.16,3.85,255.52,0.23,90.72,6.15,True
131,87.3,110.59,2.41,1.25,3.5,212.68,0.14,58.76,6.5,True
132,86.63,111.09,2.42,1.25,3.52,214.58,0.14,60.17,6.48,True
133,66.0,126.58,2.79,1.11,3.99,273.08,0.27,103.82,6.01,True
134,85.03,112.3,2.45,1.24,3.55,219.12,0.15,63.56,6.45,True
135,80.8,115.47,2.53,1.21,3.65,231.11,0.18,72.51,6.35,True
136,87.27,110.61,2.41,1.25,3.5,212.75,0.14,58.81,6.5,True
137,98.54,102.15,2.21,1.33,3.25,180.8,0.07,34.98,6.75,True
138,79.87,116.17,2.54,1.21,3.67,233.75,0.18,74.48,6.33,True
139,103.65,98.32,2.11,1.36,3.13,166.3,0.04,24.16,6.87,True
140,77.92,117.63,2.58,1.19,3.72,239.27,0.19,78.59,6.28,True
141,84.5,112.69,2.46,1.24,3.57,220.62,0.15,64.68,6.43,True
142,103.55,98.39,2.12,1.36,3.13,166.58,0.04,24.37,6.87,True
143,79.28,116.62,2.55,1.2,3.69,235.44,0.19,75.73,6.31,True
144,67.24,125.65,2.77,1.12,3.96,269.56,0.26,101.19,6.04,True
145,82.27,114.37,2.5,1.22,3.62,226.94,0.17,69.39,6.38,True
146,84.7,112.54,2.46,1.24,3.56,220.05,0.15,64.26,6.44,True
147,74.66,120.08,2.64,1.17,3.79,248.52,0.21,85.5,6.21,True
148,92.1,106.98,2.32,1.29,3.39,199.05,0.11,48.59,6.61,True
149,80.39,115.78,2.53,1.21,3.66,232.27,0.18,73.37,6.34,True
150,100.44,100.73,2.17,1.34,3.2,175.42,0.06,30.97,6.8,True
151,79.97,116.1,2.54,1.21,3.67,233.47,0.18,74.27,6.33,True
152,87.67,110.31,2.4,1.26,3.49,211.63,0.13,57.97,6.51,True
153,69.82,123.71,2.73,1.14,3.9,262.26,0.24,95.74,6.1,True
154,107.24,95.63,2.05,1.39,3.05,156.14,0.01,16.58,6.95,True
155,81.1,115.25,2.52,1.21,3.64,230.28,0.17,71.89,6.36,True
156,90.56,108.15,2.35,1.28,3.43,203.44,0.12,51.87,6.57,True
157,98.46,102.21,2.21,1.33,3.25,181.02,0.07,35.14,6.75,True
158,77.76,117.76,2.58,1.19,3.72,239.75,0.2,78.95,6.28,True
159,73.65,120.84,2.66,1.17,3.81,251.4,0.22,87.64,6.19,True
160,102.51,99.17,2.13,1.35,3.16,169.54,0.04,26.57,6.84,True
161,101.66,99.81,2.15,1.35,3.18,171.95,0.05,28.37,6.82,True
162,96.56,103.64,2.24,1.32,3.29,186.43,0.08,39.17,6.71,True
163,73.24,121.15,2.66,1.16,3.82,252.57,0.22,88.51,6.18,True
164,103.48,98.44,2.12,1.36,3.13,166.78,0.04,24.52,6.87,True
165,72.62,121.62,2.68,1.16,3.84,254.32,0.23,89.82,6.16,True
166,71.61,122.37,2.69,1.15,3.86,257.19,0.23,91.96,6.14,True
167,95.44,104.48,2.26,1.31,3.32,189.6,0.09,41.54,6.68,True
168,97.21,103.15,2.23,1.32,3.28,184.57,0.08,37.79,6.72,True
169,94.94,104.86,2.27,1.3,3.33,191.01,0.09,42.59,6.67,True
170,76.41,118.76,2.61,1.18,3.75,243.55,0.2,81.79,6.25,True
171,65.48,126.97,2.8,1.11,4.0,274.56,0.27,104.92,6.0,True
172,87.8,110.22,2.4,1.26,3.49,211.27,0.13,57.7,6.51,True
173,70.2,123.43,2.72,1.14,3.89,261.18,0.24,94.94,6.11,True
174,74.19,120.43,2.65,1.17,3.8,249.85,0.22,86.49,6.2,True
175,72.17,121.95,2.68,1.16,3.85,255.58,0.23,90.76,6.15,True
176,106.04,96.52,2.07,1.38,3.08,159.53,0.02,19.11,6.92,True
177,105.27,97.1,2.08,1.37,3.09,161.7,0.03,20.73,6.91,True
178,67.54,125.43,2.77,1.12,3.95,268.73,0.26,100.57,6.05,True
179,107.31,95.57,2.05,1.39,3.05,155.92,0.01,16.42,6.95,True
180,80.33,115.82,2.54,1.21,3.66,232.44,0.18,73.5,6.34,True
181,87.66,110.32,2.4,1.26,3.49,211.65,0.13,57.99,6.51,True
182,105.38,97.02,2.08,1.37,3.09,161.4,0.02,20.5,6.91,True
183,74.05,120.54,2.65,1.17,3.8,250.27,0.22,86.8,6.2,True
184,85.86,111.67,2.44,1.25,3.54,216.75,0.15,61.8,6.46,True
185,104.94,97.35,2.09,1.37,3.1,162.65,0.03,21.44,6.9,True
186,83.6,113.37,2.48,1.23,3.59,223.18,0.16,66.59,6.41,True
187,98.05,102.52,2.21,1.33,3.26,182.19,0.07,36.01,6.74,True
188,95.06,104.76,2.27,1.31,3.33,190.67,0.09,42.34,6.67,True
189,85.96,111.6,2.43,1.25,3.53,216.49,0.14,61.6,6.47,True
190,75.31,119.59,2.63,1.18,3.78,246.68,0.21,84.12,6.22,True
