,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.67,10.0,3.4,0.17,1.0,23.61,10.0,261.0,36.0,True
1,4.44,26.0,3.82,0.25,1.0,82.5,26.0,68.0,62.0,True
2,4.1,34.0,2.21,0.3,2.0,9.4,0.0,486.0,209.0,True
3,4.03,35.0,4.51,0.1,1.0,24.08,1.0,137.0,97.0,True
4,3.63,30.0,3.29,0.16,1.0,17.21,19.0,269.0,95.0,True
5,4.81,43.0,2.68,0.25,2.0,14.38,0.0,515.0,414.0,True
6,5.45,6.0,3.19,0.2,1.0,22.05,3.0,242.0,146.0,True
7,6.31,18.0,1.84,0.31,2.0,8.69,0.75,319.0,36.0,True
8,9.44,44.0,3.06,0.2,2.0,74.4,0.75,695.0,393.0,True
9,11.07,38.5,3.96,0.18,2.0,52.96,0.0,231.0,212.0,True
10,26.67,59.0,2.17,0.83,2.0,16.0,0.75,306.0,29.0,True
11,19.56,67.0,2.55,0.44,2.0,2.11,0.75,105.0,39.0,True
12,13.21,69.0,3.4,0.21,2.0,38.05,0.75,243.0,122.0,True
13,10.82,8.0,3.03,0.18,2.0,24.94,0.12,1009.0,448.0,True
14,29.83,8.5,2.17,0.67,2.0,5.83,0.12,17.0,16.0,True
15,22.88,39.0,2.95,0.25,2.0,81.62,0.0,127.0,46.0,True
16,20.47,41.0,2.72,0.27,2.0,19.53,0.0,128.0,66.0,True
17,16.44,45.0,3.68,0.16,2.0,58.4,0.0,463.0,341.0,True
18,28.09,46.0,2.3,0.45,2.0,12.91,0.0,110.0,31.0,True
19,48.0,0.0,3.1,0.5,2.0,28.5,0.0,51.0,40.0,True
20,22.54,3.0,4.57,0.21,2.0,125.07,1.75,47.0,46.0,True
21,26.67,86.0,3.7,0.33,2.0,104.56,0.01,43.0,92.0,True
22,67.5,65.83,2.72,0.88,2.0,6.38,0.0,469.0,83.0,True
23,82.75,14.33,1.9,1.0,2.0,16.88,0.13,362.0,119.0,True
24,52.31,10.5,2.98,0.5,2.0,108.5,2.0,483.0,55.0,True
25,48.86,62.67,3.0,0.64,2.0,41.29,0.0,135.0,91.0,True
26,36.4,3.0,3.87,0.45,2.0,91.35,1.75,97.0,73.0,True
27,63.42,21.0,3.27,0.75,2.0,245.33,1.97,65.0,18.0,True
28,64.42,22.0,3.27,0.75,2.0,0.0,1.97,18.0,65.0,True
29,131.0,22.57,2.52,1.25,2.0,201.75,0.13,66.0,10.0,True
30,126.38,34.38,2.56,1.25,2.0,42.75,0.0,95.0,47.0,True
31,65.19,41.0,3.43,0.48,2.0,173.29,1.84,257.0,43.0,True
32,126.33,2.0,2.2,1.33,2.0,16.33,1.5,609.0,191.0,True
33,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
34,60.54,10.0,3.39,0.54,2.0,210.54,1.5,813.0,110.0,True
35,101.08,27.0,2.93,1.17,2.0,176.83,1.5,153.0,6.0,True
36,29.27,0.0,2.82,1.18,1.0,100.55,0.0,588.0,41.0,True
37,27.7,0.0,2.98,2.6,1.0,103.7,0.0,258.0,69.0,True
38,0.0,0.0,2.53,0.0,1.0,0.0,0.0,300.0,0.0,True
39,28.21,0.0,3.62,1.62,1.0,36.25,0.0,623.0,86.0,True
40,48.0,38.58,3.52,0.59,2.0,57.85,0.76,285.99,66.95,True
41,49.99,41.36,3.44,0.62,2.0,52.6,0.68,304.64,68.59,True
42,42.87,31.41,3.73,0.51,2.0,71.4,0.96,237.83,62.73,True
43,31.79,15.93,4.19,0.35,2.0,100.65,1.39,133.84,53.61,True
44,25.42,7.03,4.45,0.26,2.0,117.47,1.64,74.03,48.37,True
45,50.39,41.93,3.43,0.62,2.0,51.53,0.67,308.46,68.92,True
46,65.67,63.28,2.8,0.85,2.0,11.2,0.07,451.83,81.49,True
47,31.5,15.53,4.2,0.35,2.0,101.4,1.4,131.15,53.38,True
48,41.93,30.1,3.77,0.5,2.0,73.88,1.0,228.99,61.96,True
49,25.04,6.51,4.47,0.25,2.0,118.45,1.65,70.55,48.06,True
50,54.51,47.69,3.26,0.68,2.0,40.65,0.51,347.13,72.31,True
51,51.13,42.96,3.4,0.63,2.0,49.59,0.64,315.36,69.53,True
52,30.11,13.58,4.26,0.33,2.0,105.08,1.46,118.08,52.23,True
53,61.9,58.0,2.95,0.79,2.0,21.17,0.22,416.4,78.39,True
54,41.96,30.14,3.77,0.5,2.0,73.8,0.99,229.28,61.98,True
55,46.56,36.57,3.58,0.57,2.0,61.65,0.81,272.47,65.77,True
56,43.13,31.78,3.72,0.52,2.0,70.71,0.95,240.28,62.95,True
57,55.71,49.35,3.21,0.7,2.0,37.5,0.46,358.33,73.3,True
58,63.3,59.97,2.9,0.81,2.0,17.46,0.16,429.6,79.55,True
59,35.93,21.72,4.02,0.41,2.0,89.71,1.23,172.71,57.02,True
60,39.72,27.01,3.86,0.47,2.0,79.72,1.08,208.25,60.14,True
61,47.62,38.06,3.54,0.58,2.0,58.84,0.77,282.46,66.64,True
62,25.1,6.58,4.46,0.25,2.0,118.3,1.65,71.07,48.11,True
63,30.48,14.11,4.24,0.33,2.0,104.09,1.44,121.59,52.54,True
64,63.18,59.8,2.9,0.81,2.0,17.78,0.17,428.47,79.45,True
65,44.04,33.05,3.69,0.53,2.0,68.3,0.91,248.83,63.7,True
66,24.57,5.84,4.48,0.24,2.0,119.7,1.67,66.09,47.67,True
67,66.45,64.37,2.77,0.86,2.0,9.14,0.04,459.18,82.14,True
68,41.67,29.74,3.78,0.5,2.0,74.56,1.01,226.57,61.74,True
69,49.79,41.09,3.45,0.61,2.0,53.12,0.69,302.82,68.43,True
70,45.7,35.37,3.62,0.55,2.0,63.93,0.85,264.39,65.06,True
71,41.49,29.48,3.79,0.49,2.0,75.04,1.01,224.87,61.6,True
72,65.58,63.15,2.8,0.85,2.0,11.44,0.07,450.98,81.42,True
73,30.07,13.52,4.26,0.32,2.0,105.19,1.46,117.68,52.2,True
74,55.74,49.41,3.21,0.7,2.0,37.41,0.46,358.67,73.33,True
75,33.7,18.6,4.11,0.38,2.0,95.6,1.32,151.76,55.19,True
76,34.55,19.79,4.08,0.39,2.0,93.35,1.28,159.78,55.89,True
77,55.95,49.69,3.2,0.71,2.0,36.87,0.45,360.6,73.5,True
78,45.25,34.74,3.64,0.55,2.0,65.11,0.87,260.18,64.69,True
79,40.15,27.62,3.85,0.47,2.0,78.56,1.06,212.35,60.5,True
80,26.9,9.1,4.39,0.28,2.0,113.54,1.58,87.99,49.59,True
81,50.2,41.65,3.43,0.62,2.0,52.05,0.67,306.6,68.76,True
82,41.33,29.27,3.8,0.49,2.0,75.45,1.02,223.43,61.47,True
83,62.6,58.98,2.93,0.8,2.0,19.31,0.19,423.0,78.97,True
84,32.33,16.69,4.17,0.36,2.0,99.21,1.37,138.95,54.06,True
85,59.6,54.8,3.05,0.76,2.0,27.22,0.31,394.9,76.5,True
86,24.41,5.62,4.49,0.24,2.0,120.11,1.68,64.63,47.55,True
87,47.92,38.48,3.53,0.59,2.0,58.06,0.76,285.26,66.89,True
88,44.93,34.29,3.65,0.54,2.0,65.95,0.88,257.18,64.43,True
89,62.2,58.42,2.94,0.8,2.0,20.38,0.21,419.22,78.64,True
90,48.38,39.12,3.51,0.59,2.0,56.84,0.74,289.57,67.27,True
91,37.2,23.5,3.97,0.43,2.0,86.35,1.18,184.66,58.07,True
92,46.48,36.46,3.59,0.57,2.0,61.87,0.82,271.69,65.7,True
93,32.09,16.36,4.18,0.35,2.0,99.84,1.38,136.7,53.86,True
94,66.09,63.86,2.78,0.85,2.0,10.1,0.05,455.77,81.84,True
95,31.19,15.1,4.21,0.34,2.0,102.22,1.41,128.26,53.12,True
96,24.18,5.3,4.5,0.24,2.0,120.72,1.69,62.46,47.36,True
97,31.84,16.0,4.19,0.35,2.0,100.52,1.39,134.3,53.65,True
98,59.01,53.97,3.07,0.75,2.0,28.79,0.33,389.31,76.01,True
99,48.96,39.93,3.48,0.6,2.0,55.31,0.72,295.02,67.75,True
100,27.65,10.14,4.36,0.29,2.0,111.58,1.55,94.98,50.21,True
101,60.21,55.65,3.02,0.77,2.0,25.62,0.28,400.59,77.0,True
102,67.11,65.29,2.74,0.87,2.0,7.4,0.02,465.37,82.68,True
103,50.8,42.5,3.41,0.63,2.0,50.46,0.65,312.28,69.26,True
104,31.82,15.98,4.19,0.35,2.0,100.55,1.39,134.18,53.64,True
105,44.71,33.99,3.66,0.54,2.0,66.53,0.89,255.12,64.25,True
106,26.95,9.16,4.39,0.28,2.0,113.43,1.58,88.4,49.63,True
107,65.14,62.54,2.82,0.84,2.0,12.59,0.09,446.89,81.06,True
108,49.4,40.55,3.47,0.61,2.0,54.14,0.7,299.17,68.11,True
109,66.27,64.12,2.78,0.86,2.0,9.62,0.05,457.47,81.99,True
110,65.23,62.66,2.82,0.84,2.0,12.37,0.09,447.67,81.13,True
111,63.38,60.07,2.89,0.81,2.0,17.26,0.16,430.31,79.61,True
112,41.19,29.07,3.8,0.49,2.0,75.82,1.02,222.1,61.35,True
113,58.17,52.79,3.11,0.74,2.0,31.01,0.36,381.43,75.32,True
114,58.23,52.88,3.1,0.74,2.0,30.84,0.36,382.04,75.38,True
115,37.36,23.71,3.96,0.43,2.0,85.95,1.17,186.09,58.2,True
116,50.74,42.41,3.41,0.63,2.0,50.63,0.65,311.66,69.2,True
117,54.58,47.77,3.25,0.69,2.0,40.49,0.5,347.71,72.37,True
118,43.85,32.79,3.69,0.53,2.0,68.8,0.92,247.06,63.54,True
119,29.01,12.05,4.3,0.31,2.0,107.98,1.5,107.77,51.33,True
120,52.21,44.47,3.35,0.65,2.0,46.73,0.6,325.51,70.42,True
121,22.93,3.55,4.55,0.22,2.0,124.03,1.73,50.72,46.33,True
122,67.11,65.29,2.74,0.87,2.0,7.41,0.02,465.33,82.68,True
123,42.44,30.82,3.75,0.51,2.0,72.52,0.98,233.85,62.38,True
124,44.39,33.54,3.67,0.54,2.0,67.39,0.9,252.09,63.98,True
125,64.21,61.24,2.86,0.83,2.0,15.06,0.13,438.12,80.29,True
126,48.36,39.09,3.51,0.59,2.0,56.9,0.74,289.36,67.25,True
127,45.14,34.58,3.64,0.55,2.0,65.41,0.87,259.1,64.6,True
128,53.98,46.94,3.28,0.68,2.0,42.07,0.53,342.11,71.87,True
129,55.36,48.87,3.22,0.7,2.0,38.41,0.47,355.1,73.01,True
130,40.23,27.73,3.84,0.47,2.0,78.35,1.06,213.1,60.56,True
131,47.17,37.43,3.56,0.58,2.0,60.04,0.79,278.22,66.27,True
132,46.33,36.25,3.59,0.56,2.0,62.25,0.82,270.35,65.58,True
133,45.34,34.86,3.63,0.55,2.0,64.88,0.86,261.01,64.76,True
