,nuc,arexp,ent,ndev,ns,age,asexp,la,ld,target
0,1.94,9.0,3.37,0.17,3.0,27.0,0.5,959.0,434.0,True
1,3.42,16.0,1.96,0.42,3.0,4.42,0.39,378.0,76.0,True
2,5.77,37.0,1.75,0.31,3.0,0.23,0.0,168.0,151.0,True
3,6.2,43.0,1.71,0.4,3.0,6.5,0.0,727.0,438.0,True
4,5.29,61.0,2.58,0.29,4.0,6.57,0.0,1455.0,12.0,True
5,12.67,63.0,1.32,1.33,3.0,28.67,0.0,31.0,1.0,True
6,12.27,33.0,2.22,0.45,3.0,30.18,0.39,389.0,155.0,True
7,18.57,47.0,1.63,0.57,3.0,24.29,0.39,155.0,98.0,True
8,11.62,50.0,2.1,0.5,3.0,39.75,0.39,308.0,16.0,True
9,18.42,40.5,1.63,0.42,3.0,18.67,0.0,789.0,709.0,True
10,26.83,41.5,0.64,0.83,3.0,8.0,0.0,500.0,457.0,True
11,8.71,80.0,3.09,0.29,3.0,2.71,0.0,1635.0,7.0,True
12,12.64,91.0,3.38,0.29,3.0,30.79,0.0,217.0,67.0,True
13,35.67,96.0,2.18,0.83,4.0,48.17,0.33,21.0,19.0,True
14,23.11,104.0,1.03,0.56,3.0,16.78,0.39,542.0,157.0,True
15,15.77,100.5,3.94,0.19,3.0,106.65,0.0,1016.0,513.0,True
16,25.4,2.0,2.65,0.47,4.0,303.53,0.62,487.0,193.0,True
17,29.0,4.0,2.27,0.38,3.0,379.69,0.99,487.0,430.0,True
18,20.67,69.67,3.74,0.17,3.0,75.33,0.0,485.0,249.0,True
19,24.83,12.5,3.17,0.33,3.0,109.0,0.02,912.0,271.0,True
20,106.25,96.83,1.72,1.5,3.0,163.0,0.0,14.0,8.0,True
21,109.4,94.0,2.01,1.4,3.0,150.0,0.0,12.0,7.0,True
22,149.5,3.0,0.5,2.5,3.0,80.75,0.96,5.0,214.0,True
23,65.44,127.0,2.81,1.11,4.0,274.67,0.27,105.0,6.0,True
24,90.14,89.5,1.94,1.29,3.0,56.86,0.0,373.0,4.0,True
25,185.75,32.0,0.7,2.5,3.0,42.5,1.0,142.0,3.0,True
26,72.45,114.52,1.99,0.91,3.0,133.09,0.0,147.0,11.0,True
27,73.92,0.0,2.67,0.75,3.0,302.5,0.0,1588.0,170.0,True
28,174.5,120.65,2.04,2.17,4.0,419.17,0.0,62.0,6.0,True
29,209.8,5.0,1.68,2.4,3.0,90.8,0.99,190.0,94.0,True
30,61.07,26.0,4.1,0.46,3.0,150.29,1.0,834.0,124.0,True
31,80.8,6.0,2.41,1.0,3.0,426.07,0.66,341.0,57.0,True
32,23.8,26.0,5.07,0.25,4.0,624.24,0.68,276.0,168.0,True
33,88.0,42.0,3.1,1.07,4.0,397.33,0.68,233.0,117.0,True
34,85.43,100.63,2.87,0.71,4.0,47.05,0.0,56.0,20.0,True
35,69.12,17.0,3.44,0.69,3.0,276.12,1.0,779.0,104.0,True
36,27.17,4.0,2.9,2.67,3.0,45.92,0.6,784.0,74.0,True
37,13.3,16.0,4.01,1.12,5.0,5.3,0.25,2583.0,78.0,True
38,0.83,5.0,2.27,0.67,4.0,1.5,0.0,89.0,30.0,True
39,5.63,17.0,3.84,0.91,5.0,0.6,0.01,2918.0,220.0,True
40,135.37,33.65,0.9,2.17,3.0,107.62,0.65,7.94,146.71,True
41,106.8,95.64,1.7,1.51,3.0,161.95,0.01,13.89,10.63,True
42,117.58,72.25,1.4,1.76,3.0,141.45,0.25,11.64,61.98,True
43,128.32,48.95,1.1,2.01,3.0,121.03,0.49,9.41,113.11,True
44,130.87,43.42,1.02,2.07,3.0,116.18,0.55,8.88,125.27,True
45,131.54,41.96,1.01,2.08,3.0,114.9,0.56,8.74,128.47,True
46,148.49,5.18,0.53,2.48,3.0,82.66,0.94,5.21,209.21,True
47,112.85,82.53,1.53,1.65,3.0,150.46,0.15,12.63,39.41,True
48,108.77,91.37,1.65,1.56,3.0,158.21,0.06,13.48,20.0,True
49,115.57,76.61,1.46,1.72,3.0,145.28,0.21,12.06,52.39,True
50,127.53,50.66,1.12,1.99,3.0,122.53,0.47,9.57,109.36,True
51,120.07,66.85,1.33,1.82,3.0,136.71,0.31,11.12,73.83,True
52,131.54,41.97,1.01,2.08,3.0,114.91,0.56,8.74,128.44,True
53,123.45,59.53,1.23,1.9,3.0,130.3,0.38,10.42,89.9,True
54,145.66,11.34,0.61,2.41,3.0,88.06,0.88,5.8,195.69,True
55,121.2,64.4,1.3,1.85,3.0,134.57,0.33,10.89,79.21,True
56,110.11,88.45,1.61,1.59,3.0,155.65,0.09,13.2,26.41,True
57,128.73,48.07,1.09,2.02,3.0,120.25,0.5,9.32,115.06,True
58,132.73,39.38,0.97,2.11,3.0,112.64,0.59,8.49,134.14,True
59,127.41,50.93,1.12,1.99,3.0,122.76,0.47,9.6,108.78,True
60,115.09,77.65,1.47,1.7,3.0,146.18,0.2,12.16,50.12,True
61,122.87,60.79,1.25,1.88,3.0,131.4,0.37,10.54,87.14,True
62,148.92,4.26,0.52,2.49,3.0,81.86,0.95,5.12,211.23,True
63,146.25,10.04,0.59,2.42,3.0,86.93,0.89,5.68,198.53,True
64,133.93,36.77,0.94,2.14,3.0,110.35,0.62,8.24,139.86,True
65,120.07,66.85,1.33,1.82,3.0,136.72,0.31,11.12,73.83,True
66,120.65,65.6,1.31,1.83,3.0,135.62,0.32,11.0,76.58,True
67,112.26,83.8,1.55,1.64,3.0,151.58,0.13,12.75,36.61,True
68,127.28,51.2,1.13,1.99,3.0,123.0,0.47,9.62,108.18,True
69,141.22,20.97,0.73,2.31,3.0,96.5,0.78,6.72,174.55,True
70,122.95,60.59,1.25,1.89,3.0,131.23,0.37,10.52,87.56,True
71,129.86,45.6,1.05,2.05,3.0,118.09,0.53,9.09,120.47,True
72,132.45,39.99,0.98,2.11,3.0,113.17,0.58,8.55,132.8,True
73,127.83,50.01,1.11,2.0,3.0,121.96,0.48,9.51,110.8,True
74,106.46,96.37,1.71,1.5,3.0,162.6,0.0,13.96,9.01,True
75,141.67,19.99,0.72,2.32,3.0,95.64,0.79,6.63,176.71,True
76,120.15,66.68,1.33,1.82,3.0,136.57,0.31,11.11,74.21,True
77,119.58,67.91,1.34,1.81,3.0,137.65,0.3,11.23,71.5,True
78,113.1,81.98,1.53,1.66,3.0,149.98,0.15,12.58,40.61,True
79,129.51,46.37,1.06,2.04,3.0,118.76,0.52,9.16,118.79,True
80,144.06,14.8,0.65,2.37,3.0,91.1,0.84,6.13,188.08,True
81,138.34,27.21,0.81,2.24,3.0,101.97,0.71,7.32,160.86,True
82,142.27,18.69,0.7,2.33,3.0,94.51,0.8,6.51,179.54,True
83,143.73,15.52,0.66,2.37,3.0,91.72,0.83,6.2,186.52,True
84,111.84,84.7,1.56,1.63,3.0,152.36,0.12,12.84,34.64,True
85,139.52,24.66,0.78,2.27,3.0,99.73,0.74,7.08,166.46,True
86,143.48,16.05,0.67,2.36,3.0,92.19,0.83,6.25,185.35,True
87,145.2,12.33,0.62,2.4,3.0,88.93,0.87,5.9,193.51,True
88,124.49,57.26,1.2,1.92,3.0,128.31,0.41,10.2,94.89,True
89,123.13,60.21,1.24,1.89,3.0,130.89,0.38,10.49,88.41,True
90,127.17,51.44,1.13,1.98,3.0,123.21,0.47,9.65,107.66,True
91,128.41,48.76,1.09,2.01,3.0,120.86,0.49,9.39,113.54,True
92,111.53,85.37,1.57,1.62,3.0,152.95,0.12,12.9,33.16,True
93,121.2,64.4,1.3,1.85,3.0,134.57,0.33,10.89,79.2,True
94,133.48,37.75,0.95,2.13,3.0,111.21,0.61,8.33,137.7,True
95,112.07,84.21,1.55,1.63,3.0,151.93,0.13,12.79,35.71,True
96,126.05,53.88,1.16,1.96,3.0,125.35,0.44,9.88,102.31,True
97,138.64,26.55,0.81,2.25,3.0,101.4,0.72,7.26,162.29,True
98,130.13,45.02,1.05,2.05,3.0,117.58,0.53,9.03,121.75,True
99,140.51,22.5,0.75,2.29,3.0,97.84,0.76,6.87,171.19,True
100,149.06,3.97,0.51,2.49,3.0,81.6,0.95,5.09,211.88,True
101,146.64,9.21,0.58,2.43,3.0,86.19,0.9,5.6,200.37,True
102,117.62,72.17,1.4,1.76,3.0,141.38,0.25,11.63,62.15,True
103,118.59,70.06,1.37,1.79,3.0,139.53,0.27,11.43,66.78,True
104,109.88,88.95,1.62,1.58,3.0,156.09,0.08,13.24,25.3,True
105,115.89,75.93,1.45,1.72,3.0,144.68,0.21,11.99,53.89,True
106,123.74,58.88,1.23,1.9,3.0,129.74,0.39,10.36,91.31,True
107,132.32,40.27,0.98,2.1,3.0,113.42,0.58,8.57,132.19,True
108,125.95,54.09,1.16,1.96,3.0,125.54,0.44,9.9,101.83,True
109,147.83,6.62,0.55,2.46,3.0,83.92,0.93,5.35,206.05,True
110,132.31,40.3,0.98,2.1,3.0,113.44,0.58,8.58,132.12,True
111,142.28,18.66,0.7,2.33,3.0,94.48,0.8,6.5,179.62,True
112,135.84,32.64,0.89,2.18,3.0,106.73,0.66,7.84,148.93,True
113,112.19,83.96,1.55,1.64,3.0,151.71,0.13,12.76,36.27,True
114,116.8,73.94,1.42,1.74,3.0,142.93,0.24,11.8,58.26,True
115,117.49,72.44,1.4,1.76,3.0,141.62,0.25,11.66,61.55,True
116,121.94,62.79,1.28,1.86,3.0,133.16,0.35,10.73,82.75,True
117,131.36,42.35,1.01,2.08,3.0,115.25,0.56,8.77,127.6,True
118,130.91,43.34,1.02,2.07,3.0,116.11,0.55,8.87,125.44,True
119,112.37,83.56,1.55,1.64,3.0,151.36,0.14,12.73,37.15,True
120,135.01,34.43,0.91,2.17,3.0,108.3,0.64,8.01,145.0,True
121,124.18,57.93,1.21,1.91,3.0,128.9,0.4,10.27,93.4,True
122,122.23,62.17,1.27,1.87,3.0,132.62,0.36,10.68,84.09,True
123,131.5,42.06,1.01,2.08,3.0,114.99,0.56,8.75,128.25,True
124,111.29,85.9,1.58,1.62,3.0,153.41,0.11,12.95,32.01,True
125,133.43,37.86,0.95,2.13,3.0,111.31,0.61,8.34,137.47,True
126,142.39,18.42,0.7,2.34,3.0,94.27,0.8,6.48,180.14,True
127,139.92,23.77,0.77,2.28,3.0,98.96,0.75,6.99,168.39,True
128,132.61,39.63,0.98,2.11,3.0,112.86,0.59,8.51,133.57,True
129,133.4,37.92,0.95,2.13,3.0,111.36,0.6,8.35,137.34,True
130,139.7,24.27,0.78,2.27,3.0,99.39,0.74,7.04,167.3,True
131,119.79,67.46,1.34,1.81,3.0,137.26,0.3,11.18,72.48,True
132,147.55,7.24,0.56,2.45,3.0,84.46,0.92,5.41,204.7,True
133,117.29,72.89,1.41,1.76,3.0,142.01,0.25,11.7,60.57,True
134,113.66,80.75,1.51,1.67,3.0,148.9,0.17,12.46,43.31,True
135,148.27,5.67,0.54,2.47,3.0,83.09,0.94,5.26,208.14,True
136,129.52,46.34,1.06,2.04,3.0,118.74,0.52,9.16,118.84,True
137,141.34,20.71,0.73,2.31,3.0,96.28,0.78,6.7,175.11,True
138,126.45,53.0,1.15,1.97,3.0,124.58,0.45,9.8,104.22,True
139,118.43,70.42,1.38,1.78,3.0,139.84,0.27,11.47,65.99,True
140,143.78,15.41,0.66,2.37,3.0,91.63,0.84,6.19,186.76,True
141,131.08,42.97,1.02,2.07,3.0,115.79,0.55,8.83,126.25,True
142,113.22,81.7,1.52,1.66,3.0,149.74,0.16,12.55,41.21,True
143,131.19,42.73,1.02,2.08,3.0,115.58,0.56,8.81,126.78,True
144,136.29,31.66,0.87,2.19,3.0,105.87,0.67,7.75,151.08,True
145,122.69,61.17,1.26,1.88,3.0,131.74,0.37,10.58,86.28,True
146,143.78,15.42,0.66,2.37,3.0,91.63,0.84,6.19,186.74,True
147,123.57,59.26,1.23,1.9,3.0,130.07,0.39,10.4,90.49,True
148,118.98,69.21,1.36,1.79,3.0,138.79,0.28,11.35,68.65,True
149,111.22,86.06,1.58,1.61,3.0,153.55,0.11,12.97,31.66,True
150,147.62,7.07,0.55,2.46,3.0,84.32,0.92,5.39,205.07,True
151,133.77,37.13,0.94,2.14,3.0,110.67,0.61,8.27,139.07,True
152,119.24,68.65,1.35,1.8,3.0,138.3,0.29,11.3,69.87,True
153,133.55,37.6,0.95,2.13,3.0,111.08,0.61,8.32,138.05,True
154,122.94,60.63,1.25,1.89,3.0,131.27,0.37,10.53,87.48,True
155,112.45,83.39,1.54,1.64,3.0,151.22,0.14,12.71,37.51,True
156,119.9,67.23,1.33,1.82,3.0,137.05,0.3,11.16,73.0,True
157,107.56,94.0,1.68,1.53,3.0,160.52,0.03,13.73,14.22,True
158,116.03,75.61,1.44,1.73,3.0,144.4,0.22,11.96,54.59,True
159,144.94,12.9,0.63,2.39,3.0,89.43,0.86,5.95,192.27,True
160,145.56,11.55,0.61,2.41,3.0,88.25,0.88,5.82,195.23,True
161,110.88,86.8,1.59,1.61,3.0,154.2,0.1,13.04,30.03,True
162,108.06,92.9,1.67,1.54,3.0,159.55,0.04,13.62,16.64,True
163,114.85,78.18,1.48,1.7,3.0,146.65,0.19,12.21,48.95,True
164,139.34,25.05,0.79,2.27,3.0,100.08,0.74,7.11,165.59,True
165,128.76,47.99,1.08,2.02,3.0,120.19,0.5,9.32,115.22,True
166,145.19,12.36,0.62,2.4,3.0,88.95,0.87,5.9,193.46,True
167,148.94,4.22,0.52,2.49,3.0,81.82,0.95,5.12,211.33,True
168,133.11,38.56,0.96,2.12,3.0,111.92,0.6,8.41,135.93,True
169,145.79,11.06,0.61,2.41,3.0,87.81,0.88,5.77,196.32,True
170,144.52,13.81,0.64,2.38,3.0,90.23,0.85,6.04,190.27,True
171,136.9,30.35,0.86,2.21,3.0,104.72,0.68,7.62,153.97,True
172,112.26,83.8,1.55,1.64,3.0,151.57,0.13,12.75,36.62,True
173,114.11,79.79,1.5,1.68,3.0,148.06,0.18,12.37,45.42,True
174,110.95,86.64,1.59,1.61,3.0,154.07,0.1,13.02,30.37,True
175,119.47,68.15,1.35,1.81,3.0,137.86,0.29,11.25,70.96,True
176,114.96,77.95,1.47,1.7,3.0,146.44,0.19,12.19,49.47,True
177,121.85,62.99,1.28,1.86,3.0,133.33,0.35,10.75,82.31,True
178,140.34,22.88,0.76,2.29,3.0,98.17,0.76,6.91,170.36,True
179,107.91,93.24,1.67,1.54,3.0,159.85,0.04,13.66,15.89,True
180,113.11,81.94,1.52,1.66,3.0,149.95,0.15,12.57,40.69,True
181,131.85,41.29,1.0,2.09,3.0,114.31,0.57,8.67,129.93,True
182,126.13,53.7,1.16,1.96,3.0,125.2,0.44,9.86,102.68,True
183,135.23,33.97,0.9,2.17,3.0,107.9,0.65,7.97,146.01,True
184,121.14,64.52,1.3,1.84,3.0,134.68,0.33,10.9,78.94,True
185,107.04,95.12,1.7,1.52,3.0,161.5,0.02,13.84,11.77,True
186,140.71,22.06,0.75,2.3,3.0,97.46,0.77,6.83,172.15,True
187,129.34,46.74,1.07,2.03,3.0,119.09,0.51,9.2,117.96,True
188,146.08,10.42,0.6,2.42,3.0,87.25,0.89,5.71,197.71,True
189,131.68,41.65,1.0,2.09,3.0,114.63,0.57,8.71,129.14,True
190,129.49,46.4,1.06,2.04,3.0,118.79,0.52,9.16,118.71,True
