,nuc,arexp,nd,ns,age,la,ld,target
0,27.0,179.0,2.0,1.0,0.0,11.0,0.0,1
1,49.5,54.0,2.0,1.0,0.0,41.0,24.0,1
2,60.5,30.0,2.0,1.0,2.0,57.0,1.0,1
3,31.5,95.0,2.0,1.0,2.0,95.0,12.0,1
4,72.0,108.5,2.0,1.0,54.5,51.0,0.0,0
5,72.5,105.0,2.0,1.0,3.0,22.0,0.0,0
6,84.0,100.0,2.0,1.0,18.0,28.0,0.0,0
7,60.0,64.0,2.0,1.0,14.5,141.0,47.0,0
8,40.0,109.0,2.0,1.0,0.0,46.0,3.0,1
9,75.5,35.0,2.0,1.0,22.5,49.0,4.0,0
10,81.5,35.0,2.0,1.0,11.5,32.0,17.0,0
11,55.67,40.0,2.0,1.0,8.33,51.0,7.0,0
12,85.5,41.0,2.0,1.0,12.0,14.0,19.0,0
13,95.0,75.0,2.0,1.0,18.5,23.0,0.0,0
14,100.0,88.0,2.0,1.0,20.5,88.0,8.0,0
15,57.5,93.0,2.0,1.0,0.5,9.0,4.0,1
16,60.0,94.0,2.0,1.0,0.0,29.0,22.0,1
17,53.0,211.0,2.0,1.0,3.5,4.0,1.0,1
18,42.75,89.0,2.0,1.0,2.25,50.0,41.0,1
19,43.0,222.0,2.0,1.0,2.5,72.0,28.0,1
20,44.5,228.0,2.0,1.0,1.5,10.0,5.0,1
21,32.0,130.0,2.0,1.0,0.0,29.0,2.0,1
22,63.0,265.5,2.0,1.0,0.0,5.0,8.0,1
23,70.0,117.83,2.0,1.0,65.67,70.0,2.0,0
24,43.5,117.83,2.0,1.0,33.5,8.0,8.0,0
25,36.0,63.0,2.0,1.0,1.25,99.0,2.0,1
26,35.67,126.83,2.0,1.0,1.0,9.0,23.0,1
27,85.0,111.0,2.0,1.0,37.67,66.0,49.0,0
28,124.5,217.0,2.0,1.0,0.0,35.0,8.0,1
29,80.75,54.0,2.0,1.0,20.75,43.0,45.0,0
30,87.0,103.0,2.0,1.0,0.0,13.0,0.0,1
31,30.0,128.0,2.0,1.0,2.0,29.0,22.0,1
32,85.5,124.0,2.0,1.0,32.5,1.0,11.0,0
33,36.75,154.0,2.0,1.0,1.25,59.0,44.0,1
34,49.0,166.5,2.0,1.0,35.67,3.0,3.0,0
35,99.0,139.0,2.0,1.0,5.0,3.0,2.0,1
36,97.5,140.0,2.0,1.0,2.0,18.0,45.0,1
37,39.0,186.0,2.0,1.0,6.33,46.0,29.0,0
38,43.5,144.0,2.0,1.0,0.5,39.0,0.0,1
39,45.0,96.33,2.0,1.0,4.5,69.0,8.0,0
40,54.75,160.0,2.0,1.0,0.0,158.0,56.0,1
41,28.5,168.5,2.0,1.0,5.0,41.0,0.0,0
42,71.0,48.0,2.0,1.0,11.0,23.0,1.0,0
43,62.0,49.0,2.0,1.0,18.5,52.0,0.0,0
44,62.0,54.0,2.0,1.0,2.0,13.0,28.0,1
45,44.0,57.0,2.0,1.0,11.5,34.0,0.0,0
46,93.5,62.0,2.0,1.0,30.0,17.0,9.0,0
47,70.0,70.0,2.0,1.0,9.5,21.0,1.0,0
48,94.5,72.0,2.0,1.0,39.0,39.0,2.0,0
49,55.5,74.0,2.0,1.0,26.0,20.0,1.0,0
50,56.5,79.0,2.0,1.0,3.0,9.0,14.0,1
51,67.0,81.0,2.0,1.0,2.0,80.0,4.0,1
52,52.5,82.0,2.0,1.0,30.5,3.0,2.0,0
53,67.5,91.0,2.0,1.0,10.0,33.0,1.0,0
54,68.0,93.0,2.0,1.0,1.0,45.0,2.0,1
55,48.5,97.0,2.0,1.0,5.0,25.0,1.0,0
56,78.5,108.0,2.0,1.0,3.0,74.0,1.0,1
57,57.67,130.0,2.0,1.0,17.33,86.0,23.0,0
58,49.5,131.0,2.0,1.0,0.0,67.0,15.0,1
59,96.5,129.5,2.0,1.0,35.0,9.0,2.0,0
60,26.0,129.67,2.0,1.0,3.0,26.0,15.0,1
61,38.5,136.0,2.0,1.0,30.5,7.0,7.0,0
62,73.5,148.5,2.0,1.0,13.5,20.0,0.0,0
63,51.5,155.0,2.0,1.0,11.5,30.0,0.0,0
64,52.0,157.0,2.0,1.0,8.0,35.0,6.0,0
65,53.0,171.5,2.0,1.0,16.5,46.0,2.0,0
66,73.5,172.5,2.0,1.0,4.5,48.0,1.0,0
67,74.5,173.5,2.0,1.0,0.0,49.0,6.0,1
68,26.33,176.5,2.0,1.0,4.33,98.0,49.0,0
69,90.0,139.0,2.0,1.0,12.5,24.0,12.0,0
70,96.5,184.5,2.0,1.0,14.5,33.0,1.0,0
71,55.5,186.0,2.0,1.0,3.0,35.0,0.0,0
72,97.5,111.92,2.0,1.0,12.0,45.0,1.0,0
73,91.5,137.33,2.0,1.0,45.5,3.0,3.0,0
74,55.0,205.0,2.0,1.0,2.0,46.0,0.0,1
75,79.5,205.5,2.0,1.0,14.5,70.0,0.0,0
76,39.25,207.0,2.0,1.0,26.0,115.0,0.0,0
77,80.5,138.01,2.0,1.0,0.5,113.0,0.0,1
78,116.0,144.01,2.0,1.0,39.0,65.0,14.0,0
79,88.0,212.0,2.0,1.0,26.0,63.0,0.0,0
80,88.5,217.5,2.0,1.0,0.5,78.0,3.0,1
