,nuc,arexp,nd,ns,age,la,ld,target
0,7.12,105.0,4.0,1.0,1.62,99.0,24.0,1
1,4.33,113.0,3.0,1.0,2.5,166.0,54.0,1
2,10.14,131.0,3.0,1.0,0.86,139.0,17.0,1
3,8.44,132.0,4.0,1.0,0.33,288.0,34.0,1
4,8.5,169.0,4.0,1.0,7.5,230.0,68.0,0
5,11.0,222.0,3.0,1.0,0.6,164.0,0.0,1
6,18.75,227.0,3.0,1.0,0.0,145.0,53.0,1
7,26.43,244.0,4.0,1.0,3.43,153.0,156.0,1
8,34.8,246.0,3.0,1.0,2.6,106.0,47.0,1
9,22.5,247.0,3.0,1.0,6.67,146.0,35.0,1
10,12.38,256.0,4.0,1.0,15.88,379.0,94.0,0
11,23.43,270.0,5.0,1.0,1.71,249.0,3.0,1
12,38.8,271.0,3.0,1.0,2.0,171.0,87.0,1
13,28.88,284.0,5.0,1.0,5.88,192.0,55.0,1
14,11.78,287.0,3.0,1.0,32.33,138.0,10.0,0
15,6.0,297.0,4.0,1.0,7.83,113.0,9.0,0
16,41.5,18.0,5.0,1.0,3.17,163.0,80.0,1
17,13.67,333.0,4.0,1.0,8.78,167.0,37.0,0
18,27.43,14.0,4.0,1.0,34.86,412.0,204.0,0
19,35.33,1.0,3.0,1.0,66.0,88.0,19.0,0
20,37.75,2.0,5.0,1.0,35.5,164.0,10.0,0
21,64.8,3.0,4.0,1.0,67.2,60.0,12.0,0
22,29.29,3.0,4.0,1.0,31.86,224.0,9.0,0
23,31.67,16.0,3.0,1.0,78.83,65.0,65.0,0
24,24.38,22.0,4.0,1.0,3.75,107.0,41.0,1
25,6.25,26.0,4.0,1.0,1.5,80.0,74.0,1
26,25.33,29.0,4.0,1.0,5.33,144.0,1.0,1
27,16.14,33.0,3.0,1.0,47.71,341.0,13.0,0
28,5.57,65.0,4.0,1.0,16.86,40.0,52.0,0
29,8.86,109.0,5.0,1.0,132.0,96.0,74.0,0
30,53.67,43.0,3.0,1.0,14.67,229.0,2.0,0
31,33.0,51.0,4.0,1.0,5.5,74.0,2.0,1
32,24.0,106.0,3.0,1.0,11.17,83.0,65.0,0
33,19.4,100.5,4.0,1.0,4.8,189.0,4.0,1
34,29.0,103.5,4.0,1.0,121.5,11.0,9.0,0
35,20.17,128.0,4.0,1.0,59.33,117.0,43.0,0
