,nuc,arexp,nd,ns,age,la,ld,target
0,1.8,30.0,3.0,1.0,0.0,182.0,0.0,1
1,10.5,38.0,3.0,1.0,0.0,155.0,10.0,1
2,4.33,113.0,3.0,1.0,2.5,166.0,54.0,1
3,10.14,131.0,3.0,1.0,0.86,139.0,17.0,1
4,8.44,132.0,4.0,1.0,0.33,288.0,34.0,1
5,8.5,169.0,4.0,1.0,7.5,230.0,68.0,0
6,13.4,172.0,3.0,1.0,4.4,95.0,11.0,1
7,18.75,65.0,3.0,1.0,2.5,106.0,4.0,1
8,11.0,222.0,3.0,1.0,0.6,164.0,0.0,1
9,18.75,227.0,3.0,1.0,0.0,145.0,53.0,1
10,34.8,246.0,3.0,1.0,2.6,106.0,47.0,1
11,22.5,247.0,3.0,1.0,6.67,146.0,35.0,1
12,12.38,256.0,4.0,1.0,15.88,379.0,94.0,0
13,38.8,271.0,3.0,1.0,2.0,171.0,87.0,1
14,23.6,272.0,3.0,1.0,1.4,91.0,34.0,1
15,11.78,287.0,3.0,1.0,32.33,138.0,10.0,0
16,0.0,293.0,3.0,1.0,0.0,390.0,0.0,1
17,20.33,337.0,3.0,1.0,1.83,132.0,17.0,1
18,35.33,1.0,3.0,1.0,66.0,88.0,19.0,0
19,1.0,65.0,2.0,1.0,135.5,72.0,9.0,0
20,5.33,54.0,2.0,1.0,113.0,48.0,32.0,0
21,29.29,3.0,4.0,1.0,31.86,224.0,9.0,0
22,68.0,63.0,2.0,1.0,84.5,58.0,13.0,0
23,18.67,15.0,3.0,1.0,136.0,13.0,0.0,0
24,31.67,16.0,3.0,1.0,78.83,65.0,65.0,0
25,4.13,10.0,3.0,1.0,186.8,65.0,69.0,0
26,16.14,33.0,3.0,1.0,47.71,341.0,13.0,0
27,7.0,55.0,3.0,1.0,113.67,5.0,3.0,0
28,53.67,43.0,3.0,1.0,14.67,229.0,2.0,0
29,16.0,58.0,2.0,1.0,72.67,70.0,8.0,0
30,25.5,61.0,2.0,1.0,52.5,140.0,32.0,0
31,24.0,106.0,3.0,1.0,11.17,83.0,65.0,0
32,17.0,107.0,3.0,1.0,56.8,27.0,3.0,0
33,19.4,100.5,4.0,1.0,4.8,189.0,4.0,1
34,73.0,101.5,2.0,1.0,11.0,252.0,0.0,0
35,29.0,103.5,4.0,1.0,121.5,11.0,9.0,0
36,20.17,128.0,4.0,1.0,59.33,117.0,43.0,0
37,11.0,43.0,3.0,1.0,140.0,74.0,3.0,0
38,15.0,70.0,3.0,1.0,195.67,37.0,1.0,0
39,6.0,113.5,2.0,1.0,24.67,183.0,6.0,0
40,48.75,71.0,4.0,1.0,27.5,220.0,6.0,0
41,77.5,78.0,2.0,1.0,37.5,297.0,35.0,0
42,69.0,86.0,3.0,1.0,6.0,208.0,14.0,1
43,72.0,87.0,2.0,1.0,23.25,309.0,37.0,0
44,35.2,97.0,4.0,1.0,46.6,92.0,39.0,0
45,29.33,98.0,3.0,1.0,4.67,91.0,8.0,1
46,16.0,201.0,3.0,1.0,2.0,106.0,101.0,1
47,24.43,207.0,2.0,1.0,122.43,41.0,7.0,0
48,28.33,99.0,3.0,1.0,6.0,228.0,7.0,1
49,32.89,240.5,4.0,1.0,46.44,115.0,30.0,0
50,9.67,70.0,3.0,1.0,5.67,178.0,0.0,0
51,10.29,78.0,4.0,1.0,146.29,46.0,69.0,0
52,21.0,245.0,2.0,1.0,74.33,25.0,6.0,0
53,17.2,266.5,3.0,1.0,29.0,45.0,21.0,0
54,1.5,283.0,2.0,1.0,37.5,172.0,34.0,0
55,53.0,117.33,3.0,1.0,285.75,203.0,10.0,0
56,70.0,117.83,2.0,1.0,65.67,70.0,2.0,0
57,4.57,295.0,4.0,1.0,213.43,92.0,8.0,1
58,21.36,296.0,3.0,1.0,105.27,109.0,119.0,0
59,12.67,288.0,3.0,1.0,57.0,12.0,1.0,0
60,26.4,289.0,4.0,1.0,121.2,64.0,29.0,0
61,43.4,298.0,4.0,1.0,78.8,43.0,26.0,0
62,54.33,297.0,2.0,1.0,29.33,119.0,28.0,0
63,52.67,305.0,2.0,1.0,130.33,50.0,95.0,0
64,80.5,306.5,3.0,1.0,73.5,90.0,9.0,0
65,13.5,301.5,3.0,1.0,32.75,79.0,65.0,0
66,4.67,111.83,2.0,1.0,79.33,194.0,90.0,0
67,5.33,17.0,3.0,1.0,1.67,259.0,43.0,1
68,61.0,321.0,3.0,1.0,152.33,15.0,3.0,0
69,18.8,37.0,3.0,1.0,100.0,170.0,138.0,0
70,19.25,337.33,3.0,1.0,116.25,12.0,13.0,0
71,34.67,124.83,3.0,1.0,52.33,17.0,17.0,0
72,38.5,5.0,3.0,1.0,18.0,156.0,20.0,0
73,7.16,132.17,4.0,1.0,94.42,36.0,23.0,0
74,40.5,352.17,3.0,1.0,25.5,105.0,38.0,0
75,88.25,88.0,3.0,1.0,17.0,186.0,72.0,0
76,88.67,89.0,3.0,1.0,8.0,129.0,17.0,0
77,84.5,94.0,3.0,1.0,17.5,107.0,35.0,0
78,7.38,120.0,2.0,1.0,42.25,183.0,126.0,0
79,3.2,122.0,2.0,1.0,45.8,73.0,5.0,0
80,5.0,130.0,3.0,1.0,89.5,57.0,30.0,0
81,4.25,11.0,2.0,1.0,204.25,255.0,8.0,0
82,12.0,27.0,2.0,1.0,143.0,83.0,2.0,0
83,5.86,74.83,2.0,1.0,54.29,285.0,9.0,0
84,67.6,238.0,3.0,1.0,213.6,30.0,15.0,0
85,51.0,253.0,2.0,1.0,39.5,121.0,45.0,0
