,nuc,arexp,nd,ns,age,la,ld,target
0,10.8,67.0,3.0,2.0,0.0,117.0,6.0,1
1,14.2,91.0,3.0,2.0,0.0,54.0,28.0,1
2,8.14,95.0,3.0,2.0,0.86,97.0,40.0,1
3,15.67,96.0,3.0,2.0,0.0,61.0,4.0,1
4,10.0,107.0,3.0,2.0,0.6,98.0,35.0,1
5,16.0,109.0,2.0,2.0,0.0,44.0,19.0,1
6,6.79,55.0,3.0,2.0,0.79,233.0,96.0,1
7,6.6,127.0,3.0,2.0,0.6,242.0,87.0,1
8,32.5,149.0,2.0,2.0,0.0,6.0,1.0,1
9,29.25,155.0,3.0,2.0,1.0,197.0,1.0,1
10,9.12,159.0,3.0,2.0,0.12,427.0,1.0,1
11,16.4,163.0,3.0,2.0,4.4,106.0,14.0,1
12,4.0,167.0,2.0,2.0,0.33,94.0,3.0,1
13,27.33,174.0,2.0,2.0,2.0,29.0,1.0,1
14,27.4,184.0,4.0,2.0,0.4,79.0,15.0,1
15,7.75,186.0,3.0,2.0,15.0,93.0,2.0,0
16,73.5,201.0,2.0,2.0,0.0,21.0,1.0,1
17,22.75,210.0,3.0,2.0,0.0,81.0,2.0,1
18,45.0,233.0,3.0,2.0,5.33,41.0,26.0,1
19,28.25,260.0,3.0,2.0,14.5,45.0,54.0,0
20,62.5,268.0,4.0,2.0,1.0,99.0,30.0,1
21,54.0,276.0,2.0,2.0,20.0,13.0,8.0,0
22,19.62,345.0,4.0,2.0,10.12,194.0,64.0,0
23,27.2,378.0,4.0,2.0,4.0,129.0,97.0,1
24,15.5,504.0,2.0,2.0,1.5,49.0,1.0,1
25,19.25,509.0,4.0,2.0,3.75,34.0,7.0,1
26,22.0,511.0,4.0,2.0,10.38,52.0,19.0,0
27,55.4,544.0,3.0,2.0,14.6,66.0,28.0,0
28,2.75,618.0,2.0,2.0,33.75,69.0,5.0,0
29,4.0,619.0,3.0,2.0,12.86,50.0,21.0,0
30,4.33,621.0,2.0,2.0,0.0,45.0,7.0,1
31,25.67,675.0,2.0,2.0,22.0,43.0,0.0,0
32,51.0,686.0,3.0,2.0,3.67,90.0,33.0,1
33,29.5,732.0,2.0,2.0,9.0,12.0,6.0,0
34,110.0,734.0,2.0,2.0,0.0,22.0,18.0,1
35,29.6,104.5,3.0,2.0,15.4,301.0,10.0,0
36,48.0,643.0,2.0,2.0,38.0,12.0,1.0,0
37,30.5,594.0,4.0,2.0,116.75,21.0,19.0,0
38,40.67,596.0,3.0,2.0,6.33,8.0,4.0,1
39,37.8,597.0,4.0,2.0,10.8,198.0,154.0,0
40,37.0,610.0,4.0,2.0,1.75,8.0,20.0,1
41,84.5,123.83,2.0,2.0,0.5,127.0,0.0,1
42,2.0,39.83,2.0,2.0,59.0,147.0,157.0,0
43,13.67,178.0,3.0,2.0,0.0,17.0,2.0,1
44,21.33,72.0,2.0,2.0,13.67,19.0,12.0,0
45,27.25,223.0,4.0,2.0,46.0,42.0,57.0,0
46,1.71,224.0,3.0,2.0,61.43,64.0,62.0,0
47,44.0,215.0,2.0,2.0,6.5,14.0,2.0,0
48,6.78,306.0,3.0,2.0,2.89,199.0,227.0,1
49,22.17,369.5,4.0,2.0,147.0,37.0,23.0,0
50,9.92,431.0,4.0,2.0,11.42,197.0,171.0,0
51,28.6,460.0,4.0,2.0,41.2,90.0,4.0,0
52,41.0,502.5,2.0,2.0,4.0,31.0,2.0,0
53,26.17,61.17,3.0,2.0,13.0,228.0,16.0,0
54,14.46,536.0,4.0,2.0,121.23,117.0,75.0,0
55,27.33,680.0,2.0,2.0,11.0,148.0,89.0,0
56,92.5,207.5,2.0,2.0,0.0,16.0,1.0,1
57,7.57,210.5,3.0,2.0,0.57,187.0,66.0,1
58,98.0,697.33,2.0,2.0,11.0,4.0,4.0,0
59,48.8,708.33,3.0,2.0,110.0,56.0,27.0,0
60,38.71,709.17,4.0,2.0,7.0,131.0,106.0,1
61,55.6,721.67,3.0,2.0,181.4,131.0,19.0,0
62,61.5,741.33,2.0,2.0,2.5,381.0,151.0,1
63,55.33,755.5,2.0,2.0,69.33,437.0,140.0,0
64,17.14,743.67,3.0,2.0,6.0,198.0,5.0,1
65,3.0,778.68,3.0,2.0,24.67,43.0,20.0,0
66,47.0,204.6,3.0,2.0,141.33,339.0,190.0,0
67,30.0,588.5,2.0,2.0,37.5,9.0,2.0,0
68,15.33,427.82,2.0,2.0,63.67,135.0,44.0,0
69,29.0,417.66,2.0,2.0,262.67,32.0,7.0,0
70,30.0,419.26,2.0,2.0,6.0,125.0,0.0,0
71,2.0,431.9,2.0,2.0,17.0,69.0,1.0,0
72,17.33,825.46,2.0,2.0,5.33,183.0,174.0,0
73,39.5,826.61,2.0,2.0,15.0,3.0,3.0,0
74,2.0,823.16,2.0,2.0,3.5,116.0,4.0,1
75,13.0,812.18,2.0,2.0,8.0,7.0,7.0,0
76,47.0,171.0,2.0,2.0,0.33,330.0,0.0,1
77,157.33,653.83,2.0,2.0,101.33,55.0,2.0,0
78,0.33,681.17,3.0,2.0,0.67,466.0,12.0,1
79,12.5,751.08,3.0,2.0,0.0,26.0,4.0,1
80,57.5,767.83,2.0,2.0,21.5,40.0,34.0,0
81,36.33,789.5,2.0,2.0,68.0,51.0,0.0,0
82,9.0,826.92,2.0,2.0,1.0,51.0,17.0,1
83,4.0,423.63,2.0,2.0,48.0,6.0,5.0,0
84,14.8,94.0,1.0,2.0,7.0,59.0,6.0,0
85,20.33,820.59,3.0,2.0,20.33,94.0,13.0,0
86,25.0,65.0,2.0,2.0,30.0,1.0,32.0,0
87,22.8,95.0,3.0,2.0,89.2,7.0,5.0,0
88,12.84,114.32,2.76,2.0,1.14,80.37,30.46,1
89,24.79,163.54,2.13,2.0,1.85,38.01,6.17,1
90,22.57,154.4,2.25,2.0,1.72,45.87,10.68,1
91,19.52,141.84,2.41,2.0,1.53,56.68,16.88,1
92,12.45,112.73,2.78,2.0,1.11,81.74,31.25,1
93,25.13,164.94,2.11,2.0,1.87,36.8,5.47,1
94,17.12,131.94,2.53,2.0,1.39,65.21,21.77,1
95,22.97,156.04,2.23,2.0,1.74,44.46,9.87,1
96,10.59,105.07,2.87,2.0,1.0,88.33,35.03,1
97,18.09,135.94,2.48,2.0,1.45,61.76,19.79,1
98,22.31,153.32,2.26,2.0,1.7,46.8,11.21,1
99,17.52,133.62,2.51,2.0,1.42,63.76,20.93,1
100,11.53,108.96,2.82,2.0,1.06,84.99,33.11,1
101,25.65,167.06,2.09,2.0,1.9,34.97,4.43,1
102,16.76,130.46,2.55,2.0,1.37,66.48,22.49,1
103,22.44,153.84,2.26,2.0,1.71,46.36,10.95,1
104,17.51,133.58,2.51,2.0,1.42,63.79,20.96,1
105,26.4,170.15,2.05,2.0,1.94,32.32,2.9,1
106,17.43,133.24,2.52,2.0,1.41,64.09,21.12,1
107,12.46,112.78,2.77,2.0,1.11,81.69,31.22,1
108,20.4,145.47,2.36,2.0,1.59,53.56,15.09,1
109,21.65,150.61,2.3,2.0,1.66,49.13,12.54,1
