,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,1.32,1.0,3.32,0.1,0.0,1.0,776.0,23.0,True
1,47.5,4.0,0.99,2.0,17.0,0.94,5.0,2.0,True
2,2.0,89.0,0.0,1.0,37.0,12.0,0.0,111.0,False
3,21.71,0.0,1.84,0.71,1.14,0.0,648.0,19.0,False
4,36.88,43.0,2.26,1.12,10.12,1.0,254.0,248.0,True
5,220.0,125.0,0.54,4.0,9.5,2.0,19.0,5.0,True
6,68.88,20.0,2.51,1.25,77.12,1.1,113.0,13.0,True
7,114.75,131.0,1.42,2.25,0.0,1.0,5.0,209.0,True
8,159.0,234.5,1.27,3.0,12.0,0.93,19.0,6.0,True
9,121.75,152.0,1.14,2.25,19.0,2.0,133.0,62.0,True
10,45.13,185.0,5.37,0.19,25.53,0.67,1946.0,570.0,True
11,2.97,215.0,4.19,0.09,181.73,30.0,1105.0,983.0,True
12,170.5,236.0,1.58,2.5,45.25,2.0,33.0,13.0,True
13,101.44,27.0,2.91,1.22,48.89,0.3,56.0,1.0,True
14,131.5,250.0,1.52,2.0,32.33,2.0,240.0,163.0,True
15,391.0,255.0,0.72,6.0,0.0,2.0,10.0,0.0,True
16,243.0,299.0,1.13,3.25,136.5,0.67,42.0,1.0,True
17,338.33,1.0,0.97,4.67,6.33,0.5,55.0,0.0,False
18,67.52,4.0,2.62,0.67,2.14,0.99,2100.0,332.0,True
19,67.0,64.5,0.0,11.0,9.0,69.0,3.0,0.0,True
20,61.0,14.0,0.0,10.0,3.0,14.0,139.0,40.0,True
21,72.0,67.5,0.0,12.0,23.0,54.0,1.0,0.0,True
22,20.57,26.0,2.37,2.0,47.71,14.0,517.0,89.0,True
23,1.93,44.0,1.74,0.27,178.6,20.0,716.0,75.0,True
24,2.0,76.0,0.0,1.0,449.0,3.0,103.0,23.0,True
25,70.67,132.5,0.41,5.0,6.67,90.0,233.0,2.0,True
26,15.84,85.83,4.32,0.45,21.52,108.0,3180.0,2461.0,True
27,4.5,248.67,1.29,0.67,22.17,1.0,131.0,1.0,True
28,17.0,244.67,0.94,2.33,9.33,390.0,52.0,0.0,True
29,43.3,7.0,2.3,1.8,46.0,5.0,310.0,0.0,True
30,0.29,28.0,3.31,0.12,0.24,0.49,1412.0,11.0,True
31,10.86,274.58,1.3,1.71,92.57,455.0,40.0,16.0,True
32,38.48,286.25,2.33,0.62,66.9,471.0,1556.0,164.0,True
33,28.5,136.0,0.63,7.0,4.0,28.0,64.0,31.0,True
34,10.0,156.0,1.17,2.5,8.25,76.0,45.0,2.0,True
35,96.62,185.5,1.11,2.25,121.25,0.73,31.0,189.0,True
36,7.12,361.45,5.25,0.23,129.12,577.0,381.0,1.0,True
37,26.62,364.45,3.3,0.73,57.23,1.0,1359.0,7.0,True
38,1.33,0.0,1.33,1.0,12.33,0.0,190.0,10.0,False
39,5.0,366.4,1.98,1.5,22.33,1.0,454.0,8.0,True
