,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,3.22,22.0,2.01,0.22,6.0,0.56,266.0,149.0,True
1,2.0,89.0,0.0,1.0,37.0,12.0,0.0,111.0,False
2,21.71,0.0,1.84,0.71,1.14,0.0,648.0,19.0,False
3,28.6,1.0,1.97,1.2,26.0,1.0,28.0,1.0,True
4,21.43,28.0,1.91,0.71,35.71,1.0,534.0,345.0,True
5,6.82,26.0,4.99,0.13,26.56,1.0,3253.0,441.0,True
6,24.29,4.0,2.92,0.71,38.57,0.65,276.0,216.0,True
7,85.33,30.0,0.51,3.33,2.67,1.0,45.0,1.0,True
8,116.5,31.0,1.0,4.5,8.0,2.0,3.0,1.0,True
9,36.88,43.0,2.26,1.12,10.12,1.0,254.0,248.0,True
10,17.31,4.0,3.91,0.34,47.03,0.21,555.0,177.0,True
11,28.44,181.0,3.98,0.22,8.88,0.93,1144.0,481.0,True
12,33.73,89.0,3.38,0.73,97.82,1.0,155.0,0.0,True
13,31.41,15.0,2.63,0.59,13.06,1.0,2572.0,37.0,True
14,39.0,26.5,0.0,8.0,4.0,20.0,4.0,2.0,True
15,32.19,141.0,1.14,0.48,25.81,2.0,3653.0,108.0,True
16,2.68,217.0,4.04,0.06,202.05,32.0,1694.0,1520.0,True
17,33.37,226.0,5.72,0.13,3.99,0.62,1014.0,1024.0,True
18,160.4,40.0,2.28,2.4,109.6,0.65,13.0,8.0,True
19,209.25,257.5,1.4,2.75,57.0,2.0,58.0,16.0,True
20,99.8,53.5,2.59,1.3,38.2,1.98,139.0,92.0,True
21,486.0,58.5,0.76,6.5,2.5,1.98,5.0,4.0,True
22,338.33,1.0,0.97,4.67,6.33,0.5,55.0,0.0,False
23,363.33,301.0,1.16,4.67,44.0,1.0,25.0,2.0,True
24,57.0,64.5,0.0,11.0,12.0,9.0,1.0,3.0,True
25,37.91,309.67,2.19,0.65,116.22,0.2,2425.0,104.0,True
26,11.25,3.0,1.89,0.8,49.15,0.62,4636.0,26.0,True
27,27.65,75.0,3.33,0.65,187.15,0.25,545.0,33.0,True
28,32.12,7.0,2.35,2.0,2.62,1.06,176.0,0.0,True
29,1.0,19.0,0.91,0.5,380.0,4.0,45.0,19.0,True
30,19.67,245.33,2.56,1.67,29.89,0.5,121.0,2.0,True
31,5.9,58.0,6.07,0.25,627.84,0.36,1133.0,37.0,True
32,27.25,260.83,1.29,3.25,131.75,431.0,45.0,0.0,True
33,29.0,94.0,0.0,8.0,79.0,45.0,120.0,138.0,True
34,12.27,288.08,4.26,0.43,194.27,473.0,1481.0,843.0,True
35,81.0,298.25,0.0,13.0,15.0,484.0,1.0,0.0,True
36,6.4,56.0,1.79,1.6,277.8,44.0,94.0,21.0,True
37,25.0,298.67,0.0,7.0,1.0,498.0,2.0,0.0,True
38,28.5,136.0,0.63,7.0,4.0,28.0,64.0,31.0,True
39,44.5,61.0,2.08,3.0,40.67,0.54,220.0,28.0,True
40,1.33,0.0,1.33,1.0,12.33,0.0,190.0,10.0,False
41,1.25,270.0,1.59,0.25,17.25,183.0,26.0,31.0,True
42,30.67,277.0,2.24,2.33,204.33,189.0,164.0,65.0,True
43,1.4,3.6,1.55,0.6,30.2,1.14,435.0,4.0,True
44,1.5,307.0,1.43,0.5,6.0,212.0,70.0,30.0,True
45,1.0,359.5,1.0,0.5,1.0,257.0,2.0,2.0,True
46,1.0,452.0,0.0,1.0,94.0,329.0,0.0,51.0,False
47,50.62,26.0,2.78,2.62,22.75,0.39,330.0,46.0,True
48,0.0,8.0,0.0,0.0,0.0,8.0,2.0,0.0,True
49,0.5,9.0,0.98,0.5,66.0,9.0,45.0,16.0,True
50,2.83,17.0,3.57,0.17,0.0,17.0,11.0,12.0,True
51,1.89,539.0,3.12,0.19,5.85,28.0,1690.0,775.0,True
52,20.64,551.0,2.69,1.82,3.55,0.72,1154.0,14.0,True
53,7.75,557.5,0.4,0.5,13.0,412.0,104.0,4.0,True
54,2.0,562.5,2.27,0.43,294.86,1.22,167.0,39.0,True
55,5.86,52.0,2.35,0.29,23.29,41.0,80.0,31.0,True
56,35.21,37.5,3.49,1.64,163.93,0.53,232.0,207.0,True
57,15.67,43.0,2.15,1.78,13.11,26.0,243.0,199.0,True
58,25.8,626.5,1.8,4.0,3.6,0.72,108.0,0.0,True
59,3.0,33.0,0.0,2.0,488.0,0.0,9.0,2.0,True
60,14.43,77.0,2.23,2.0,15.0,0.23,273.0,36.0,True
61,2.0,652.0,0.5,0.67,1.67,482.0,163.0,0.0,True
62,11.29,662.5,2.39,0.43,4.43,0.72,884.0,10.0,True
63,21.15,80.0,2.7,1.46,5.46,41.0,520.0,284.0,True
64,8.0,107.0,0.0,1.0,3.0,83.0,14.0,0.0,True
65,9.36,667.5,3.12,0.36,0.0,498.0,1915.0,14.0,True
66,24.0,686.0,0.0,4.0,11.0,519.0,8.0,1.0,True
67,0.67,39.0,0.62,0.33,258.67,0.73,0.0,123.0,True
68,53.29,691.67,2.0,3.14,13.86,535.0,1725.0,155.0,True
69,3.0,7.0,1.16,1.0,91.75,0.74,359.0,4.0,True
70,2.0,78.25,0.0,1.0,195.0,9.0,0.0,82.0,False
71,1.78,20.0,2.76,0.33,98.33,20.0,217.0,140.0,True
72,10.79,196.0,3.73,0.46,3.96,0.23,99.0,93.0,True
73,2.33,0.0,0.75,1.0,9.67,0.0,26.0,1.0,False
74,5.76,51.0,3.99,0.35,133.65,35.0,192.0,270.0,True
75,21.25,20.0,1.36,1.75,71.75,19.0,181.0,28.0,True
76,10.58,797.0,4.07,0.71,56.48,0.72,166.0,88.0,True
77,9.33,167.0,1.57,2.0,14.0,31.0,57.0,3.0,True
78,7.0,42.5,0.47,1.67,15.67,35.0,130.0,3.0,True
79,3.5,794.83,0.27,0.5,116.0,12.0,22.0,0.0,False
80,5.0,25.5,0.21,1.0,42.5,0.0,102.0,20.0,True
81,1.67,807.83,1.16,0.67,7.67,690.0,258.0,0.0,False
82,41.0,2.0,0.0,11.0,16.0,2.0,2.0,0.0,True
83,26.25,71.0,1.67,5.75,20.75,0.37,39.0,12.0,True
84,87.14,248.0,2.29,4.0,42.14,0.08,248.0,90.0,True
85,3.75,820.67,1.86,1.0,264.0,732.0,497.0,6.0,True
86,141.0,271.0,0.41,9.0,11.0,201.0,80.0,76.0,True
87,2.0,93.0,0.13,0.5,8.5,63.0,66.0,50.0,False
88,9.26,204.0,5.66,0.29,53.36,0.0,416.0,292.0,True
89,1.62,146.0,2.44,0.25,3.88,75.0,70.0,48.0,True
90,12.0,292.0,0.98,1.5,32.0,4.0,36.0,36.0,True
91,117.5,288.5,1.39,6.75,0.0,225.0,53.0,29.0,True
92,103.0,295.5,0.38,6.0,7.8,233.0,250.0,305.0,True
93,4.77,222.0,3.39,0.35,88.06,0.0,390.0,95.0,True
94,117.75,21.0,1.36,8.0,28.5,1.03,395.0,34.0,True
95,25.8,298.0,2.0,3.2,23.2,0.23,8.0,8.0,True
96,10.0,220.5,0.0,4.0,16.0,39.0,1.0,0.0,True
97,26.0,242.0,0.0,8.0,28.0,41.0,7.0,0.0,True
98,6.33,30.0,3.73,0.52,21.96,29.0,477.0,343.0,True
99,12.0,350.5,0.0,4.0,5.0,268.0,25.0,8.0,True
100,42.43,215.0,2.14,4.29,114.57,0.15,57.0,46.0,True
101,8.5,17.0,0.46,3.0,20.0,2.0,27.0,4.0,True
102,23.54,269.0,3.67,1.23,132.73,0.2,362.0,37.0,True
103,4.86,56.0,1.69,1.43,35.71,26.0,410.0,187.0,True
104,229.5,371.0,0.81,16.5,3.0,0.29,3.0,1.0,True
105,2.88,44.0,1.81,1.12,216.88,1.12,162.0,130.0,True
106,23.0,52.0,0.0,6.0,1.0,50.0,1.0,0.0,True
107,19.6,283.5,2.1,2.0,31.6,0.49,774.0,205.0,True
108,75.0,60.0,0.0,14.0,16.0,45.0,1.0,1.0,True
109,26.5,322.0,0.86,3.5,10.0,270.0,7.0,0.0,True
110,31.0,79.0,0.0,6.0,8.0,74.0,4.0,0.0,True
111,10.67,80.0,2.64,1.56,0.11,1.0,996.0,225.0,True
