,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,9.6,25.0,1.81,0.6,0.0,0.93,14.0,0.0,True
1,6.4,37.0,1.49,0.3,7.3,0.93,705.0,103.0,True
2,48.5,70.0,0.23,1.5,2.5,0.93,38.0,41.0,True
3,2.0,89.0,0.0,1.0,37.0,12.0,0.0,111.0,False
4,21.71,0.0,1.84,0.71,1.14,0.0,648.0,19.0,False
5,20.24,28.0,2.09,0.59,1.65,2.0,746.0,78.0,True
6,229.0,18.0,0.95,4.5,5.5,1.01,7.0,1.0,True
7,152.0,133.0,1.51,2.67,37.33,2.0,14.0,1.0,True
8,21.42,162.0,3.21,0.31,21.06,1.0,1324.0,176.0,True
9,87.17,212.5,2.27,1.67,18.33,0.93,14.0,0.0,True
10,35.39,212.0,3.18,0.56,122.11,0.57,1985.0,0.0,True
11,38.99,211.0,5.61,0.17,5.54,2.0,1197.0,615.0,True
12,61.54,241.5,1.4,0.85,63.85,1.0,1718.0,114.0,True
13,233.0,243.5,0.81,3.67,9.33,1.0,26.0,4.0,True
14,48.4,271.5,5.37,0.25,65.96,2.0,1644.0,2919.0,True
15,82.8,63.0,3.14,0.93,22.2,0.94,744.0,30.0,True
16,248.25,55.0,1.29,3.25,8.0,1.98,20.0,5.0,True
17,325.67,61.0,1.29,4.33,8.67,1.98,14.0,0.0,True
18,338.33,1.0,0.97,4.67,6.33,0.5,55.0,0.0,False
19,526.0,61.0,0.72,7.0,9.5,1.98,15.0,0.0,True
20,57.5,12.0,1.54,3.0,16.5,0.3,55.0,7.0,True
21,121.0,82.0,0.0,13.0,1.0,7.0,38.0,1.0,True
22,52.17,310.17,2.06,1.25,26.25,0.5,308.0,20.0,True
23,40.0,22.0,0.75,2.6,64.2,12.0,209.0,139.0,True
24,9.17,9.0,1.42,1.67,5.33,8.0,62.0,2.0,True
25,3.5,76.0,0.99,2.0,108.0,86.0,7.0,2.0,True
26,2.0,257.5,0.55,1.0,150.33,371.0,493.0,0.0,True
27,22.69,85.0,1.53,0.94,125.12,0.33,2136.0,2.0,True
28,22.11,67.0,3.26,0.94,13.67,0.17,601.0,32.0,True
29,16.0,249.67,0.5,4.0,55.0,381.0,4.0,5.0,True
30,22.67,245.17,1.28,2.5,7.33,61.0,642.0,24.0,True
31,5.0,41.0,0.95,2.0,173.0,5.0,15.0,1.0,True
32,2.0,44.0,1.17,1.33,103.0,1.22,123.0,3.0,True
33,52.8,56.0,1.86,3.4,126.6,0.68,52.0,13.0,True
34,27.25,260.83,1.29,3.25,131.75,431.0,45.0,0.0,True
35,10.0,259.0,0.0,4.0,4.0,434.0,3.0,0.0,True
36,39.67,26.0,1.52,3.0,2.33,0.54,211.0,7.0,True
37,7.21,270.75,3.02,0.84,252.26,447.0,81.0,37.0,True
38,3.0,276.58,0.56,0.43,17.29,459.0,1554.0,53.0,True
39,18.5,98.0,1.0,5.5,2.0,9.0,22.0,2.0,True
40,112.5,119.0,0.8,9.0,8.0,21.0,129.0,18.0,True
41,35.56,310.83,1.68,1.06,94.5,515.0,690.0,42.0,True
42,3.33,163.0,1.19,1.67,574.33,82.0,56.0,29.0,True
43,1.33,0.0,1.33,1.0,12.33,0.0,190.0,10.0,False
44,19.67,3.0,0.7,5.0,15.33,0.62,251.0,2.0,True
45,30.67,277.0,2.24,2.33,204.33,189.0,164.0,65.0,True
46,36.0,279.0,0.0,9.0,2.0,190.0,23.0,13.0,True
47,104.67,374.0,1.5,6.33,120.0,1.25,9.0,7.0,True
48,1.75,406.5,1.16,0.75,276.5,50.0,363.0,37.0,True
49,1.0,452.0,0.0,1.0,94.0,329.0,0.0,51.0,False
50,10.57,30.0,3.09,1.07,98.93,26.0,71.0,24.0,True
51,49.0,479.0,0.0,11.0,14.0,350.0,2.0,1.0,True
52,14.33,532.0,0.68,2.33,8.33,394.0,697.0,36.0,True
53,11.29,590.5,4.12,0.82,273.75,0.81,245.0,95.0,True
54,2.86,54.0,1.52,0.14,1.29,43.0,413.0,28.0,True
