,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,2.82,23.0,1.26,0.27,4.36,0.77,2237.0,46.0,True
1,2.0,89.0,0.0,1.0,37.0,12.0,0.0,111.0,False
2,21.71,0.0,1.84,0.71,1.14,0.0,648.0,19.0,False
3,29.71,30.0,2.13,1.29,23.71,0.5,42.0,18.0,True
4,116.5,31.0,1.0,4.5,8.0,2.0,3.0,1.0,True
5,0.0,152.0,1.57,0.0,0.0,110.0,748.0,0.0,True
6,25.0,39.0,0.0,7.0,3.0,33.0,9.0,7.0,True
7,36.88,43.0,2.26,1.12,10.12,1.0,254.0,248.0,True
8,18.0,164.0,1.64,0.53,111.35,0.25,41.0,29.0,True
9,113.0,235.5,0.45,2.0,14.0,0.06,695.0,8.0,True
10,86.5,239.5,1.44,1.33,0.0,0.93,116.0,1.0,True
11,257.0,156.0,0.41,5.0,2.0,2.0,25.0,11.0,True
12,210.0,241.0,1.14,3.67,0.67,0.57,18.0,13.0,True
13,364.5,237.5,0.78,5.5,6.5,2.0,11.0,2.0,True
14,33.48,258.5,2.08,0.52,63.7,1.0,1821.0,1643.0,True
15,327.67,63.0,0.54,4.33,108.33,0.65,79.0,5.0,True
16,338.33,1.0,0.97,4.67,6.33,0.5,55.0,0.0,False
17,341.67,304.0,1.14,4.33,24.0,1.0,27.0,8.0,True
18,17.25,63.5,1.12,3.0,2.5,50.0,496.0,26.0,True
19,65.0,8.0,1.0,6.0,4.0,4.0,75.0,2.0,True
20,18.8,0.0,1.58,2.0,168.4,0.0,97.0,36.0,True
21,55.14,32.0,2.16,2.29,9.29,0.12,112.0,3.0,True
22,15.0,52.0,0.0,5.0,14.0,17.0,3.0,1.0,True
23,35.0,114.5,1.6,3.75,8.0,79.0,93.0,4.0,True
24,22.11,67.0,3.26,0.94,13.67,0.17,601.0,32.0,True
25,20.27,4.0,3.26,0.65,27.35,0.81,2754.0,240.0,True
26,7.67,16.0,0.52,2.0,57.0,9.0,900.0,1.0,True
27,52.8,56.0,1.86,3.4,126.6,0.68,52.0,13.0,True
28,108.0,73.0,0.0,15.0,26.0,19.0,1.0,1.0,True
29,21.0,87.5,2.47,1.88,3.75,1.03,421.0,25.0,True
30,4.2,84.0,1.32,1.2,248.2,10.0,109.0,17.0,True
31,41.5,27.0,1.52,3.0,0.33,0.54,354.0,13.0,True
32,3.0,276.58,0.56,0.43,17.29,459.0,1554.0,53.0,True
33,81.0,298.25,0.0,13.0,15.0,484.0,1.0,0.0,True
34,94.67,111.0,1.51,6.0,13.0,0.0,30.0,1.0,True
35,6.4,56.0,1.79,1.6,277.8,44.0,94.0,21.0,True
36,106.33,58.0,1.25,6.0,41.33,0.37,16.0,2.0,True
37,18.0,177.5,0.57,2.75,29.5,92.0,232.0,5.0,True
38,26.0,354.92,1.62,1.12,9.31,1.0,1736.0,6.0,True
39,26.62,364.45,3.3,0.73,57.23,1.0,1359.0,7.0,True
40,1.33,0.0,1.33,1.0,12.33,0.0,190.0,10.0,False
