,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,2.0,89.0,0.0,1.0,37.0,12.0,0.0,111.0,False
1,21.71,0.0,1.84,0.71,1.14,0.0,648.0,19.0,False
2,98.5,20.0,0.53,4.5,3.5,2.0,21.0,4.0,True
3,27.09,130.0,1.27,0.82,11.45,0.32,197.0,6.0,True
4,22.42,131.0,4.24,0.29,13.23,0.93,137.0,40.0,True
5,105.5,27.0,0.54,4.0,7.5,1.0,13.0,3.0,True
6,20.24,28.0,2.09,0.59,1.65,2.0,746.0,78.0,True
7,72.0,9.0,1.34,2.67,1.33,1.1,33.0,2.0,True
8,130.5,45.0,0.88,4.5,10.5,1.03,8.0,2.0,True
9,124.0,148.0,0.78,4.0,16.5,0.93,8.0,5.0,True
10,29.54,113.0,3.6,0.38,20.31,2.0,150.0,146.0,True
11,35.0,21.0,2.63,0.5,9.61,1.01,425.0,778.0,True
12,61.1,1.0,1.37,1.0,86.1,1.0,1810.0,147.0,True
13,59.0,153.0,1.92,1.11,100.56,1.0,80.0,16.0,True
14,57.85,3.0,3.07,0.77,24.31,1.75,448.0,345.0,True
15,265.5,184.0,1.0,5.0,56.0,2.0,5.0,1.0,True
16,1.33,216.0,3.08,0.1,147.71,31.0,994.0,889.0,True
17,320.0,18.0,0.95,5.5,0.0,0.5,8.0,0.0,True
18,170.5,236.0,1.58,2.5,45.25,2.0,33.0,13.0,True
19,61.54,241.5,1.4,0.85,63.85,1.0,1718.0,114.0,True
20,114.43,250.0,2.55,1.57,11.14,1.0,95.0,27.0,True
21,100.38,258.5,2.35,1.5,34.88,0.67,95.0,10.0,True
22,160.4,40.0,2.28,2.4,109.6,0.65,13.0,8.0,True
23,197.75,31.0,0.7,3.0,18.0,0.17,232.0,3.0,True
24,127.56,62.0,2.43,1.44,5.78,1.98,114.0,58.0,True
25,338.33,1.0,0.97,4.67,6.33,0.5,55.0,0.0,False
26,121.0,82.0,0.0,13.0,1.0,7.0,38.0,1.0,True
27,26.0,25.0,1.67,3.0,2.0,0.3,107.0,5.0,True
28,11.55,70.0,5.08,0.23,157.7,0.25,4777.0,2027.0,True
29,3.75,67.5,2.7,0.62,29.75,1.0,708.0,4.0,True
30,6.89,70.5,3.5,0.67,174.5,0.98,969.0,471.0,True
31,51.0,247.33,0.0,13.0,3.0,10.0,15.0,2.0,True
32,14.57,40.0,2.31,2.0,27.0,1.32,326.0,3.0,True
33,17.96,254.42,3.94,0.4,67.85,1.0,4983.0,2123.0,True
34,29.0,94.0,0.0,8.0,79.0,45.0,120.0,138.0,True
35,44.5,61.0,2.08,3.0,40.67,0.54,220.0,28.0,True
36,112.5,119.0,0.8,9.0,8.0,21.0,129.0,18.0,True
37,19.31,151.0,2.96,1.23,238.69,0.2,214.0,12.0,True
38,38.64,340.08,1.94,1.36,36.43,556.0,1225.0,3.0,True
39,0.0,343.42,0.0,0.0,0.0,43.0,26.0,0.0,True
40,1.33,0.0,1.33,1.0,12.33,0.0,190.0,10.0,False
41,4.11,19.6,2.76,1.0,31.44,1.12,285.0,44.0,True
42,38.33,327.5,1.16,6.0,278.0,0.72,15.0,2.0,True
43,24.67,372.0,0.82,5.67,49.0,268.0,28.0,147.0,True
44,84.5,415.5,1.89,4.75,78.5,0.5,5.0,7.0,True
45,0.8,23.0,5.0,0.02,4.02,1.0,577.0,379.0,True
46,1.0,452.0,0.0,1.0,94.0,329.0,0.0,51.0,False
47,0.0,13.0,0.88,0.0,0.0,8.0,606.0,0.0,True
48,34.17,471.5,2.82,1.83,18.67,0.73,625.0,54.0,True
49,1.0,485.5,0.0,1.0,8.0,63.0,14.0,6.0,True
50,32.08,523.0,2.93,1.75,24.08,388.0,101.0,47.0,True
51,21.07,538.0,2.89,1.36,100.36,1.22,385.0,62.0,True
52,5.5,568.0,2.43,0.25,4.12,420.0,396.0,1.0,True
53,9.0,623.5,0.52,0.5,10.5,456.0,34.0,0.0,True
54,82.23,636.5,2.19,0.96,7.0,1.25,280.0,29.0,True
55,5.17,70.0,2.98,0.42,13.92,34.0,119.0,28.0,True
56,2.0,78.25,0.0,1.0,195.0,9.0,0.0,82.0,False
57,2.0,23.0,0.0,1.0,212.0,0.0,1.0,1.0,True
58,57.62,55.0,3.07,1.29,76.33,0.73,842.0,101.0,True
