,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,10.12,82.0,4.43,0.12,19.09,0.47,346.0,287.0,1
1,9.46,113.0,4.12,0.27,15.35,0.93,864.0,439.0,0
2,22.42,131.0,4.24,0.29,13.23,0.93,137.0,40.0,0
3,24.05,162.0,3.49,0.45,7.15,0.32,1101.0,719.0,1
4,23.89,166.0,4.23,0.16,7.62,0.93,2218.0,495.0,1
5,11.1,57.0,4.05,0.29,22.74,1.0,1123.0,270.0,0
6,25.62,177.0,3.56,0.43,17.57,0.93,527.0,590.0,0
7,15.57,74.0,4.15,0.35,11.3,2.0,843.0,28.0,0
8,28.44,181.0,3.98,0.22,8.88,0.93,1144.0,481.0,1
9,30.07,81.0,3.3,0.6,39.33,2.0,902.0,54.0,0
10,41.97,99.0,4.8,0.25,0.19,2.0,474.0,477.0,1
11,22.22,209.0,3.87,0.39,33.91,0.36,40.0,73.0,1
12,32.05,216.0,2.88,0.53,8.63,0.47,624.0,23.0,1
13,21.42,162.0,3.21,0.31,21.06,1.0,1324.0,176.0,0
14,36.89,175.0,4.51,0.36,66.32,1.0,323.0,288.0,0
15,45.75,227.0,3.01,0.55,8.7,0.82,421.0,171.0,0
16,37.45,207.0,3.7,0.5,2.36,2.0,246.0,138.0,0
17,66.6,248.0,3.01,1.1,0.6,0.93,759.0,18.0,1
18,67.26,219.5,4.11,0.48,24.87,2.0,1206.0,600.0,0
19,33.08,3.0,4.08,0.46,0.0,0.75,1270.0,0.0,1
20,70.62,251.5,3.26,0.81,45.5,0.33,401.0,265.0,0
21,34.81,242.0,4.46,0.36,12.39,1.0,1722.0,73.0,0
22,39.69,240.0,3.92,0.5,6.96,2.0,640.0,522.0,0
23,73.33,263.5,3.47,0.72,8.44,1.0,466.0,19.0,0
24,33.56,264.5,4.27,0.36,129.11,0.67,1401.0,11.0,0
25,33.62,50.0,4.3,0.33,30.03,1.98,735.0,414.0,0
26,76.73,296.0,3.13,0.59,14.95,0.67,740.0,278.0,0
27,10.95,65.0,3.39,0.63,51.11,0.25,1509.0,94.0,1
28,17.85,91.0,3.32,0.59,7.07,0.44,919.0,168.0,0
29,51.26,99.5,4.36,0.43,23.39,67.0,679.0,377.0,0
30,14.71,259.17,4.51,0.33,28.22,1.0,2142.0,251.0,0
31,19.07,248.33,3.56,1.13,3.27,0.0,793.0,50.0,0
32,24.38,44.0,3.41,0.77,17.08,0.17,949.0,1.0,0
33,23.32,297.08,4.15,0.35,13.89,0.5,921.0,233.0,1
34,8.07,146.0,3.48,1.0,11.47,32.0,537.0,117.0,0
35,23.15,341.08,3.31,1.38,0.62,0.5,821.0,0.0,1
36,26.62,364.45,3.3,0.73,57.23,1.0,1359.0,7.0,0
37,14.77,100.0,4.09,0.85,24.0,48.0,1734.0,561.0,0
38,4.38,86.0,3.82,0.32,62.44,0.02,872.0,332.0,1
39,32.77,88.0,3.44,1.09,51.23,0.0,611.0,5.0,0
40,13.07,80.08,3.59,1.33,2.67,89.0,538.0,119.0,0
41,0.0,97.0,3.53,0.0,0.0,23.0,760.0,0.0,1
42,10.79,196.0,3.73,0.46,3.96,0.23,99.0,93.0,1
43,9.18,200.0,3.11,0.75,17.32,0.23,1838.0,295.0,0
44,5.81,207.0,4.86,0.31,15.35,0.23,140.0,22.0,1
45,22.35,131.0,4.15,0.87,32.58,0.0,508.0,116.0,0
46,34.18,145.0,3.85,0.64,59.64,0.25,1290.0,321.0,1
47,0.78,70.5,3.58,0.3,10.17,0.73,1698.0,7.0,0
48,52.59,230.0,3.65,1.25,76.47,0.33,362.0,54.0,0
49,10.24,222.0,4.33,0.55,40.11,0.0,177.0,14.0,0
