,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,43.5,69.5,0.97,6.0,33.5,58.0,34.0,13.0,0
1,63.67,91.0,0.64,5.33,31.67,0.44,9.0,8.0,1
2,52.5,73.5,0.81,6.5,23.0,82.0,7.0,1.0,0
3,11.5,69.0,0.95,4.5,14.5,0.0,7.0,1.0,0
4,22.0,249.0,0.97,5.0,43.5,12.0,4.0,1.0,0
5,79.33,262.0,1.21,6.0,25.33,0.5,44.0,3.0,0
6,32.67,88.0,1.24,5.0,1.33,39.0,11.0,2.0,1
7,26.5,275.58,0.75,3.75,11.0,1.0,249.0,5.0,0
8,18.5,98.0,1.0,5.5,2.0,9.0,22.0,2.0,0
9,28.5,136.0,0.63,7.0,4.0,28.0,64.0,31.0,0
10,25.0,183.5,0.35,6.5,1.5,43.0,89.0,1.0,0
11,25.0,80.0,0.81,7.5,6.5,0.0,10.0,6.0,0
12,63.25,109.83,0.72,4.75,7.25,0.33,19.0,22.0,1
13,29.75,111.5,0.71,4.0,17.0,0.0,250.0,3.0,1
14,67.2,82.0,1.2,4.6,2.6,0.29,191.0,35.0,1
15,26.5,83.0,0.52,8.0,0.5,0.73,4.0,13.0,1
16,22.33,69.0,1.38,5.33,11.67,0.01,14.0,4.0,1
17,35.67,105.0,1.06,4.67,3.0,81.0,12.0,4.0,0
18,56.5,120.0,0.76,8.0,49.0,92.0,9.0,0.0,0
19,48.67,104.0,1.45,6.67,31.33,0.94,82.0,28.0,0
20,21.0,141.0,0.81,5.5,28.5,0.0,4.0,4.0,1
21,37.0,240.0,0.86,5.5,1.5,0.23,4.0,3.0,1
22,64.0,129.0,0.64,11.5,2.0,0.94,133.0,2.0,0
23,14.33,59.0,1.24,6.0,42.67,0.87,106.0,4.0,0
24,69.25,176.0,1.71,5.75,4.75,0.0,82.0,7.0,0
25,54.5,132.0,1.18,7.25,16.5,0.49,15.0,10.0,0
26,54.67,65.0,1.29,8.67,16.67,0.87,108.0,7.0,0
27,61.33,73.0,0.58,7.67,11.33,50.0,107.0,0.0,0
28,29.0,94.0,0.68,5.5,6.5,1.0,9.0,2.0,0
