,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,18.0,164.0,1.64,0.53,111.35,0.25,41.0,29.0,1
1,2.0,311.5,1.0,1.0,16.0,342.0,13.0,6.0,0
2,29.83,312.0,1.23,2.17,63.0,344.0,69.0,84.0,0
3,29.14,311.5,2.13,2.0,135.43,0.2,15.0,3.0,1
4,5.33,308.67,1.22,1.33,143.67,351.0,8.0,17.0,0
5,53.0,310.5,0.0,9.0,63.0,355.0,63.0,3.0,0
6,4.0,311.17,0.0,2.0,11.0,359.0,1.0,1.0,1
7,4.0,309.67,0.0,2.0,180.0,363.0,3.0,0.0,0
8,44.29,88.5,2.06,2.14,167.14,47.0,593.0,66.0,0
9,38.75,90.5,1.49,3.25,240.25,0.16,107.0,35.0,1
10,14.5,74.5,0.96,3.5,282.0,83.0,126.0,15.0,0
11,43.33,76.5,2.8,1.67,151.11,85.0,72.0,14.0,0
12,14.25,60.0,1.86,3.0,159.0,0.39,69.0,5.0,1
13,3.5,76.0,0.99,2.0,108.0,86.0,7.0,2.0,0
14,5.5,100.5,0.92,2.5,211.0,69.0,0.0,3.0,1
15,37.64,103.0,1.24,1.45,172.73,0.16,204.0,98.0,0
16,4.8,105.0,2.05,1.4,307.4,71.0,10.0,0.0,0
17,43.29,114.0,1.92,2.14,217.14,76.0,131.0,77.0,0
18,45.5,115.5,0.99,7.5,74.0,80.0,16.0,2.0,0
19,10.2,81.0,1.51,2.4,203.0,0.49,164.0,1.0,0
20,66.5,257.67,1.09,3.75,0.5,375.0,13.0,1.0,0
21,18.71,122.5,2.55,2.0,265.71,83.0,8.0,10.0,0
22,4.8,87.0,1.46,1.2,233.0,0.94,151.0,21.0,0
23,6.5,128.0,0.85,1.0,61.0,87.0,21.0,22.0,0
24,1.0,248.83,0.98,0.67,129.0,379.0,73.0,39.0,0
25,16.0,249.67,0.5,4.0,55.0,381.0,4.0,5.0,0
26,36.0,250.17,1.35,4.33,250.0,56.0,190.0,153.0,0
27,17.0,244.67,0.94,2.33,9.33,390.0,52.0,0.0,0
28,72.0,244.5,0.43,5.33,4.67,392.0,270.0,1.0,0
29,34.0,243.5,1.52,4.0,112.33,402.0,34.0,7.0,0
30,81.0,250.0,1.52,4.25,10.75,414.0,46.0,3.0,0
31,51.5,82.0,1.55,4.25,204.75,0.0,18.0,17.0,1
32,9.64,83.0,2.79,1.27,177.73,50.0,204.0,254.0,0
33,61.25,250.83,1.57,4.25,6.0,422.0,79.0,15.0,0
34,56.4,267.75,1.63,3.6,94.2,444.0,261.0,161.0,0
35,7.21,270.75,3.02,0.84,252.26,447.0,81.0,37.0,0
36,36.6,271.75,1.18,3.2,24.4,448.0,150.0,0.0,0
37,3.11,272.33,2.8,0.44,93.0,451.0,213.0,3.0,0
38,5.79,272.92,2.83,0.64,291.64,453.0,373.0,78.0,0
39,5.67,275.25,1.09,2.33,166.67,457.0,124.0,79.0,0
40,35.5,279.83,2.94,2.25,2.75,463.0,47.0,1.0,0
41,82.67,282.0,0.79,6.0,0.33,466.0,185.0,4.0,1
42,42.33,287.08,1.18,5.33,10.0,472.0,36.0,21.0,0
43,40.88,292.33,1.76,2.25,179.75,477.0,216.0,14.0,0
44,5.0,299.42,2.2,1.17,189.0,486.0,131.0,3.0,0
45,28.33,48.0,2.02,2.83,123.0,39.0,224.0,10.0,0
46,29.0,299.92,0.0,7.0,43.0,496.0,9.0,30.0,0
47,36.67,299.67,1.0,6.0,6.67,500.0,272.0,60.0,0
48,36.0,301.67,1.79,4.25,4.75,501.0,18.0,1.0,0
49,2.33,118.0,0.8,1.0,142.33,81.0,582.0,0.0,0
50,10.43,150.0,2.46,2.14,150.71,34.0,39.0,108.0,0
51,4.67,308.0,0.38,1.67,73.67,509.0,341.0,4.0,0
52,5.0,158.0,0.82,2.67,283.33,78.0,8.0,4.0,0
53,41.86,313.92,1.86,2.57,5.0,520.0,52.0,16.0,0
54,35.81,316.83,2.37,1.19,4.0,524.0,532.0,8.0,0
55,20.78,322.92,2.21,1.56,215.22,531.0,409.0,23.0,0
56,1.2,174.0,1.15,0.4,206.2,1.22,94.0,47.0,0
57,32.0,324.58,0.8,5.33,14.0,535.0,91.0,0.0,0
58,16.56,329.83,2.36,0.78,94.56,540.0,89.0,92.0,0
59,62.75,350.67,1.37,4.0,49.0,84.0,75.0,8.0,0
60,12.83,360.83,2.52,1.17,214.0,571.0,328.0,4.0,0
