,nuc,arexp,ent,ndev,age,asexp,la,ld,target
0,43.12,187.0,2.48,1.0,53.25,0.57,263.0,166.0,0
1,28.74,112.0,3.02,0.53,61.84,1.0,387.0,23.0,0
2,37.17,68.5,2.32,2.5,78.83,75.0,107.0,16.0,0
3,35.8,69.5,1.72,2.8,23.2,76.0,340.0,24.0,0
4,43.33,76.5,2.8,1.67,151.11,85.0,72.0,14.0,0
5,64.0,77.0,1.79,3.75,7.0,76.0,6.0,0.0,0
6,36.43,81.0,2.11,2.14,77.57,80.0,350.0,5.0,0
7,35.0,114.5,1.6,3.75,8.0,79.0,93.0,4.0,0
8,16.11,125.5,2.02,1.44,78.56,86.0,351.0,1.0,0
9,18.73,130.5,2.6,1.18,84.45,0.44,318.0,12.0,0
10,20.33,84.83,2.35,2.33,120.67,107.0,119.0,53.0,0
11,47.2,87.83,1.54,3.0,34.4,110.0,52.0,33.0,0
12,26.0,243.83,2.67,1.6,40.6,396.0,101.0,6.0,0
13,34.0,243.5,1.52,4.0,112.33,402.0,34.0,7.0,0
14,32.77,250.42,2.74,1.38,74.54,0.33,222.0,20.0,0
15,25.4,80.0,2.09,3.0,81.8,0.24,161.0,61.0,1
16,17.64,89.0,2.95,1.55,54.73,0.39,201.0,23.0,0
17,3.11,272.33,2.8,0.44,93.0,451.0,213.0,3.0,0
18,28.33,48.0,2.02,2.83,123.0,39.0,224.0,10.0,0
19,48.75,114.0,1.81,2.38,32.0,76.0,665.0,34.0,0
20,34.0,132.0,1.99,4.0,17.5,27.0,41.0,8.0,0
21,10.43,150.0,2.46,2.14,150.71,34.0,39.0,108.0,0
22,53.3,157.0,2.61,1.8,73.5,0.77,385.0,42.0,0
23,60.62,177.0,2.71,2.25,157.38,91.0,189.0,53.0,0
24,50.6,70.0,2.41,1.9,10.0,54.0,379.0,51.0,0
25,33.2,109.0,2.7,1.9,51.9,0.0,159.0,25.0,0
26,0.71,110.67,2.07,0.14,105.0,85.0,446.0,123.0,1
27,0.67,223.5,2.17,0.17,2.67,142.0,495.0,204.0,1
28,44.0,237.0,2.26,2.38,4.88,154.0,265.0,295.0,0
29,0.0,249.5,2.4,0.0,0.0,164.0,761.0,0.0,1
30,1.25,270.0,1.59,0.25,17.25,183.0,26.0,31.0,0
31,30.67,277.0,2.24,2.33,204.33,189.0,164.0,65.0,0
32,0.67,282.0,3.02,0.11,0.44,192.0,1046.0,32.0,1
33,0.2,289.0,1.97,0.2,11.0,198.0,453.0,9.0,0
34,1.04,292.0,2.49,0.04,6.42,201.0,1120.0,43.0,0
35,1.0,297.5,2.7,0.12,2.25,206.0,880.0,1.0,0
36,1.83,298.5,3.13,0.33,37.75,207.0,316.0,211.0,0
37,1.12,306.0,2.11,0.12,6.75,211.0,230.0,24.0,0
38,13.8,308.0,2.81,1.6,7.8,213.0,113.0,98.0,0
39,17.33,317.5,1.56,5.0,17.0,221.0,14.0,0.0,0
40,2.16,320.5,2.71,0.08,7.4,224.0,821.0,118.0,1
41,2.83,343.0,3.18,0.08,2.54,240.0,127.0,109.0,1
42,7.18,55.0,2.92,0.64,11.27,44.0,310.0,88.0,0
43,11.0,61.0,2.37,1.0,11.62,48.0,72.0,22.0,0
44,11.67,71.0,1.83,2.17,18.17,57.0,167.0,6.0,0
45,21.38,84.0,2.51,2.12,105.12,66.0,16.0,17.0,0
46,6.0,119.0,2.75,0.6,33.4,91.0,205.0,47.0,0
47,43.4,121.0,2.23,4.0,11.4,93.0,25.0,17.0,0
48,27.17,122.0,1.85,3.0,16.67,94.0,30.0,4.0,0
49,23.17,101.0,2.58,2.83,0.0,49.0,5.0,7.0,1
50,7.2,126.0,1.73,1.2,38.6,96.0,207.0,185.0,0
51,36.5,44.0,2.73,2.4,49.7,0.42,259.0,102.0,0
52,38.4,89.0,2.57,2.4,144.9,19.0,158.0,39.0,0
53,13.07,80.08,3.59,1.33,2.67,89.0,538.0,119.0,0
54,14.2,170.0,2.16,2.6,34.8,125.0,11.0,5.0,0
55,52.5,175.0,2.5,3.0,26.62,0.27,36.0,17.0,1
56,45.5,92.0,2.38,2.5,10.2,20.0,72.0,18.0,0
57,49.71,95.0,2.47,3.29,108.14,0.15,83.0,20.0,1
58,55.0,184.0,2.2,4.6,31.0,133.0,56.0,7.0,0
59,13.33,204.0,1.45,1.0,25.67,148.0,13.0,1.0,0
60,5.5,147.0,2.81,0.75,85.75,26.0,153.0,202.0,0
61,14.8,44.5,1.87,3.4,45.4,37.0,106.0,5.0,0
62,6.5,173.0,2.57,0.5,50.29,55.0,284.0,7.0,0
63,14.0,246.0,1.97,2.0,16.6,181.0,451.0,210.0,0
64,39.5,188.0,2.39,4.17,35.83,0.38,77.0,51.0,1
65,37.92,69.0,1.95,2.17,93.42,48.0,780.0,53.0,0
66,15.2,247.0,1.71,3.0,63.0,182.0,84.0,34.0,0
67,36.2,251.0,1.57,3.8,23.4,186.0,64.0,56.0,0
