,nuc,aexp,nd,ns,age,asexp,la,ld
5049,13.5,339.0,3.0,6.0,63.0882352941176,0.527485149057826,166.0,141
5319,14.333333333333302,386,2.0,2,62.625,0.11171503290385,136.5,2410.0
5294,3.42222222222222,374,3.0,1,63.0882352941176,0.448064004292611,443.0,62
5386,20.0,821.5,2,2,78.41666666666666,0.179446697235107,136.5,2.0
5818,14.333333333333302,730,2.0,1,27.0,0.448064004292611,57.5,18.0
6003,14.333333333333302,688,2.0,4,411.5,17.5,136.5,22
5591,14.2941176470588,274.5,3.0,6.0,5.64705882352941,0.2708333147032439,75,2410.0
4919,16.0,339.0,2.0,6.0,78.41666666666666,0.75,136.5,63
5985,30.0,667,3.0,6.0,389.363636363636,0.345831435880661,443.0,130
5002,7.21428571428571,339.0,2.0,2.5,51.5,0.448064004292611,443.0,240
5466,14.333333333333302,274.5,2.0,3,78.2,0.0537040082014023,443.0,2410.0
5815,14.333333333333302,726,1.0,1,78.41666666666666,0.448064004292611,136.5,22
4911,14.333333333333302,339.0,3.0,5,63.4,0.2708333147032439,136.5,89
5988,14.333333333333302,670,1.0,6.0,6.0,0.179446697235107,443.0,53
5094,17.6666666666667,339.0,2.0,3,548.0,0.448064004292611,136.5,22
5249,14.333333333333302,274.5,3.0,1,72.5833333333333,0.448064004292611,443.0,1727
5523,14.333333333333302,416,2.0,6.0,63.0882352941176,0.179446697235107,130,38
5245,26.5,339,3.0,6.0,84.6666666666667,0.2708333147032439,128,2410.0
5138,26.5,339.0,3.0,3,164.428571428571,1.3938343930215198e-07,136.5,2410.0
5290,3.42222222222222,373,2.0,2.5,17.3333333333333,0.448064004292611,140,2410.0
5936,19.375,629,2.0,6.0,63.0882352941176,0.0013732915999966,136.5,2410.0
5321,14.333333333333302,821.5,3.0,1,24.11111111111111,0.448064004292611,136.5,79
5811,22.1666666666667,339.0,3.0,6.0,66.0,0.448064004292611,136.5,93
5909,14.333333333333302,757,3.0,6.0,265.66666666666697,17.5,136.5,16
5171,26.5,339.0,3.0,6.0,9.66666666666667,0.354067572588633,443.0,26
5257,14.333333333333302,339.0,2.0,1,13.75,0.448064004292611,136.5,3
5051,14.333333333333302,339.0,3.0,3,78.8333333333333,0.527485149057826,51.0,56.0
5447,14.333333333333302,339.0,2.0,2,196.25,0.448064004292611,119,2410.0
5350,3.42222222222222,408,3.0,6.0,17.75,17.5,106,7.0
5237,3.52631578947368,331,3.0,2.5,10.75,0.448064004292611,443.0,88
5732,3.42222222222222,65.5,2.0,2,503.75,17.5,136.5,0
5918,26.5,614,2.0,6.0,52.3333333333333,0.448064004292611,136.5,3
6023,14.333333333333302,274.5,3.0,5,10.0,0.448064004292611,36,56.0
5390,2.0714285714285703,442,3.0,2,78.41666666666666,17.5,443.0,2410.0
5254,2.063051702395965,347,2.0,2.5,1.7142857142857095,0.448064004292611,136.5,150
4994,26.5,339.0,2.0,2,224.833333333333,17.5,80.5,47
