,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,5.5,11.0,0.5,3.0,1.75,0.56,56.0,21.0,False
2,0.0,8.0,0.0,1.0,0.0,8.0,200.0,0.0,False
3,4.5,10.0,0.25,3.0,8.12,1.5,141.0,86.0,False
4,9.67,26.0,1.0,2.0,4.0,1.25,24.0,44.0,False
5,9.67,28.0,0.67,2.0,6.83,1.25,57.0,39.0,False
6,1.67,11.0,0.67,1.0,22.33,11.0,54.0,0.0,False
7,3.0,12.0,0.5,1.0,14.0,12.0,19.0,14.0,False
8,22.14,20.0,0.43,3.0,1.14,1.97,257.0,171.0,False
9,23.4,52.0,0.6,2.0,11.4,1.25,199.0,57.0,False
10,29.8,30.0,0.6,2.0,7.8,1.97,275.0,151.0,False
11,0.0,44.0,0.0,1.0,0.0,40.0,147.0,0.0,False
12,25.25,69.0,0.38,2.0,5.25,1.25,366.0,156.0,False
13,27.0,75.0,0.3,3.0,10.3,1.25,111.0,56.0,False
14,75.33,77.0,1.0,2.0,0.0,1.25,81.0,52.0,False
15,42.67,63.0,1.0,1.0,2.67,55.0,38.0,25.0,False
16,35.0,65.0,0.75,2.0,2.5,1.97,25.0,9.0,False
17,54.33,67.0,1.0,2.0,5.0,1.97,30.0,13.0,False
18,67.0,84.0,1.0,2.0,4.67,1.25,25.0,13.0,False
19,71.0,87.0,1.5,2.0,10.5,1.25,59.0,7.0,False
20,42.25,94.0,0.38,2.0,32.5,1.25,109.0,67.0,False
21,74.0,96.0,1.0,2.0,5.0,1.25,102.0,82.0,False
22,26.09,97.0,0.27,3.0,15.55,1.25,267.0,191.0,False
23,77.0,106.0,0.6,2.0,4.0,1.97,151.0,149.0,False
24,48.75,100.0,0.5,2.0,3.5,1.25,265.0,48.0,False
25,71.0,107.0,0.75,2.0,17.0,1.25,63.0,42.0,False
26,76.25,126.0,0.75,3.0,9.75,1.03,181.0,169.0,False
27,127.67,166.0,1.0,2.0,2.33,1.97,104.0,92.0,False
28,89.67,169.0,1.0,3.0,8.33,1.97,27.0,25.0,False
29,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
30,77.6,233.0,0.8,3.0,5.2,1.97,72.0,15.0,False
31,67.83,244.0,0.83,3.0,4.0,1.0,193.0,2.0,False
32,84.0,263.0,0.8,3.0,25.8,1.97,8.0,7.0,False
33,61.43,169.0,0.71,2.0,12.0,1.25,9.0,166.0,False
34,6.5,285.0,1.0,2.0,2.0,1.12,1.0,1.0,False
35,163.0,34.0,1.33,2.0,11.0,1.79,240.0,150.0,False
36,75.88,2.0,0.75,2.0,61.25,1.0,381.0,203.0,False
37,50.0,4.0,2.5,2.0,13.5,3.0,26.0,2.0,False
38,121.17,245.0,1.0,3.0,10.33,1.25,52.0,35.0,False
39,140.0,10.0,1.2,3.0,20.4,1.45,23.0,4.0,False
40,8.33,3.0,0.83,2.0,0.83,3.0,10.0,34.0,False
41,49.5,9.0,0.83,3.0,10.83,9.0,146.0,6.0,False
42,118.9,1.0,0.8,3.0,15.6,0.5,220.0,138.0,False
43,2.0,93.0,1.0,1.0,22.0,87.0,18.0,46.0,False
44,1.0,94.0,1.0,1.0,26.0,88.0,4.0,3.0,False
45,4.0,108.0,2.0,1.0,23.0,102.0,4.0,11.0,False
46,24.92,121.0,0.77,4.0,34.85,105.0,162.0,27.0,False
47,0.0,127.0,0.0,1.0,0.0,2.0,21.0,7.0,False
48,3.0,182.0,2.0,1.0,15.0,139.0,1.0,1.0,False
49,0.0,75.0,0.0,1.0,0.0,59.0,141.0,0.0,False
50,8.0,224.0,2.0,1.0,34.0,180.0,4.0,3.0,False
51,4.0,233.0,2.0,1.0,50.0,189.0,2.0,0.0,False
52,1.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,True
53,0.0,5.0,0.0,1.0,0.0,4.0,5.0,2.0,True
54,9.67,42.0,2.67,1.0,6.0,34.0,310.0,113.0,False
55,1.0,17.0,1.0,1.0,13.0,0.0,3.0,2.0,False
56,4.2,21.0,1.0,2.0,81.8,18.0,271.0,11.0,False
57,93.5,31.0,3.5,2.0,11.5,27.0,4.0,2.0,False
58,2.5,304.0,1.5,1.0,17.0,2.0,2.0,3.0,False
59,24.33,52.0,3.67,2.0,30.67,45.0,11.0,12.0,False
60,50.5,20.0,3.25,3.0,32.5,15.0,141.0,4.0,False
61,17.25,18.0,2.0,3.0,10.0,14.0,138.0,9.0,False
62,54.8,35.0,2.0,3.0,8.4,30.0,116.0,6.0,False
63,0.0,39.0,0.0,1.0,0.0,3.0,87.0,0.0,False
64,0.0,40.0,0.0,1.0,0.0,4.0,113.0,10.0,False
65,2.4,42.0,0.6,2.0,2.6,6.0,162.0,44.0,False
66,2.33,346.0,0.22,3.0,4.78,20.0,55.0,19.0,False
67,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,True
68,4.0,94.0,1.0,1.0,1.5,3.0,53.0,4.0,False
69,10.0,13.0,2.0,1.0,5.5,12.0,119.0,16.0,False
70,0.0,99.0,0.0,1.0,0.0,6.0,0.0,85.0,False
71,1.0,17.0,1.0,1.0,27.0,16.0,47.0,2.0,False
72,1.0,48.0,1.0,1.0,9.0,9.0,1.0,1.0,False
73,6.67,110.0,1.33,3.0,4.0,0.0,95.0,2.0,False
74,5.0,463.0,3.0,1.0,27.0,84.0,1.0,0.0,False
75,1.0,116.0,1.0,1.0,0.0,23.0,3.0,0.0,False
76,4.0,56.0,2.0,1.0,73.0,15.0,9.0,0.0,False
77,1.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,True
78,1.0,313.0,1.0,1.0,30.0,6.0,2.0,1.0,False
79,3.0,477.0,1.5,1.0,15.5,98.0,122.0,26.0,False
80,5.0,485.0,3.0,1.0,24.0,103.0,62.0,21.0,False
81,1.0,12.0,1.0,1.0,49.0,11.0,22.0,0.0,False
82,10.0,136.0,2.5,1.0,4.0,41.0,172.0,1.0,False
83,17.4,139.0,2.4,1.0,18.4,44.0,162.0,68.0,False
84,22.5,49.0,3.0,1.0,4.0,45.0,150.0,53.0,False
85,16.8,51.0,2.0,3.0,9.4,47.0,298.0,112.0,False
86,11.0,22.0,4.0,2.0,9.0,16.0,13.0,0.0,False
87,4.5,364.0,3.0,1.0,47.0,36.0,116.0,24.0,False
88,0.0,56.0,0.0,1.0,0.0,6.0,0.0,43.0,False
89,14.83,62.0,2.0,3.0,70.83,55.0,63.0,24.0,False
90,3.0,63.0,3.0,1.0,37.0,56.0,5.0,0.0,False
