,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,2.86,6.0,0.29,2.0,2.29,1.22,469.0,133.0,False
2,9.25,17.0,0.5,3.0,0.0,0.56,60.0,81.0,False
3,4.0,20.0,0.4,3.0,15.2,0.56,700.0,418.0,False
4,22.14,20.0,0.43,3.0,1.14,1.97,257.0,171.0,False
5,61.0,64.0,1.5,2.0,13.0,1.25,1.0,703.0,False
6,28.33,49.0,0.5,2.0,8.33,1.97,37.0,18.0,False
7,42.0,56.0,1.0,3.0,2.0,1.97,18.0,8.0,False
8,29.0,58.0,0.43,2.0,5.86,1.97,200.0,172.0,False
9,23.5,68.0,0.19,3.0,12.5,1.03,397.0,287.0,False
10,33.44,95.0,0.33,4.0,35.56,1.25,140.0,76.0,False
11,26.09,97.0,0.27,3.0,15.55,1.25,267.0,191.0,False
12,61.67,112.0,0.5,2.0,0.33,1.97,268.0,0.0,False
13,73.0,129.0,1.0,2.0,48.33,1.97,35.0,0.0,False
14,68.33,120.0,0.5,3.0,21.17,1.25,79.0,3.0,False
15,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
16,188.5,157.0,2.0,2.0,1.5,1.25,52.0,52.0,False
17,192.5,159.0,2.0,2.0,5.0,1.25,14.0,0.0,False
18,30.44,174.0,0.28,5.0,33.89,1.25,164.0,223.0,False
19,106.5,293.0,1.0,2.0,1.75,1.97,231.0,2.0,False
20,90.67,187.0,0.67,3.0,7.0,1.25,179.0,280.0,False
21,2.0,406.0,1.5,2.0,14.5,329.0,5.0,3.0,False
22,73.44,428.0,0.44,5.0,18.67,1.97,521.0,221.0,False
23,49.0,430.0,3.0,1.0,0.0,348.0,2.0,2.0,False
24,299.0,1.0,2.5,2.0,0.0,0.5,6.0,2.0,False
25,298.5,234.0,2.5,2.0,6.5,1.25,5.0,3.0,False
26,225.0,15.0,2.0,3.0,89.0,1.45,21.0,165.0,False
27,284.67,587.0,2.0,2.0,3.33,1.97,17.0,1.0,False
28,193.25,12.0,1.75,3.0,14.75,1.68,21.0,1.0,False
29,264.33,666.0,2.0,3.0,0.0,1.97,3.0,6.0,False
30,270.33,673.0,2.33,2.0,47.67,1.97,29.0,166.0,False
31,316.33,773.0,2.33,3.0,3.33,1.97,65.0,53.0,False
32,12.0,47.0,3.0,1.0,1.0,45.0,10.0,16.0,False
33,353.0,52.0,2.0,3.0,12.0,1.68,93.0,10.0,False
34,364.33,964.0,2.67,3.0,16.67,1.97,36.0,16.0,False
35,68.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,False
36,303.5,16.0,2.25,4.0,14.0,1.33,36.0,1.0,False
37,114.83,114.0,0.75,4.0,51.83,1.68,121.0,71.0,False
38,198.29,1207.0,1.29,4.0,2.14,1.97,20.0,7.0,False
39,214.29,219.0,1.43,7.0,4.14,0.27,20.0,32.0,False
40,192.25,30.0,1.25,5.0,24.12,0.34,304.0,22.0,False
41,113.4,39.0,0.73,6.0,12.13,1.12,582.0,585.0,False
42,178.7,1547.0,1.1,4.0,17.6,1.97,171.0,109.0,False
43,1.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,True
44,438.2,57.0,2.6,5.0,22.2,0.52,38.0,0.0,False
45,218.55,279.0,1.18,6.0,20.45,1.68,303.0,93.0,False
46,201.15,272.0,1.0,7.0,25.15,1.45,189.0,261.0,False
47,194.86,274.0,1.0,6.0,41.64,1.45,113.0,68.0,False
48,55.0,61.0,5.0,1.0,3.0,57.0,0.0,4.0,False
49,0.0,5.0,0.0,1.0,0.0,4.0,5.0,2.0,True
50,7.0,107.0,1.0,1.0,67.0,101.0,1.0,1.0,False
51,314.11,105.0,1.56,3.0,6.33,0.62,420.0,64.0,False
52,17.0,151.0,5.0,1.0,0.0,145.0,1.0,1.0,False
53,0.0,158.0,0.0,1.0,0.0,151.0,171.0,0.0,False
54,9.67,42.0,2.67,1.0,6.0,34.0,310.0,113.0,False
55,458.71,180.0,2.29,5.0,4.14,0.62,234.0,164.0,False
56,15.25,2.0,1.75,4.0,78.75,0.0,14.0,1.0,False
57,7.0,60.0,5.0,1.0,0.0,50.0,29.0,0.0,False
58,47.5,294.0,5.0,2.0,24.5,276.0,49.0,39.0,False
59,0.0,26.0,0.0,1.0,0.0,22.0,88.0,0.0,False
60,1.2,355.0,0.33,4.0,47.4,330.0,539.0,308.0,False
61,8.5,319.0,2.5,1.0,1.5,245.0,132.0,1.0,False
62,4.33,400.0,1.33,3.0,2.67,0.0,56.0,19.0,False
63,0.0,405.0,0.0,1.0,0.0,33.0,156.0,0.0,False
64,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,True
65,3.0,3.0,1.0,4.0,11.86,2.0,307.0,11.0,False
66,1.0,462.0,0.67,2.0,2.33,83.0,8.0,17.0,False
67,7.8,120.0,1.2,3.0,14.2,0.0,78.0,62.0,False
68,8.75,308.0,1.25,3.0,4.0,2.0,90.0,35.0,False
69,1.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,True
70,2.0,5.0,1.0,1.0,12.0,4.0,7.0,0.0,False
71,4.0,11.0,2.0,3.0,25.33,10.0,36.0,31.0,False
72,6.0,503.0,1.5,1.0,0.0,119.0,11.0,12.0,False
73,10.0,14.0,1.2,6.0,24.6,13.0,346.0,91.0,False
74,4.0,144.0,3.0,1.0,42.0,48.0,3.0,3.0,False
75,4.0,56.0,3.0,1.0,78.0,49.0,4.0,3.0,False
76,0.0,56.0,0.0,1.0,0.0,6.0,0.0,43.0,False
77,17.25,370.0,1.38,4.0,1.38,0.0,603.0,1.0,False
78,6.0,556.0,4.0,1.0,8.0,167.0,20.0,4.0,False
79,1.0,26.0,1.0,1.0,24.0,4.0,73.0,31.0,False
80,14.09,562.0,1.09,4.0,0.0,0.0,781.0,396.0,False
81,9.75,375.0,2.5,2.0,26.75,47.0,78.0,68.0,False
82,7.0,165.0,6.0,1.0,47.0,68.0,12.0,0.0,False
83,16.0,73.0,2.5,2.0,95.0,65.0,122.0,94.0,False
84,27.33,78.0,3.67,3.0,0.0,35.0,30.0,4.0,False
85,12.57,100.0,1.57,4.0,0.0,56.0,246.0,30.0,False
86,4.0,133.0,1.0,1.0,0.0,89.0,5.0,1.0,False
87,60.5,175.0,7.0,2.0,2.0,77.0,31.0,17.0,False
88,10.89,385.0,1.44,6.0,1.89,56.0,59.0,38.0,False
89,6.0,63.0,4.0,1.0,15.0,47.0,2.0,0.0,False
90,2.0,65.0,1.0,1.0,30.0,4.0,9.0,3.0,False
91,8.0,13.0,4.5,1.0,16.5,7.0,303.0,3.0,False
92,10.0,682.0,5.0,1.0,2.0,274.0,1.0,0.0,False
93,9.75,79.0,2.75,1.0,63.25,51.0,27.0,1.0,False
94,17.33,53.0,5.0,2.0,18.0,0.5,40.0,2.0,False
95,19.0,7.0,6.0,1.0,6.0,6.0,87.0,149.0,False
96,42.0,349.0,8.0,1.0,0.0,41.0,10.0,1.0,False
97,24.0,19.0,6.0,1.0,9.0,13.0,12.0,3.0,False
98,6.0,23.0,3.0,1.0,72.0,17.0,4.0,1.0,False
99,40.0,735.0,9.0,1.0,14.0,318.0,1.0,1.0,False
100,21.0,97.0,7.0,1.0,11.0,57.0,1.0,1.0,False
101,46.36,30.0,1.57,6.0,11.43,0.5,394.0,271.0,False
102,8.0,24.0,2.5,2.0,0.0,0.0,0.0,5.0,False
103,39.0,39.0,2.75,5.0,40.75,0.53,409.0,126.0,False
104,2.0,20.0,2.0,1.0,76.0,11.0,6.0,0.0,False
105,16.67,24.0,5.67,2.0,56.0,0.22,45.0,14.0,False
106,19.0,73.0,9.0,1.0,48.0,12.0,19.0,0.0,False
107,46.67,218.0,1.92,7.0,57.75,0.05,49.0,31.0,False
108,14.45,135.0,1.45,6.0,38.18,0.0,739.0,143.0,False
109,1.0,87.0,1.0,1.0,3.0,79.0,10.0,0.0,False
110,3.0,51.0,3.0,1.0,17.0,36.0,3.0,0.0,False
111,22.93,32.0,1.36,5.0,73.86,0.26,238.0,38.0,False
112,67.5,192.0,6.5,1.0,27.0,160.0,9.0,15.0,False
113,30.0,486.0,12.0,1.0,10.0,132.0,10.0,10.0,False
114,35.0,180.0,10.0,1.0,3.0,76.0,27.0,16.0,False
115,36.5,896.0,8.0,2.0,18.0,0.0,29.0,1.0,False
116,11.0,371.0,6.0,1.0,5.0,13.0,7.0,0.0,False
117,23.0,109.0,3.5,1.0,0.0,96.0,34.0,17.0,False
118,21.5,41.0,3.17,3.0,60.33,0.44,158.0,63.0,False
119,15.0,4.0,6.0,1.0,49.0,0.0,3.0,0.0,False
120,11.0,6.0,6.0,1.0,5.0,4.0,22.0,14.0,False
121,38.0,16.0,10.0,2.0,14.5,11.0,29.0,5.0,False
122,40.0,8.0,12.0,1.0,6.0,2.0,4.0,4.0,False
123,9.6,14.0,3.4,4.0,67.4,0.04,780.0,66.0,False
124,27.75,17.0,6.75,2.0,72.5,0.39,68.0,14.0,False
125,2.33,20.0,1.67,3.0,59.0,0.18,209.0,3.0,False
126,7.38,10.0,1.12,4.0,116.0,4.0,69.0,4.0,False
127,16.0,23.0,8.0,1.0,16.0,0.0,0.0,173.0,False
128,4.0,52.0,3.0,1.0,6.0,5.0,1.0,6.0,False
129,16.5,3.0,5.5,2.0,24.0,3.0,12.0,1.0,False
130,21.38,164.0,2.62,3.0,30.5,0.0,258.0,5.0,False
131,86.0,15.0,6.17,2.0,0.0,7.0,4.0,189.0,False
132,67.5,241.0,13.0,1.0,0.0,141.0,10.0,33.0,False
133,30.0,26.0,10.0,1.0,20.0,19.0,5.0,1.0,False
134,10.25,279.0,3.5,2.0,30.75,0.03,49.0,18.0,False
135,3.0,65.0,2.0,1.0,0.0,3.0,19.0,0.0,False
136,4.0,291.0,3.0,1.0,1.0,175.0,159.0,147.0,False
