,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,5.75,4.0,0.5,2.0,3.0,1.12,76.0,74.0,False
2,2.86,6.0,0.29,2.0,2.29,1.22,469.0,133.0,False
3,9.25,17.0,0.5,3.0,0.0,0.56,60.0,81.0,False
4,6.71,24.0,0.29,2.0,8.57,1.25,422.0,55.0,False
5,14.83,2.0,0.5,3.0,7.0,0.89,88.0,80.0,False
6,21.6,33.0,0.6,2.0,0.0,1.25,446.0,269.0,False
7,21.4,38.0,0.6,3.0,3.6,1.25,190.0,228.0,False
8,29.8,30.0,0.6,2.0,7.8,1.97,275.0,151.0,False
9,13.92,62.0,0.31,2.0,8.62,1.25,37.0,78.0,False
10,23.2,66.0,0.6,2.0,12.4,1.25,7.0,37.0,False
11,27.0,75.0,0.3,3.0,10.3,1.25,111.0,56.0,False
12,71.0,87.0,1.5,2.0,10.5,1.25,59.0,7.0,False
13,15.07,73.0,0.07,4.0,23.12,1.97,137.0,136.0,False
14,52.5,103.0,0.75,3.0,0.75,1.97,99.0,79.0,False
15,50.83,108.0,0.5,3.0,9.17,1.03,20.0,37.0,False
16,94.0,109.0,1.5,2.0,1.0,1.97,13.0,3.0,False
17,61.67,112.0,0.5,2.0,0.33,1.97,268.0,0.0,False
18,43.71,114.0,0.43,3.0,24.14,1.97,199.0,12.0,False
19,133.0,109.0,1.5,2.0,2.0,1.25,2.0,1.0,False
20,109.0,123.0,1.5,2.0,6.0,1.97,88.0,34.0,False
21,77.33,138.0,1.0,2.0,5.0,1.97,272.0,62.0,False
22,96.8,114.0,0.6,2.0,0.0,1.25,51.0,24.0,False
23,119.33,163.0,1.0,3.0,1.33,1.03,7.0,3.0,False
24,112.0,122.0,0.75,2.0,16.0,1.25,110.0,101.0,False
25,107.67,171.0,1.0,2.0,7.67,1.97,12.0,8.0,False
26,155.5,126.0,1.5,2.0,0.0,1.25,448.0,519.0,False
27,41.0,128.0,2.0,1.0,1.0,118.0,117.0,224.0,False
28,86.25,194.0,0.75,3.0,8.0,1.03,11.0,6.0,False
29,108.0,197.0,1.0,3.0,3.0,1.97,52.0,9.0,False
30,139.33,136.0,1.33,3.0,2.0,0.56,28.0,5.0,False
31,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
32,117.2,210.0,1.0,2.0,6.6,1.97,50.0,53.0,False
33,55.67,14.0,0.67,2.0,3.17,1.79,41.0,36.0,False
34,159.5,144.0,2.0,2.0,0.5,1.25,14.0,12.0,False
35,171.5,215.0,2.0,2.0,3.0,1.97,156.0,40.0,False
36,163.0,219.0,2.0,2.0,5.5,1.97,1.0,7.0,False
37,45.88,147.0,0.5,3.0,2.75,1.25,213.0,96.0,False
38,172.0,21.0,2.0,2.0,3.0,1.79,3.0,1.0,False
39,187.0,156.0,2.0,2.0,2.5,1.25,6.0,0.0,False
40,99.0,242.0,1.0,3.0,3.75,1.97,28.0,22.0,False
41,101.0,162.0,1.0,3.0,7.75,1.25,93.0,0.0,False
42,195.5,246.0,2.0,2.0,3.5,1.97,10.0,1.0,False
