,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,12.2,9.0,0.6,3.0,0.8,1.96,42.0,15.0,False
2,31.67,36.0,1.0,2.0,0.33,1.25,56.0,56.0,False
3,26.0,56.0,1.5,1.0,3.5,51.0,20.0,16.0,False
4,15.07,73.0,0.07,4.0,23.12,1.97,137.0,136.0,False
5,79.5,80.0,1.5,2.0,9.0,1.97,2.0,3.0,False
6,39.8,94.0,0.6,3.0,0.8,1.97,135.0,85.0,False
7,37.83,101.0,0.5,3.0,2.67,1.97,231.0,174.0,False
8,26.09,97.0,0.27,3.0,15.55,1.25,267.0,191.0,False
9,61.2,113.0,0.6,2.0,4.6,1.97,76.0,25.0,False
10,103.25,103.0,0.75,2.0,1.5,1.25,169.0,149.0,False
11,94.67,120.0,1.0,3.0,14.67,1.0,42.0,6.0,False
12,108.0,127.0,1.5,2.0,12.0,1.97,14.0,5.0,False
13,51.62,145.0,0.38,2.0,33.12,1.97,10.0,11.0,False
14,125.0,148.0,1.5,2.0,0.0,1.97,7.0,3.0,False
15,47.0,151.0,0.43,3.0,3.43,1.97,281.0,228.0,False
16,89.0,119.0,3.0,1.0,4.0,111.0,10.0,23.0,False
17,41.0,195.0,0.5,4.0,4.5,1.0,92.0,42.0,False
18,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
19,40.4,142.0,0.5,5.0,12.4,1.25,152.0,113.0,False
20,5.76,16.0,0.24,7.0,8.41,14.0,317.0,139.0,False
21,35.55,226.0,0.45,7.0,39.27,0.5,113.0,76.0,False
22,17.0,229.0,3.0,1.0,3.0,202.0,0.0,1.0,False
23,77.6,233.0,0.8,3.0,5.2,1.97,72.0,15.0,False
24,38.83,254.0,0.33,3.0,13.25,1.97,287.0,337.0,False
25,24.67,186.0,1.0,3.0,5.0,170.0,12.0,13.0,False
26,90.67,187.0,0.67,3.0,7.0,1.25,179.0,280.0,False
27,244.0,387.0,2.0,2.0,18.5,1.97,8.0,2.0,False
28,126.5,195.0,1.0,3.0,86.0,1.25,197.0,17.0,False
29,173.33,202.0,1.33,3.0,8.0,1.25,15.0,10.0,False
30,30.2,429.0,0.8,2.0,12.4,347.0,145.0,125.0,False
31,215.33,217.0,1.67,3.0,1.0,1.25,5.0,0.0,False
32,16.0,11.0,5.0,1.0,0.0,9.0,3.0,7.0,False
33,111.25,577.0,0.88,5.0,44.12,1.97,47.0,17.0,False
34,178.25,590.0,1.5,3.0,6.75,1.97,25.0,19.0,False
35,213.5,598.0,1.5,4.0,10.75,1.97,10.0,6.0,False
36,194.75,604.0,1.75,4.0,54.75,1.03,73.0,176.0,False
37,213.0,640.0,1.5,4.0,4.0,1.0,79.0,93.0,False
38,140.86,27.0,1.0,4.0,20.0,0.99,98.0,34.0,False
39,109.22,765.0,0.78,6.0,8.33,1.97,519.0,18.0,False
40,240.25,46.0,1.5,3.0,4.5,1.68,32.0,1.0,False
41,115.5,56.0,0.6,7.0,34.9,0.88,295.0,2.0,False
42,104.55,3.0,0.73,5.0,11.91,0.88,210.0,62.0,False
43,57.0,64.0,6.0,1.0,10.0,58.0,2.0,1.0,False
44,181.12,6.0,1.12,5.0,7.75,0.82,28.0,43.0,False
45,182.62,893.0,1.0,5.0,2.25,1.97,91.0,35.0,False
46,2.0,79.0,1.0,1.0,0.0,73.0,50.0,10.0,False
47,3.0,83.0,1.0,1.0,0.0,77.0,38.0,65.0,False
48,49.04,922.0,0.38,6.0,11.17,1.97,776.0,82.0,False
49,1.0,85.0,1.0,1.0,3.0,79.0,23.0,13.0,False
50,2.8,109.0,0.4,2.0,43.8,103.0,39.0,9.0,False
51,195.14,1130.0,1.29,4.0,1.29,1.0,92.0,38.0,False
52,15.5,70.0,3.5,2.0,0.0,63.0,3.0,10.0,False
53,195.67,159.0,1.0,4.0,34.67,1.68,155.0,4.0,False
54,1.0,128.0,1.0,1.0,0.0,3.0,7.0,12.0,False
55,44.91,204.0,0.3,5.0,10.85,0.68,700.0,91.0,False
56,199.62,239.0,1.38,2.0,0.0,1.68,340.0,215.0,False
57,272.5,34.0,1.83,2.0,2.0,1.12,90.0,57.0,False
58,1.0,44.0,1.0,1.0,2.0,30.0,1.0,1.0,False
59,3.0,182.0,2.0,1.0,15.0,139.0,1.0,1.0,False
60,170.0,62.0,0.92,5.0,18.75,1.33,672.0,46.0,False
61,138.86,255.0,0.79,3.0,9.43,1.68,31.0,44.0,False
62,1.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,True
63,157.0,269.0,0.93,4.0,20.93,1.68,938.0,6.0,False
64,25.0,20.0,5.0,1.0,2.0,14.0,5.0,1.0,False
65,187.36,73.0,0.93,4.0,3.14,0.52,725.0,250.0,False
66,194.86,274.0,1.0,6.0,41.64,1.45,113.0,68.0,False
67,6.5,276.0,2.0,2.0,15.5,229.0,6.0,5.0,False
68,0.0,5.0,0.0,1.0,0.0,4.0,5.0,2.0,True
69,314.11,105.0,1.56,3.0,6.33,0.62,420.0,64.0,False
70,63.5,1.0,3.5,1.0,44.5,0.0,13.0,4.0,False
71,1.0,46.0,1.0,1.0,0.0,45.0,3.0,3.0,False
72,1.0,17.0,1.0,1.0,13.0,0.0,3.0,2.0,False
73,14.67,20.0,2.33,1.0,54.33,16.0,243.0,19.0,False
74,62.5,80.0,5.5,1.0,5.5,71.0,41.0,21.0,False
75,0.0,39.0,0.0,1.0,0.0,3.0,87.0,0.0,False
76,0.0,374.0,0.0,3.0,0.0,5.0,427.0,41.0,False
77,0.0,40.0,0.0,1.0,0.0,4.0,113.0,10.0,False
78,1.0,382.0,1.0,1.0,0.0,10.0,1.0,2.0,False
79,1.0,329.0,0.4,3.0,1.2,3.0,127.0,34.0,False
80,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,True
81,1.0,42.0,0.33,2.0,0.0,4.0,77.0,15.0,False
82,1.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,True
83,18.0,7.0,2.0,2.0,12.0,6.0,78.0,3.0,False
84,5.5,4.0,2.0,2.0,26.0,1.0,51.0,14.0,False
85,25.0,36.0,4.0,1.0,4.0,33.0,19.0,8.0,False
86,12.33,37.0,1.33,2.0,9.33,34.0,133.0,112.0,False
87,11.0,22.0,4.0,2.0,9.0,16.0,13.0,0.0,False
88,25.0,366.0,2.67,1.0,12.0,38.0,192.0,86.0,False
89,20.0,540.0,4.5,1.0,12.5,152.0,51.0,22.0,False
90,14.88,548.0,0.82,5.0,3.0,159.0,409.0,165.0,False
