,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,5.75,4.0,0.5,2.0,3.0,1.12,76.0,74.0,False
2,14.83,2.0,0.5,3.0,7.0,0.89,88.0,80.0,False
3,24.67,14.0,1.0,2.0,2.33,1.97,140.0,22.0,False
4,31.0,59.0,1.0,2.0,2.33,1.25,75.0,1.0,False
5,29.8,30.0,0.6,2.0,7.8,1.97,275.0,151.0,False
6,40.0,37.0,0.75,3.0,6.25,1.03,5.0,4.0,False
7,73.5,70.0,1.5,2.0,3.0,1.97,14.0,6.0,False
8,89.0,78.0,1.5,2.0,5.0,1.97,5.0,8.0,False
9,67.25,93.0,0.75,2.0,1.0,1.25,76.0,55.0,False
10,61.67,124.0,0.5,2.0,3.17,1.97,127.0,114.0,False
11,116.67,155.0,1.0,2.0,0.0,1.97,1.0,5.0,False
12,73.71,156.0,0.43,2.0,7.0,1.97,70.0,1.0,False
13,115.33,118.0,1.0,3.0,0.0,0.56,8.0,3.0,False
14,138.5,173.0,1.5,2.0,0.0,1.97,8.0,3.0,False
15,49.5,198.0,0.38,3.0,12.88,1.97,171.0,316.0,False
16,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
17,172.0,21.0,2.0,2.0,3.0,1.79,3.0,1.0,False
18,61.43,169.0,0.71,2.0,12.0,1.25,9.0,166.0,False
19,114.75,176.0,1.0,3.0,9.25,1.25,29.0,28.0,False
20,6.5,285.0,1.0,2.0,2.0,1.12,1.0,1.0,False
21,98.0,288.0,0.8,3.0,1.6,1.97,22.0,9.0,False
22,137.0,376.0,1.25,4.0,16.75,1.97,25.0,6.0,False
23,2.0,406.0,1.5,2.0,14.5,329.0,5.0,3.0,False
24,278.5,451.0,2.5,2.0,23.5,1.97,4.0,1.0,False
25,283.0,469.0,2.5,2.0,52.5,1.97,5.0,4.0,False
26,206.33,508.0,1.67,3.0,4.67,1.97,58.0,3.0,False
27,213.5,598.0,1.5,4.0,10.75,1.97,10.0,6.0,False
28,87.0,21.0,5.0,1.0,0.0,18.0,1.0,1.0,False
29,298.67,26.0,2.0,3.0,6.67,1.68,74.0,3.0,False
30,216.5,30.0,1.75,4.0,6.5,0.67,40.0,12.0,False
31,68.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,False
32,1.0,94.0,1.0,1.0,26.0,88.0,4.0,3.0,False
33,2.0,189.0,1.0,1.0,0.0,5.0,14.0,17.0,False
34,214.62,174.0,1.38,3.0,5.12,1.45,279.0,14.0,False
35,270.14,194.0,1.57,4.0,24.0,1.45,383.0,2.0,False
36,1.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,True
37,0.0,5.0,0.0,1.0,0.0,4.0,5.0,2.0,True
38,7.0,107.0,1.0,1.0,67.0,101.0,1.0,1.0,False
39,48.5,139.0,1.25,4.0,0.5,133.0,22.0,45.0,False
40,262.82,115.0,1.45,4.0,1.64,1.33,43.0,22.0,False
41,8.0,67.0,5.0,1.0,17.0,57.0,48.0,5.0,False
42,11.0,219.0,6.0,1.0,0.0,204.0,2.0,5.0,False
