,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,6.74,7.0,0.09,2.0,12.5,0.99,830.0,871.0,False
2,9.67,26.0,1.0,2.0,4.0,1.25,24.0,44.0,False
3,21.4,38.0,0.6,3.0,3.6,1.25,190.0,228.0,False
4,5.28,18.0,0.17,4.0,31.78,1.97,137.0,106.0,False
5,19.62,27.0,0.38,3.0,7.12,1.97,479.0,282.0,False
6,25.25,69.0,0.38,2.0,5.25,1.25,366.0,156.0,False
7,29.33,61.0,1.0,1.0,4.0,53.0,32.0,34.0,False
8,23.5,68.0,0.19,3.0,12.5,1.03,397.0,287.0,False
9,26.09,97.0,0.27,3.0,15.55,1.25,267.0,191.0,False
10,30.0,115.0,2.0,1.0,2.0,105.0,6.0,6.0,False
11,69.33,118.0,1.0,3.0,8.0,1.97,52.0,22.0,False
12,31.8,136.0,0.3,4.0,8.9,1.97,526.0,515.0,False
13,1.0,0.0,1.0,1.0,14.0,0.0,1.0,1.0,False
14,168.5,168.0,1.5,2.0,1.0,1.97,19.0,10.0,False
15,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
16,70.2,22.0,0.8,2.0,4.0,1.79,184.0,40.0,False
17,177.5,230.0,2.0,2.0,6.0,1.97,20.0,7.0,False
18,30.44,174.0,0.28,5.0,33.89,1.25,164.0,223.0,False
19,106.5,293.0,1.0,2.0,1.75,1.97,231.0,2.0,False
20,11.0,296.0,1.5,2.0,1.5,249.0,8.0,7.0,False
21,12.5,341.0,1.0,2.0,90.5,285.0,17.0,7.0,False
22,73.71,357.0,0.57,3.0,20.43,1.97,13.0,11.0,False
23,257.0,372.0,2.5,2.0,9.5,1.97,2.0,1.0,False
24,173.33,202.0,1.33,3.0,8.0,1.25,15.0,10.0,False
25,2.0,406.0,1.5,2.0,14.5,329.0,5.0,3.0,False
26,186.67,206.0,1.67,2.0,3.67,1.25,43.0,5.0,False
27,51.27,501.0,0.4,9.0,41.87,1.03,95.0,53.0,False
28,120.0,533.0,1.17,3.0,23.5,1.97,39.0,31.0,False
29,233.33,249.0,2.33,2.0,37.67,1.25,5.0,229.0,False
30,81.92,264.0,0.5,3.0,23.58,1.25,675.0,574.0,False
31,300.0,702.0,2.0,3.0,139.33,1.97,33.0,11.0,False
32,46.34,888.0,0.24,8.0,17.32,0.68,529.0,613.0,False
33,244.5,958.0,1.33,4.0,25.0,1.97,44.0,30.0,False
