,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,0.0,8.0,0.0,1.0,0.0,8.0,200.0,0.0,False
2,21.67,34.0,1.0,2.0,0.0,1.25,147.0,4.0,False
3,14.1,44.0,0.14,3.0,5.81,1.25,453.0,595.0,False
4,3.0,12.0,0.5,1.0,14.0,12.0,19.0,14.0,False
5,23.0,19.0,1.0,3.0,12.33,1.97,24.0,10.0,False
6,19.62,27.0,0.38,3.0,7.12,1.97,479.0,282.0,False
7,13.52,58.0,0.15,5.0,17.59,1.25,235.0,101.0,False
8,61.0,64.0,1.5,2.0,13.0,1.25,1.0,703.0,False
9,45.0,72.0,0.75,2.0,3.0,1.25,487.0,249.0,False
10,35.45,81.0,0.27,2.0,1.0,1.25,114.0,89.0,False
11,79.5,80.0,1.5,2.0,9.0,1.97,2.0,3.0,False
12,49.0,92.0,0.75,2.0,32.5,1.25,31.0,7.0,False
13,55.0,85.0,1.0,2.0,6.67,1.97,28.0,5.0,False
14,68.0,110.0,0.5,2.0,1.83,1.97,189.0,23.0,False
15,61.67,112.0,0.5,2.0,0.33,1.97,268.0,0.0,False
16,69.33,118.0,1.0,3.0,8.0,1.97,52.0,22.0,False
17,61.67,124.0,0.5,2.0,3.17,1.97,127.0,114.0,False
18,73.0,129.0,1.0,2.0,48.33,1.97,35.0,0.0,False
19,101.0,158.0,0.75,2.0,0.25,1.97,33.0,4.0,False
20,56.62,121.0,0.38,4.0,14.62,0.56,252.0,123.0,False
21,112.0,122.0,0.75,2.0,16.0,1.25,110.0,101.0,False
22,155.5,126.0,1.5,2.0,0.0,1.25,448.0,519.0,False
23,9.0,178.0,2.5,2.0,0.0,0.99,17.0,28.0,False
24,121.25,131.0,0.75,2.0,9.25,1.25,134.0,276.0,False
25,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
26,157.5,211.0,2.0,2.0,2.0,1.97,9.0,2.0,False
27,48.71,10.0,0.57,3.0,0.0,1.79,9.0,6.0,False
28,42.25,18.0,0.5,2.0,0.25,1.79,1121.0,955.0,False
29,175.0,234.0,2.0,2.0,5.0,1.97,33.0,1.0,False
30,93.0,235.0,1.0,4.0,0.0,1.97,52.0,12.0,False
31,6.5,285.0,1.0,2.0,2.0,1.12,1.0,1.0,False
32,104.6,339.0,1.0,3.0,13.4,1.97,28.0,39.0,False
33,181.0,191.0,1.33,2.0,3.33,1.25,28.0,7.0,False
34,148.75,375.0,1.25,4.0,17.75,1.03,34.0,3.0,False
35,183.0,424.0,1.67,3.0,6.0,1.97,15.0,3.0,False
36,137.8,454.0,1.0,2.0,2.4,1.97,306.0,215.0,False
37,47.71,224.0,0.35,8.0,41.88,1.25,49.0,521.0,False
38,166.6,9.0,1.2,4.0,3.2,1.45,35.0,7.0,False
39,8.33,3.0,0.83,2.0,0.83,3.0,10.0,34.0,False
40,213.5,598.0,1.5,4.0,10.75,1.97,10.0,6.0,False
41,182.25,601.0,1.5,4.0,27.0,1.97,16.0,8.0,False
42,266.67,670.0,2.0,3.0,0.0,1.97,6.0,14.0,False
43,298.0,706.0,2.0,3.0,27.67,1.97,20.0,45.0,False
44,19.0,59.0,3.0,1.0,0.0,54.0,1.0,1.0,False
45,148.14,855.0,1.14,5.0,2.43,1.97,90.0,88.0,False
46,161.62,939.0,1.0,5.0,5.5,1.97,267.0,80.0,False
47,16.45,1175.0,0.64,5.0,6.27,1.0,24.0,31.0,False
48,24.92,121.0,0.77,4.0,34.85,105.0,162.0,27.0,False
49,75.05,194.0,0.53,4.0,0.0,0.68,411.0,73.0,False
50,2.0,224.0,2.0,1.0,2.0,11.0,0.0,18.0,False
51,98.88,1406.0,0.62,5.0,0.44,1.97,99.0,54.0,False
52,232.29,1421.0,1.57,4.0,1.43,1.0,1185.0,372.0,False
53,248.43,49.0,1.57,4.0,4.14,1.12,215.0,44.0,False
54,80.91,50.0,0.5,6.0,24.5,1.12,571.0,19.0,False
55,246.0,71.0,1.38,4.0,24.75,1.33,117.0,61.0,False
56,103.25,94.0,0.55,7.0,51.9,1.33,323.0,78.0,False
57,239.44,262.0,1.33,3.0,16.67,1.68,688.0,399.0,False
58,47.0,8.0,4.0,1.0,7.5,5.0,29.0,27.0,False
59,1.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,True
60,201.15,272.0,1.0,7.0,25.15,1.45,189.0,261.0,False
61,13.0,16.0,2.0,1.0,18.0,12.0,1.0,1.0,False
62,6.0,18.0,3.0,1.0,3.0,14.0,1.0,1.0,False
63,0.0,5.0,0.0,1.0,0.0,4.0,5.0,2.0,True
64,257.27,88.0,1.27,5.0,28.91,0.62,428.0,10.0,False
65,360.0,119.0,1.75,5.0,33.88,0.62,148.0,47.0,False
66,48.5,139.0,1.25,4.0,0.5,133.0,22.0,45.0,False
67,47.0,312.0,6.0,2.0,2.0,240.0,75.0,3.0,False
68,42.0,36.0,2.2,2.0,13.2,32.0,253.0,221.0,False
69,33.0,3.0,2.6,3.0,6.4,2.0,81.0,38.0,False
70,47.33,71.0,4.67,1.0,16.67,61.0,71.0,16.0,False
71,2.5,304.0,1.5,1.0,17.0,2.0,2.0,3.0,False
72,24.33,52.0,3.67,2.0,30.67,45.0,11.0,12.0,False
73,32.33,66.0,3.33,1.0,3.67,57.0,173.0,17.0,False
74,1.0,67.0,1.0,1.0,0.0,58.0,17.0,3.0,False
75,92.2,30.0,2.6,4.0,10.0,25.0,219.0,11.0,False
76,83.67,362.0,3.33,2.0,3.67,337.0,132.0,39.0,False
77,0.0,374.0,0.0,3.0,0.0,5.0,427.0,41.0,False
78,0.0,326.0,0.0,3.0,0.0,0.0,392.0,7.0,False
79,2.0,43.0,0.5,1.0,0.5,7.0,17.0,0.0,False
80,2.33,346.0,0.22,3.0,4.78,20.0,55.0,19.0,False
81,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,True
82,4.5,421.0,1.5,1.0,6.5,46.0,11.0,11.0,False
83,1.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,True
84,9.0,53.0,2.0,2.0,3.5,17.0,110.0,30.0,False
85,2.0,483.0,1.0,2.0,11.0,4.0,183.0,0.0,False
86,12.4,6.0,1.4,5.0,50.6,3.0,118.0,32.0,False
87,1.0,137.0,1.0,1.0,0.0,42.0,3.0,0.0,False
88,11.4,42.0,1.0,2.0,15.2,38.0,149.0,116.0,False
89,10.0,14.0,1.2,6.0,24.6,13.0,346.0,91.0,False
90,5.0,5.0,2.0,1.0,0.0,3.0,8.0,1.0,False
91,3.0,18.0,3.0,1.0,1.0,15.0,1.0,1.0,False
92,7.0,4.0,2.0,1.0,3.0,3.0,1.0,0.0,False
93,1.67,34.0,1.0,1.0,15.0,23.0,136.0,7.0,False
94,18.88,13.0,1.5,5.0,28.38,12.0,147.0,106.0,False
