,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,17.0,0.0,0.67,2.0,3.33,0.0,5.0,5.0,False
2,26.0,21.0,0.75,2.0,6.75,1.97,107.0,90.0,False
3,11.33,61.0,0.22,2.0,18.94,1.25,354.0,450.0,False
4,15.07,73.0,0.07,4.0,23.12,1.97,137.0,136.0,False
5,95.0,90.0,1.0,2.0,0.0,1.25,480.0,512.0,False
6,77.0,106.0,0.6,2.0,4.0,1.97,151.0,149.0,False
7,48.75,100.0,0.5,2.0,3.5,1.25,265.0,48.0,False
8,73.71,156.0,0.43,2.0,7.0,1.97,70.0,1.0,False
9,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
10,56.17,217.0,0.67,3.0,21.17,1.97,21.0,26.0,False
11,26.41,27.0,0.29,7.0,20.82,1.79,195.0,307.0,False
12,188.5,157.0,2.0,2.0,1.5,1.25,52.0,52.0,False
13,64.0,255.0,0.67,2.0,66.0,1.97,259.0,1.0,False
14,40.92,308.0,0.31,5.0,53.69,1.97,552.0,88.0,False
15,9.0,350.0,2.0,1.0,20.0,291.0,3.0,0.0,False
16,24.67,186.0,1.0,3.0,5.0,170.0,12.0,13.0,False
17,0.0,468.0,0.0,1.0,0.0,374.0,3.0,3.0,False
18,54.0,471.0,3.0,1.0,0.0,377.0,1.0,2.0,False
19,90.78,3.0,0.67,6.0,9.89,0.63,427.0,356.0,False
20,303.5,516.0,2.5,2.0,0.0,1.97,375.0,0.0,False
21,215.0,534.0,2.0,2.0,29.33,1.97,83.0,7.0,False
22,85.0,246.0,0.6,4.0,16.4,1.25,124.0,21.0,False
23,124.5,563.0,1.0,3.0,0.0,1.97,61.0,190.0,False
24,138.6,4.0,1.2,2.0,5.0,1.56,306.0,12.0,False
25,27.0,594.0,5.0,1.0,0.0,478.0,0.0,2.0,False
26,83.64,599.0,0.5,8.0,20.29,1.97,226.0,111.0,False
27,271.0,600.0,2.0,3.0,148.33,1.97,151.0,119.0,False
28,415.5,634.0,3.0,2.0,5.0,1.97,5.0,0.0,False
