,nuc,aexp,ndev,nd,age,asexp,la,ld,target
0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,True
1,5.19,23.0,0.12,4.0,4.12,0.35,376.0,134.0,False
2,13.56,35.0,0.33,3.0,1.56,1.25,794.0,85.0,False
3,12.08,11.0,0.31,2.0,4.54,1.97,85.0,88.0,False
4,4.15,42.0,0.05,7.0,18.38,1.25,629.0,318.0,False
5,5.28,18.0,0.17,4.0,31.78,1.97,137.0,106.0,False
6,11.33,61.0,0.22,2.0,18.94,1.25,354.0,450.0,False
7,28.0,63.0,0.33,3.0,4.89,1.25,530.0,308.0,False
8,25.92,40.0,0.25,3.0,11.42,1.0,757.0,848.0,False
9,0.0,41.0,0.0,2.0,0.0,37.0,337.0,0.0,False
10,35.45,81.0,0.27,2.0,1.0,1.25,114.0,89.0,False
11,67.25,93.0,0.75,2.0,1.0,1.25,76.0,55.0,False
12,0.0,137.0,0.0,1.0,0.0,125.0,86.0,0.0,False
13,56.62,121.0,0.38,4.0,14.62,0.56,252.0,123.0,False
14,168.0,1.0,2.0,2.0,0.0,1.0,12.0,6.0,False
15,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,True
16,35.55,226.0,0.45,7.0,39.27,0.5,113.0,76.0,False
17,67.83,244.0,0.83,3.0,4.0,1.0,193.0,2.0,False
18,23.0,267.0,1.5,1.0,0.0,231.0,27.0,6.0,False
19,93.33,355.0,0.67,4.0,3.67,1.97,24.0,8.0,False
20,24.67,186.0,1.0,3.0,5.0,170.0,12.0,13.0,False
21,141.5,192.0,1.0,2.0,3.5,1.25,23.0,34.0,False
22,261.0,427.0,2.0,2.0,38.5,1.97,6.0,3.0,False
23,296.0,444.0,2.5,2.0,0.0,1.97,10.0,1.0,False
24,167.25,456.0,1.5,4.0,2.25,1.03,8.0,5.0,False
25,288.0,221.0,2.5,2.0,8.0,1.25,7.0,1.0,False
26,219.33,513.0,2.0,3.0,5.67,1.0,6.0,1.0,False
27,212.67,237.0,1.67,2.0,23.33,1.25,39.0,34.0,False
28,237.0,526.0,2.0,3.0,16.33,1.97,10.0,8.0,False
29,28.58,554.0,0.24,12.0,39.61,1.0,42.0,35.0,False
30,199.75,588.0,1.5,2.0,8.75,1.97,110.0,79.0,False
31,271.0,600.0,2.0,3.0,148.33,1.97,151.0,119.0,False
32,209.0,695.0,1.5,3.0,1.5,1.97,22.0,4.0,False
33,240.0,31.0,1.5,2.0,6.0,1.68,93.0,42.0,False
34,2.0,38.0,1.0,1.0,39.0,36.0,0.0,8.0,False
35,437.5,735.0,3.0,2.0,17.0,1.97,38.0,43.0,False
36,216.2,774.0,1.4,3.0,9.8,1.97,69.0,44.0,False
37,344.33,49.0,2.33,3.0,2.0,0.88,27.0,19.0,False
38,148.14,855.0,1.14,5.0,2.43,1.97,90.0,88.0,False
39,362.0,947.0,2.67,2.0,12.0,1.97,37.0,4.0,False
40,2.0,93.0,1.0,1.0,22.0,87.0,18.0,46.0,False
