,nuc,aexp,age,asexp,la,ld,target
0,0.0,8.0,0.0,0.0,65.0,0.0,True
1,3.2,31.0,0.2,17.0,83.0,28.0,True
2,3.17,35.0,13.67,21.0,177.0,106.0,True
3,3.5,63.0,0.0,5.0,62.0,1.0,True
4,2.4,75.0,0.1,0.0,123.0,156.0,True
5,5.0,107.0,3.0,27.0,26.0,2.0,True
6,8.5,115.0,1.5,33.0,8.0,2.0,True
7,6.4,141.0,0.4,51.0,98.0,18.0,True
8,10.0,142.0,2.5,52.0,64.0,3.0,True
9,8.25,145.0,2.5,54.0,84.0,57.0,True
10,8.83,162.0,0.5,0.0,58.0,27.0,True
11,9.8,163.0,1.8,0.0,58.0,114.0,True
12,18.5,171.0,6.0,0.0,6.0,1.0,True
13,9.44,186.0,1.22,0.0,87.0,11.0,True
14,10.67,236.0,6.67,0.0,91.0,0.0,True
15,17.5,259.0,3.0,73.0,45.0,9.0,True
16,14.0,287.0,30.25,0.0,25.0,9.0,True
17,3.25,81.0,13.15,0.23,64.0,24.0,True
18,21.0,89.0,1.0,16.0,52.0,60.0,True
19,8.0,90.0,15.0,17.0,49.0,40.0,True
20,0.0,303.0,0.0,87.0,143.0,0.0,True
21,0.0,304.0,0.0,88.0,48.0,0.0,True
22,1.0,94.0,6.0,44.0,1.0,1.0,True
23,1.0,95.0,6.0,45.0,2.0,16.0,True
24,3.38,101.0,4.62,0.56,284.0,229.0,True
25,9.5,102.0,0.0,50.0,20.0,29.0,True
26,6.5,103.0,0.0,0.56,9.0,20.0,True
27,5.33,323.0,0.0,0.0,139.0,40.0,True
28,7.0,326.0,0.0,0.0,18.0,2.0,True
29,20.67,333.0,0.67,0.0,213.0,141.0,True
30,5.0,339.0,0.75,0.0,5.0,8.0,True
31,11.0,344.0,13.0,0.0,6.0,6.0,True
32,9.0,353.0,0.0,0.0,62.0,22.0,True
33,6.0,355.0,1.5,0.0,31.0,5.0,True
34,2.17,356.0,1.56,0.0,48.0,29.0,True
35,13.5,370.0,0.0,0.0,11.0,0.0,True
36,14.33,438.0,10.33,0.0,5.0,12.0,True
37,33.0,28.0,0.0,7.0,12.0,18.0,True
38,17.0,446.0,18.0,0.0,7.0,0.0,True
39,8.5,458.0,0.0,19.0,11.0,2.0,True
40,16.0,42.0,36.0,13.0,66.0,41.0,True
41,12.0,464.0,1.0,21.0,0.0,12.0,False
42,9.33,479.0,0.0,25.0,5.0,4.0,True
43,1.5,506.0,37.5,8.0,34.0,26.0,True
44,7.0,60.0,61.33,0.0,23.0,23.0,True
45,13.0,533.0,0.0,0.0,57.0,6.0,True
46,0.0,570.0,0.0,1.0,78.0,0.0,True
47,1.67,74.0,0.89,0.0,523.0,445.0,True
48,12.0,75.0,0.0,34.0,138.0,115.0,True
49,5.6,77.0,0.0,0.0,44.0,5.0,True
50,11.5,86.0,1.0,37.0,26.0,3.0,True
51,5.53,629.0,1.18,0.0,212.0,18.0,True
52,5.0,0.0,35.0,0.0,21.0,14.0,True
53,0.0,153.0,0.0,0.0,200.0,0.0,True
54,9.0,162.0,62.0,0.0,67.0,62.0,True
55,8.75,883.0,2.33,0.0,251.0,60.0,True
56,14.14,21.0,21.43,1.0,177.0,20.0,True
57,26.0,1.0,0.0,1.0,2.0,2.0,True
58,10.37,954.0,6.6,0.0,225.0,27.0,True
59,11.49,956.0,16.66,0.0,5024.0,240.0,True
60,10.5,958.0,10.75,0.0,318.0,32.0,True
61,28.0,2.0,8.25,0.44,25.0,0.0,True
62,10.64,960.0,8.91,0.0,222.0,87.0,True
63,27.6,0.0,5.4,0.0,1981.0,1.0,True
64,2.0,33.0,4.5,0.0,3.0,2.0,True
65,11.3,1040.0,9.6,0.0,479.0,139.0,True
66,16.3,1049.0,8.7,0.0,1308.0,2.0,True
67,15.0,1072.0,16.79,0.24,303.0,415.0,True
68,32.33,1.0,2.0,0.0,655.0,2.0,True
69,22.0,0.0,34.61,0.0,1442.0,267.0,True
70,3.62,0.0,7.62,0.0,76.0,27.0,True
71,16.17,1.0,1.67,0.5,124.0,13.0,True
72,5.5,2.0,5.5,1.0,96.0,30.0,True
73,4.38,48.0,20.0,0.49,40.0,9.0,True
74,11.67,49.0,7.33,0.94,42.0,54.0,True
75,8.0,39.0,14.5,2.0,540.0,128.0,True
76,3.0,16.0,50.17,5.0,68.0,10.0,True
77,7.67,41.0,59.33,1.0,21.0,28.0,True
78,9.86,5.0,16.29,0.51,78.0,9.0,True
79,11.0,3.0,1.0,0.0,1.0,1.0,True
80,1.0,3.0,5.5,1.0,122.0,1.0,True
81,8.0,18.0,0.0,3.0,6.0,5.0,True
82,12.25,6.0,3.0,0.22,74.0,0.0,True
83,0.88,1.0,5.12,1.0,132.0,40.0,True
84,12.67,7.0,48.33,0.91,7.0,12.0,True
85,2.0,2.0,19.0,2.0,14.0,0.0,True
86,21.77,0.0,70.46,0.0,568.0,738.0,True
87,23.0,0.0,27.0,0.0,4.0,1.0,True
88,25.44,0.0,11.67,0.0,494.0,3.0,True
89,7.16,30.0,18.48,0.0,309.0,109.0,True
90,5.0,0.0,21.0,0.0,21.0,4.0,True
91,7.13,1145.0,34.57,0.0,2300.0,651.0,True
92,9.33,1.0,17.78,0.5,515.0,25.0,True
93,10.8,34.0,34.2,0.0,69.0,15.0,True
94,9.22,0.0,5.83,0.0,4572.0,192.0,True
