,nuc,aexp,age,asexp,la,ld,target
0,2.3,32.0,2.3,0.11,273.0,117.0,True
1,2.43,34.0,1.21,0.03,522.0,60.0,True
2,2.08,36.0,8.92,0.0,399.0,47.0,True
3,1.81,38.0,7.69,0.11,387.0,42.0,True
4,3.38,54.0,0.0,35.0,407.0,82.0,True
5,0.75,62.0,4.88,0.0,347.0,13.0,True
6,0.0,68.0,0.0,12.0,593.0,0.0,True
7,1.8,70.0,2.0,0.0,242.0,13.0,True
8,1.86,72.0,0.0,0.0,311.0,10.0,True
9,3.38,76.0,0.38,0.25,230.0,29.0,True
10,3.32,90.0,1.68,0.0,416.0,126.0,True
11,4.67,95.0,0.2,0.0,128.0,59.0,True
12,8.83,98.0,0.33,0.0,40.0,62.0,True
13,4.0,101.0,1.2,20.0,263.0,4.0,True
14,6.14,105.0,2.0,0.06,254.0,24.0,True
15,5.0,108.0,1.88,28.0,188.0,87.0,True
16,9.86,139.0,2.71,0.52,829.0,19.0,True
17,14.14,148.0,1.29,0.0,99.0,18.0,True
18,6.79,150.0,2.68,0.0,478.0,68.0,True
19,17.0,161.0,0.5,0.0,44.0,5.0,True
20,8.83,162.0,0.5,0.0,58.0,27.0,True
21,9.8,163.0,1.8,0.0,58.0,114.0,True
22,9.42,169.0,3.5,0.0,292.0,6.0,True
23,18.5,171.0,6.0,0.0,6.0,1.0,True
24,11.09,172.0,1.73,0.0,442.0,71.0,True
25,7.62,25.0,7.0,0.5,111.0,77.0,True
26,7.06,173.0,0.62,0.0,473.0,138.0,True
27,7.06,173.0,0.62,0.0,473.0,138.0,True
28,9.33,184.0,4.56,0.0,54.0,71.0,True
29,9.44,186.0,1.22,0.0,87.0,11.0,True
30,4.33,212.0,12.33,0.0,60.0,6.0,True
31,0.2,228.0,0.2,1.0,324.0,0.0,True
32,1.8,235.0,3.0,5.0,381.0,76.0,True
33,10.67,236.0,6.67,0.0,91.0,0.0,True
34,2.75,237.0,0.0,0.0,144.0,8.0,True
35,5.86,244.0,17.29,0.0,168.0,5.0,True
36,4.31,245.0,4.06,0.0,405.0,66.0,True
37,23.29,72.0,0.43,0.51,362.0,53.0,True
38,15.67,274.0,7.33,0.0,46.0,30.0,True
39,14.0,287.0,30.25,0.0,25.0,9.0,True
40,0.0,307.0,0.0,4.0,937.0,0.0,True
41,15.0,309.0,0.0,0.06,230.0,0.0,True
42,3.38,101.0,4.62,0.56,284.0,229.0,True
43,4.68,314.0,0.42,0.0,333.0,123.0,True
44,13.14,318.0,2.57,0.0,37.0,17.0,True
45,8.4,320.0,0.0,0.0,38.0,39.0,True
46,5.33,323.0,0.0,0.0,139.0,40.0,True
47,7.0,326.0,0.0,0.0,18.0,2.0,True
48,20.67,333.0,0.67,0.0,213.0,141.0,True
49,5.0,339.0,0.75,0.0,5.0,8.0,True
50,6.0,341.0,0.0,0.0,29.0,45.0,True
51,7.2,342.0,0.8,0.0,78.0,30.0,True
52,11.0,344.0,13.0,0.0,6.0,6.0,True
53,11.58,351.0,0.75,0.0,132.0,67.0,True
