,nuc,aexp,age,asexp,la,ld,target
0,0.3,23.0,0.24,11.0,416.0,1061.0,True
1,1.33,28.0,0.22,15.0,193.0,35.0,True
2,3.2,31.0,0.2,17.0,83.0,28.0,True
3,3.17,35.0,13.67,21.0,177.0,106.0,True
4,3.33,39.0,11.33,0.11,17.0,19.0,True
5,1.57,77.0,0.14,0.0,145.0,60.0,True
6,3.25,78.0,0.12,0.0,120.0,41.0,True
7,4.67,95.0,0.2,0.0,128.0,59.0,True
8,4.0,101.0,1.2,20.0,263.0,4.0,True
9,10.25,136.0,1.5,48.0,74.0,21.0,True
10,8.25,145.0,2.5,54.0,84.0,57.0,True
11,14.14,148.0,1.29,0.0,99.0,18.0,True
12,6.79,150.0,2.68,0.0,478.0,68.0,True
13,9.8,163.0,1.8,0.0,58.0,114.0,True
14,7.83,23.0,5.5,4.0,74.0,114.0,True
15,7.62,25.0,7.0,0.5,111.0,77.0,True
16,7.06,173.0,0.62,0.0,473.0,138.0,True
17,7.06,173.0,0.62,0.0,473.0,138.0,True
18,9.44,186.0,1.22,0.0,87.0,11.0,True
19,14.2,31.0,11.6,0.56,15.0,15.0,True
20,5.0,32.0,0.0,21.0,136.0,89.0,True
21,16.0,33.0,14.0,22.0,6.0,9.0,True
22,6.0,40.0,22.0,25.0,28.0,9.0,True
23,8.0,202.0,32.0,75.0,1.0,1.0,True
24,4.33,212.0,12.33,0.0,60.0,6.0,True
25,6.38,218.0,9.81,0.0,374.0,380.0,True
26,1.6,225.0,21.0,68.0,91.0,52.0,True
27,2.75,237.0,0.0,0.0,144.0,8.0,True
28,5.86,244.0,17.29,0.0,168.0,5.0,True
29,4.31,245.0,4.06,0.0,405.0,66.0,True
30,6.0,250.0,2.0,8.0,1.0,1.0,True
31,15.0,309.0,0.0,0.06,230.0,0.0,True
32,1.0,93.0,6.0,43.0,7.0,20.0,True
33,24.0,98.0,6.0,19.0,31.0,28.0,True
34,8.33,99.0,0.0,20.0,47.0,43.0,True
