,nuc,aexp,age,asexp,la,ld,target
0,0.0,3.0,0.0,0.0,1377.0,0.0,True
1,0.1,6.0,2.19,2.0,176.0,78.0,True
2,0.0,8.0,0.0,0.0,65.0,0.0,True
3,0.0,20.0,0.0,8.0,0.0,80.0,True
4,0.83,24.0,1.0,0.11,360.0,14.0,True
5,0.0,29.0,0.0,16.0,66.0,0.0,True
6,2.3,32.0,2.3,0.11,273.0,117.0,True
7,3.29,37.0,0.0,0.01,51.0,29.0,True
8,5.0,43.0,9.12,26.0,46.0,61.0,True
9,1.0,60.0,5.95,0.0,57.0,17.0,True
10,3.38,76.0,0.38,0.25,230.0,29.0,True
11,3.25,78.0,0.12,0.0,120.0,41.0,True
12,3.32,90.0,1.68,0.0,416.0,126.0,True
13,2.83,92.0,0.33,0.0,91.0,12.0,True
14,9.0,99.0,0.0,22.0,2.0,21.0,True
15,4.0,101.0,1.2,20.0,263.0,4.0,True
16,6.14,105.0,2.0,0.06,254.0,24.0,True
17,5.0,107.0,3.0,27.0,26.0,2.0,True
18,10.25,136.0,1.5,48.0,74.0,21.0,True
19,9.86,139.0,2.71,0.52,829.0,19.0,True
20,6.4,141.0,0.4,51.0,98.0,18.0,True
21,10.0,142.0,2.5,52.0,64.0,3.0,True
22,12.5,143.0,2.5,53.0,23.0,2.0,True
23,7.06,173.0,0.62,0.0,473.0,138.0,True
24,14.0,197.0,23.0,59.0,12.0,10.0,True
25,6.0,40.0,22.0,25.0,28.0,9.0,True
26,24.0,42.0,15.0,27.0,16.0,0.0,True
27,4.33,212.0,12.33,0.0,60.0,6.0,True
28,0.2,228.0,0.2,1.0,324.0,0.0,True
29,1.8,235.0,3.0,5.0,381.0,76.0,True
30,2.75,237.0,0.0,0.0,144.0,8.0,True
31,15.67,274.0,7.33,0.0,46.0,30.0,True
32,3.38,91.0,6.95,0.23,542.0,478.0,True
33,0.0,307.0,0.0,4.0,937.0,0.0,True
34,3.38,101.0,4.62,0.56,284.0,229.0,True
35,6.5,103.0,0.0,0.56,9.0,20.0,True
36,4.0,332.0,0.0,0.0,11.0,17.0,True
37,11.0,344.0,13.0,0.0,6.0,6.0,True
38,5.56,350.0,4.44,0.0,593.0,610.0,True
