,nuc,aexp,age,asexp,la,ld,target
0,0.0,7.0,0.0,3.0,171.0,0.0,True
1,1.0,17.0,0.0,0.0,92.0,17.0,True
2,0.5,19.0,0.5,0.11,11.0,4.0,True
3,0.0,29.0,0.0,16.0,66.0,0.0,True
4,2.5,33.0,0.0,19.0,88.0,6.0,True
5,3.17,35.0,13.67,21.0,177.0,106.0,True
6,2.33,55.0,0.0,36.0,18.0,0.0,True
7,0.0,61.0,0.0,0.0,19.0,9.0,True
8,2.4,75.0,0.1,0.0,123.0,156.0,True
9,3.25,78.0,0.12,0.0,120.0,41.0,True
10,3.0,81.0,0.0,21.0,15.0,12.0,True
11,2.0,85.0,0.0,12.0,1.0,2.0,True
12,3.32,90.0,1.68,0.0,416.0,126.0,True
13,9.0,99.0,0.0,22.0,2.0,21.0,True
14,9.0,100.0,0.0,28.0,1.0,0.0,True
15,6.0,102.0,0.86,0.0,40.0,26.0,True
16,9.5,116.0,0.0,34.0,2.0,2.0,True
17,10.25,136.0,1.5,48.0,74.0,21.0,True
18,12.5,143.0,2.5,53.0,23.0,2.0,True
19,8.83,162.0,0.5,0.0,58.0,27.0,True
20,9.42,169.0,3.5,0.0,292.0,6.0,True
21,18.5,171.0,6.0,0.0,6.0,1.0,True
22,7.83,23.0,5.5,4.0,74.0,114.0,True
23,7.62,25.0,7.0,0.5,111.0,77.0,True
24,14.2,31.0,11.6,0.56,15.0,15.0,True
25,16.0,33.0,14.0,22.0,6.0,9.0,True
26,14.0,197.0,23.0,59.0,12.0,10.0,True
27,14.0,197.0,23.0,59.0,12.0,10.0,True
28,24.0,42.0,15.0,27.0,16.0,0.0,True
29,13.2,49.0,14.8,28.0,23.0,23.0,True
30,6.38,218.0,9.81,0.0,374.0,380.0,True
31,1.6,225.0,21.0,68.0,91.0,52.0,True
32,0.2,228.0,0.2,1.0,324.0,0.0,True
33,1.0,231.0,5.0,2.0,60.0,11.0,True
34,3.0,233.0,0.0,4.0,0.0,1.0,True
35,1.8,235.0,3.0,5.0,381.0,76.0,True
36,5.86,244.0,17.29,0.0,168.0,5.0,True
37,4.31,245.0,4.06,0.0,405.0,66.0,True
38,3.25,81.0,13.15,0.23,64.0,24.0,True
39,0.0,82.0,0.0,36.0,2.0,16.0,True
40,1.0,94.0,6.0,44.0,1.0,1.0,True
41,13.14,318.0,2.57,0.0,37.0,17.0,True
42,8.4,320.0,0.0,0.0,38.0,39.0,True
43,6.0,355.0,1.5,0.0,31.0,5.0,True
44,2.17,356.0,1.56,0.0,48.0,29.0,True
45,13.5,370.0,0.0,0.0,11.0,0.0,True
46,10.0,397.0,12.0,21.0,8.0,19.0,True
47,8.5,432.0,41.5,0.0,12.0,10.0,True
48,0.0,23.0,0.0,4.0,21.0,14.0,True
49,12.0,464.0,1.0,21.0,0.0,12.0,False
50,17.0,44.0,0.0,14.0,22.0,1.0,True
51,3.5,471.0,19.0,30.0,37.0,2.0,True
52,8.33,495.0,17.89,0.0,228.0,19.0,True
53,1.0,503.0,75.0,6.0,4.0,6.0,True
54,10.38,510.0,106.38,0.0,22.0,6.0,True
55,5.0,72.0,5.0,32.0,3.0,0.0,True
56,1.0,604.0,5.0,30.0,43.0,2.0,True
57,16.67,695.0,11.67,0.0,11.0,13.0,True
58,8.0,709.0,11.0,54.0,10.0,24.0,True
59,9.5,0.0,13.5,0.0,23.0,2.0,True
60,9.0,162.0,62.0,0.0,67.0,62.0,True
61,7.0,163.0,30.0,0.0,79.0,76.0,True
62,15.0,165.0,69.43,39.0,461.0,421.0,True
63,5.79,849.0,26.57,0.0,373.0,197.0,True
64,8.0,911.0,19.5,0.0,42.0,19.0,True
65,14.14,21.0,21.43,1.0,177.0,20.0,True
66,28.0,2.0,8.25,0.44,25.0,0.0,True
67,9.25,968.0,27.25,0.0,24.0,3.0,True
68,28.0,1.0,10.0,0.0,42.0,18.0,True
69,9.0,9.0,15.0,0.0,5.0,2.0,True
70,2.0,33.0,4.5,0.0,3.0,2.0,True
71,7.67,34.0,27.67,0.0,21.0,8.0,True
72,10.4,1.0,4.0,0.5,308.0,0.0,True
73,2.22,1063.0,27.0,0.0,90.0,35.0,True
74,1.0,12.0,18.0,3.0,21.0,48.0,True
75,4.67,0.0,40.33,0.0,151.0,19.0,True
76,3.62,0.0,7.62,0.0,76.0,27.0,True
77,4.09,1.0,10.36,0.67,110.0,15.0,True
78,2.5,2.0,26.5,0.25,3.0,2.0,True
79,3.42,3.0,13.83,0.48,389.0,31.0,True
80,1.8,0.0,69.2,0.0,72.0,5.0,True
81,2.67,1.0,152.67,1.0,24.0,27.0,True
82,4.0,1.0,86.5,1.0,8.0,7.0,True
83,2.91,1112.0,59.18,0.0,271.0,51.0,True
84,6.4,8.0,17.7,1.0,667.0,10.0,True
85,1.0,3.0,5.5,1.0,122.0,1.0,True
86,20.89,14.0,67.89,0.0,34.0,25.0,True
87,13.0,3.0,21.0,1.0,137.0,3.0,True
88,2.5,4.0,3.5,4.0,207.0,10.0,True
89,24.62,22.0,21.62,0.0,220.0,151.0,True
90,2.5,1.0,50.0,1.0,0.0,8.0,True
91,17.0,0.0,7.8,0.0,284.0,49.0,True
92,26.0,34.0,19.0,6.0,6.0,1.0,True
93,21.0,4.0,8.0,1.0,2.0,1.0,True
94,8.5,3.0,7.0,1.0,5.0,0.0,True
95,4.8,32.0,19.6,11.0,71.0,159.0,True
96,19.25,3.0,33.17,0.52,152.0,4.0,True
97,10.8,34.0,34.2,0.0,69.0,15.0,True
98,17.0,14.0,41.5,0.88,24.0,2.0,True
99,4.67,3.0,72.0,1.26,108.0,63.0,True
100,10.75,0.0,7.25,0.0,165.0,27.0,True
101,6.0,44.0,24.0,1.0,29.0,21.0,True
102,3.0,37.0,95.0,0.0,1.0,7.0,True
103,30.83,0.0,18.33,0.0,215.0,85.0,True
104,5.67,6.0,3.0,0.56,21.0,21.0,True
105,3.56,18.0,152.81,0.5,325.0,116.0,True
106,37.67,43.0,68.67,0.0,38.0,620.0,True
107,18.0,46.0,78.0,3.0,1.0,2.0,True
108,1.17,146.0,10.83,0.0,67.0,80.0,True
109,4.0,147.0,0.0,1.0,2.0,2.0,True
110,1.83,51.0,4.5,1.0,107.0,79.0,True
111,4.67,15.0,4.0,11.0,143.0,6.0,True
112,12.25,2.0,1.0,1.0,28.0,19.0,True
113,9.5,57.0,3.75,22.0,47.0,51.0,True
114,2.0,1.0,4.25,0.0,117.0,54.0,True
115,8.5,18.0,17.5,0.0,32.0,5.0,True
116,3.0,66.0,70.33,27.0,55.0,19.0,True
117,1.5,26.0,3.5,1.0,24.0,12.0,True
118,14.0,1.0,236.5,0.0,5.0,12.0,True
119,10.0,17.0,26.0,13.0,2.0,37.0,True
120,3.0,1.0,14.75,0.0,136.0,40.0,True
121,26.43,18.0,6.86,0.83,51.0,3.0,True
122,1.5,1.0,19.5,0.0,8.0,4.0,True
123,29.0,33.0,7.0,8.0,4.0,4.0,True
124,5.67,155.0,200.33,31.0,29.0,401.0,True
125,7.5,13.0,24.5,0.0,26.0,26.0,True
126,17.75,37.0,21.5,0.24,235.0,4.0,True
127,22.5,7.0,22.5,6.0,33.0,6.0,True
128,3.0,0.0,12.0,0.0,2.0,0.0,True
129,22.0,1.0,10.6,0.5,424.0,2.0,True
130,27.67,25.0,5.67,0.0,45.0,9.0,True
131,29.33,105.0,19.89,0.0,81.0,160.0,True
132,18.52,108.0,34.17,0.08,398.0,157.0,True
133,13.5,43.0,13.0,0.0,105.0,99.0,True
134,1.5,4.0,54.0,0.0,195.0,105.0,True
135,42.0,36.0,23.83,0.0,22.0,8.0,True
136,2.39,45.0,28.33,0.29,304.0,376.0,True
137,6.0,4.0,93.5,4.0,43.0,8.0,True
138,2.83,33.0,14.83,2.0,377.0,3.0,True
139,1.0,2.0,191.33,0.0,37.0,26.0,True
140,20.57,116.0,5.29,0.5,216.0,95.0,True
141,24.86,6.0,17.0,0.89,122.0,6.0,True
142,39.33,13.0,34.0,0.0,5.0,1.0,True
143,18.75,36.0,9.75,0.33,53.0,11.0,True
144,19.0,33.0,9.0,0.93,30.0,8.0,True
145,15.0,119.0,4.75,0.0,230.0,4.0,True
146,20.25,37.0,36.12,0.88,111.0,107.0,True
147,1.33,31.0,147.0,24.0,4.0,4.0,True
148,12.0,1.0,0.0,1.0,8.0,1.0,True
149,3.33,0.0,34.17,0.0,937.0,12.0,True
150,5.06,1.0,62.62,0.6,436.0,44.0,True
151,14.8,19.0,37.9,0.0,378.0,86.0,True
152,20.23,82.0,25.18,0.2,203.0,38.0,True
153,2.0,0.0,21.75,0.0,57.0,21.0,True
154,34.36,34.0,73.27,0.5,137.0,10.0,True
155,12.33,6.0,11.67,1.12,155.0,46.0,True
156,21.0,9.0,4.33,0.11,95.0,4.0,True
157,19.09,42.0,17.82,0.33,17.0,94.0,True
158,4.0,0.0,144.0,0.0,16.0,18.0,True
159,2.0,0.0,91.5,0.0,19.0,12.0,True
160,9.0,2.0,24.0,1.0,9.0,24.0,True
161,3.0,1.0,59.0,0.0,10.0,10.0,True
162,22.33,3.0,12.0,0.88,64.0,25.0,True
163,7.0,52.0,5.0,0.0,58.0,23.0,True
164,7.0,63.0,4.0,12.0,8.0,8.0,True
165,10.0,1.0,5.0,0.0,10.0,10.0,True
166,6.5,1.0,4.0,0.0,23.0,2.0,True
167,9.5,70.0,6.5,18.0,80.0,7.0,True
168,12.71,83.0,133.94,0.0,121.0,138.0,True
169,18.75,0.0,38.5,0.0,81.0,12.0,True
170,3.0,5.0,21.0,1.0,2.0,0.0,True
171,20.0,2.0,6.75,1.0,111.0,19.0,True
172,6.0,56.0,0.0,11.0,2.0,1.0,True
173,5.0,54.0,3.0,37.0,3.0,0.0,True
174,24.86,78.0,71.71,0.08,33.0,7.0,True
175,17.86,61.0,65.67,0.9,83.0,83.0,True
176,1.0,41.0,107.0,8.0,33.0,0.0,True
177,25.76,84.0,40.38,0.11,793.0,158.0,True
178,10.5,5.0,33.5,2.0,64.0,0.0,True
179,46.6,7.0,146.2,0.41,200.0,76.0,True
180,33.17,3.0,49.17,2.0,37.0,10.0,True
181,38.86,1.0,39.86,0.67,81.0,44.0,True
182,7.5,2.0,4.5,2.0,7.0,6.0,True
183,8.21,0.0,22.71,0.0,930.0,22.0,True
184,6.5,109.0,37.5,39.0,14.0,0.0,True
185,29.36,98.0,81.29,0.01,1754.0,84.0,True
186,4.0,3.0,27.0,2.0,25.0,1.0,True
187,14.0,0.0,79.0,0.0,22.0,4.0,True
188,14.5,7.0,160.5,6.0,1.0,2.0,True
189,5.17,7.0,89.75,0.65,549.0,171.0,True
190,0.93,48.0,38.29,0.0,452.0,71.0,True
191,24.67,2.0,52.0,0.0,97.0,34.0,True
192,1.5,4.0,6.5,0.94,74.0,0.0,True
193,2.33,49.0,8.0,1.0,17.0,9.0,True
194,50.0,0.0,60.0,0.0,68.0,3.0,True
195,50.0,0.0,37.0,0.0,20.0,14.0,True
196,8.67,115.0,75.0,0.0,47.0,1.0,True
197,6.67,3.0,77.0,0.12,35.0,4.0,True
198,28.35,124.0,12.94,0.33,455.0,58.0,True
199,34.94,126.0,44.62,0.25,318.0,334.0,True
200,18.33,8.0,107.04,0.06,1131.0,278.0,True
201,6.5,55.87,14.18,20.17,9.74,0.74,True
202,4.18,22.14,18.7,7.46,4.61,0.25,True
203,8.88,90.47,9.54,33.21,15.01,1.24,True
204,8.51,85.05,10.27,31.16,14.18,1.16,True
205,4.08,20.66,18.9,6.9,4.38,0.23,True
206,3.54,12.83,19.95,3.95,3.19,0.11,True
207,10.83,118.74,5.75,43.86,19.31,1.65,True
208,11.38,126.7,4.69,46.86,20.52,1.76,True
209,7.14,65.2,12.93,23.68,11.16,0.87,True
210,6.07,49.55,15.03,17.79,8.78,0.65,True
211,5.22,37.24,16.68,13.15,6.91,0.47,True
212,5.35,39.17,16.42,13.87,7.2,0.5,True
213,6.53,56.32,14.12,20.34,9.81,0.74,True
214,8.57,85.86,10.16,31.47,14.3,1.17,True
215,12.0,135.74,3.47,50.26,21.89,1.89,True
216,10.64,115.95,6.13,42.81,18.88,1.61,True
217,12.23,139.1,3.02,51.53,22.41,1.94,True
218,7.89,75.96,11.49,27.74,12.8,1.03,True
219,6.57,56.84,14.05,20.53,9.89,0.75,True
220,8.11,79.28,11.04,28.99,13.3,1.08,True
221,5.44,40.39,16.26,14.33,7.38,0.51,True
222,3.26,8.77,20.49,2.42,2.57,0.05,True
223,6.13,50.43,14.91,18.12,8.91,0.66,True
224,6.06,49.42,15.05,17.74,8.76,0.64,True
225,11.7,131.35,4.06,48.61,21.23,1.83,True
226,8.28,81.75,10.71,29.92,13.68,1.11,True
227,6.45,55.18,14.27,19.91,9.64,0.73,True
228,7.04,63.71,13.13,23.12,10.93,0.85,True
229,9.52,99.73,8.3,36.69,16.41,1.37,True
230,3.89,17.86,19.28,5.85,3.96,0.19,True
231,7.41,69.09,12.41,25.15,11.75,0.93,True
232,12.01,135.89,3.45,50.32,21.92,1.9,True
233,5.78,45.42,15.58,16.23,8.15,0.59,True
234,5.17,36.46,16.78,12.86,6.79,0.46,True
235,7.23,66.42,12.77,24.14,11.35,0.89,True
236,8.47,84.44,10.35,30.93,14.09,1.15,True
237,7.24,66.63,12.74,24.22,11.38,0.89,True
238,11.03,121.64,5.36,44.95,19.75,1.69,True
239,11.25,124.81,4.94,46.14,20.23,1.74,True
240,6.4,54.33,14.39,19.59,9.51,0.71,True
241,4.97,33.61,17.16,11.78,6.35,0.41,True
242,7.34,68.01,12.55,24.74,11.59,0.91,True
243,6.81,60.41,13.57,21.88,10.43,0.8,True
244,7.61,72.02,12.02,26.25,12.2,0.97,True
245,10.72,117.12,5.97,43.25,19.06,1.62,True
246,10.68,116.55,6.05,43.03,18.98,1.62,True
247,5.1,35.56,16.9,12.51,6.65,0.44,True
248,10.37,112.07,6.65,41.34,18.29,1.55,True
249,7.47,69.9,12.3,25.45,11.88,0.94,True
250,3.82,16.96,19.4,5.5,3.82,0.17,True
251,11.6,129.95,4.25,48.08,21.01,1.81,True
252,6.64,57.91,13.91,20.94,10.05,0.77,True
253,5.24,37.55,16.64,13.27,6.95,0.47,True
254,7.43,69.42,12.36,25.28,11.8,0.93,True
255,6.49,55.63,14.21,20.08,9.7,0.73,True
256,4.94,33.24,17.21,11.64,6.3,0.41,True
257,10.73,117.28,5.95,43.31,19.09,1.63,True
258,6.59,57.22,14.0,20.68,9.95,0.76,True
259,8.31,82.15,10.66,30.07,13.74,1.12,True
260,7.25,66.73,12.72,24.26,11.39,0.89,True
261,3.85,17.41,19.34,5.68,3.89,0.18,True
262,10.39,112.3,6.62,41.43,18.33,1.56,True
263,4.21,22.59,18.64,7.63,4.68,0.25,True
264,8.74,88.37,9.82,32.41,14.69,1.21,True
265,10.67,116.44,6.06,42.99,18.96,1.62,True
266,3.51,12.38,20.01,3.78,3.12,0.11,True
267,9.46,98.85,8.42,36.36,16.28,1.36,True
268,6.19,51.39,14.78,18.48,9.06,0.67,True
269,5.29,38.31,16.53,13.55,7.07,0.48,True
270,9.06,93.04,9.2,34.18,15.4,1.28,True
271,5.05,34.74,17.01,12.21,6.53,0.43,True
272,9.98,106.42,7.4,39.22,17.43,1.47,True
273,7.68,73.01,11.88,26.63,12.35,0.99,True
274,11.29,125.44,4.85,46.38,20.33,1.75,True
275,9.51,99.51,8.33,36.61,16.38,1.37,True
276,12.27,139.65,2.95,51.74,22.49,1.95,True
277,7.36,68.32,12.51,24.86,11.64,0.92,True
278,7.97,77.13,11.33,28.18,12.98,1.05,True
279,11.21,124.25,5.01,45.93,20.15,1.73,True
280,4.1,20.96,18.86,7.01,4.43,0.23,True
281,12.01,135.92,3.45,50.33,21.92,1.9,True
