,nuc,aexp,age,asexp,la,ld,target
0,0.31,18.0,0.0,0.0,105.0,101.0,True
1,0.75,21.0,0.5,0.17,157.0,228.0,True
2,1.5,25.0,0.5,13.0,26.0,18.0,True
3,3.29,37.0,0.0,0.01,51.0,29.0,True
4,1.0,60.0,5.95,0.0,57.0,17.0,True
5,3.25,73.0,0.0,0.0,61.0,11.0,True
6,2.4,75.0,0.1,0.0,123.0,156.0,True
7,2.0,85.0,0.0,12.0,1.0,2.0,True
8,2.0,87.0,0.0,13.0,76.0,3.0,True
9,9.0,100.0,0.0,28.0,1.0,0.0,True
10,4.0,101.0,1.2,20.0,263.0,4.0,True
11,6.0,102.0,0.86,0.0,40.0,26.0,True
12,6.14,105.0,2.0,0.06,254.0,24.0,True
13,8.5,115.0,1.5,33.0,8.0,2.0,True
14,6.33,132.0,1.33,0.0,27.0,13.0,True
15,8.0,137.0,1.5,49.0,3.0,1.0,True
16,6.79,150.0,2.68,0.0,478.0,68.0,True
17,17.0,161.0,0.5,0.0,44.0,5.0,True
18,9.0,168.0,0.0,49.0,5.0,2.0,True
19,9.42,169.0,3.5,0.0,292.0,6.0,True
20,7.06,173.0,0.62,0.0,473.0,138.0,True
21,16.0,33.0,14.0,22.0,6.0,9.0,True
22,8.0,202.0,32.0,75.0,1.0,1.0,True
23,10.67,236.0,6.67,0.0,91.0,0.0,True
24,3.0,272.0,61.0,84.0,5.0,1.0,True
25,7.0,292.0,39.0,86.0,1.0,1.0,True
26,1.0,93.0,6.0,43.0,7.0,20.0,True
27,5.33,323.0,0.0,0.0,139.0,40.0,True
28,7.0,326.0,0.0,0.0,18.0,2.0,True
29,6.0,341.0,0.0,0.0,29.0,45.0,True
30,11.0,344.0,13.0,0.0,6.0,6.0,True
31,11.58,351.0,0.75,0.0,132.0,67.0,True
32,6.0,355.0,1.5,0.0,31.0,5.0,True
33,17.89,359.0,1.44,0.0,38.0,89.0,True
34,13.5,370.0,0.0,0.0,11.0,0.0,True
35,33.0,28.0,0.0,7.0,12.0,18.0,True
36,8.0,445.0,44.33,159.0,18.0,8.0,True
37,36.0,33.0,2.0,10.0,6.0,2.0,True
38,12.0,464.0,1.0,21.0,0.0,12.0,False
39,18.0,494.0,22.0,127.0,4.0,4.0,True
40,1.0,503.0,75.0,6.0,4.0,6.0,True
41,1.5,506.0,37.5,8.0,34.0,26.0,True
42,20.0,48.0,0.0,17.0,41.0,0.0,True
43,9.75,50.0,0.0,0.0,16.0,10.0,True
44,6.67,52.0,0.0,0.0,10.0,9.0,True
45,3.0,53.0,23.0,22.0,6.0,6.0,True
46,11.4,56.0,5.6,24.0,389.0,0.0,True
47,26.5,61.0,0.5,0.0,85.0,4.0,True
48,1.0,577.0,223.0,195.0,0.0,30.0,True
49,41.0,6.0,2.33,0.83,35.0,40.0,True
50,23.0,7.0,0.33,0.76,20.0,11.0,True
51,60.0,15.0,31.0,0.0,6.0,4.0,True
52,14.14,21.0,21.43,1.0,177.0,20.0,True
53,35.0,1.0,31.0,0.0,3.0,2.0,True
54,28.0,2.0,8.25,0.44,25.0,0.0,True
55,9.0,9.0,15.0,0.0,5.0,2.0,True
56,6.0,0.0,144.75,0.0,33.0,9.0,True
57,2.0,33.0,4.5,0.0,3.0,2.0,True
58,27.0,1047.0,33.0,0.01,212.0,137.0,True
59,13.0,0.0,3.0,0.0,1.0,1.0,True
60,6.67,11.0,30.67,2.0,90.0,50.0,True
61,32.33,1.0,2.0,0.0,655.0,2.0,True
62,2.0,0.0,7.22,0.0,141.0,8.0,True
63,2.0,6.0,43.0,0.0,1.0,0.0,True
64,5.5,2.0,5.5,1.0,96.0,30.0,True
65,2.67,1.0,152.67,1.0,24.0,27.0,True
66,15.2,134.0,16.0,0.56,64.0,75.0,True
67,24.62,22.0,21.62,0.0,220.0,151.0,True
68,20.32,0.0,11.0,0.0,557.0,65.0,True
69,5.77,53.0,11.88,0.0,717.0,157.0,True
70,2.0,56.0,15.0,5.0,22.0,18.0,True
71,5.0,0.0,21.0,0.0,21.0,4.0,True
72,30.77,1.0,16.23,0.5,385.0,131.0,True
73,26.0,10.0,14.8,0.0,180.0,0.0,True
74,8.9,35.0,11.4,0.5,254.0,12.0,True
75,4.5,0.0,74.25,0.0,72.0,8.0,True
76,7.0,0.0,22.5,0.0,13.0,3.0,True
77,17.0,14.0,41.5,0.88,24.0,2.0,True
78,8.0,9.0,25.0,1.0,44.0,38.0,True
79,4.67,3.0,72.0,1.26,108.0,63.0,True
80,42.0,3.0,3.0,2.0,20.0,4.0,True
81,43.0,1.0,3.0,0.0,8.0,5.0,True
82,3.0,37.0,95.0,0.0,1.0,7.0,True
83,30.83,0.0,18.33,0.0,215.0,85.0,True
84,5.07,1159.0,62.93,0.0,200.0,8.0,True
85,20.75,44.0,0.75,0.0,2.0,4.0,True
86,18.0,46.0,78.0,3.0,1.0,2.0,True
87,26.67,5.0,15.78,0.74,157.0,9.0,True
88,4.0,147.0,0.0,1.0,2.0,2.0,True
89,17.5,18.0,3.0,5.0,5.0,5.0,True
90,4.67,15.0,4.0,11.0,143.0,6.0,True
91,33.0,85.0,4.0,10.0,4.0,4.0,True
92,12.88,86.0,9.12,1.0,81.0,97.0,True
93,16.0,58.0,0.0,23.0,15.0,16.0,True
94,8.86,21.0,10.57,0.01,334.0,16.0,True
95,26.33,59.0,6.0,0.0,6.0,2.0,True
96,11.4,151.0,5.4,0.0,121.0,19.0,True
97,28.8,15.0,13.56,0.0,730.0,241.0,True
98,10.0,17.0,26.0,13.0,2.0,37.0,True
99,3.0,1.0,14.75,0.0,136.0,40.0,True
100,1.0,2.0,11.0,1.0,17.0,1.0,True
101,7.67,69.0,9.33,5.0,98.0,48.0,True
102,29.0,33.0,7.0,8.0,4.0,4.0,True
103,45.0,6.0,5.0,1.0,17.0,0.0,True
104,19.5,67.0,11.0,20.0,6.0,23.0,True
105,4.6,1176.0,61.0,0.0,31.0,5.0,True
106,32.71,2.0,8.57,0.0,109.0,10.0,True
107,7.5,13.0,24.5,0.0,26.0,26.0,True
108,20.0,36.0,15.0,2.0,10.0,2.0,True
109,16.73,23.0,26.73,0.83,27.0,28.0,True
110,33.0,2.0,31.25,0.44,123.0,3.0,True
111,27.67,25.0,5.67,0.0,45.0,9.0,True
112,52.0,17.0,7.0,8.0,6.0,1.0,True
113,24.5,19.0,30.0,1.0,6.0,2.0,True
114,29.33,105.0,19.89,0.0,81.0,160.0,True
115,10.25,0.0,99.25,0.0,19.0,8.0,True
116,48.33,2.0,7.67,1.25,44.0,3.0,True
117,24.0,24.0,22.0,18.0,17.0,15.0,True
118,34.79,2.0,10.93,0.16,947.0,12.0,True
119,8.69,0.0,24.81,0.0,579.0,43.0,True
120,1.0,110.0,1.0,6.0,11.0,11.0,True
121,6.2,32.0,46.4,0.0,93.0,28.0,True
122,49.25,0.0,23.5,0.0,7.0,7.0,True
123,5.0,0.0,76.0,0.0,3.0,0.0,True
124,38.67,81.0,4.83,0.02,42.0,40.0,True
125,1.0,2.0,191.33,0.0,37.0,26.0,True
126,25.33,47.0,24.67,0.02,246.0,18.0,True
127,33.6,15.0,7.9,0.0,623.0,120.0,True
128,18.75,36.0,9.75,0.33,53.0,11.0,True
129,20.25,37.0,36.12,0.88,111.0,107.0,True
130,12.0,1.0,0.0,1.0,8.0,1.0,True
131,3.33,0.0,34.17,0.0,937.0,12.0,True
132,34.36,34.0,73.27,0.5,137.0,10.0,True
133,21.0,9.0,4.33,0.11,95.0,4.0,True
134,20.0,4.0,0.0,0.06,7.0,1.0,True
135,15.67,2.0,17.0,0.75,262.0,53.0,True
136,8.46,40.0,31.54,0.0,679.0,688.0,True
137,19.09,42.0,17.82,0.33,17.0,94.0,True
138,2.0,0.0,91.5,0.0,19.0,12.0,True
139,7.5,1.0,10.67,0.0,116.0,119.0,True
140,2.0,0.0,3.0,0.0,45.0,2.0,True
141,35.25,74.0,15.38,0.0,425.0,449.0,True
142,22.33,3.0,12.0,0.88,64.0,25.0,True
143,19.0,87.0,21.0,10.0,166.0,57.0,True
144,43.0,30.0,5.14,0.46,96.0,24.0,True
145,18.33,38.0,29.33,0.01,112.0,14.0,True
146,1.6,58.0,41.6,0.0,50.0,0.0,True
147,6.5,60.0,6.67,0.0,264.0,50.0,True
148,11.2,1209.0,54.6,55.0,79.0,4.0,True
