,nuc,aexp,age,asexp,la,ld,target
0,0.0,7.0,0.0,3.0,171.0,0.0,True
1,1.33,28.0,0.22,15.0,193.0,35.0,True
2,2.43,34.0,1.21,0.03,522.0,60.0,True
3,0.0,48.0,0.0,30.0,36.0,0.0,True
4,1.0,51.0,0.0,33.0,99.0,5.0,True
5,2.33,55.0,0.0,36.0,18.0,0.0,True
6,1.25,56.0,0.0,37.0,462.0,81.0,True
7,2.75,58.0,0.0,39.0,1.0,17.0,True
8,3.5,63.0,0.0,5.0,62.0,1.0,True
9,1.4,69.0,0.8,0.0,43.0,36.0,True
10,1.8,70.0,2.0,0.0,242.0,13.0,True
11,3.25,73.0,0.0,0.0,61.0,11.0,True
12,3.38,76.0,0.38,0.25,230.0,29.0,True
13,3.25,78.0,0.12,0.0,120.0,41.0,True
14,2.0,87.0,0.0,13.0,76.0,3.0,True
15,3.32,90.0,1.68,0.0,416.0,126.0,True
16,4.67,95.0,0.2,0.0,128.0,59.0,True
17,5.0,107.0,3.0,27.0,26.0,2.0,True
18,10.25,136.0,1.5,48.0,74.0,21.0,True
19,8.0,137.0,1.5,49.0,3.0,1.0,True
20,9.86,139.0,2.71,0.52,829.0,19.0,True
21,6.79,150.0,2.68,0.0,478.0,68.0,True
22,14.0,153.0,0.67,57.0,5.0,5.0,True
23,8.83,162.0,0.5,0.0,58.0,27.0,True
24,9.8,163.0,1.8,0.0,58.0,114.0,True
25,11.09,172.0,1.73,0.0,442.0,71.0,True
26,6.67,180.0,1.33,70.0,71.0,25.0,True
27,9.33,184.0,4.56,0.0,54.0,71.0,True
28,16.0,33.0,14.0,22.0,6.0,9.0,True
29,6.38,218.0,9.81,0.0,374.0,380.0,True
30,7.5,224.0,0.5,67.0,3.0,1.0,True
31,2.0,232.0,0.0,3.0,81.0,5.0,True
32,1.8,235.0,3.0,5.0,381.0,76.0,True
33,2.75,237.0,0.0,0.0,144.0,8.0,True
34,6.0,250.0,2.0,8.0,1.0,1.0,True
35,17.5,259.0,3.0,73.0,45.0,9.0,True
36,3.0,264.0,0.0,75.0,22.0,14.0,True
37,3.0,272.0,61.0,84.0,5.0,1.0,True
38,8.0,277.0,0.0,81.0,23.0,3.0,True
39,7.0,292.0,39.0,86.0,1.0,1.0,True
40,0.0,82.0,0.0,36.0,2.0,16.0,True
41,0.0,84.0,0.0,38.0,94.0,62.0,True
42,8.0,90.0,15.0,17.0,49.0,40.0,True
43,4.0,92.0,6.0,42.0,2.0,0.0,True
44,1.0,93.0,6.0,43.0,7.0,20.0,True
45,1.0,95.0,6.0,45.0,2.0,16.0,True
46,5.0,97.0,0.0,47.0,22.0,5.0,True
47,24.0,98.0,6.0,19.0,31.0,28.0,True
48,9.5,102.0,0.0,50.0,20.0,29.0,True
49,6.5,103.0,0.0,0.56,9.0,20.0,True
50,5.33,323.0,0.0,0.0,139.0,40.0,True
51,20.67,333.0,0.67,0.0,213.0,141.0,True
52,11.0,344.0,13.0,0.0,6.0,6.0,True
53,9.0,353.0,0.0,0.0,62.0,22.0,True
54,9.0,426.0,31.0,113.0,19.0,0.0,True
55,8.5,432.0,41.5,0.0,12.0,10.0,True
56,5.33,453.0,66.0,15.0,198.0,193.0,True
57,12.0,464.0,1.0,21.0,0.0,12.0,False
58,8.33,478.0,17.67,24.0,64.0,14.0,True
59,8.33,495.0,17.89,0.0,228.0,19.0,True
60,9.75,50.0,0.0,0.0,16.0,10.0,True
61,6.67,52.0,0.0,0.0,10.0,9.0,True
62,12.0,55.0,7.67,0.0,37.0,38.0,True
63,11.4,56.0,5.6,24.0,389.0,0.0,True
64,2.57,540.0,0.57,0.0,322.0,39.0,True
65,9.0,68.0,0.0,30.0,4.0,3.0,True
66,11.5,86.0,1.0,37.0,26.0,3.0,True
67,7.9,617.0,4.76,0.0,255.0,219.0,True
68,0.0,153.0,0.0,0.0,200.0,0.0,True
69,9.0,162.0,62.0,0.0,67.0,62.0,True
70,5.79,849.0,26.57,0.0,373.0,197.0,True
71,9.0,9.0,15.0,0.0,5.0,2.0,True
72,2.25,0.0,6.25,0.0,64.0,45.0,True
73,2.0,33.0,4.5,0.0,3.0,2.0,True
74,17.67,25.0,14.83,0.02,117.0,27.0,True
75,6.67,11.0,30.67,2.0,90.0,50.0,True
76,1.0,12.0,18.0,3.0,21.0,48.0,True
77,4.67,0.0,40.33,0.0,151.0,19.0,True
78,2.0,0.0,7.22,0.0,141.0,8.0,True
79,16.17,1.0,1.67,0.5,124.0,13.0,True
80,5.5,2.0,5.5,1.0,96.0,30.0,True
81,3.42,3.0,13.83,0.48,389.0,31.0,True
82,15.8,2.0,49.2,0.2,24.0,7.0,True
83,9.86,5.0,16.29,0.51,78.0,9.0,True
84,6.4,8.0,17.7,1.0,667.0,10.0,True
85,9.0,29.0,3.0,2.0,29.0,36.0,True
86,20.6,0.0,27.0,0.0,21.0,4.0,True
87,20.89,14.0,67.89,0.0,34.0,25.0,True
88,5.0,32.0,6.0,1.0,60.0,24.0,True
89,4.67,4.0,16.67,0.05,613.0,2.0,True
90,1.8,19.0,0.0,4.0,676.0,178.0,True
91,7.4,4.0,3.2,0.88,460.0,15.0,True
92,15.2,134.0,16.0,0.56,64.0,75.0,True
93,12.67,7.0,48.33,0.91,7.0,12.0,True
94,2.5,4.0,3.5,4.0,207.0,10.0,True
95,6.0,5.0,8.0,5.0,1.0,1.0,True
96,21.77,0.0,70.46,0.0,568.0,738.0,True
97,14.17,2.0,8.83,0.0,70.0,14.0,True
98,11.0,3.0,4.0,0.0,12.0,20.0,True
99,25.44,0.0,11.67,0.0,494.0,3.0,True
100,5.0,0.0,21.0,0.0,21.0,4.0,True
101,9.58,1.0,55.08,0.25,377.0,110.0,True
102,10.5,2.0,8.0,1.0,17.0,8.0,True
103,4.8,32.0,19.6,11.0,71.0,159.0,True
104,19.25,3.0,33.17,0.52,152.0,4.0,True
105,7.0,0.0,22.5,0.0,13.0,3.0,True
106,17.0,14.0,41.5,0.88,24.0,2.0,True
107,30.83,0.0,18.33,0.0,215.0,85.0,True
108,16.94,38.0,66.31,0.02,437.0,171.0,True
109,17.33,17.0,25.67,0.05,145.0,17.0,True
110,3.33,0.0,37.33,0.0,51.0,16.0,True
111,9.0,47.0,3.0,1.0,18.0,18.0,True
112,19.67,48.0,6.17,10.0,153.0,8.0,True
113,8.0,52.0,5.0,1.0,5.0,5.0,True
114,2.67,26.0,3.0,0.0,60.0,53.0,True
115,4.67,15.0,4.0,11.0,143.0,6.0,True
116,18.0,57.0,9.07,0.0,376.0,485.0,True
117,16.0,0.0,16.5,0.0,2.0,2.0,True
118,10.0,63.0,0.0,3.0,3.0,1.0,True
119,3.0,66.0,70.33,27.0,55.0,19.0,True
120,5.6,67.0,5.8,0.0,114.0,1.0,True
121,6.0,30.0,4.0,2.0,1.0,0.0,True
122,3.0,29.0,3.5,1.0,40.0,14.0,True
123,3.0,1.0,14.75,0.0,136.0,40.0,True
124,15.78,28.0,37.89,0.99,68.0,56.0,True
125,7.67,69.0,9.33,5.0,98.0,48.0,True
126,1.5,0.0,6.5,0.0,27.0,11.0,True
127,19.92,19.0,3.92,0.83,303.0,38.0,True
128,4.33,10.0,6.67,0.0,232.0,0.0,True
129,14.29,7.0,42.71,0.07,176.0,15.0,True
130,20.0,73.0,16.0,1.0,138.0,315.0,True
131,19.5,67.0,11.0,20.0,6.0,23.0,True
132,7.5,13.0,24.5,0.0,26.0,26.0,True
133,16.73,23.0,26.73,0.83,27.0,28.0,True
134,22.5,7.0,22.5,6.0,33.0,6.0,True
135,10.5,76.0,0.0,8.0,43.0,41.0,True
136,24.0,24.0,22.0,18.0,17.0,15.0,True
137,18.52,108.0,34.17,0.08,398.0,157.0,True
138,6.0,80.0,42.0,30.0,21.0,4.0,True
139,16.0,25.0,10.0,19.0,6.0,4.0,True
140,13.5,43.0,13.0,0.0,105.0,99.0,True
141,1.0,110.0,1.0,6.0,11.0,11.0,True
142,1.5,4.0,54.0,0.0,195.0,105.0,True
143,14.18,19.0,45.65,0.25,132.0,27.0,True
144,2.39,45.0,28.33,0.29,304.0,376.0,True
145,6.0,4.0,93.5,4.0,43.0,8.0,True
146,5.0,0.0,76.0,0.0,3.0,0.0,True
147,20.57,116.0,5.29,0.5,216.0,95.0,True
148,15.16,117.0,38.04,0.05,230.0,67.0,True
149,9.2,0.0,119.14,0.0,213.0,219.0,True
150,15.0,119.0,4.75,0.0,230.0,4.0,True
151,17.0,0.0,20.0,0.0,2.0,6.0,True
152,10.71,23.0,42.71,8.0,24.0,18.0,True
153,4.5,41.0,59.0,14.0,25.0,3.0,True
154,7.0,44.0,6.0,15.0,7.0,2.0,True
155,7.5,1.0,10.67,0.0,116.0,119.0,True
156,8.0,47.0,13.69,0.0,662.0,758.0,True
157,24.0,40.0,17.0,29.0,8.0,0.0,True
158,28.07,85.0,17.53,0.02,113.0,113.0,True
159,35.25,74.0,15.38,0.0,425.0,449.0,True
160,3.0,1.0,59.0,0.0,10.0,10.0,True
161,18.33,38.0,29.33,0.01,112.0,14.0,True
162,7.0,63.0,4.0,12.0,8.0,8.0,True
163,6.5,1.0,4.0,0.0,23.0,2.0,True
164,5.5,69.0,55.0,0.29,8.0,21.0,True
165,16.77,45.0,16.38,0.24,1093.0,200.0,True
166,4.0,90.0,0.0,35.0,6.0,1.0,True
167,10.75,3.0,37.75,0.62,112.0,5.0,True
168,6.0,56.0,0.0,11.0,2.0,1.0,True
169,5.0,54.0,3.0,37.0,3.0,0.0,True
