,nuc,aexp,age,asexp,la,ld,target
0,0.31,18.0,0.0,0.0,105.0,101.0,True
1,1.33,28.0,0.22,15.0,193.0,35.0,True
2,4.0,53.0,0.0,34.0,0.0,775.0,True
3,0.0,89.0,0.0,15.0,1219.0,0.0,True
4,3.32,90.0,1.68,0.0,416.0,126.0,True
5,4.4,93.0,0.93,0.0,169.0,1300.0,True
6,4.67,95.0,0.2,0.0,128.0,59.0,True
7,4.0,101.0,1.2,20.0,263.0,4.0,True
8,6.0,102.0,0.86,0.0,40.0,26.0,True
9,5.0,108.0,1.88,28.0,188.0,87.0,True
10,9.86,139.0,2.71,0.52,829.0,19.0,True
11,17.0,161.0,0.5,0.0,44.0,5.0,True
12,9.42,169.0,3.5,0.0,292.0,6.0,True
13,7.06,173.0,0.62,0.0,473.0,138.0,True
14,9.33,184.0,4.56,0.0,54.0,71.0,True
15,9.44,186.0,1.22,0.0,87.0,11.0,True
16,24.0,42.0,15.0,27.0,16.0,0.0,True
17,13.2,49.0,14.8,28.0,23.0,23.0,True
18,0.2,228.0,0.2,1.0,324.0,0.0,True
19,1.8,235.0,3.0,5.0,381.0,76.0,True
20,15.67,274.0,7.33,0.0,46.0,30.0,True
21,14.0,287.0,30.25,0.0,25.0,9.0,True
22,8.4,320.0,0.0,0.0,38.0,39.0,True
23,20.67,333.0,0.67,0.0,213.0,141.0,True
24,5.56,350.0,4.44,0.0,593.0,610.0,True
25,9.0,353.0,0.0,0.0,62.0,22.0,True
26,10.0,397.0,12.0,21.0,8.0,19.0,True
27,9.0,456.0,0.0,18.0,60.0,27.0,True
28,36.0,33.0,2.0,10.0,6.0,2.0,True
29,12.0,464.0,1.0,21.0,0.0,12.0,False
30,17.0,44.0,0.0,14.0,22.0,1.0,True
31,20.0,48.0,0.0,17.0,41.0,0.0,True
32,7.0,60.0,61.33,0.0,23.0,23.0,True
33,18.7,524.0,57.0,0.0,79.0,10.0,True
34,13.0,533.0,0.0,0.0,57.0,6.0,True
35,3.5,545.0,0.5,0.0,91.0,29.0,True
36,3.0,547.0,15.3,0.0,487.0,26.0,True
37,40.5,564.0,1.5,0.0,152.0,26.0,True
38,10.5,565.0,42.25,0.0,15.0,33.0,True
39,1.67,74.0,0.89,0.0,523.0,445.0,True
40,4.0,76.0,0.0,0.0,169.0,66.0,True
41,20.0,683.0,2.67,0.0,111.0,9.0,True
42,29.33,749.0,4.0,0.0,21.0,19.0,True
43,22.5,154.0,48.0,6.0,2.0,1.0,True
44,1.0,158.0,0.0,1.0,0.0,200.0,True
45,9.0,162.0,62.0,0.0,67.0,62.0,True
46,10.88,850.0,6.25,0.0,83.0,56.0,True
47,20.5,857.0,1.33,0.0,6.0,59.0,True
48,23.0,7.0,0.33,0.76,20.0,11.0,True
49,13.83,866.0,5.67,0.0,145.0,17.0,True
50,18.4,876.0,13.73,0.0,291.0,63.0,True
51,13.88,878.0,4.12,0.0,172.0,89.0,True
52,11.71,901.0,32.53,0.0,169.0,122.0,True
53,13.14,938.0,4.86,0.0,631.0,0.0,True
54,25.0,0.0,1.0,0.0,8.0,1.0,True
55,10.37,954.0,6.6,0.0,225.0,27.0,True
56,3.0,962.0,5.25,5.0,404.0,512.0,True
57,3.0,964.0,2.86,7.0,2014.0,32.0,True
58,32.0,4.0,1.0,4.0,4.0,1.0,True
59,6.23,994.0,2.62,0.0,1311.0,34.0,True
60,28.0,1.0,10.0,0.0,42.0,18.0,True
61,14.67,2.0,44.17,0.11,42.0,7.0,True
62,7.67,34.0,27.67,0.0,21.0,8.0,True
63,23.0,1048.0,23.23,0.0,624.0,1130.0,True
64,14.83,0.0,16.17,0.0,553.0,11.0,True
65,15.0,1072.0,16.79,0.24,303.0,415.0,True
66,32.33,1.0,2.0,0.0,655.0,2.0,True
67,22.0,0.0,34.61,0.0,1442.0,267.0,True
68,4.09,1.0,10.36,0.67,110.0,15.0,True
69,0.67,126.0,8.67,24.0,79.0,87.0,True
70,11.67,49.0,7.33,0.94,42.0,54.0,True
